frame,time_s,patch_id,region,source,face_detected,is_bridge,bridge_age_frames,geometry_valid,geometry_status,anchor_residual_face_fraction,valid,quality,raw_r,raw_g,raw_b,pixel_count,valid_pixels,visible_fraction,valid_pixel_fraction,raw_status,corner0_x,corner0_y,corner1_x,corner1_y,corner2_x,corner2_y,corner3_x,corner3_y,pixel_source,pixel_reset,pixel_tracks,pixel_seeds,pixel_screen_rejected,pixel_color_rejected,pixel_fb_rejected,pixel_geometry_rejected,pixel_fb_error_median,tracked_valid,tracked_r,pixel_log_delta_r,paired_log_delta_r,raw_log_delta_r,tracked_g,pixel_log_delta_g,paired_log_delta_g,raw_log_delta_g,tracked_b,pixel_log_delta_b,paired_log_delta_b,raw_log_delta_b,anchored_r,anchored_g,anchored_b,anchored_source,anchor_correction_log
0,0.0,right_cheek_2,right_cheek,mesh,True,False,0,True,anchored,3.771492035749955e-15,True,0.999999975208792,218.6234866828087,177.79297820823246,169.4588377723971,2064,2064,0.999999975208792,1.0,sampled,2086.4738544296274,467.75842764136814,2127.651624055483,467.7584276413684,2127.651624055484,515.0522973923926,2086.4738544296283,515.0522973923923,baseline_reset,True,0,0,0,0,0,0,,True,218.6234866828087,,,,177.79297820823246,,,,169.4588377723971,,,,218.6234866828087,177.79297820823246,169.4588377723971,baseline_reset,0.0
0,0.0,right_cheek_3,right_cheek,mesh,True,False,0,True,anchored,6.417260896564652e-15,True,0.999999975208792,211.7980173482032,176.02168525402726,168.01672862453532,2016,2016,0.999999975208792,1.0,sampled,2132.22693179169,467.7584276413686,2173.404701417545,467.7584276413686,2173.4047014175444,515.0522973923927,2132.2269317916894,515.0522973923927,baseline_reset,True,0,0,0,0,0,0,,True,211.7980173482032,,,,176.02168525402726,,,,168.01672862453532,,,,211.7980173482032,176.02168525402726,168.01672862453532,baseline_reset,0.0
1,0.0333332999999999,forehead_0,forehead,mesh,True,False,0,True,anchored,0.0018691193820004,True,1.0,200.19425675675677,167.78885135135135,160.61599099099098,2220,2220,1.0,1.0,sampled,1979.7110095591456,268.1914180988799,2040.1147959645896,266.82427771827383,2038.6897315182523,302.05783149675057,1978.2859451128088,303.42497187735665,tracked_ratio,False,12,15,0,0,0,3,0.0153496460989117,True,198.11453638176044,-0.0012194652052689,-0.0012194652052689,0.0092233837138798,167.24739888745196,0.0010979124386901,0.0010979124386901,0.0043301175203768,159.60287428540877,0.00272875042628,0.00272875042628,0.0090564231265822,198.11453650268896,167.2473989190495,159.60287434443933,tracked_ratio,7.382912884631476e-10
1,0.0333332999999999,forehead_1,forehead,mesh,True,False,0,True,anchored,0.0010643852548669,True,1.0,198.1267519804997,167.01706276660573,159.56124314442414,2049,2049,1.0,1.0,sampled,2046.3064440253013,267.3229131993214,2102.3661050636406,268.3453968179363,2101.230747072955,303.23586529806806,2045.171086034616,302.2133816794532,baseline_ratio_fallback,False,9,15,0,0,0,6,0.0104755889624357,True,198.1267519804997,-0.0022704127031641,,-0.0022704127031641,167.01706276660573,-0.0051958368224659,,-0.0051958368224659,159.56124314442414,-0.0066480657970362,,-0.0066480657970362,198.12675198049962,167.01706276660573,159.5612431444242,baseline_ratio_fallback,0.0
1,0.0333332999999999,forehead_2,forehead,mesh,True,False,0,True,anchored,0.0010069100189096,True,0.976774758983348,187.8549019607843,161.71932773109245,154.18263305322128,2282,2229,1.0,0.976774758983348,sampled,1977.026586157046,307.2620717653476,2039.6635141287368,305.88226785757587,2038.6296188762487,340.6814386597752,1975.992690904557,342.06124256754697,tracked_ratio,False,14,15,0,1,0,0,0.0040118210017681,True,187.50177719690612,-0.0019420368858623,-0.0019420368858623,-6.0493875366867925e-05,161.38582702638618,0.0014345561244344,0.0014345561244344,0.0034989046390349,153.134723640371,-0.004045327987119,-0.004045327987119,0.0027744200775741,187.50177721752746,161.38582704585954,153.13472370141398,tracked_ratio,4.3076071502993184e-10
1,0.0333332999999999,forehead_3,forehead,mesh,True,False,0,True,anchored,0.000819709289294,True,0.9847094801223242,187.40750323415264,160.48188874514878,154.72509702457955,1962,1932,1.0,0.9847094801223242,sampled,2045.7922139618863,306.4820729812401,2100.7807885530924,307.13281785908873,2099.6824447067256,341.3305725608776,2044.6938701155195,340.67982768302886,baseline_ratio_fallback,False,9,15,0,1,0,5,0.00530622061342,True,187.40750323415264,-0.0080145834010967,,-0.0080145834010967,160.48188874514878,-0.0081731749014286,,-0.0081731749014286,154.72509702457955,-0.0047241166016285,,-0.0047241166016285,187.4075032341526,160.4818887451488,154.72509702457955,baseline_ratio_fallback,0.0
1,0.0333332999999999,left_cheek_0,left_cheek,mesh,True,False,0,True,anchored,0.0013379005275388,True,1.0,212.30213567839195,176.81721105527637,170.79773869346732,1988,1988,1.0,1.0,sampled,1918.256402071643,416.0159294299655,1958.5957838741065,416.1211454413611,1959.1882314030624,463.2254479764736,1918.848849600599,463.120231965078,tracked_ratio,False,15,25,1,0,0,9,0.0082758925855159,True,211.56044161833785,0.0038726880168644,0.0038726880168644,0.0073723827613177,176.6355639683659,0.0008330959582103,0.0008330959582103,0.0018609396518426,171.05312695485446,0.0020189298580829,0.0020189298580829,0.0005247794283899,211.56044166161496,176.63556397897796,171.05312693991561,tracked_ratio,2.3039567737624696e-10
1,0.0333332999999999,left_cheek_1,left_cheek,mesh,True,False,0,True,anchored,0.0011076068157176,True,1.0,200.4080491894913,163.6825041922862,157.7769703745109,2235,2235,1.0,1.0,sampled,1961.353669154136,415.66126306748527,2006.0101070422725,415.742744854974,2007.7076330947637,463.7194353520636,1963.0511952066272,463.6379535645748,tracked_ratio,False,14,25,2,0,0,9,0.0088906018063426,True,201.31020694921048,-0.0013026477281467,-0.0013026477281467,-0.0057941502306083,165.25372407007308,-0.0011148246221803,-0.0011148246221803,-0.0106682376725118,159.35371176242552,-0.0035286747420826,-0.0035286747420826,-0.0134725525763581,201.3102068963598,165.25372397779404,159.353711669804,tracked_ratio,8.476874087222636e-10
1,0.0333332999999999,left_cheek_2,left_cheek,mesh,True,False,0,True,anchored,0.0013010873941177,True,0.9999999901391344,214.91624040920715,176.47953964194377,166.79987212276214,1954,1954,0.9999999901391344,1.0,sampled,1918.319493720991,468.44848359042487,1958.856569233913,468.50572076303234,1957.581882459316,514.3838017339766,1917.0448069463937,514.3265645613691,tracked_ratio,False,16,25,0,0,0,9,0.0083184372633695,True,214.74164798799256,-0.0005537532104827,-0.0005537532104827,0.0002589512017443,176.96665675583003,0.0024719754184283,0.0024719754184283,-0.0002844125538511,166.72646273225573,-0.0036814426615807,-0.0036814426615807,-0.0032412411900912,214.7416479981936,176.96665672731837,166.7264627365457,tracked_ratio,1.6993060086056134e-10
1,0.0333332999999999,left_cheek_3,left_cheek,mesh,True,False,0,True,anchored,0.000738720339849,True,1.0,193.97653194263364,154.8735332464146,151.21707953063884,1916,1916,1.0,1.0,sampled,1963.710590425307,469.1150179515436,2004.5175345236744,469.5186527071676,2003.294078807727,514.0288280234057,1962.4871347093592,513.6251932677817,tracked_ratio,False,16,25,0,0,0,9,0.0024132053367793,True,197.4636314833328,-0.0019143582992359,-0.0019143582992359,-0.0197315989174882,157.9894172558349,-0.0012654234230848,-0.0012654234230848,-0.0211846054728302,152.9026369244907,-0.0043210734104098,-0.0043210734104098,-0.0154060150445795,197.46363127768655,157.98941707188783,152.90263682542079,tracked_ratio,1.6911535340841417e-09
1,0.0333332999999999,right_cheek_0,right_cheek,mesh,True,False,0,True,anchored,0.0013981818114967,True,1.0,210.296875,174.6306818181818,168.7578125,1760,1760,1.0,1.0,sampled,2078.3689760783664,415.4100889231469,2113.2652635670747,415.02364209750885,2114.3932230567198,462.6536304717144,2079.496935568011,463.04007729735247,baseline_ratio_fallback,False,11,25,2,0,0,12,0.0119707146659493,True,210.296875,-0.0062469484778404,,-0.0062469484778404,174.6306818181818,-0.0088037078622968,,-0.0088037078622968,168.7578125,-0.015995932805349,,-0.015995932805349,210.29687499999991,174.63068181818187,168.75781249999997,baseline_ratio_fallback,0.0
1,0.0333332999999999,right_cheek_1,right_cheek,mesh,True,False,0,True,anchored,0.0008621361331853,True,0.999999977090897,212.42946927374305,179.63337988826817,174.94203910614524,1790,1790,0.999999977090897,1.0,sampled,2118.763915183136,415.2205710193186,2155.333223356172,414.5895464047789,2154.9624490723045,461.6061536338025,2118.3931408992685,462.2371782483423,tracked_ratio,False,13,25,0,0,0,12,0.0265228319913148,True,208.33381696908975,-0.0003141333283373,-0.0003141333283373,0.0191542081247902,177.40774698523023,-0.0019785352838911,-0.0019785352838911,0.0104887216420865,172.4476565675504,0.0023876227582437,0.0023876227582437,0.0167485864774791,208.33381720616273,177.4077471145119,172.44765671230573,tracked_ratio,1.590781288847171e-09
1,0.0333332999999999,right_cheek_2,right_cheek,mesh,True,False,0,True,anchored,0.0013753299498601,True,0.9999999898420684,217.98075499629903,176.91635825314583,170.1621021465581,1687,1687,0.9999999898420684,1.0,sampled,2079.1133371043966,468.6890899278452,2114.1479527188285,467.5610934411861,2112.400774698215,513.4664608504244,2077.3661590837837,514.5944573370833,tracked_ratio,False,12,25,0,0,0,13,0.004806712269783,True,219.19556186709897,0.0026132965742749,0.0026132965742749,-0.0029442322792433,177.88013518265495,0.0004900959498239,0.0004900959498239,-0.0049427610141196,170.63645007864815,0.0069252180474428,0.0069252180474428,0.0041414724281469,219.19556179589458,177.88013512616794,170.63645005088327,tracked_ratio,4.825368175060329e-10
1,0.0333332999999999,right_cheek_3,right_cheek,mesh,True,False,0,True,anchored,0.0016574011888297,True,0.999999992191491,217.60357142857143,179.02142857142857,170.30214285714283,1750,1750,0.999999992191491,1.0,sampled,2118.456367349308,467.2025798155016,2153.898827386977,466.92438637935857,2151.896525414875,513.6217989166793,2116.454065377206,513.8999923528222,baseline_ratio_fallback,False,9,25,0,0,0,16,0.0362532436847686,True,217.60357142857143,0.0270418555009461,,0.0270418555009461,179.0214285714286,0.0168983122464812,,0.0168983122464812,170.30214285714283,0.0135106208344628,,0.0135106208344628,217.60357142857146,179.0214285714286,170.30214285714285,baseline_ratio_fallback,0.0
2,0.0666665999999999,forehead_0,forehead,mesh,True,False,0,True,anchored,0.0018595280343903,True,0.9999999472432364,199.79988532110093,167.73050458715596,159.18864678899084,2178,2178,0.9999999472432364,1.0,sampled,1973.0546566885275,267.1823256279137,2032.8854949447696,265.7179258958821,2032.325974338376,300.5334710834171,1972.495136082134,301.9978708154487,tracked_ratio,False,15,15,0,0,0,0,0.0136915137991309,True,197.6822415344328,-0.0021844291987576,-0.0021844291987576,-0.0019718866951129,167.0776820374587,-0.0010152804815143,-0.0010152804815143,-0.000347799694717,158.09101130185948,-0.0095178060721604,-0.0095178060721604,-0.0089264101331134,197.68224261296493,167.07768232547426,158.09101182876807,tracked_ratio,6.621696402983279e-09
2,0.0666665999999999,forehead_1,forehead,mesh,True,False,0,True,anchored,0.0012388375358266,True,1.0,198.04171779141103,167.28343558282208,159.57914110429448,2036,2036,1.0,1.0,sampled,2039.011533332656,266.1736147327905,2094.734287101688,266.4667520997652,2094.320699924561,300.8677586787965,2038.5979461555285,300.57462131182183,tracked_ratio,False,15,15,0,0,0,0,0.0097825974225997,True,197.24322232765945,-0.004469389083614,-0.004469389083614,-0.0004292829787463,167.12292636457755,0.0006336482010979,0.0006336482010979,0.0015936133742246,159.56028030509,-6.034311466962779e-06,-6.034311466962779e-06,0.0001121635541753,197.2432223742382,167.12292637395493,159.5602803061924,tracked_ratio,2.4282205096810445e-10
2,0.0666665999999999,forehead_2,forehead,mesh,True,False,0,True,anchored,0.0009772977082371,True,0.971945701357466,187.2186046511628,161.58197674418605,155.21453488372094,2210,2148,1.0,0.971945701357466,sampled,1971.5866005725356,305.3972875034078,2033.2029805758004,304.69939882357846,2032.9212621698905,338.9813527000186,1971.3048821666248,339.67924137984795,tracked_ratio,False,14,15,0,1,0,0,0.0051414705812931,True,186.9822471208992,-0.0027746465834455,-0.0027746465834455,-0.0033929238339797,161.6195160523312,0.0014469671894016,0.0014469671894016,-0.0008496779522292,153.8819588896259,0.0048677271773017,0.0048677271773017,0.0066704272928494,186.98224729752997,161.61951620454857,153.88195945287205,tracked_ratio,3.895740251210231e-09
2,0.0666665999999999,forehead_3,forehead,mesh,True,False,0,True,anchored,0.0010483014173716,True,0.9844155844155844,186.70336189848385,160.80817402768622,155.0085695451549,1925,1895,1.0,0.9844155844155844,sampled,2039.261312273994,305.2767683751094,2094.109497055089,304.3961385874227,2093.453627098857,337.8856658767148,2038.6054423177616,338.7662956644016,tracked_ratio,False,14,15,0,1,0,0,0.003427161136642,True,187.7779242306065,0.0019746029013686,0.0019746029013686,-0.0037643502650586,161.36952868764052,0.0055158507616899,0.0055158507616899,0.0020310954648988,155.43599757163676,0.0045840810103902,0.0045840810103902,0.0018304280762363,187.77792416761656,161.36952865477147,155.43599754661867,tracked_ratio,4.241708765467971e-10
2,0.0666665999999999,left_cheek_0,left_cheek,mesh,True,False,0,True,anchored,0.0014918418184576,True,1.0,212.5492700729927,176.86922141119223,171.22323600973235,2054,2054,1.0,1.0,sampled,1912.8382766923776,414.06125779267535,1953.983323324995,414.50050780836966,1955.0215400074376,461.8355141262,1913.8764933748205,461.3962641105056,tracked_ratio,False,18,25,0,0,0,7,0.0059391004033386,True,211.3805997875409,-0.0008504345713919,-0.0008504345713919,0.0011633922784743,176.50250236669692,-0.0007535953818126,-0.0007535953818126,0.0002941043337629,171.60752131066502,0.0032358243781515,0.0032358243781515,0.002488137086617,211.3806001980356,176.50250247207165,171.6075211695097,tracked_ratio,2.1918618680061607e-09
2,0.0666665999999999,left_cheek_1,left_cheek,mesh,True,False,0,True,anchored,0.001202713844464,True,1.0,199.43284424379232,162.88995485327314,157.08295711060947,2214,2214,1.0,1.0,sampled,1957.545774760008,413.1455979718956,2000.971112045203,415.61596731734,2002.8349794289452,464.54334040912994,1959.4096421437505,462.0729710636856,tracked_ratio,False,18,25,0,0,0,7,0.0040383143350481,True,201.19728628818984,-0.0005610860214048,-0.0005610860214048,-0.0048779746916087,164.77147511790633,-0.0029224998369467,-0.0029224998369467,-0.0048537521951196,158.95273048844535,-0.0025194682410722,-0.0025194682410722,-0.0044084008619245,201.197285766369,164.77147427877168,158.9527296469846,tracked_ratio,7.79015624416453e-09
2,0.0666665999999999,left_cheek_2,left_cheek,mesh,True,False,0,True,anchored,0.0013048199897877,True,0.9999999975018784,214.7382465057179,176.2579415501906,167.55336721728082,1966,1966,0.9999999975018784,1.0,sampled,1913.2212311345609,466.7197114503541,1954.618084131556,467.0016677330491,1953.567022889916,512.5815482756884,1912.1701698929207,512.2995919929934,tracked_ratio,False,19,25,0,0,0,6,0.0048353993333876,True,214.7620241597814,9.488241021195352e-05,9.488241021195352e-05,-0.0008285444192603,177.06648360807418,0.000563940736097,0.000563940736097,-0.0012564478271862,167.9199234760998,0.0071326979931038,0.0071326979931038,0.0045071874978303,214.7620242391699,177.0664833348242,167.919923488861,tracked_ratio,1.5886798941691655e-09
2,0.0666665999999999,left_cheek_3,left_cheek,mesh,True,False,0,True,anchored,0.0009877534516402,True,1.0,192.51891891891893,154.047972972973,149.4972972972973,1848,1848,1.0,1.0,sampled,1959.9006940734296,467.92293401957687,2000.2222064122216,468.72748555153686,1999.0329723929824,512.5334078201574,1958.7114600541904,511.7288562881975,tracked_ratio,False,14,25,2,0,0,9,0.002858824795112,True,197.40370701579343,-0.0003035169645944,-0.0003035169645944,-0.0075427533811296,158.37094299148313,0.0024119704523896,0.0024119704523896,-0.0053448026254513,152.1734145716786,-0.0047806029876765,-0.0047806029876765,-0.0114381028362913,197.40370509888538,158.3709412752945,152.17341363317922,tracked_ratio,1.580383944268847e-08
2,0.0666665999999999,right_cheek_0,right_cheek,mesh,True,False,0,True,anchored,0.0014009587926375,True,1.0,209.54054054054052,174.16701316701318,168.39154539154538,1803,1803,1.0,1.0,sampled,2072.62326321018,413.68200289923993,2108.2760817432004,411.7022882759673,2109.514392327951,459.97166312495546,2073.8615737949303,461.951377748228,tracked_ratio,False,12,15,1,0,0,2,0.0087998770177364,True,208.2189708523208,-0.0099299524372848,-0.0099299524372848,-0.0036029912993091,174.28851724303414,-0.0019612832182925,-0.0019612832182925,-0.0026586696584068,168.99095585406022,0.0013805728573162,0.0013805728573162,-0.0021727299427961,208.21897092932397,174.28851723592965,168.99095581896162,tracked_ratio,4.2610376743906805e-10
2,0.0666665999999999,right_cheek_1,right_cheek,mesh,True,False,0,True,anchored,0.0007826925933249,True,1.0,212.20584239130437,180.4028532608696,175.0835597826087,1840,1840,1.0,1.0,sampled,2113.6398338332883,412.2643275259105,2150.816611270867,410.9937417828771,2150.867658017923,458.3688666594197,2113.6908805803446,459.6394524024531,tracked_ratio,False,15,15,0,0,0,0,0.0400445647537708,True,207.4681200954376,-0.0041639927442929,-0.0041639927442929,-0.0010532656939693,178.18026451082093,0.0043450212942605,0.0043450212942605,0.0042744283676184,171.53580438218702,-0.005301733512043,-0.005301733512043,0.0008086304808805,207.4681222385707,178.1802656680278,171.53580572754024,tracked_ratio,1.4505162696438035e-08
2,0.0666665999999999,right_cheek_2,right_cheek,mesh,True,False,0,True,anchored,0.0015040230894537,True,0.9999999781996028,218.63556208670096,177.77149155033064,169.70683321087435,1701,1701,0.9999999781996028,1.0,sampled,2073.815156304664,467.1712857247236,2109.359201657767,464.98457499868834,2107.98093554892,510.7417533275797,2072.4368901958173,512.9284640536149,tracked_ratio,False,14,15,0,0,0,1,0.0032509458251297,True,219.487646727934,0.0013316438754641,0.0013316438754641,0.0029994645445529,178.3165636539445,0.0024504926132551,0.0024504926132551,0.004821901593365,169.72657678802813,-0.0053464999791185,-0.0053464999791185,-0.0026790869104462,219.48764611349065,178.31656317367876,169.726576568207,tracked_ratio,4.094915953318386e-09
2,0.0666665999999999,right_cheek_3,right_cheek,mesh,True,False,0,True,anchored,0.0011070100776065,True,0.999999966935702,217.26486860304288,179.45228215767634,170.60096818810513,1806,1806,0.999999966935702,1.0,sampled,2113.610545408535,464.55619699796654,2150.3646602200315,463.732334420916,2149.3062786559485,510.4857936470556,2112.552163844452,511.30965622410616,tracked_ratio,False,13,15,0,0,0,2,0.0275324136018753,True,216.62533393832152,-0.0045056380773992,-0.0045056380773992,-0.0015577257986012,179.42656534044684,0.002260506117575,0.002260506117575,0.0024038236602658,170.82347624567737,0.0030565502279502,0.0030565502279502,0.0017531398090363,216.6253339756482,179.42656534194995,170.82347623266298,tracked_ratio,1.885864620638097e-10
3,0.0999998999999999,forehead_0,forehead,mesh,True,False,0,True,anchored,0.0014809826551538,True,1.0,199.83647798742135,166.98170383076044,158.69010863350485,2185,2185,1.0,1.0,sampled,1965.5640317579025,265.1730718232912,2024.8932964157868,263.63781169306,2024.727967335718,298.73132383377504,1965.3987026778336,300.26658396400626,tracked_ratio,False,15,15,0,0,0,0,0.0131535390391945,True,198.10297366298715,0.0021260636874743,0.0021260636874743,0.0001831298139127,167.00044696862784,-0.0004623772914237,-0.0004623772914237,-0.0044743035167183,158.0084233222405,-0.0005225443164517,-0.0005225443164517,-0.0031366585890118,198.1029785213596,167.00044825535858,158.00842569511005,tracked_ratio,2.9771421529179345e-08
3,0.0999998999999999,forehead_1,forehead,mesh,True,False,0,True,anchored,0.0010129236307015,True,0.9999999771803616,199.0676004872107,167.452496954933,159.95006090133984,2052,2052,0.9999999771803616,1.0,sampled,2031.2250758619016,264.0772476925361,2087.266472778448,264.1470016143072,2087.0736104178523,298.8349291334439,2031.0322135013064,298.76517521167284,tracked_ratio,False,14,15,1,0,0,0,0.0083369556814432,True,197.90955816635,0.0033725510899268,0.0033725510899268,0.0051667635624633,167.47076592788318,0.0020791766050991,0.0020791766050991,0.0010101179470288,160.03241208900468,0.0029545865009444,0.0029545865009444,0.0023216655086669,197.90955860389423,167.4707660012195,160.03241209294416,tracked_ratio,2.25391501703943e-09
3,0.0999998999999999,forehead_2,forehead,mesh,True,False,0,True,anchored,0.000815540063118,True,0.9769691386457854,187.06010606953447,161.1219799646435,154.1909251620507,2171,2121,1.0,0.9769691386457854,sampled,1964.7072566659665,303.84475837774664,2025.4181487749595,302.8321379177808,2025.456204468302,337.4202136480573,1964.7453123593093,338.4328341080232,tracked_ratio,False,13,15,0,2,0,0,0.0059304693713784,True,187.01520443579184,0.0001762435270119,0.0001762435270119,-0.0008469548844912,161.6465082028511,0.0001669965202487,0.0001669965202487,-0.0028508921662392,152.78606331331258,-0.0071471438948951,-0.0071471438948951,-0.0066166476570116,187.01520519079344,161.64650876457415,152.78606590889106,tracked_ratio,1.7803846568475653e-08
3,0.0999998999999999,forehead_3,forehead,mesh,True,False,0,True,anchored,0.0009153391542536,True,0.9821428571428572,187.03569110966905,161.1038286826736,154.4114211550941,1960,1925,1.0,0.9821428571428572,sampled,2031.787525837694,303.4031281225372,2086.911820785611,302.46308557777667,2086.4041002449712,336.35307492267515,2031.2798052970545,337.29311746743565,tracked_ratio,False,14,15,0,1,0,0,0.0043976032175123,True,188.27813749935297,0.0026603137918175,0.0026603137918175,0.0017784028513955,161.65011820535074,0.0017372911584888,0.0017372911584888,0.0018368668184365,154.4446519366774,-0.0063982634507,-0.0063982634507,-0.0038597967123614,188.27813692641314,161.6501179126587,154.44465173790718,tracked_ratio,3.767621646200551e-09
