stage,case,shift_s,Nplanned,Noutput,Nref,Nvalid,Nwithin5,Nwithin10,hr_output_coverage_pct,paired_reference_coverage_pct,MAE_bpm,RMSE_bpm,Bias_bpm,MAPE_pct,P5_valid_pct,P10_valid_pct,R5_all_reference_pct,R10_all_reference_pct,P95_abs_error_bpm,Max_abs_error_bpm,LoA_lower_descriptive_bpm,LoA_upper_descriptive_bpm
stage1_motion,data6,-5,62,31,62,31,0,0,50.0,50.0,75.51290322580645,75.6381218954501,75.51290322580645,67.84579637413236,0.0,0.0,0.0,0.0,82.44999999999999,82.7,66.84495353285311,84.1808529187598
stage1_motion,data6,-2,62,31,62,31,0,0,50.0,50.0,75.24516129032257,75.39612807719146,75.24516129032257,67.48759482830468,0.0,0.0,0.0,0.0,82.2,82.6,65.74373050729146,84.74659207335368
stage1_motion,data6,-1,62,31,62,31,0,0,50.0,50.0,75.08709677419354,75.25217176160905,75.08709677419354,67.27538577708351,0.0,0.0,0.0,0.0,81.8,82.4,65.16157963168472,85.01261391670236
stage1_motion,data6,0,62,31,62,31,0,0,50.0,50.0,74.88387096774194,75.0659537963439,74.88387096774194,67.00149644190776,0.0,0.0,0.0,0.0,81.35,82.0,64.47307901042694,85.29466292505694
stage1_motion,data6,1,62,31,62,31,0,0,50.0,50.0,74.63548387096773,74.83632678353216,74.63548387096773,66.66475846276867,0.0,0.0,0.0,0.0,80.7,81.3,63.71896439255426,85.5520033493812
stage1_motion,data6,2,62,31,62,31,0,0,50.0,50.0,74.33870967741936,74.55943504908491,74.33870967741936,66.25979923200124,0.0,0.0,0.0,0.0,80.3,80.4,62.91658062969819,85.76083872514053
stage1_motion,data6,5,62,31,61,31,0,0,50.0,50.81967213114754,73.2032258064516,73.47869342262949,73.2032258064516,64.68972329243344,0.0,0.0,0.0,0.0,81.65,82.3,60.538381413705466,85.86807019919773
