time_s,observed_fraction,interpolated_fraction,spectral_peak_bpm,peak_concentration,accepted,status,ridge_bpm
4.999995,0.9466666666666667,0.04,,,False,gap_or_filter_edge,
5.999994,0.9533333333333334,0.04666666666666667,,,False,gap_or_filter_edge,
6.999993,0.9533333333333334,0.04666666666666667,131.0,0.24654550888672097,True,candidate_only,131.0
7.999992,0.94,0.06,132.0,0.26556805421676655,True,candidate_only,132.0
8.999991,0.9533333333333334,0.04666666666666667,132.0,0.2875430442265655,True,candidate_only,132.0
9.99999,0.94,0.06,133.0,0.3054197865699406,True,candidate_only,132.0
10.999989,0.9333333333333333,0.06666666666666667,132.0,0.3265567281842988,True,candidate_only,132.0
11.999988,0.93,0.07,132.0,0.3434869601690686,True,candidate_only,132.0
12.999986999999999,0.94,0.06,132.0,0.33659475218991586,True,candidate_only,132.0
13.999986,0.93,0.07,132.0,0.31033169767951696,True,candidate_only,132.0
14.999984999999999,0.9233333333333333,0.07666666666666666,132.0,0.2762328495230956,True,candidate_only,132.0
15.999984,0.9166666666666666,0.08333333333333333,67.0,0.3321295734932374,True,candidate_only,132.0
16.999983,0.8966666666666666,0.10333333333333333,,,False,insufficient_observed_rgb,
17.999982,0.9,0.1,66.0,0.36059554460264637,True,candidate_only,66.0
18.999981,0.8833333333333333,0.11666666666666667,,,False,insufficient_observed_rgb,
19.99998,0.8866666666666667,0.11333333333333333,,,False,insufficient_observed_rgb,
20.999979,0.9,0.1,128.0,0.31338741356216104,True,candidate_only,127.0
21.999978,0.9066666666666666,0.09333333333333334,126.0,0.24186806738032027,True,candidate_only,127.0
22.999976999999998,0.8933333333333333,0.10666666666666667,,,False,insufficient_observed_rgb,
23.999976,0.8833333333333333,0.11666666666666667,,,False,insufficient_observed_rgb,
24.999975,0.8666666666666667,0.13333333333333333,,,False,insufficient_observed_rgb,
25.999973999999998,0.8766666666666667,0.12333333333333334,,,False,insufficient_observed_rgb,
26.999972999999997,0.8966666666666666,0.10333333333333333,,,False,insufficient_observed_rgb,
27.999972,0.9133333333333333,0.08666666666666667,64.0,0.17336615169916741,True,candidate_only,65.0
28.999971,0.91,0.09,65.0,0.2654763830965023,True,candidate_only,65.0
29.999969999999998,0.91,0.09,66.0,0.3624363097778055,True,candidate_only,65.0
30.999969,0.91,0.09,66.0,0.4045800491642295,True,candidate_only,65.0
31.999968,0.91,0.09,65.0,0.38756294272162667,True,candidate_only,65.0
32.999967,0.9133333333333333,0.08666666666666667,63.0,0.3620624013106824,True,candidate_only,64.0
33.999966,0.9166666666666666,0.08333333333333333,62.0,0.35149703720035164,True,candidate_only,64.0
34.999964999999996,0.93,0.07,61.0,0.28557663369591807,True,candidate_only,65.0
35.999964,0.92,0.08,163.0,0.2520828964464042,True,candidate_only,68.0
36.999963,0.9133333333333333,0.08666666666666667,74.0,0.26429815278106805,True,candidate_only,71.0
37.999962,0.9033333333333333,0.09666666666666666,74.0,0.26552887459963675,True,candidate_only,72.0
38.999961,0.9033333333333333,0.09666666666666666,157.0,0.2322280685746541,True,candidate_only,72.0
39.99996,0.8833333333333333,0.11666666666666667,,,False,insufficient_observed_rgb,
40.999959,0.8666666666666667,0.13333333333333333,,,False,insufficient_observed_rgb,
41.999958,0.85,0.15,,,False,insufficient_observed_rgb,
42.999956999999995,0.85,0.15,,,False,insufficient_observed_rgb,
43.999956,0.8566666666666667,0.14333333333333334,,,False,insufficient_observed_rgb,
44.999955,0.8666666666666667,0.13333333333333333,,,False,insufficient_observed_rgb,
45.999953999999995,0.8733333333333333,0.12666666666666668,,,False,gap_or_filter_edge,
