time_s,base,covered,observed,interpolated,candidate_weight,source
0.0,,False,False,False,0.0,missing
0.0055555,,False,False,False,0.0,missing
0.011111,,False,False,False,0.0,missing
0.0166665,,False,False,False,0.0,missing
0.022222,,False,False,False,0.0,missing
0.0277775,,False,False,False,0.0,missing
0.033333,,False,False,False,0.0,missing
0.0388885,,False,False,False,0.0,missing
0.044444,,False,False,False,0.0,missing
0.0499995,,False,False,False,0.0,missing
0.055555,,False,False,False,0.0,missing
0.0611105,,False,False,False,0.0,missing
0.066666,,False,False,False,0.0,missing
0.0722215,,False,False,False,0.0,missing
0.077777,,False,False,False,0.0,missing
0.0833325,,False,False,False,0.0,missing
0.088888,,False,False,False,0.0,missing
0.0944435,,False,False,False,0.0,missing
0.099999,,False,False,False,0.0,missing
0.1055545,,False,False,False,0.0,missing
0.11111,,False,False,False,0.0,missing
0.1166655,,False,False,False,0.0,missing
0.122221,,False,False,False,0.0,missing
0.1277765,,False,False,False,0.0,missing
0.133332,,False,False,False,0.0,missing
0.1388875,,False,False,False,0.0,missing
0.144443,,False,False,False,0.0,missing
0.1499985,,False,False,False,0.0,missing
0.155554,,False,False,False,0.0,missing
0.1611095,,False,False,False,0.0,missing
0.166665,,False,False,False,0.0,missing
0.1722205,,False,False,False,0.0,missing
0.177776,,False,False,False,0.0,missing
0.1833315,,False,False,False,0.0,missing
0.188887,,False,False,False,0.0,missing
0.1944425,,False,False,False,0.0,missing
0.199998,,False,False,False,0.0,missing
0.2055535,,False,False,False,0.0,missing
0.211109,,False,False,False,0.0,missing
0.2166645,,False,False,False,0.0,missing
0.22222,,False,False,False,0.0,missing
0.2277755,,False,False,False,0.0,missing
0.233331,,False,False,False,0.0,missing
0.2388865,,False,False,False,0.0,missing
0.244442,,False,False,False,0.0,missing
0.2499974999999999,,False,False,False,0.0,missing
0.255553,,False,False,False,0.0,missing
0.2611085,,False,False,False,0.0,missing
0.266664,,False,False,False,0.0,missing
0.2722195,,False,False,False,0.0,missing
0.277775,,False,False,False,0.0,missing
0.2833305,,False,False,False,0.0,missing
0.288886,,False,False,False,0.0,missing
0.2944415,,False,False,False,0.0,missing
0.299997,,False,False,False,0.0,missing
0.3055525,,False,False,False,0.0,missing
0.311108,,False,False,False,0.0,missing
0.3166635,,False,False,False,0.0,missing
0.322219,,False,False,False,0.0,missing
0.3277744999999999,,False,False,False,0.0,missing
0.33333,,False,False,False,0.0,missing
0.3388855,,False,False,False,0.0,missing
0.344441,,False,False,False,0.0,missing
0.3499965,,False,False,False,0.0,missing
0.355552,,False,False,False,0.0,missing
0.3611074999999999,,False,False,False,0.0,missing
0.366663,,False,False,False,0.0,missing
0.3722185,,False,False,False,0.0,missing
0.377774,,False,False,False,0.0,missing
0.3833295,,False,False,False,0.0,missing
0.388885,,False,False,False,0.0,missing
0.3944404999999999,,False,False,False,0.0,missing
0.399996,,False,False,False,0.0,missing
0.4055515,,False,False,False,0.0,missing
0.411107,,False,False,False,0.0,missing
0.4166625,,False,False,False,0.0,missing
0.422218,,False,False,False,0.0,missing
0.4277735,,False,False,False,0.0,missing
