case,variant,estimator,before,after,Ncommon_output,Nadded_output,Nlost_output,own_delta_MAE_bpm,common_delta_MAE_bpm,own_delta_RMSE_bpm,common_delta_RMSE_bpm,own_delta_Bias_bpm,common_delta_Bias_bpm,own_delta_P5_valid_pct,common_delta_P5_valid_pct,own_delta_R5_all_reference_pct,common_delta_R5_all_reference_pct,own_delta_C_out_pct,common_delta_C_out_pct
ubfc,fusion,local_peak,trimmed_gap15,tracking_screened_gap15,40,0,0,-0.014087159181440878,-0.014087159181440878,0.015044086884711927,0.015044086884711927,0.050000000000000044,0.050000000000000044,2.5,2.5,2.2727272727272805,2.2727272727272805,0.0,0.0
ubfc,fusion,offline_ridge,trimmed_gap15,tracking_screened_gap15,40,0,0,0.053318339100346,0.053318339100346,0.0270327802251078,0.0270327802251078,0.02499999999999991,0.02499999999999991,0.0,0.0,0.0,0.0,0.0,0.0
ubfc,fusion,local_peak,tracking_only_gap10,tracking_only_gap15,40,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubfc,fusion,offline_ridge,tracking_only_gap10,tracking_only_gap15,40,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubfc,fusion,local_peak,tracking_only_gap10,tracking_screened_gap10,40,0,0,0.02499999999999991,0.02499999999999991,0.004335752752876232,0.004335752752876232,0.025000000000000022,0.025000000000000022,0.0,0.0,0.0,0.0,0.0,0.0
ubfc,fusion,offline_ridge,tracking_only_gap10,tracking_screened_gap10,40,0,0,0.02499999999999991,0.02499999999999991,0.0047590594390971575,0.0047590594390971575,0.02499999999999991,0.02499999999999991,0.0,0.0,0.0,0.0,0.0,0.0
ubfc,fusion,local_peak,tracking_only_gap10,tracking_screened_gap15,40,0,0,0.02499999999999991,0.02499999999999991,0.004335752752876232,0.004335752752876232,0.025000000000000022,0.025000000000000022,0.0,0.0,0.0,0.0,0.0,0.0
ubfc,fusion,offline_ridge,tracking_only_gap10,tracking_screened_gap15,40,0,0,0.02499999999999991,0.02499999999999991,0.0047590594390971575,0.0047590594390971575,0.02499999999999991,0.02499999999999991,0.0,0.0,0.0,0.0,0.0,0.0
ubfc,fusion,local_peak,tracking_only_gap15,tracking_screened_gap10,40,0,0,0.02499999999999991,0.02499999999999991,0.004335752752876232,0.004335752752876232,0.025000000000000022,0.025000000000000022,0.0,0.0,0.0,0.0,0.0,0.0
ubfc,fusion,offline_ridge,tracking_only_gap15,tracking_screened_gap10,40,0,0,0.02499999999999991,0.02499999999999991,0.0047590594390971575,0.0047590594390971575,0.02499999999999991,0.02499999999999991,0.0,0.0,0.0,0.0,0.0,0.0
ubfc,fusion,local_peak,tracking_only_gap15,tracking_screened_gap15,40,0,0,0.02499999999999991,0.02499999999999991,0.004335752752876232,0.004335752752876232,0.025000000000000022,0.025000000000000022,0.0,0.0,0.0,0.0,0.0,0.0
ubfc,fusion,offline_ridge,tracking_only_gap15,tracking_screened_gap15,40,0,0,0.02499999999999991,0.02499999999999991,0.0047590594390971575,0.0047590594390971575,0.02499999999999991,0.02499999999999991,0.0,0.0,0.0,0.0,0.0,0.0
ubfc,fusion,local_peak,tracking_screened_gap10,tracking_screened_gap15,40,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubfc,fusion,offline_ridge,tracking_screened_gap10,tracking_screened_gap15,40,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubfc,pos,local_peak,trimmed_gap10,trimmed_gap15,40,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubfc,pos,offline_ridge,trimmed_gap10,trimmed_gap15,40,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubfc,pos,local_peak,trimmed_gap10,tracking_only_gap10,40,0,0,0.035912840818558944,0.035912840818558944,0.09244659917660636,0.09244659917660636,0.0,0.0,2.5,2.5,2.2727272727272663,2.2727272727272663,0.0,0.0
ubfc,pos,offline_ridge,trimmed_gap10,tracking_only_gap10,40,0,0,0.02831833910034609,0.02831833910034609,0.022273720786010642,0.022273720786010642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubfc,pos,local_peak,trimmed_gap10,tracking_only_gap15,40,0,0,0.035912840818558944,0.035912840818558944,0.09244659917660636,0.09244659917660636,0.0,0.0,2.5,2.5,2.2727272727272663,2.2727272727272663,0.0,0.0
ubfc,pos,offline_ridge,trimmed_gap10,tracking_only_gap15,40,0,0,0.02831833910034609,0.02831833910034609,0.022273720786010642,0.022273720786010642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubfc,pos,local_peak,trimmed_gap10,tracking_screened_gap10,40,0,0,0.060912840818558855,0.060912840818558855,0.1490534519594231,0.1490534519594231,-0.025000000000000022,-0.025000000000000022,2.5,2.5,2.2727272727272663,2.2727272727272663,0.0,0.0
ubfc,pos,offline_ridge,trimmed_gap10,tracking_screened_gap10,40,0,0,0.02831833910034609,0.02831833910034609,0.022273720786010642,0.022273720786010642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubfc,pos,local_peak,trimmed_gap10,tracking_screened_gap15,40,0,0,0.060912840818558855,0.060912840818558855,0.1490534519594231,0.1490534519594231,-0.025000000000000022,-0.025000000000000022,2.5,2.5,2.2727272727272663,2.2727272727272663,0.0,0.0
ubfc,pos,offline_ridge,trimmed_gap10,tracking_screened_gap15,40,0,0,0.02831833910034609,0.02831833910034609,0.022273720786010642,0.022273720786010642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubfc,pos,local_peak,trimmed_gap15,tracking_only_gap10,40,0,0,0.035912840818558944,0.035912840818558944,0.09244659917660636,0.09244659917660636,0.0,0.0,2.5,2.5,2.2727272727272663,2.2727272727272663,0.0,0.0
ubfc,pos,offline_ridge,trimmed_gap15,tracking_only_gap10,40,0,0,0.02831833910034609,0.02831833910034609,0.022273720786010642,0.022273720786010642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubfc,pos,local_peak,trimmed_gap15,tracking_only_gap15,40,0,0,0.035912840818558944,0.035912840818558944,0.09244659917660636,0.09244659917660636,0.0,0.0,2.5,2.5,2.2727272727272663,2.2727272727272663,0.0,0.0
ubfc,pos,offline_ridge,trimmed_gap15,tracking_only_gap15,40,0,0,0.02831833910034609,0.02831833910034609,0.022273720786010642,0.022273720786010642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubfc,pos,local_peak,trimmed_gap15,tracking_screened_gap10,40,0,0,0.060912840818558855,0.060912840818558855,0.1490534519594231,0.1490534519594231,-0.025000000000000022,-0.025000000000000022,2.5,2.5,2.2727272727272663,2.2727272727272663,0.0,0.0
ubfc,pos,offline_ridge,trimmed_gap15,tracking_screened_gap10,40,0,0,0.02831833910034609,0.02831833910034609,0.022273720786010642,0.022273720786010642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubfc,pos,local_peak,trimmed_gap15,tracking_screened_gap15,40,0,0,0.060912840818558855,0.060912840818558855,0.1490534519594231,0.1490534519594231,-0.025000000000000022,-0.025000000000000022,2.5,2.5,2.2727272727272663,2.2727272727272663,0.0,0.0
ubfc,pos,offline_ridge,trimmed_gap15,tracking_screened_gap15,40,0,0,0.02831833910034609,0.02831833910034609,0.022273720786010642,0.022273720786010642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubfc,pos,local_peak,tracking_only_gap10,tracking_only_gap15,40,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubfc,pos,offline_ridge,tracking_only_gap10,tracking_only_gap15,40,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubfc,pos,local_peak,tracking_only_gap10,tracking_screened_gap10,40,0,0,0.02499999999999991,0.02499999999999991,0.05660685278281674,0.05660685278281674,-0.025000000000000022,-0.025000000000000022,0.0,0.0,0.0,0.0,0.0,0.0
ubfc,pos,offline_ridge,tracking_only_gap10,tracking_screened_gap10,40,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubfc,pos,local_peak,tracking_only_gap10,tracking_screened_gap15,40,0,0,0.02499999999999991,0.02499999999999991,0.05660685278281674,0.05660685278281674,-0.025000000000000022,-0.025000000000000022,0.0,0.0,0.0,0.0,0.0,0.0
ubfc,pos,offline_ridge,tracking_only_gap10,tracking_screened_gap15,40,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubfc,pos,local_peak,tracking_only_gap15,tracking_screened_gap10,40,0,0,0.02499999999999991,0.02499999999999991,0.05660685278281674,0.05660685278281674,-0.025000000000000022,-0.025000000000000022,0.0,0.0,0.0,0.0,0.0,0.0
ubfc,pos,offline_ridge,tracking_only_gap15,tracking_screened_gap10,40,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubfc,pos,local_peak,tracking_only_gap15,tracking_screened_gap15,40,0,0,0.02499999999999991,0.02499999999999991,0.05660685278281674,0.05660685278281674,-0.025000000000000022,-0.025000000000000022,0.0,0.0,0.0,0.0,0.0,0.0
ubfc,pos,offline_ridge,tracking_only_gap15,tracking_screened_gap15,40,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubfc,pos,local_peak,tracking_screened_gap10,tracking_screened_gap15,40,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubfc,pos,offline_ridge,tracking_screened_gap10,tracking_screened_gap15,40,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubfc,chrom,local_peak,trimmed_gap10,trimmed_gap15,40,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubfc,chrom,offline_ridge,trimmed_gap10,trimmed_gap15,40,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubfc,chrom,local_peak,trimmed_gap10,tracking_only_gap10,40,0,0,0.0320186193286216,0.0320186193286216,0.0073412704272053375,0.0073412704272053375,0.15000000000000002,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0
ubfc,chrom,offline_ridge,trimmed_gap10,tracking_only_gap10,40,0,0,0.09874951452306258,0.09874951452306258,-0.011408725581609325,-0.011408725581609325,-0.04999999999999993,-0.04999999999999993,2.5,2.5,2.2727272727272805,2.2727272727272805,0.0,0.0
ubfc,chrom,local_peak,trimmed_gap10,tracking_only_gap15,40,0,0,0.0320186193286216,0.0320186193286216,0.0073412704272053375,0.0073412704272053375,0.15000000000000002,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0
ubfc,chrom,offline_ridge,trimmed_gap10,tracking_only_gap15,40,0,0,0.09874951452306258,0.09874951452306258,-0.011408725581609325,-0.011408725581609325,-0.04999999999999993,-0.04999999999999993,2.5,2.5,2.2727272727272805,2.2727272727272805,0.0,0.0
ubfc,chrom,local_peak,trimmed_gap10,tracking_screened_gap10,40,0,0,0.10701861932862178,0.10701861932862178,0.12033836095348027,0.12033836095348027,0.125,0.125,-2.5,-2.5,-2.2727272727272805,-2.2727272727272805,0.0,0.0
ubfc,chrom,offline_ridge,trimmed_gap10,tracking_screened_gap10,40,0,0,0.12374951452306249,0.12374951452306249,0.02138310581929881,0.02138310581929881,-0.07499999999999996,-0.07499999999999996,2.5,2.5,2.2727272727272805,2.2727272727272805,0.0,0.0
ubfc,chrom,local_peak,trimmed_gap10,tracking_screened_gap15,40,0,0,0.10701861932862178,0.10701861932862178,0.12033836095348027,0.12033836095348027,0.125,0.125,-2.5,-2.5,-2.2727272727272805,-2.2727272727272805,0.0,0.0
ubfc,chrom,offline_ridge,trimmed_gap10,tracking_screened_gap15,40,0,0,0.12374951452306249,0.12374951452306249,0.02138310581929881,0.02138310581929881,-0.07499999999999996,-0.07499999999999996,2.5,2.5,2.2727272727272805,2.2727272727272805,0.0,0.0
ubfc,chrom,local_peak,trimmed_gap15,tracking_only_gap10,40,0,0,0.0320186193286216,0.0320186193286216,0.0073412704272053375,0.0073412704272053375,0.15000000000000002,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0
ubfc,chrom,offline_ridge,trimmed_gap15,tracking_only_gap10,40,0,0,0.09874951452306258,0.09874951452306258,-0.011408725581609325,-0.011408725581609325,-0.04999999999999993,-0.04999999999999993,2.5,2.5,2.2727272727272805,2.2727272727272805,0.0,0.0
ubfc,chrom,local_peak,trimmed_gap15,tracking_only_gap15,40,0,0,0.0320186193286216,0.0320186193286216,0.0073412704272053375,0.0073412704272053375,0.15000000000000002,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0
ubfc,chrom,offline_ridge,trimmed_gap15,tracking_only_gap15,40,0,0,0.09874951452306258,0.09874951452306258,-0.011408725581609325,-0.011408725581609325,-0.04999999999999993,-0.04999999999999993,2.5,2.5,2.2727272727272805,2.2727272727272805,0.0,0.0
ubfc,chrom,local_peak,trimmed_gap15,tracking_screened_gap10,40,0,0,0.10701861932862178,0.10701861932862178,0.12033836095348027,0.12033836095348027,0.125,0.125,-2.5,-2.5,-2.2727272727272805,-2.2727272727272805,0.0,0.0
ubfc,chrom,offline_ridge,trimmed_gap15,tracking_screened_gap10,40,0,0,0.12374951452306249,0.12374951452306249,0.02138310581929881,0.02138310581929881,-0.07499999999999996,-0.07499999999999996,2.5,2.5,2.2727272727272805,2.2727272727272805,0.0,0.0
ubfc,chrom,local_peak,trimmed_gap15,tracking_screened_gap15,40,0,0,0.10701861932862178,0.10701861932862178,0.12033836095348027,0.12033836095348027,0.125,0.125,-2.5,-2.5,-2.2727272727272805,-2.2727272727272805,0.0,0.0
ubfc,chrom,offline_ridge,trimmed_gap15,tracking_screened_gap15,40,0,0,0.12374951452306249,0.12374951452306249,0.02138310581929881,0.02138310581929881,-0.07499999999999996,-0.07499999999999996,2.5,2.5,2.2727272727272805,2.2727272727272805,0.0,0.0
ubfc,chrom,local_peak,tracking_only_gap10,tracking_only_gap15,40,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubfc,chrom,offline_ridge,tracking_only_gap10,tracking_only_gap15,40,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubfc,chrom,local_peak,tracking_only_gap10,tracking_screened_gap10,40,0,0,0.07500000000000018,0.07500000000000018,0.11299709052627493,0.11299709052627493,-0.025000000000000022,-0.025000000000000022,-2.5,-2.5,-2.2727272727272805,-2.2727272727272805,0.0,0.0
ubfc,chrom,offline_ridge,tracking_only_gap10,tracking_screened_gap10,40,0,0,0.02499999999999991,0.02499999999999991,0.032791831400908134,0.032791831400908134,-0.025000000000000022,-0.025000000000000022,0.0,0.0,0.0,0.0,0.0,0.0
ubfc,chrom,local_peak,tracking_only_gap10,tracking_screened_gap15,40,0,0,0.07500000000000018,0.07500000000000018,0.11299709052627493,0.11299709052627493,-0.025000000000000022,-0.025000000000000022,-2.5,-2.5,-2.2727272727272805,-2.2727272727272805,0.0,0.0
ubfc,chrom,offline_ridge,tracking_only_gap10,tracking_screened_gap15,40,0,0,0.02499999999999991,0.02499999999999991,0.032791831400908134,0.032791831400908134,-0.025000000000000022,-0.025000000000000022,0.0,0.0,0.0,0.0,0.0,0.0
ubfc,chrom,local_peak,tracking_only_gap15,tracking_screened_gap10,40,0,0,0.07500000000000018,0.07500000000000018,0.11299709052627493,0.11299709052627493,-0.025000000000000022,-0.025000000000000022,-2.5,-2.5,-2.2727272727272805,-2.2727272727272805,0.0,0.0
ubfc,chrom,offline_ridge,tracking_only_gap15,tracking_screened_gap10,40,0,0,0.02499999999999991,0.02499999999999991,0.032791831400908134,0.032791831400908134,-0.025000000000000022,-0.025000000000000022,0.0,0.0,0.0,0.0,0.0,0.0
ubfc,chrom,local_peak,tracking_only_gap15,tracking_screened_gap15,40,0,0,0.07500000000000018,0.07500000000000018,0.11299709052627493,0.11299709052627493,-0.025000000000000022,-0.025000000000000022,-2.5,-2.5,-2.2727272727272805,-2.2727272727272805,0.0,0.0
ubfc,chrom,offline_ridge,tracking_only_gap15,tracking_screened_gap15,40,0,0,0.02499999999999991,0.02499999999999991,0.032791831400908134,0.032791831400908134,-0.025000000000000022,-0.025000000000000022,0.0,0.0,0.0,0.0,0.0,0.0
ubfc,chrom,local_peak,tracking_screened_gap10,tracking_screened_gap15,40,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubfc,chrom,offline_ridge,tracking_screened_gap10,tracking_screened_gap15,40,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kaggle_full,fusion,local_peak,trimmed_gap10,trimmed_gap15,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,fusion,offline_ridge,trimmed_gap10,trimmed_gap15,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,fusion,local_peak,trimmed_gap10,tracking_only_gap10,415,0,1,,,,,,,,,,,-0.23866348448687802,0.0
kaggle_full,fusion,offline_ridge,trimmed_gap10,tracking_only_gap10,415,0,1,,,,,,,,,,,-0.23866348448687802,0.0
kaggle_full,fusion,local_peak,trimmed_gap10,tracking_only_gap15,415,0,1,,,,,,,,,,,-0.23866348448687802,0.0
kaggle_full,fusion,offline_ridge,trimmed_gap10,tracking_only_gap15,415,0,1,,,,,,,,,,,-0.23866348448687802,0.0
kaggle_full,fusion,local_peak,trimmed_gap10,tracking_screened_gap10,414,0,2,,,,,,,,,,,-0.4773269689737418,0.0
kaggle_full,fusion,offline_ridge,trimmed_gap10,tracking_screened_gap10,414,0,2,,,,,,,,,,,-0.4773269689737418,0.0
kaggle_full,fusion,local_peak,trimmed_gap10,tracking_screened_gap15,414,0,2,,,,,,,,,,,-0.4773269689737418,0.0
kaggle_full,fusion,offline_ridge,trimmed_gap10,tracking_screened_gap15,414,0,2,,,,,,,,,,,-0.4773269689737418,0.0
kaggle_full,fusion,local_peak,trimmed_gap15,tracking_only_gap10,415,0,1,,,,,,,,,,,-0.23866348448687802,0.0
kaggle_full,fusion,offline_ridge,trimmed_gap15,tracking_only_gap10,415,0,1,,,,,,,,,,,-0.23866348448687802,0.0
kaggle_full,fusion,local_peak,trimmed_gap15,tracking_only_gap15,415,0,1,,,,,,,,,,,-0.23866348448687802,0.0
kaggle_full,fusion,offline_ridge,trimmed_gap15,tracking_only_gap15,415,0,1,,,,,,,,,,,-0.23866348448687802,0.0
kaggle_full,fusion,local_peak,trimmed_gap15,tracking_screened_gap10,414,0,2,,,,,,,,,,,-0.4773269689737418,0.0
kaggle_full,fusion,offline_ridge,trimmed_gap15,tracking_screened_gap10,414,0,2,,,,,,,,,,,-0.4773269689737418,0.0
kaggle_full,fusion,local_peak,trimmed_gap15,tracking_screened_gap15,414,0,2,,,,,,,,,,,-0.4773269689737418,0.0
kaggle_full,fusion,offline_ridge,trimmed_gap15,tracking_screened_gap15,414,0,2,,,,,,,,,,,-0.4773269689737418,0.0
kaggle_full,fusion,local_peak,tracking_only_gap10,tracking_only_gap15,415,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,fusion,offline_ridge,tracking_only_gap10,tracking_only_gap15,415,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,fusion,local_peak,tracking_only_gap10,tracking_screened_gap10,414,0,1,,,,,,,,,,,-0.2386634844868638,0.0
kaggle_full,fusion,offline_ridge,tracking_only_gap10,tracking_screened_gap10,414,0,1,,,,,,,,,,,-0.2386634844868638,0.0
kaggle_full,fusion,local_peak,tracking_only_gap10,tracking_screened_gap15,414,0,1,,,,,,,,,,,-0.2386634844868638,0.0
kaggle_full,fusion,offline_ridge,tracking_only_gap10,tracking_screened_gap15,414,0,1,,,,,,,,,,,-0.2386634844868638,0.0
kaggle_full,fusion,local_peak,tracking_only_gap15,tracking_screened_gap10,414,0,1,,,,,,,,,,,-0.2386634844868638,0.0
kaggle_full,fusion,offline_ridge,tracking_only_gap15,tracking_screened_gap10,414,0,1,,,,,,,,,,,-0.2386634844868638,0.0
kaggle_full,fusion,local_peak,tracking_only_gap15,tracking_screened_gap15,414,0,1,,,,,,,,,,,-0.2386634844868638,0.0
kaggle_full,fusion,offline_ridge,tracking_only_gap15,tracking_screened_gap15,414,0,1,,,,,,,,,,,-0.2386634844868638,0.0
kaggle_full,fusion,local_peak,tracking_screened_gap10,tracking_screened_gap15,414,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,fusion,offline_ridge,tracking_screened_gap10,tracking_screened_gap15,414,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,pos,local_peak,trimmed_gap10,trimmed_gap15,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,pos,offline_ridge,trimmed_gap10,trimmed_gap15,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,pos,local_peak,trimmed_gap10,tracking_only_gap10,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,pos,offline_ridge,trimmed_gap10,tracking_only_gap10,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,pos,local_peak,trimmed_gap10,tracking_only_gap15,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,pos,offline_ridge,trimmed_gap10,tracking_only_gap15,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,pos,local_peak,trimmed_gap10,tracking_screened_gap10,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,pos,offline_ridge,trimmed_gap10,tracking_screened_gap10,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,pos,local_peak,trimmed_gap10,tracking_screened_gap15,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,pos,offline_ridge,trimmed_gap10,tracking_screened_gap15,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,pos,local_peak,trimmed_gap15,tracking_only_gap10,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,pos,offline_ridge,trimmed_gap15,tracking_only_gap10,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,pos,local_peak,trimmed_gap15,tracking_only_gap15,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,pos,offline_ridge,trimmed_gap15,tracking_only_gap15,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,pos,local_peak,trimmed_gap15,tracking_screened_gap10,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,pos,offline_ridge,trimmed_gap15,tracking_screened_gap10,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,pos,local_peak,trimmed_gap15,tracking_screened_gap15,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,pos,offline_ridge,trimmed_gap15,tracking_screened_gap15,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,pos,local_peak,tracking_only_gap10,tracking_only_gap15,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,pos,offline_ridge,tracking_only_gap10,tracking_only_gap15,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,pos,local_peak,tracking_only_gap10,tracking_screened_gap10,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,pos,offline_ridge,tracking_only_gap10,tracking_screened_gap10,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,pos,local_peak,tracking_only_gap10,tracking_screened_gap15,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,pos,offline_ridge,tracking_only_gap10,tracking_screened_gap15,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,pos,local_peak,tracking_only_gap15,tracking_screened_gap10,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,pos,offline_ridge,tracking_only_gap15,tracking_screened_gap10,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,pos,local_peak,tracking_only_gap15,tracking_screened_gap15,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,pos,offline_ridge,tracking_only_gap15,tracking_screened_gap15,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,pos,local_peak,tracking_screened_gap10,tracking_screened_gap15,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,pos,offline_ridge,tracking_screened_gap10,tracking_screened_gap15,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,chrom,local_peak,trimmed_gap10,trimmed_gap15,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,chrom,offline_ridge,trimmed_gap10,trimmed_gap15,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,chrom,local_peak,trimmed_gap10,tracking_only_gap10,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,chrom,offline_ridge,trimmed_gap10,tracking_only_gap10,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,chrom,local_peak,trimmed_gap10,tracking_only_gap15,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,chrom,offline_ridge,trimmed_gap10,tracking_only_gap15,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,chrom,local_peak,trimmed_gap10,tracking_screened_gap10,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,chrom,offline_ridge,trimmed_gap10,tracking_screened_gap10,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,chrom,local_peak,trimmed_gap10,tracking_screened_gap15,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,chrom,offline_ridge,trimmed_gap10,tracking_screened_gap15,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,chrom,local_peak,trimmed_gap15,tracking_only_gap10,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,chrom,offline_ridge,trimmed_gap15,tracking_only_gap10,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,chrom,local_peak,trimmed_gap15,tracking_only_gap15,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,chrom,offline_ridge,trimmed_gap15,tracking_only_gap15,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,chrom,local_peak,trimmed_gap15,tracking_screened_gap10,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,chrom,offline_ridge,trimmed_gap15,tracking_screened_gap10,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,chrom,local_peak,trimmed_gap15,tracking_screened_gap15,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,chrom,offline_ridge,trimmed_gap15,tracking_screened_gap15,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,chrom,local_peak,tracking_only_gap10,tracking_only_gap15,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,chrom,offline_ridge,tracking_only_gap10,tracking_only_gap15,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,chrom,local_peak,tracking_only_gap10,tracking_screened_gap10,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,chrom,offline_ridge,tracking_only_gap10,tracking_screened_gap10,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,chrom,local_peak,tracking_only_gap10,tracking_screened_gap15,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,chrom,offline_ridge,tracking_only_gap10,tracking_screened_gap15,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,chrom,local_peak,tracking_only_gap15,tracking_screened_gap10,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,chrom,offline_ridge,tracking_only_gap15,tracking_screened_gap10,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,chrom,local_peak,tracking_only_gap15,tracking_screened_gap15,416,0,0,,,,,,,,,,,0.0,0.0
