case,variant,before,after,shift_s,Npaired_snr,mean_paired_delta_snr_db,median_paired_delta_snr_db,positive_delta_pct
data1,pos,tracking_only_gap15,tracking_screened_gap15,-5,38,0.24465413302773184,0.538163825393676,68.42105263157895
data1,pos,tracking_screened_gap10,tracking_screened_gap15,-5,38,-8.157217591456413e-15,-1.1546319456101628e-14,0.0
data1,chrom,trimmed_gap10,trimmed_gap15,-5,38,2.6411621427924776e-14,1.1546319456101628e-14,0.0
data1,chrom,trimmed_gap10,tracking_only_gap10,-5,38,-1.0010289154747114,-0.8557810216470774,31.57894736842105
data1,chrom,trimmed_gap10,tracking_only_gap15,-5,38,-1.0010289154747138,-0.8557810216470774,31.57894736842105
data1,chrom,trimmed_gap10,tracking_screened_gap10,-5,38,-0.8031764629611942,-1.2366161985867268,26.31578947368421
data1,chrom,trimmed_gap10,tracking_screened_gap15,-5,38,-0.8031764629611701,-1.2366161985866633,26.31578947368421
data1,chrom,trimmed_gap15,tracking_only_gap10,-5,38,-1.0010289154747383,-0.8557810216471067,31.57894736842105
data1,chrom,trimmed_gap15,tracking_only_gap15,-5,38,-1.00102891547474,-0.8557810216471067,31.57894736842105
data1,chrom,trimmed_gap15,tracking_screened_gap10,-5,38,-0.8031764629612206,-1.2366161985866704,26.31578947368421
data1,chrom,trimmed_gap15,tracking_screened_gap15,-5,38,-0.8031764629611963,-1.2366161985866069,26.31578947368421
data1,chrom,tracking_only_gap10,tracking_only_gap15,-5,38,-2.5242965612529875e-15,1.0658141036401503e-14,0.0
data1,chrom,tracking_only_gap10,tracking_screened_gap10,-5,38,0.1978524525135171,-0.09024442206008532,47.368421052631575
data1,chrom,tracking_only_gap10,tracking_screened_gap15,-5,38,0.1978524525135415,-0.09024442206014616,47.368421052631575
data1,chrom,tracking_only_gap15,tracking_screened_gap10,-5,38,0.1978524525135196,-0.09024442206019678,47.368421052631575
data1,chrom,tracking_only_gap15,tracking_screened_gap15,-5,38,0.1978524525135439,-0.09024442206025762,47.368421052631575
data1,chrom,tracking_screened_gap10,tracking_screened_gap15,-5,38,2.4401533425445545e-14,3.1086244689504383e-15,0.0
data1,fusion,trimmed_gap10,trimmed_gap15,-2,36,6.673673959135663e-14,6.306066779870889e-14,0.0
data1,fusion,trimmed_gap10,tracking_only_gap10,-2,36,0.5862678851624167,1.026173719884587,61.111111111111114
data1,fusion,trimmed_gap10,tracking_only_gap15,-2,36,0.5862678851624243,1.0261737198846035,61.111111111111114
data1,fusion,trimmed_gap10,tracking_screened_gap10,-2,36,0.48218988947197833,0.30057846822545686,52.77777777777778
data1,fusion,trimmed_gap10,tracking_screened_gap15,-2,36,0.4821898894719801,0.30057846822546397,52.77777777777778
data1,fusion,trimmed_gap15,tracking_only_gap10,-2,36,0.58626788516235,1.0261737198845693,61.111111111111114
data1,fusion,trimmed_gap15,tracking_only_gap15,-2,36,0.5862678851623576,1.0261737198845857,61.111111111111114
data1,fusion,trimmed_gap15,tracking_screened_gap10,-2,36,0.4821898894719115,0.30057846822541245,52.77777777777778
data1,fusion,trimmed_gap15,tracking_screened_gap15,-2,36,0.4821898894719134,0.30057846822541956,52.77777777777778
data1,fusion,tracking_only_gap10,tracking_only_gap15,-2,38,1.7997299557081484e-15,-7.993605777301127e-15,0.0
data1,fusion,tracking_only_gap10,tracking_screened_gap10,-2,38,-0.017564355851342774,0.1425831882526447,55.26315789473685
data1,fusion,tracking_only_gap10,tracking_screened_gap15,-2,38,-0.017564355851335808,0.1425831882526829,55.26315789473685
data1,fusion,tracking_only_gap15,tracking_screened_gap10,-2,38,-0.017564355851344502,0.14258318825270067,55.26315789473685
data1,fusion,tracking_only_gap15,tracking_screened_gap15,-2,38,-0.01756435585133754,0.14258318825273886,55.26315789473685
data1,fusion,tracking_screened_gap10,tracking_screened_gap15,-2,38,6.965188659753614e-15,3.552713678800501e-15,0.0
data1,pos,trimmed_gap10,trimmed_gap15,-2,38,-2.0965685328184535e-14,-8.881784197001252e-15,0.0
data1,pos,trimmed_gap10,tracking_only_gap10,-2,38,-0.14812009235410645,-0.3771334102685877,44.73684210526316
data1,pos,trimmed_gap10,tracking_only_gap15,-2,38,-0.14812009235409682,-0.37713341026863123,44.73684210526316
data1,pos,trimmed_gap10,tracking_screened_gap10,-2,38,0.0238164169745042,-0.3816775366269356,44.73684210526316
data1,pos,trimmed_gap10,tracking_screened_gap15,-2,38,0.023816416974498777,-0.38167753662693515,44.73684210526316
data1,pos,trimmed_gap15,tracking_only_gap10,-2,38,-0.14812009235408546,-0.3771334102686206,44.73684210526316
data1,pos,trimmed_gap15,tracking_only_gap15,-2,38,-0.14812009235407583,-0.3771334102686641,44.73684210526316
data1,pos,trimmed_gap15,tracking_screened_gap10,-2,38,0.023816416974525235,-0.3816775366269072,44.73684210526316
data1,pos,trimmed_gap15,tracking_screened_gap15,-2,38,0.023816416974519816,-0.38167753662690673,44.73684210526316
data1,pos,tracking_only_gap10,tracking_only_gap15,-2,38,9.606350802546091e-15,9.769962616701378e-15,0.0
data1,pos,tracking_only_gap10,tracking_screened_gap10,-2,38,0.1719365093286107,0.44714843727439124,60.526315789473685
data1,pos,tracking_only_gap10,tracking_screened_gap15,-2,38,0.17193650932860519,0.44714843727445963,60.526315789473685
data1,pos,tracking_only_gap15,tracking_screened_gap10,-2,38,0.1719365093286011,0.4471484372743211,60.526315789473685
data1,pos,tracking_only_gap15,tracking_screened_gap15,-2,38,0.1719365093285956,0.44714843727438947,60.526315789473685
data1,pos,tracking_screened_gap10,tracking_screened_gap15,-2,38,-5.46930921604814e-15,-1.0658141036401503e-14,0.0
data1,chrom,trimmed_gap10,trimmed_gap15,-2,38,3.3330063855062595e-14,2.842170943040401e-14,0.0
data1,chrom,trimmed_gap10,tracking_only_gap10,-2,38,-1.0922541322188544,-1.1688736667315713,28.947368421052634
data1,chrom,trimmed_gap10,tracking_only_gap15,-2,38,-1.0922541322188661,-1.1688736667316095,28.947368421052634
data1,chrom,trimmed_gap10,tracking_screened_gap10,-2,38,-0.9151446064654793,-1.2214649326059073,26.31578947368421
data1,chrom,trimmed_gap10,tracking_screened_gap15,-2,38,-0.9151446064654571,-1.22146493260568,26.31578947368421
data1,chrom,trimmed_gap15,tracking_only_gap10,-2,38,-1.0922541322188881,-1.1688736667315593,28.947368421052634
data1,chrom,trimmed_gap15,tracking_only_gap15,-2,38,-1.0922541322188994,-1.1688736667315975,28.947368421052634
data1,chrom,trimmed_gap15,tracking_screened_gap10,-2,38,-0.9151446064655129,-1.221464932605902,26.31578947368421
data1,chrom,trimmed_gap15,tracking_screened_gap15,-2,38,-0.9151446064654905,-1.2214649326056746,26.31578947368421
data1,chrom,tracking_only_gap10,tracking_only_gap15,-2,38,-1.1593065688717424e-14,1.2434497875801753e-14,0.0
data1,chrom,tracking_only_gap10,tracking_screened_gap10,-2,38,0.17710952575337502,-0.045321199142518864,50.0
data1,chrom,tracking_only_gap10,tracking_screened_gap15,-2,38,0.17710952575339728,-0.04532119914259258,50.0
data1,chrom,tracking_only_gap15,tracking_screened_gap10,-2,38,0.17710952575338657,-0.04532119914262056,50.0
data1,chrom,tracking_only_gap15,tracking_screened_gap15,-2,38,0.17710952575340902,-0.04532119914269428,50.0
data1,chrom,tracking_screened_gap10,tracking_screened_gap15,-2,38,2.234469919035052e-14,6.217248937900877e-15,0.0
data1,fusion,trimmed_gap10,trimmed_gap15,-1,36,7.2485227696638e-14,7.638334409421077e-14,0.0
data1,fusion,trimmed_gap10,tracking_only_gap10,-1,36,0.804552270773288,1.3674969371862682,61.111111111111114
data1,fusion,trimmed_gap10,tracking_only_gap15,-1,36,0.8045522707732948,1.3674969371862695,61.111111111111114
data1,fusion,trimmed_gap10,tracking_screened_gap10,-1,36,0.777424104697034,0.8562583969957531,61.111111111111114
data1,fusion,trimmed_gap10,tracking_screened_gap15,-1,36,0.7774241046970372,0.8562583969957496,61.111111111111114
data1,fusion,trimmed_gap15,tracking_only_gap10,-1,36,0.8045522707732153,1.367496937186218,61.111111111111114
data1,fusion,trimmed_gap15,tracking_only_gap15,-1,36,0.8045522707732223,1.3674969371862193,61.111111111111114
data1,fusion,trimmed_gap15,tracking_screened_gap10,-1,36,0.7774241046969615,0.8562583969956901,61.111111111111114
data1,fusion,trimmed_gap15,tracking_screened_gap15,-1,36,0.7774241046969647,0.8562583969956865,61.111111111111114
data1,fusion,tracking_only_gap10,tracking_only_gap15,-1,38,1.1920289317027996e-15,-7.993605777301127e-15,0.0
data1,fusion,tracking_only_gap10,tracking_screened_gap10,-1,38,0.05334087103185812,0.11600411320734327,52.63157894736842
data1,fusion,tracking_only_gap10,tracking_screened_gap15,-1,38,0.053340871031866154,0.11600411320738502,52.63157894736842
data1,fusion,tracking_only_gap15,tracking_screened_gap10,-1,38,0.053340871031856946,0.11600411320736725,52.63157894736842
data1,fusion,tracking_only_gap15,tracking_screened_gap15,-1,38,0.05334087103186499,0.116004113207409,52.63157894736842
data1,fusion,tracking_screened_gap10,tracking_screened_gap15,-1,38,8.063725126224822e-15,5.329070518200751e-15,0.0
data1,pos,trimmed_gap10,trimmed_gap15,-1,38,-2.2601803469737396e-14,-1.021405182655144e-14,0.0
data1,pos,trimmed_gap10,tracking_only_gap10,-1,38,-0.130745172695883,-0.14467543748561607,44.73684210526316
data1,pos,trimmed_gap10,tracking_only_gap15,-1,38,-0.13074517269587496,-0.14467543748565959,44.73684210526316
data1,pos,trimmed_gap10,tracking_screened_gap10,-1,38,0.013068209074271636,-0.6518384766215348,47.368421052631575
data1,pos,trimmed_gap10,tracking_screened_gap15,-1,38,0.013068209074267102,-0.651838476621518,47.368421052631575
data1,pos,trimmed_gap15,tracking_only_gap10,-1,38,-0.13074517269586033,-0.14467543748564982,44.73684210526316
data1,pos,trimmed_gap15,tracking_only_gap15,-1,38,-0.1307451726958524,-0.14467543748569334,44.73684210526316
data1,pos,trimmed_gap15,tracking_screened_gap10,-1,38,0.013068209074294214,-0.6518384766215384,47.368421052631575
data1,pos,trimmed_gap15,tracking_screened_gap15,-1,38,0.01306820907428968,-0.6518384766215215,47.368421052631575
data1,pos,tracking_only_gap10,tracking_only_gap15,-1,38,7.970232660993228e-15,8.881784197001252e-15,0.0
data1,pos,tracking_only_gap10,tracking_screened_gap10,-1,38,0.1438133817701546,0.4352152631725401,60.526315789473685
data1,pos,tracking_only_gap10,tracking_screened_gap15,-1,38,0.14381338177015,0.4352152631724957,60.526315789473685
data1,pos,tracking_only_gap15,tracking_screened_gap10,-1,38,0.14381338177014666,0.4352152631725321,60.526315789473685
data1,pos,tracking_only_gap15,tracking_screened_gap15,-1,38,0.14381338177014202,0.4352152631724877,60.526315789473685
data1,pos,tracking_screened_gap10,tracking_screened_gap15,-1,38,-4.5811307963480144e-15,-7.105427357601002e-15,0.0
data1,chrom,trimmed_gap10,trimmed_gap15,-1,38,3.5199913159694434e-14,3.108624468950438e-14,0.0
data1,chrom,trimmed_gap10,tracking_only_gap10,-1,38,-1.1693123125832936,-1.2295648998244184,31.57894736842105
data1,chrom,trimmed_gap10,tracking_only_gap15,-1,38,-1.1693123125833098,-1.2295648998246334,31.57894736842105
data1,chrom,trimmed_gap10,tracking_screened_gap10,-1,38,-1.008824315086879,-1.1835912860205617,26.31578947368421
data1,chrom,trimmed_gap10,tracking_screened_gap15,-1,38,-1.008824315086859,-1.1835912860203175,26.31578947368421
data1,chrom,trimmed_gap15,tracking_only_gap10,-1,38,-1.1693123125833287,-1.2295648998244388,31.57894736842105
data1,chrom,trimmed_gap15,tracking_only_gap15,-1,38,-1.1693123125833451,-1.2295648998246538,31.57894736842105
data1,chrom,trimmed_gap15,tracking_screened_gap10,-1,38,-1.0088243150869138,-1.1835912860205822,26.31578947368421
data1,chrom,trimmed_gap15,tracking_screened_gap15,-1,38,-1.0088243150868936,-1.183591286020338,26.31578947368421
data1,chrom,tracking_only_gap10,tracking_only_gap15,-1,38,-1.6174196485065437e-14,9.769962616701378e-15,0.0
data1,chrom,tracking_only_gap10,tracking_screened_gap10,-1,38,0.16048799749641493,-0.12321883661621902,44.73684210526316
data1,chrom,tracking_only_gap10,tracking_screened_gap15,-1,38,0.1604879974964348,-0.12321883661617505,44.73684210526316
data1,chrom,tracking_only_gap15,tracking_screened_gap10,-1,38,0.16048799749643106,-0.12321883661619859,44.73684210526316
data1,chrom,tracking_only_gap15,tracking_screened_gap15,-1,38,0.16048799749645093,-0.12321883661615463,44.73684210526316
data1,chrom,tracking_screened_gap10,tracking_screened_gap15,-1,38,1.9867148861713327e-14,7.993605777301127e-15,0.0
data1,fusion,trimmed_gap10,trimmed_gap15,0,36,7.749356711883593e-14,8.348877145181177e-14,0.0
data1,fusion,trimmed_gap10,tracking_only_gap10,0,36,0.9811284227970114,1.4792798829403155,75.0
data1,fusion,trimmed_gap10,tracking_only_gap15,0,36,0.9811284227970177,1.4792798829403115,75.0
data1,fusion,trimmed_gap10,tracking_screened_gap10,0,36,1.0260628916634085,1.2083689218762972,63.888888888888886
data1,fusion,trimmed_gap10,tracking_screened_gap15,0,36,1.026062891663412,1.2083689218763185,63.888888888888886
data1,fusion,trimmed_gap15,tracking_only_gap10,0,36,0.981128422796934,1.4792798829402902,75.0
data1,fusion,trimmed_gap15,tracking_only_gap15,0,36,0.9811284227969401,1.4792798829402862,75.0
data1,fusion,trimmed_gap15,tracking_screened_gap10,0,36,1.026062891663331,1.2083689218762022,63.888888888888886
data1,fusion,trimmed_gap15,tracking_screened_gap15,0,36,1.0260628916633343,1.2083689218762235,63.888888888888886
data1,fusion,tracking_only_gap10,tracking_only_gap15,0,38,5.142085587737567e-16,-1.509903313490213e-14,0.0
data1,fusion,tracking_only_gap10,tracking_screened_gap10,0,38,0.12094362246206557,0.006553780835200307,50.0
data1,fusion,tracking_only_gap10,tracking_screened_gap15,0,38,0.12094362246207388,0.006553780835242051,50.0
data1,fusion,tracking_only_gap15,tracking_screened_gap10,0,38,0.120943622462065,0.006553780835230505,50.0
data1,fusion,tracking_only_gap15,tracking_screened_gap15,0,38,0.12094362246207337,0.006553780835272249,50.0
data1,fusion,tracking_screened_gap10,tracking_screened_gap15,0,38,8.367575638227495e-15,5.329070518200751e-15,0.0
data1,pos,trimmed_gap10,trimmed_gap15,0,38,-2.2835534632816377e-14,-1.2434497875801753e-14,0.0
data1,pos,trimmed_gap10,tracking_only_gap10,0,38,-0.12729303361665176,-0.0886392137594183,47.368421052631575
data1,pos,trimmed_gap10,tracking_only_gap15,0,38,-0.1272930336166454,-0.08863921375940453,47.368421052631575
data1,pos,trimmed_gap10,tracking_screened_gap10,0,38,-0.011745373573079195,-0.4003212693945546,47.368421052631575
data1,pos,trimmed_gap10,tracking_screened_gap15,0,38,-0.011745373573082375,-0.40032126939454216,47.368421052631575
data1,pos,trimmed_gap15,tracking_only_gap10,0,38,-0.127293033616629,-0.08863921375938277,47.368421052631575
data1,pos,trimmed_gap15,tracking_only_gap15,0,38,-0.12729303361662261,-0.088639213759369,47.368421052631575
data1,pos,trimmed_gap15,tracking_screened_gap10,0,38,-0.011745373573056337,-0.40032126939455637,47.368421052631575
data1,pos,trimmed_gap15,tracking_screened_gap15,0,38,-0.011745373573059562,-0.40032126939454393,47.368421052631575
data1,pos,tracking_only_gap10,tracking_only_gap15,0,38,6.404233868364061e-15,6.661338147750939e-15,0.0
data1,pos,tracking_only_gap10,tracking_screened_gap10,0,38,0.11554766004357256,0.442217864750841,60.526315789473685
data1,pos,tracking_only_gap10,tracking_screened_gap15,0,38,0.11554766004356946,0.4422178647507975,60.526315789473685
data1,pos,tracking_only_gap15,tracking_screened_gap10,0,38,0.11554766004356615,0.44221786475083125,60.526315789473685
data1,pos,tracking_only_gap15,tracking_screened_gap15,0,38,0.11554766004356307,0.4422178647507877,60.526315789473685
data1,pos,tracking_screened_gap10,tracking_screened_gap15,0,38,-3.1319975852583362e-15,-6.217248937900877e-15,0.0
data1,chrom,trimmed_gap10,trimmed_gap15,0,38,3.578424106739189e-14,2.7533531010703882e-14,0.0
data1,chrom,trimmed_gap10,tracking_only_gap10,0,38,-1.258319687244449,-1.2840107705482362,36.84210526315789
data1,chrom,trimmed_gap10,tracking_only_gap15,0,38,-1.2583196872444684,-1.2840107705484511,36.84210526315789
data1,chrom,trimmed_gap10,tracking_screened_gap10,0,38,-1.1109895102853193,-1.155970678425752,26.31578947368421
data1,chrom,trimmed_gap10,tracking_screened_gap15,0,38,-1.1109895102853025,-1.155970678425776,26.31578947368421
data1,chrom,trimmed_gap15,tracking_only_gap10,0,38,-1.2583196872444848,-1.2840107705482646,36.84210526315789
data1,chrom,trimmed_gap15,tracking_only_gap15,0,38,-1.2583196872445042,-1.2840107705484796,36.84210526315789
data1,chrom,trimmed_gap15,tracking_screened_gap10,0,38,-1.110989510285355,-1.1559706784257289,26.31578947368421
data1,chrom,trimmed_gap15,tracking_screened_gap15,0,38,-1.1109895102853387,-1.1559706784257529,26.31578947368421
data1,chrom,tracking_only_gap10,tracking_only_gap15,0,38,-1.9282820954015876e-14,7.993605777301127e-15,0.0
data1,chrom,tracking_only_gap10,tracking_screened_gap10,0,38,0.14733017695912998,-0.09363456748862298,42.10526315789473
data1,chrom,tracking_only_gap10,tracking_screened_gap15,0,38,0.14733017695914652,-0.09363456748868515,42.10526315789473
data1,chrom,tracking_only_gap15,tracking_screened_gap10,0,38,0.1473301769591492,-0.09363456748866117,42.10526315789473
data1,chrom,tracking_only_gap15,tracking_screened_gap15,0,38,0.14733017695916586,-0.09363456748872334,42.10526315789473
data1,chrom,tracking_screened_gap10,tracking_screened_gap15,0,38,1.6548166345991807e-14,1.2434497875801753e-14,0.0
data1,fusion,trimmed_gap10,trimmed_gap15,1,36,8.269927952318944e-14,8.348877145181177e-14,0.0
data1,fusion,trimmed_gap10,tracking_only_gap10,1,36,1.1243772724154601,1.4715944597299968,77.77777777777779
data1,fusion,trimmed_gap10,tracking_only_gap15,1,36,1.1243772724154653,1.4715944597299773,77.77777777777779
data1,fusion,trimmed_gap10,tracking_screened_gap10,1,36,1.2301980636895709,1.323154040978304,66.66666666666666
data1,fusion,trimmed_gap10,tracking_screened_gap15,1,36,1.2301980636895737,1.3231540409783045,66.66666666666666
data1,fusion,trimmed_gap15,tracking_only_gap10,1,36,1.1243772724153775,1.4715944597299244,77.77777777777779
data1,fusion,trimmed_gap15,tracking_only_gap15,1,36,1.1243772724153827,1.4715944597299049,77.77777777777779
data1,fusion,trimmed_gap15,tracking_screened_gap10,1,36,1.2301980636894883,1.3231540409782347,66.66666666666666
data1,fusion,trimmed_gap15,tracking_screened_gap15,1,36,1.2301980636894911,1.3231540409782352,66.66666666666666
data1,fusion,tracking_only_gap10,tracking_only_gap15,1,38,-7.47939721852737e-16,-1.7763568394002505e-14,0.0
data1,fusion,tracking_only_gap10,tracking_screened_gap10,1,38,0.17945922429374547,0.175466643350628,52.63157894736842
data1,fusion,tracking_only_gap10,tracking_screened_gap15,1,38,0.17945922429375347,0.17546664335064577,52.63157894736842
data1,fusion,tracking_only_gap15,tracking_screened_gap10,1,38,0.17945922429374617,0.17546664335065998,52.63157894736842
data1,fusion,tracking_only_gap15,tracking_screened_gap15,1,38,0.17945922429375424,0.17546664335067774,52.63157894736842
data1,fusion,tracking_screened_gap10,tracking_screened_gap15,1,38,8.016978893609026e-15,4.440892098500626e-15,0.0
data1,pos,trimmed_gap10,trimmed_gap15,1,38,-2.4798876402679814e-14,-1.3766765505351941e-14,0.0
data1,pos,trimmed_gap10,tracking_only_gap10,1,38,-0.11094043289703623,0.03126260984233786,50.0
data1,pos,trimmed_gap10,tracking_only_gap15,1,38,-0.11094043289703123,0.031262609842275246,50.0
data1,pos,trimmed_gap10,tracking_screened_gap10,1,38,-0.028878184355665255,-0.05089606451127793,50.0
data1,pos,trimmed_gap10,tracking_screened_gap15,1,38,-0.02887818435566633,-0.050896064511264605,50.0
data1,pos,trimmed_gap15,tracking_only_gap10,1,38,-0.11094043289701142,0.03126260984233031,50.0
data1,pos,trimmed_gap15,tracking_only_gap15,1,38,-0.1109404328970065,0.0312626098422677,50.0
data1,pos,trimmed_gap15,tracking_screened_gap10,1,38,-0.028878184355640574,-0.050896064511278816,50.0
data1,pos,trimmed_gap15,tracking_screened_gap15,1,38,-0.028878184355641507,-0.05089606451126549,50.0
data1,pos,tracking_only_gap10,tracking_only_gap15,1,38,5.025220006198077e-15,6.217248937900877e-15,0.0
data1,pos,tracking_only_gap10,tracking_screened_gap10,1,38,0.08206224854137088,0.4400500693106588,60.526315789473685
data1,pos,tracking_only_gap10,tracking_screened_gap15,1,38,0.08206224854136993,0.4400500693106446,60.526315789473685
data1,pos,tracking_only_gap15,tracking_screened_gap10,1,38,0.08206224854136586,0.4400500693107112,60.526315789473685
data1,pos,tracking_only_gap15,tracking_screened_gap15,1,38,0.0820622485413649,0.440050069310697,60.526315789473685
data1,pos,tracking_screened_gap10,tracking_screened_gap15,1,38,-9.582977686238194e-16,-4.440892098500626e-15,0.0
data1,chrom,trimmed_gap10,trimmed_gap15,1,38,3.6438688324013033e-14,3.019806626980426e-14,0.0
data1,chrom,trimmed_gap10,tracking_only_gap10,1,38,-1.3418172515727154,-1.2769037376149495,36.84210526315789
data1,chrom,trimmed_gap10,tracking_only_gap15,1,38,-1.3418172515727367,-1.2769037376151608,36.84210526315789
data1,chrom,trimmed_gap10,tracking_screened_gap10,1,38,-1.2028733866851147,-1.1212607280802942,28.947368421052634
data1,chrom,trimmed_gap10,tracking_screened_gap15,1,38,-1.2028733866851007,-1.1212607280802862,28.947368421052634
data1,chrom,trimmed_gap15,tracking_only_gap10,1,38,-1.3418172515727518,-1.276903737614984,36.84210526315789
data1,chrom,trimmed_gap15,tracking_only_gap15,1,38,-1.3418172515727735,-1.2769037376151955,36.84210526315789
data1,chrom,trimmed_gap15,tracking_screened_gap10,1,38,-1.202873386685151,-1.1212607280802729,28.947368421052634
data1,chrom,trimmed_gap15,tracking_screened_gap15,1,38,-1.2028733866851373,-1.121260728080265,28.947368421052634
data1,chrom,tracking_only_gap10,tracking_only_gap15,1,38,-2.1550013235881986e-14,6.217248937900877e-15,0.0
data1,chrom,tracking_only_gap10,tracking_screened_gap10,1,38,0.1389438648876007,-0.08443330230672075,42.10526315789473
data1,chrom,tracking_only_gap10,tracking_screened_gap15,1,38,0.13894386488761445,-0.08443330230683976,42.10526315789473
data1,chrom,tracking_only_gap15,tracking_screened_gap10,1,38,0.13894386488762214,-0.08443330230679358,42.10526315789473
data1,chrom,tracking_only_gap15,tracking_screened_gap15,1,38,0.13894386488763602,-0.0844333023069126,42.10526315789473
data1,chrom,tracking_screened_gap10,tracking_screened_gap15,1,38,1.379013862165984e-14,1.865174681370263e-14,0.0
data1,fusion,trimmed_gap10,trimmed_gap15,2,36,8.79790067958513e-14,8.43769498715119e-14,0.0
data1,fusion,trimmed_gap10,tracking_only_gap10,2,36,1.2399616611442903,1.6318142879347999,77.77777777777779
data1,fusion,trimmed_gap10,tracking_only_gap15,2,36,1.2399616611442945,1.6318142879348052,77.77777777777779
data1,fusion,trimmed_gap10,tracking_screened_gap10,2,36,1.3905347676202426,1.55385220030481,69.44444444444444
data1,fusion,trimmed_gap10,tracking_screened_gap15,2,36,1.3905347676202462,1.5538522003048127,69.44444444444444
data1,fusion,trimmed_gap15,tracking_only_gap10,2,36,1.2399616611442024,1.6318142879347235,77.77777777777779
data1,fusion,trimmed_gap15,tracking_only_gap15,2,36,1.2399616611442066,1.6318142879347288,77.77777777777779
data1,fusion,trimmed_gap15,tracking_screened_gap10,2,36,1.390534767620155,1.553852200304716,69.44444444444444
data1,fusion,trimmed_gap15,tracking_screened_gap15,2,36,1.390534767620158,1.5538522003047186,69.44444444444444
data1,fusion,tracking_only_gap10,tracking_only_gap15,2,38,-1.2855213969343918e-15,-1.687538997430238e-14,0.0
data1,fusion,tracking_only_gap10,tracking_screened_gap10,2,38,0.22144506321475524,0.20254381182196024,52.63157894736842
data1,fusion,tracking_only_gap10,tracking_screened_gap15,2,38,0.22144506321476368,0.202543811821978,52.63157894736842
data1,fusion,tracking_only_gap15,tracking_screened_gap10,2,38,0.22144506321475654,0.2025438118219931,52.63157894736842
data1,fusion,tracking_only_gap15,tracking_screened_gap15,2,38,0.22144506321476495,0.20254381182201087,52.63157894736842
data1,fusion,tracking_screened_gap10,tracking_screened_gap15,2,38,8.43769498715119e-15,3.552713678800501e-15,0.0
