time_s,window_start_s,window_end_s,proposal_accepted,proposal_status,proposal_spectral_peak_bpm,consensus_bpm,roi_count,quality_proxy,state,available_roi_count,method_agreement,motion_overlap,consensus_score,runner_up_ratio,candidate_group_count,waveform_roi_count,motion_available,motion_observed_fraction,motion_speed_face_per_s,motion_strength,motion_reliability,motion_spectral_coverage,motion_evidence_status,waveform_generated
4.999995,0.0,9.99999,False,insufficient_rois,,,0,0.0,searching,0,0.0,0.0,0.0,0.0,0,0,True,0.9966666666666667,0.047714184076563436,0.035146053329223444,0.9966666666666667,0.9966666666666667,observed_motion,False
5.999994,0.999999,10.999989,False,insufficient_rois,,,0,0.0,searching,0,0.0,0.0,0.0,0.0,0,0,True,1.0,0.04149338627570977,0.026808712242305625,1.0,1.0,observed_motion,False
6.999993,1.999998,11.999988,True,accepted_consensus,162.0,162.0,2,0.34911101501344205,acquired,3,0.75,0.004714302829745478,0.6957533074579243,0.0,1,2,True,1.0,0.03219678438961481,0.01631551559010841,1.0,1.0,observed_motion,True
7.999992,2.999997,12.999986999999999,False,ambiguous_consensus,,,2,0.366286350001952,uncertain,3,0.75,0.007024812947894088,0.7287130603627081,0.9760324513139773,2,0,True,1.0,0.03143494637744691,0.015564412613105537,1.0,1.0,observed_motion,False
8.999991,3.999996,13.999986,False,tracking_jump,,,2,0.3717701494727047,lost,3,0.75,0.004134091754933897,0.741234901080911,0.0,1,0,True,1.0,0.024818040221214734,0.009758789428480477,1.0,1.0,observed_motion,False
9.99999,4.999995,14.999984999999999,False,accepted_consensus,,,2,0.27994041932148095,reacquired,3,0.5,0.009312839473032256,0.5559702783622305,0.0,1,0,True,1.0,0.026033830345121245,0.010727830790130727,1.0,1.0,observed_motion,False
10.999989,5.999994,15.999984,False,no_frequency_consensus,,,0,0.0,uncertain,3,0.0,0.0,0.0,0.0,0,0,True,1.0,0.028312184229476775,0.012662871585232062,1.0,1.0,observed_motion,False
11.999988,6.999993,16.999983,False,no_frequency_consensus,,,0,0.0,lost,3,0.0,0.0,0.0,0.0,0,0,True,1.0,0.034760535611870126,0.01896605205231229,1.0,1.0,observed_motion,False
12.999986999999999,7.999992,17.999982,False,accepted_consensus,,,2,0.3936807225075847,reacquired,3,0.75,0.004166957324703132,0.7849007688597982,0.685425298189944,2,0,True,1.0,0.03875342482391146,0.02346539128685727,1.0,1.0,observed_motion,False
13.999986,8.999991,18.999981,False,accepted_consensus,,,2,0.4826202663941602,tracking,3,1.0,0.003467398843530121,0.9627303773579815,0.6689600849503871,3,0,True,1.0,0.039471309242575234,0.024321468611341525,1.0,1.0,observed_motion,False
