frame,time_s,source,motion_x,motion_y,face_x0,face_y0,face_x1,face_y1,face_detected,flow_available,bridge_age_frames,is_bridge,valid_patch_count,anchor_initialized
52,1.7333315999999999,mesh,0.0047342936197916664,0.000272967086897956,0.470783469080925,0.3916664624214172,0.5418082892894744,0.5406665837764739,True,True,0,False,12,True
53,1.7666648999999999,mesh,0.0043954549012360745,7.388106098881474e-05,0.47357066988945007,0.3926542258262634,0.5437080943584441,0.5399894213676453,True,True,0,False,12,True
54,1.7999981999999999,mesh,0.003897131813897027,0.0005267143249511718,0.4756254976987839,0.3933761203289032,0.5454655599594117,0.5404779636859893,True,True,0,False,12,True
55,1.8333315,mesh,0.003425294381600839,0.0011699563927120632,0.4776213002204895,0.39465556502342225,0.5477423882484437,0.5415968561172485,True,True,0,False,11,True
56,1.8666648,mesh,0.002997659753870081,0.0012855539719263712,0.4792994475364685,0.3962251478433609,0.5493274819850922,0.5427129828929901,True,True,0,False,11,True
57,1.8999981,mesh,0.002581271418818721,0.0014438641292077524,0.48091304242610927,0.3974215465784073,0.550748280286789,0.5439896142482757,True,True,0,False,11,True
58,1.9333314,mesh,0.0020626032793963395,0.0018380742382120203,0.482256224155426,0.3991487842798233,0.5523187911510468,0.5459699654579162,True,True,0,False,11,True
59,1.9666647,mesh,0.001511365396005136,0.0019434915648566353,0.4834941762685776,0.40093052029609677,0.5530799174308777,0.5482169342041016,True,True,0,False,11,True
60,1.999998,mesh,0.0010064125061035156,0.0018317671837630096,0.48429200172424314,0.4025375574827194,0.5538070809841157,0.5501160418987274,True,True,0,False,11,True
61,2.0333313,mesh,0.0004964828491210938,0.0015178583286426686,0.484964262843132,0.4044605618715286,0.554402037858963,0.5516075050830841,True,True,0,False,11,True
62,2.0666645999999997,mesh,0.0002132097880045573,0.0007673077009342335,0.4852257984876633,0.40536565363407134,0.5548712706565857,0.5522676944732666,True,True,0,False,11,True
63,2.0999979,mesh,-9.679441098813657e-05,0.00030902127424875894,0.48502517998218536,0.4063959914445877,0.5546410846710205,0.5526548743247985,True,True,0,False,11,True
64,2.1333311999999998,mesh,-0.0003844314151340061,0.00028793116410573324,0.48487819790840153,0.4067229944467544,0.5546097755432129,0.5528252613544464,True,True,0,False,12,True
65,2.1666645,mesh,-0.0008238227279097946,6.980575897075511e-05,0.48416062533855436,0.406106561422348,0.5544938135147094,0.5531154191493988,True,True,0,False,12,True
66,2.1999978,mesh,-0.0014972439518681278,-0.0005240926036128292,0.4831706446409225,0.40492038369178773,0.5543033933639526,0.5534723424911498,True,True,0,False,12,True
67,2.2333311,mesh,-0.002225066997386791,-0.0005735728475782607,0.4815469402074814,0.40333083152770993,0.5534078359603882,0.5535858428478241,True,True,0,False,12,True
68,2.2666644,mesh,-0.00288249828197338,-0.0006905864786218714,0.4800500988960266,0.402235803604126,0.5523242545127869,0.5542203092575073,True,True,0,False,12,True
69,2.2999977,mesh,-0.0036921571802209924,-0.0009405724428318164,0.47715037703514096,0.39991716027259827,0.5506062412261963,0.553493800163269,True,True,0,False,12,True
70,2.333331,mesh,-0.00457514656914605,-0.001179609806449325,0.4742341548204422,0.3974097728729248,0.5483873760700226,0.5530819714069366,True,True,0,False,12,True
71,2.3666643,mesh,-0.005308183034261068,-0.0013582182151299935,0.47106253206729887,0.3943192720413208,0.5460960960388184,0.5529662191867828,True,True,0,False,12,True
72,2.3999976,mesh,-0.005982275362367983,-0.0006775348274796097,0.46718284845352176,0.3924914753437042,0.5437062203884124,0.5538852095603943,True,True,0,False,12,True
73,2.4333309,mesh,-0.006346208077889902,0.0009574047945163868,0.4619369900226593,0.3925827765464783,0.5400311434268951,0.5565863871574402,True,True,0,False,12,True
74,2.4666642,mesh,-0.006257781275996455,0.003279611689073068,0.4566021919250488,0.3942566567659378,0.536988558769226,0.5616963565349579,True,True,0,False,12,True
75,2.4999975,mesh,-0.005544764907271774,0.006009333111621716,0.4530406653881073,0.3984949094057083,0.5334191644191741,0.5685025501251221,True,True,0,False,12,True
76,2.5333308,mesh,-0.004197698169284397,0.007096317741605971,0.44930605232715604,0.40440472602844235,0.5300821220874786,0.5771847033500671,True,True,0,False,12,True
77,2.5666640999999997,mesh,-0.002325865074440285,0.0066499228830690735,0.44736737608909605,0.4094416469335556,0.5284118187427521,0.5827439773082733,True,True,0,False,12,True
78,2.5999974,mesh,-0.0004218030858922888,0.003052397679399561,0.44719293534755705,0.4119796812534332,0.5291214990615845,0.5843417680263518,True,True,0,False,12,True
79,2.6333306999999997,mesh,0.0011565420362684461,-0.0025148108049675272,0.4485226827859879,0.41045823216438293,0.5299033260345459,0.5811026287078858,True,True,0,False,12,True
80,2.666664,mesh,0.00249347863373933,-0.006701498119919388,0.4494961494207382,0.40222232282161713,0.5312106132507324,0.5740994453430176,True,True,0,False,12,True
81,2.6999972999999997,mesh,0.0035786169546621815,-0.008064557004857946,0.45156732141971584,0.3954748022556305,0.5331631290912628,0.566320652961731,True,True,0,False,12,True
82,2.7333306,mesh,0.004424171094541196,-0.006807693728694209,0.455211905837059,0.38985929191112517,0.5368397021293639,0.5611726534366608,True,True,0,False,12,True
83,2.7666638999999997,mesh,0.004994198128029152,-0.003448048675501788,0.4599143934249878,0.3878447264432907,0.5407194328308106,0.5578826236724853,True,True,0,False,12,True
84,2.7999972,mesh,0.005655989823517976,0.00044328625555391666,0.46387550652027126,0.3893630933761597,0.5449110615253449,0.5584305775165558,True,True,0,False,12,True
85,2.8333304999999998,mesh,0.006248629534686054,0.005476652472107498,0.4682315528392792,0.39494870901107787,0.5473851668834686,0.5651913046836853,True,True,0,False,12,True
86,2.8666638,mesh,0.0059521639788592305,0.010204520600813406,0.47181469440460205,0.4067783796787262,0.5514744865894318,0.5761343836784363,True,True,0,False,12,True
87,2.8999970999999998,mesh,0.005107484040436921,0.01249894588081925,0.47592312693595884,0.4207965469360352,0.554476877450943,0.5873204374313354,True,True,0,False,12,True
88,2.9333304,mesh,0.0036836235611527055,0.013048265156922517,0.47911019504070285,0.4341298496723175,0.5571249520778656,0.5984292745590208,True,True,0,False,12,True
89,2.9666637,mesh,0.002583016289605035,0.006306979832825838,0.4810470175743103,0.44132202088832856,0.558252329826355,0.6038609313964842,True,True,0,False,12,True
90,2.999997,mesh,0.0015643967522515191,-0.003197060028711955,0.48387068867683414,0.4392604637145996,0.5579064321517945,0.5979674983024595,True,True,0,False,12,True
91,3.0333303,mesh,-0.00041405006691261576,-0.015518237043310094,0.4824823862314224,0.42560014724731443,0.5568803989887238,0.5821565067768096,True,True,0,False,12,True
92,3.0666636,mesh,-0.0027020878261990017,-0.022639518645074633,0.4786107438802719,0.40456942677497865,0.555990914106369,0.5590963459014893,True,True,0,False,12,True
93,3.0999969,mesh,-0.004253073091860171,-0.020097378227445815,0.47772956669330596,0.38045698225498203,0.5528057265281677,0.5387821662425993,True,True,0,False,12,True
94,3.1333301999999996,mesh,-0.0044409981480351204,-0.012409648078459281,0.4746452230215073,0.3658594310283661,0.5501910352706909,0.5241078233718872,True,True,0,False,12,True
95,3.1666635,mesh,-0.004808681982534903,-0.002045338021384345,0.47131161451339726,0.36313939809799195,0.5465167379379273,0.5193808114528655,True,True,0,False,12,True
96,3.1999967999999996,mesh,-0.005419483891239873,0.007633835077285767,0.4676696741580963,0.36868396878242493,0.5421093499660492,0.5240891647338868,True,True,0,False,12,True
97,3.2333301,mesh,-0.005803691016303169,0.014138455302626998,0.4641077834367752,0.3841552060842514,0.5388015830516815,0.5364238774776459,True,True,0,False,12,True
98,3.2666633999999997,mesh,-0.0051814467818648725,0.014003948370615641,0.4611792004108429,0.39964969515800475,0.5344329273700714,0.5520827543735505,True,True,0,False,12,True
99,3.2999967,mesh,-0.003971523708767361,0.010167074313870183,0.45867806136608125,0.4107850295305252,0.5331837224960327,0.5670663142204285,True,True,0,False,12,True
100,3.3333299999999997,mesh,-0.0022157404157850478,0.00033487258134064853,0.45749442338943486,0.4110725647211075,0.5316511082649231,0.5686193370819091,True,True,0,False,12,True
101,3.3666633,mesh,0.0005428879349320023,-0.012141280262558549,0.45682430505752564,0.3995093715190888,0.5327775967121124,0.5552000570297241,True,True,0,False,12,True
102,3.3999965999999997,mesh,0.003993551819412797,-0.018620618846681383,0.45984271347522737,0.3814718741178512,0.5343763542175293,0.5358263647556305,True,True,0,False,12,True
103,3.4333299,mesh,0.005041131266841182,-0.013799743740646927,0.46076724112033846,0.36470048129558563,0.5362329113483428,0.5242804265022277,True,True,0,False,12,True
104,3.4666631999999997,mesh,0.004359577320240162,-0.0042637263183240535,0.464848358631134,0.36242801904678346,0.5404988837242126,0.5202223372459411,True,True,0,False,12,True
105,3.4999965,mesh,0.0031724912148934823,0.006520836000089292,0.4671171736717224,0.3667481559514999,0.5430534756183625,0.5264537775516509,True,True,0,False,12,True
106,3.5333297999999997,mesh,0.001889341848867911,0.016920211359306617,0.4680946135520935,0.3827951282262802,0.5432914769649506,0.5404025936126708,True,True,0,False,12,True
107,3.5666631,mesh,0.00138262289541739,0.021759970982869466,0.46966394722461696,0.40514699459075926,0.5438611912727356,0.5583851277828217,True,True,0,False,12,True
108,3.5999963999999998,mesh,0.0008566308904577185,0.020229282864817868,0.4725776493549347,0.4270541524887085,0.5455751657485962,0.5777093696594238,True,True,0,False,12,True
109,3.6333297,mesh,0.0010531125245270905,0.01665908937101011,0.47495438396930695,0.4469130223989487,0.545544627904892,0.5946182751655579,True,True,0,False,12,True
110,3.666663,mesh,0.001143451973243996,0.0061945623821682404,0.47347280144691467,0.45394604206085204,0.5458695530891419,0.6091962802410126,True,True,0,False,12,True
111,3.6999963,mesh,-0.00011717125221535012,-0.00650075806511773,0.4744309687614441,0.4495179706811905,0.5464668583869935,0.6057630443572998,True,True,0,False,12,True
112,3.7333296,mesh,-0.0021411701484962747,-0.01864622445018203,0.47374871850013733,0.4376751881837845,0.545050413608551,0.5904954934120178,True,True,0,False,12,True
113,3.7666628999999996,flow_tracked,-0.004452481093230071,-0.02670843943401619,0.47162922541300456,0.4113734989872685,0.5422737617492676,0.5631523007993344,False,True,1,True,12,True
114,3.7999962,flow_tracked,-0.005834678187966347,-0.02518273890018463,0.46841133054097495,0.38688442145453555,0.5386497891743978,0.5375182348180699,False,True,2,True,12,True
115,3.8333294999999996,flow_tracked,-0.006273877341300249,-0.016631824895739555,0.46445306269327796,0.36964460641366464,0.5355063947041828,0.5216953995316117,False,True,3,True,12,True
116,3.8666628,mesh,-0.006840091198682785,-0.0062879351899027824,0.4518981140851974,0.34868152022361754,0.5328982734680175,0.5363417327404022,True,True,0,False,11,True
117,3.8999960999999996,mesh,-0.008330276277330186,0.00475195237883815,0.45090622663497926,0.35585822582244875,0.527983249425888,0.5201765584945679,True,True,0,False,11,True
118,3.9333294,mesh,-0.008532674224288375,0.013685160213046603,0.44635052263736724,0.36858551084995267,0.5221221578121186,0.5310788834095002,True,True,0,False,11,True
119,3.9666626999999997,mesh,-0.007193079701176396,0.01546034316221873,0.4420047509670258,0.38522947490215304,0.5171152067184448,0.5457652056217194,True,True,0,False,11,True
120,3.999996,mesh,-0.0047531057287145545,0.010884743377014443,0.4393901389837265,0.3964372169971466,0.5133111226558685,0.5572435331344605,True,True,0,False,11,True
121,4.0333293,mesh,-0.002243644219857675,0.0022909428234453555,0.43852461457252506,0.40163546621799473,0.5111295044422149,0.5577354121208191,True,True,0,False,11,True
122,4.0666626,mesh,0.0010521482538293908,-0.009309080905384487,0.4384696996212006,0.39263774037361143,0.5118031811714172,0.5466496860980987,True,True,0,False,11,True
123,4.0999959,mesh,0.004370320284808124,-0.017304072667051244,0.440234209895134,0.3769880622625351,0.5149879133701325,0.5281624305248259,True,True,0,False,11,True
124,4.1333291999999995,mesh,0.006132178836398655,-0.018260812317883526,0.4432394993305206,0.35845186352729796,0.5174015438556672,0.5096963131427764,True,True,0,False,11,True
125,4.1666625,mesh,0.006502555917810511,-0.012828349184106897,0.4471806472539902,0.3436850130558014,0.5212105309963226,0.49659263551235194,True,True,0,False,11,True
126,4.1999958,mesh,0.005401816191496672,-0.002083500447096648,0.451971862912178,0.3416690236330032,0.5242801105976105,0.4947387981414795,True,True,0,False,11,True
127,4.2333291,mesh,0.004397724292896412,0.007591211354290997,0.4556730592250824,0.35033492565155033,0.527623999118805,0.4999621397256851,True,True,0,False,11,True
128,4.2666623999999995,mesh,0.0036361800299750434,0.018381917587033024,0.45731736779212956,0.3677288031578064,0.5296876740455627,0.5131659746170044,True,True,0,False,11,True
129,4.2999957,mesh,0.0028604101251672813,0.02361256303610625,0.46095142126083377,0.3885951375961304,0.53169398188591,0.5335683596134185,True,True,0,False,12,True
130,4.333329,mesh,0.0024525942625822843,0.017866547240151298,0.46347054600715637,0.4089121323823929,0.5330440604686737,0.5529046535491943,True,True,0,False,12,True
131,4.3666623,mesh,0.0021028130142777056,0.004813152662029973,0.46264717817306517,0.4161090344190598,0.5332648599147797,0.5639455366134644,True,True,0,False,11,True
132,4.3999956,mesh,0.0008940996947111907,-0.00847641626993815,0.4638258045911789,0.4100419157743454,0.5340234124660491,0.5558403050899505,True,True,0,False,11,True
133,4.433328899999999,mesh,-0.0008739312489827474,-0.020613094391646207,0.462642035484314,0.3931733459234238,0.5318380355834961,0.5369532585144043,True,True,0,False,11,True
134,4.4666622,mesh,-0.002049129980581778,-0.022820697669629696,0.4613834619522095,0.3735490024089813,0.5310224568843842,0.5148116779327393,True,True,0,False,11,True
135,4.4999955,mesh,-0.002374124526977539,-0.01695838162192592,0.4604015493392944,0.35420441985130313,0.5287444996833801,0.4967112678289412,True,True,0,False,11,True
136,4.5333288,mesh,-0.0028368720301875363,-0.005646766446254872,0.45809288918972013,0.3429533952474594,0.5281137609481811,0.48823999822139735,True,True,0,False,11,True
137,4.566662099999999,mesh,-0.003619439513595016,0.004507522340174075,0.4564759719371796,0.34858367264270784,0.5255564892292023,0.49387208342552175,True,True,0,False,11,True
138,4.5999954,mesh,-0.00420802081072772,0.013954169772289417,0.454702559709549,0.36324664056301115,0.5228009283542633,0.5062278842926025,True,True,0,False,11,True
139,4.6333287,mesh,-0.004066571482905635,0.01760562570006759,0.4525570237636566,0.38189704179763795,0.5204214966297149,0.522854779958725,True,True,0,False,11,True
140,4.666662,mesh,-0.0024861088505497685,0.010706539286507501,0.4503043043613434,0.3924426716566086,0.5195270144939422,0.5361664378643035,True,True,0,False,11,True
141,4.699995299999999,mesh,-0.0007581799118607132,0.0015086272248515376,0.4502105838060379,0.3951734793186188,0.5191117048263549,0.5384888422489166,True,True,0,False,11,True
142,4.7333286,mesh,0.0022141650870994285,-0.010979992703155235,0.45080139219760895,0.3853540229797363,0.5204227876663208,0.5251278913021087,True,True,0,False,11,True
143,4.7666619,mesh,0.00587397504735876,-0.01668281798009519,0.45519790589809417,0.3698165810108185,0.5227457129955292,0.5083573496341705,True,True,0,False,11,True
144,4.7999952,mesh,0.007278172175089518,-0.014700070023536682,0.4585755544900894,0.3551004785299301,0.5270409798622131,0.49351157367229453,True,True,0,False,11,True
145,4.8333284999999995,mesh,0.006911339583220305,-0.006283687110300418,0.46227945387363434,0.34758672714233396,0.5304443252086639,0.4888745892047881,True,True,0,False,11,True
146,4.8666618,mesh,0.005095277009186922,0.003209645770214222,0.4655693340301514,0.35243773698806763,0.5335734891891479,0.49187747716903685,True,True,0,False,11,True
147,4.8999951,mesh,0.003556523499665437,0.013052470595748336,0.4679884105920792,0.3641555869579315,0.5355599451065063,0.5014644503593445,True,True,0,False,11,True
148,4.9333284,mesh,0.001982685371681496,0.02180292065496798,0.47137964963912965,0.380641148686409,0.5372467756271362,0.5178739154338836,True,True,0,False,11,True
149,4.9666616999999995,mesh,0.0002330373834680628,0.018652380285439668,0.4719752252101898,0.40220889329910275,0.5366875660419465,0.5375150215625762,True,True,0,False,11,True
150,4.999995,mesh,-0.0008338663313123915,0.008746249256310639,0.4704118800163269,0.4150059247016907,0.5381203067302704,0.5541216611862182,True,True,0,False,11,True
151,5.0333283,mesh,-0.0016187243991427952,-0.004800660742653741,0.46993672609329223,0.41024560272693633,0.5358292162418365,0.5469276046752929,True,True,0,False,11,True
152,5.0666616,mesh,-0.0033594749591968676,-0.01862145529852973,0.4672784644365311,0.3964704340696335,0.532881383895874,0.5290373396873475,True,True,0,False,11,True
153,5.0999948999999996,mesh,-0.005377575203224465,-0.022026466771408362,0.4640121364593506,0.38438681066036223,0.529132354259491,0.5098947393894195,True,True,0,False,11,True
154,5.133328199999999,mesh,-0.006064757594355831,-0.01709993691356094,0.45990046083927155,0.3657810920476913,0.523564167022705,0.48921286225318905,True,True,0,False,11,True
155,5.1666615,mesh,-0.006474565576623987,-0.006413765969099822,0.45531219244003296,0.34855568706989287,0.5238117921352387,0.4831274604797362,True,True,0,False,11,True
156,5.1999948,mesh,-0.006939721990514684,0.0025893129684306957,0.4513899922370911,0.34718867659568786,0.5192853391170502,0.48525769948959346,True,True,0,False,11,True
157,5.2333281,mesh,-0.006829526689317491,0.012346997305198951,0.4468945807218552,0.35807774543762205,0.5150301218032837,0.49672803699970247,True,True,0,False,11,True
158,5.266661399999999,mesh,-0.006031869958948206,0.019236506908028216,0.44486091971397396,0.3756237560510635,0.5125869834423065,0.5140720725059509,True,True,0,False,11,True
159,5.2999947,mesh,-0.003630177179972331,0.017043194505903456,0.4408179259300232,0.3919324326515198,0.5115635991096497,0.5322378134727478,True,True,0,False,11,True
160,5.333328,mesh,-0.0013074415701406974,0.00797241297033098,0.44085583508014675,0.4001187378168106,0.5113213753700256,0.546130460500717,True,True,0,False,11,True
161,5.3666613,mesh,0.0017081931785300926,-0.0030946239277168555,0.4424075299501419,0.3983657026290893,0.5125171506404876,0.5422271335124969,True,True,0,False,11,True
162,5.399994599999999,mesh,0.006143513432255498,-0.015147684900848954,0.44507141292095187,0.3833993971347809,0.5154789483547211,0.5247205281257629,True,True,0,False,11,True
163,5.4333279,mesh,0.009815638153641313,-0.020106189891144082,0.4495751088857651,0.3636971038579941,0.5203837144374848,0.5057518076896667,True,True,0,False,11,True
164,5.4666612,mesh,0.01095582644144694,-0.01798690060774485,0.4549033725261688,0.34564839363098143,0.5273208916187286,0.48891587615013116,True,True,0,False,11,True
165,5.4999945,mesh,0.01062522640934697,-0.0075913722868318914,0.4612549442052841,0.33414411544799805,0.5332137989997864,0.4833938246965408,True,True,0,False,11,True
166,5.5333277999999995,mesh,0.009951937640154803,0.00264383422003852,0.466856894493103,0.3369086116552353,0.5395638990402222,0.48659269392490373,True,True,0,False,11,True
167,5.5666611,mesh,0.008783796098497179,0.013289792670143975,0.4703252100944519,0.34921618044376374,0.5431321215629578,0.4950723356008529,True,True,0,False,11,True
168,5.5999944,mesh,0.007615643960458261,0.023290566272205777,0.47686987817287446,0.3662101686000824,0.5502891290187836,0.5125113296508789,True,True,0,False,12,True
169,5.6333277,mesh,0.006363218801992911,0.026858503950966728,0.4811859792470932,0.38445267677307127,0.5509705162048341,0.5284727215766907,True,True,0,False,12,True
170,5.6666609999999995,mesh,0.00500165444833261,0.016904470214137324,0.48484732031822203,0.41064763426780704,0.5555003178119658,0.5510182535648346,True,True,0,False,12,True
171,5.699994299999999,mesh,0.00496818047982675,0.0022895473021048085,0.4865743005275726,0.4192466861009598,0.559257172346115,0.5686600255966187,True,True,0,False,11,True
172,5.7333276,mesh,0.005195723639594184,-0.014249906495765404,0.4875604104995727,0.40575489819049837,0.5618748247623444,0.5561622071266175,True,True,0,False,11,True
173,5.7666609,mesh,0.003912742049605758,-0.02494748952212157,0.4904539048671722,0.39216374814510346,0.5625843381881714,0.5373050343990325,True,True,0,False,12,True
174,5.7999941999999995,mesh,0.0018487488781964336,-0.02489860444157212,0.4923930871486664,0.3751752030849457,0.561986094713211,0.5149745357036589,True,True,0,False,12,True
175,5.833327499999999,mesh,3.593586109302662e-05,-0.013980819560863354,0.49019591152667996,0.3542629623413086,0.5617806494235993,0.4964369434118271,True,True,0,False,11,True
176,5.8666608,mesh,-0.0015094227261013456,-0.0026106741693284778,0.48848939657211304,0.33845845580101014,0.5636920976638794,0.4927470254898071,True,True,0,False,11,True
177,5.8999941,mesh,-0.0031586081893355757,0.008049263225661383,0.48858364939689636,0.3458460718393326,0.562492972612381,0.4999686670303345,True,True,0,False,11,True
178,5.9333274,mesh,-0.004639777430781612,0.018208711566748442,0.48565843045711515,0.363308921456337,0.5597828423976898,0.5154424178600311,True,True,0,False,12,True
179,5.966660699999999,mesh,-0.004863202130353009,0.02005126741197374,0.4833054143190384,0.38287978947162626,0.556144449710846,0.5327982461452484,True,True,0,False,12,True
180,5.999994,mesh,-0.003966437445746528,0.01012332295929944,0.48103719353675845,0.3956938105821609,0.5535233497619629,0.5471162438392639,True,True,0,False,11,True
181,6.0333273,mesh,-0.0024137567590784142,-0.0022388259569803876,0.4790826690196991,0.395323086977005,0.552190854549408,0.5451500928401947,True,True,0,False,11,True
182,6.0666606,mesh,-0.0006532351175944011,-0.013080396585994296,0.47932566940784455,0.38394018173217775,0.551499559879303,0.5316587805747984,True,True,0,False,12,True
183,6.099993899999999,mesh,0.00046830707126193575,-0.018478838271564907,0.47985849916934964,0.36550253033638,0.55197727560997,0.5141348588466644,True,True,0,False,11,True
