window_index,time_s,channel,roi,method,channel_status,observed_fraction,roi_quality,signal_std,candidate_rank,candidate_bpm,relative_power,peak_concentration,prominence_ratio,candidate_weight,motion_overlap,motion_weight,selected_consensus,proposal_accepted,waveform_weight,motion_available,motion_observed_fraction,motion_speed_face_per_s,motion_strength,motion_reliability,motion_spectral_coverage,motion_evidence_status,branch,original_channel
0,4.999995,forehead_baseline_pos,forehead,baseline_pos,gap_or_filter_edge,1.0,1.0,,0,,0.0,0.0,0.0,0.0,0.0,1.0,False,False,0.0,False,,,,,,legacy_not_assessed,baseline,forehead_pos
0,4.999995,forehead_baseline_chrom,forehead,baseline_chrom,gap_or_filter_edge,1.0,1.0,,0,,0.0,0.0,0.0,0.0,0.0,1.0,False,False,0.0,False,,,,,,legacy_not_assessed,baseline,forehead_chrom
0,4.999995,left_cheek_baseline_pos,left_cheek,baseline_pos,gap_or_filter_edge,1.0,1.0,,0,,0.0,0.0,0.0,0.0,0.0,1.0,False,False,0.0,False,,,,,,legacy_not_assessed,baseline,left_cheek_pos
0,4.999995,left_cheek_baseline_chrom,left_cheek,baseline_chrom,gap_or_filter_edge,1.0,1.0,,0,,0.0,0.0,0.0,0.0,0.0,1.0,False,False,0.0,False,,,,,,legacy_not_assessed,baseline,left_cheek_chrom
0,4.999995,right_cheek_baseline_pos,right_cheek,baseline_pos,gap_or_filter_edge,1.0,1.0,,0,,0.0,0.0,0.0,0.0,0.0,1.0,False,False,0.0,False,,,,,,legacy_not_assessed,baseline,right_cheek_pos
0,4.999995,right_cheek_baseline_chrom,right_cheek,baseline_chrom,gap_or_filter_edge,1.0,1.0,,0,,0.0,0.0,0.0,0.0,0.0,1.0,False,False,0.0,False,,,,,,legacy_not_assessed,baseline,right_cheek_chrom
0,4.999995,forehead_tracked_pos,forehead,tracked_pos,gap_or_filter_edge,1.0,1.0,,0,,0.0,0.0,0.0,0.0,0.0,1.0,False,False,0.0,False,,,,,,legacy_not_assessed,tracked,forehead_pos
0,4.999995,forehead_tracked_chrom,forehead,tracked_chrom,gap_or_filter_edge,1.0,1.0,,0,,0.0,0.0,0.0,0.0,0.0,1.0,False,False,0.0,False,,,,,,legacy_not_assessed,tracked,forehead_chrom
0,4.999995,left_cheek_tracked_pos,left_cheek,tracked_pos,gap_or_filter_edge,1.0,1.0,,0,,0.0,0.0,0.0,0.0,0.0,1.0,False,False,0.0,False,,,,,,legacy_not_assessed,tracked,left_cheek_pos
0,4.999995,left_cheek_tracked_chrom,left_cheek,tracked_chrom,gap_or_filter_edge,1.0,1.0,,0,,0.0,0.0,0.0,0.0,0.0,1.0,False,False,0.0,False,,,,,,legacy_not_assessed,tracked,left_cheek_chrom
0,4.999995,right_cheek_tracked_pos,right_cheek,tracked_pos,gap_or_filter_edge,1.0,1.0,,0,,0.0,0.0,0.0,0.0,0.0,1.0,False,False,0.0,False,,,,,,legacy_not_assessed,tracked,right_cheek_pos
0,4.999995,right_cheek_tracked_chrom,right_cheek,tracked_chrom,gap_or_filter_edge,1.0,1.0,,0,,0.0,0.0,0.0,0.0,0.0,1.0,False,False,0.0,False,,,,,,legacy_not_assessed,tracked,right_cheek_chrom
1,5.999994,forehead_baseline_pos,forehead,baseline_pos,gap_or_filter_edge,1.0,1.0,,0,,0.0,0.0,0.0,0.0,0.0,1.0,False,False,0.0,False,,,,,,legacy_not_assessed,baseline,forehead_pos
1,5.999994,forehead_baseline_chrom,forehead,baseline_chrom,gap_or_filter_edge,1.0,1.0,,0,,0.0,0.0,0.0,0.0,0.0,1.0,False,False,0.0,False,,,,,,legacy_not_assessed,baseline,forehead_chrom
1,5.999994,left_cheek_baseline_pos,left_cheek,baseline_pos,gap_or_filter_edge,1.0,1.0,,0,,0.0,0.0,0.0,0.0,0.0,1.0,False,False,0.0,False,,,,,,legacy_not_assessed,baseline,left_cheek_pos
1,5.999994,left_cheek_baseline_chrom,left_cheek,baseline_chrom,gap_or_filter_edge,1.0,1.0,,0,,0.0,0.0,0.0,0.0,0.0,1.0,False,False,0.0,False,,,,,,legacy_not_assessed,baseline,left_cheek_chrom
1,5.999994,right_cheek_baseline_pos,right_cheek,baseline_pos,gap_or_filter_edge,1.0,1.0,,0,,0.0,0.0,0.0,0.0,0.0,1.0,False,False,0.0,False,,,,,,legacy_not_assessed,baseline,right_cheek_pos
1,5.999994,right_cheek_baseline_chrom,right_cheek,baseline_chrom,gap_or_filter_edge,1.0,1.0,,0,,0.0,0.0,0.0,0.0,0.0,1.0,False,False,0.0,False,,,,,,legacy_not_assessed,baseline,right_cheek_chrom
1,5.999994,forehead_tracked_pos,forehead,tracked_pos,gap_or_filter_edge,1.0,1.0,,0,,0.0,0.0,0.0,0.0,0.0,1.0,False,False,0.0,False,,,,,,legacy_not_assessed,tracked,forehead_pos
1,5.999994,forehead_tracked_chrom,forehead,tracked_chrom,gap_or_filter_edge,1.0,1.0,,0,,0.0,0.0,0.0,0.0,0.0,1.0,False,False,0.0,False,,,,,,legacy_not_assessed,tracked,forehead_chrom
1,5.999994,left_cheek_tracked_pos,left_cheek,tracked_pos,gap_or_filter_edge,1.0,1.0,,0,,0.0,0.0,0.0,0.0,0.0,1.0,False,False,0.0,False,,,,,,legacy_not_assessed,tracked,left_cheek_pos
1,5.999994,left_cheek_tracked_chrom,left_cheek,tracked_chrom,gap_or_filter_edge,1.0,1.0,,0,,0.0,0.0,0.0,0.0,0.0,1.0,False,False,0.0,False,,,,,,legacy_not_assessed,tracked,left_cheek_chrom
1,5.999994,right_cheek_tracked_pos,right_cheek,tracked_pos,gap_or_filter_edge,1.0,1.0,,0,,0.0,0.0,0.0,0.0,0.0,1.0,False,False,0.0,False,,,,,,legacy_not_assessed,tracked,right_cheek_pos
1,5.999994,right_cheek_tracked_chrom,right_cheek,tracked_chrom,gap_or_filter_edge,1.0,1.0,,0,,0.0,0.0,0.0,0.0,0.0,1.0,False,False,0.0,False,,,,,,legacy_not_assessed,tracked,right_cheek_chrom
2,6.999993,forehead_baseline_pos,forehead,baseline_pos,usable,1.0,1.0,0.8858893013722663,1,57.0,1.0,0.19107855820370365,1.0,0.4371253346623868,0.248802389607288,0.937799402598178,False,True,0.0,False,,,,,,legacy_not_assessed,baseline,forehead_pos
2,6.999993,forehead_baseline_pos,forehead,baseline_pos,usable,1.0,1.0,0.8858893013722663,2,132.0,0.9320118103771573,0.1534928561759248,0.93151105895754,0.37822897134471906,0.1858471196328062,0.9535382200917984,False,True,0.0,False,,,,,,legacy_not_assessed,baseline,forehead_pos
2,6.999993,forehead_baseline_chrom,forehead,baseline_chrom,usable,1.0,1.0,0.8012742601318835,1,145.0,1.0,0.1788173852061622,1.0,0.42286804703850844,0.5084712119570162,0.872882197010746,False,True,0.0,False,,,,,,legacy_not_assessed,baseline,forehead_chrom
2,6.999993,forehead_baseline_chrom,forehead,baseline_chrom,usable,1.0,1.0,0.8012742601318835,2,68.0,0.8126168080070734,0.15747526455005398,0.8119285022256448,0.3577248199646403,0.31035371830466424,0.9224115704238339,False,True,0.0,False,,,,,,legacy_not_assessed,baseline,forehead_chrom
2,6.999993,left_cheek_baseline_pos,left_cheek,baseline_pos,usable,1.0,1.0,0.9785213632866044,1,162.0,1.0,0.22733710293428186,1.0,0.47679880760576765,0.4943834370994556,0.8764041407251361,True,True,0.23908755057111977,False,,,,,,legacy_not_assessed,baseline,left_cheek_pos
2,6.999993,left_cheek_baseline_pos,left_cheek,baseline_pos,usable,1.0,1.0,0.9785213632866044,2,104.0,0.9449850264824488,0.23447499668237584,0.8520598850638016,0.470717920786289,0.4091084879195909,0.8977228780201023,False,True,0.0,False,,,,,,legacy_not_assessed,baseline,left_cheek_pos
2,6.999993,left_cheek_baseline_chrom,left_cheek,baseline_chrom,usable,1.0,1.0,0.7688806204570212,1,161.0,1.0,0.22997718273872333,1.0,0.4795593631019244,0.48337343518037196,0.879156641204907,True,True,0.2404718125308046,False,,,,,,legacy_not_assessed,baseline,left_cheek_chrom
2,6.999993,left_cheek_baseline_chrom,left_cheek,baseline_chrom,usable,1.0,1.0,0.7688806204570212,2,104.0,0.8136371316473257,0.22267591707575854,0.7826501006509389,0.42564937972051353,0.4091084879195909,0.8977228780201023,False,True,0.0,False,,,,,,legacy_not_assessed,baseline,left_cheek_chrom
2,6.999993,right_cheek_baseline_pos,right_cheek,baseline_pos,usable,1.0,1.0,0.9394777015912359,1,89.0,1.0,0.22447086189162765,1.0,0.4737835601745038,0.5493992421106073,0.8626501894723482,False,True,0.0,False,,,,,,legacy_not_assessed,baseline,right_cheek_pos
2,6.999993,right_cheek_baseline_pos,right_cheek,baseline_pos,usable,1.0,1.0,0.9394777015912359,2,76.0,0.9334330145388623,0.20030899800852375,0.5889165756992165,0.4324060959912051,0.17179729493059098,0.9570506762673523,False,True,0.0,False,,,,,,legacy_not_assessed,baseline,right_cheek_pos
2,6.999993,right_cheek_baseline_pos,right_cheek,baseline_pos,usable,1.0,1.0,0.9394777015912359,3,168.0,0.7126538412312028,0.15879760122221984,0.6974340650592893,0.33640410296147655,0.39625670563297977,0.9009358235917551,True,True,0.21866266692495975,False,,,,,,legacy_not_assessed,baseline,right_cheek_pos
2,6.999993,right_cheek_baseline_chrom,right_cheek,baseline_chrom,usable,1.0,1.0,0.5235090770982598,1,88.0,1.0,0.2246920293874595,1.0,0.47401690833498705,0.49208991406640135,0.8769775214833997,False,True,0.0,False,,,,,,legacy_not_assessed,baseline,right_cheek_chrom
2,6.999993,right_cheek_baseline_chrom,right_cheek,baseline_chrom,usable,1.0,1.0,0.5235090770982598,2,191.0,0.6621565441234061,0.1742861345873781,0.6559738195533499,0.3397126794322006,0.8461415885510729,0.7884646028622317,False,True,0.0,False,,,,,,legacy_not_assessed,baseline,right_cheek_chrom
2,6.999993,forehead_tracked_pos,forehead,tracked_pos,usable,1.0,1.0,1.0305162787492932,1,53.0,1.0,0.2082709576387853,1.0,0.4563671303224908,0.26263170901569943,0.9343420727460752,False,False,0.0,False,,,,,,legacy_not_assessed,tracked,forehead_pos
2,6.999993,forehead_tracked_pos,forehead,tracked_pos,usable,1.0,1.0,1.0305162787492932,2,68.0,0.8778953371694665,0.15504575154533232,0.17566244605613535,0.36893623070875387,0.31035371830466424,0.9224115704238339,True,False,0.0,False,,,,,,legacy_not_assessed,tracked,forehead_pos
2,6.999993,forehead_tracked_chrom,forehead,tracked_chrom,usable,1.0,1.0,0.8608898733307222,1,70.0,1.0,0.2553909039336846,1.0,0.5053621512674693,0.22222366949255376,0.9444440826268615,True,False,0.0,False,,,,,,legacy_not_assessed,tracked,forehead_chrom
2,6.999993,left_cheek_tracked_pos,left_cheek,tracked_pos,usable,1.0,1.0,0.821244587891023,1,68.0,1.0,0.19365909625694872,1.0,0.4400671497134826,0.31035371830466424,0.9224115704238339,True,False,0.0,False,,,,,,legacy_not_assessed,tracked,left_cheek_pos
2,6.999993,left_cheek_tracked_chrom,left_cheek,tracked_chrom,usable,1.0,1.0,0.6067705638288028,1,160.0,1.0,0.17110505757775774,1.0,0.4136484710206938,0.4575287618635573,0.8856178095341107,False,False,0.0,False,,,,,,legacy_not_assessed,tracked,left_cheek_chrom
2,6.999993,right_cheek_tracked_pos,right_cheek,tracked_pos,usable,1.0,1.0,0.6844500196503137,1,88.0,1.0,0.2865047338619985,1.0,0.5352613696709286,0.49208991406640135,0.8769775214833997,False,False,0.0,False,,,,,,legacy_not_assessed,tracked,right_cheek_pos
2,6.999993,right_cheek_tracked_pos,right_cheek,tracked_pos,usable,1.0,1.0,0.6844500196503137,2,106.0,0.9472311208970567,0.2345400732960003,0.9089617552234198,0.47134239839361813,0.34499136554285736,0.9137521586142856,False,False,0.0,False,,,,,,legacy_not_assessed,tracked,right_cheek_pos
2,6.999993,right_cheek_tracked_chrom,right_cheek,tracked_chrom,usable,1.0,1.0,0.4869463508966191,1,155.0,1.0,0.16747348153963884,1.0,0.4092352398555614,0.24259496751063858,0.9393512581223403,False,False,0.0,False,,,,,,legacy_not_assessed,tracked,right_cheek_chrom
