window_index,time_s,window_start_s,window_end_s,accepted,ridge_bpm,raw_estimate_bpm,status,hr_source,aggregation_mode,eligible_patches,eligible_regions,contributing_patches,contributing_regions,waveform_generated,selected_channels_json,region_medians_json,estimate_near_contributor_peak,region_median_spread_bpm,selected_cluster_score
10,14.999984999999999,9.99999,19.99998,True,75.0,75.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""tracked/forehead/pos"", ""baseline/left_cheek/chrom"", ""baseline/right_cheek/pos""]","{""forehead"": 59.0, ""left_cheek"": 76.0, ""right_cheek"": 75.0}",True,17.0,
11,15.999984,10.999989,20.999979,True,74.0,74.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""tracked/forehead/pos"", ""baseline/left_cheek/chrom"", ""baseline/right_cheek/pos""]","{""forehead"": 56.0, ""left_cheek"": 77.0, ""right_cheek"": 74.0}",True,21.0,
12,16.999983,11.999988,21.999978,True,53.0,53.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""tracked/forehead/pos"", ""baseline/left_cheek/pos"", ""baseline/right_cheek/chrom""]","{""forehead"": 53.0, ""left_cheek"": 79.0, ""right_cheek"": 48.0}",True,31.0,
13,17.999982,12.999986999999999,22.999976999999998,True,80.0,80.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""tracked/forehead/pos"", ""baseline/left_cheek/pos"", ""baseline/right_cheek/chrom""]","{""forehead"": 52.0, ""left_cheek"": 80.0, ""right_cheek"": 81.0}",True,29.0,
14,18.999981,13.999986,23.999976,True,81.0,81.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""baseline/forehead/chrom"", ""baseline/left_cheek/chrom"", ""baseline/right_cheek/chrom""]","{""forehead"": 70.0, ""left_cheek"": 82.0, ""right_cheek"": 81.0}",True,12.0,
15,19.99998,14.999984999999999,24.999975,True,81.0,81.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""baseline/forehead/pos"", ""baseline/left_cheek/chrom"", ""baseline/right_cheek/chrom""]","{""forehead"": 71.0, ""left_cheek"": 81.0, ""right_cheek"": 81.0}",True,10.0,
16,20.999979,15.999984,25.999973999999998,True,72.0,72.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""baseline/forehead/pos"", ""baseline/left_cheek/chrom"", ""baseline/right_cheek/pos""]","{""forehead"": 72.0, ""left_cheek"": 80.0, ""right_cheek"": 55.0}",True,25.0,
17,21.999978,16.999983,26.999972999999997,True,74.0,74.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""baseline/forehead/pos"", ""baseline/left_cheek/chrom"", ""baseline/right_cheek/pos""]","{""forehead"": 74.0, ""left_cheek"": 77.0, ""right_cheek"": 58.0}",True,19.0,
18,22.999976999999998,17.999982,27.999972,True,59.0,59.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""baseline/forehead/pos"", ""baseline/left_cheek/pos"", ""baseline/right_cheek/chrom""]","{""forehead"": 75.0, ""left_cheek"": 48.0, ""right_cheek"": 59.0}",True,27.0,
19,23.999976,18.999981,28.999971,True,59.0,59.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""baseline/forehead/pos"", ""baseline/left_cheek/chrom"", ""baseline/right_cheek/chrom""]","{""forehead"": 76.0, ""left_cheek"": 54.0, ""right_cheek"": 59.0}",True,22.0,
20,24.999975,19.99998,29.999969999999998,True,58.0,58.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""baseline/forehead/pos"", ""baseline/left_cheek/chrom"", ""baseline/right_cheek/chrom""]","{""forehead"": 78.0, ""left_cheek"": 54.0, ""right_cheek"": 58.0}",True,24.0,
21,25.999973999999998,20.999979,30.999969,True,59.0,59.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""baseline/forehead/chrom"", ""baseline/left_cheek/chrom"", ""baseline/right_cheek/pos""]","{""forehead"": 82.0, ""left_cheek"": 54.0, ""right_cheek"": 59.0}",True,28.0,
22,26.999972999999997,21.999978,31.999968,True,58.0,58.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""baseline/forehead/pos"", ""baseline/left_cheek/chrom"", ""baseline/right_cheek/pos""]","{""forehead"": 83.0, ""left_cheek"": 54.0, ""right_cheek"": 58.0}",True,29.0,
23,27.999972,22.999976999999998,32.999967,True,57.0,57.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""baseline/forehead/pos"", ""baseline/left_cheek/chrom"", ""baseline/right_cheek/pos""]","{""forehead"": 85.0, ""left_cheek"": 55.0, ""right_cheek"": 57.0}",True,30.0,
24,28.999971,23.999976,33.999966,True,85.0,85.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""baseline/forehead/pos"", ""baseline/left_cheek/chrom"", ""baseline/right_cheek/pos""]","{""forehead"": 85.0, ""left_cheek"": 56.0, ""right_cheek"": 135.0}",True,79.0,
25,29.999969999999998,24.999975,34.999964999999996,True,83.0,83.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""baseline/forehead/chrom"", ""baseline/left_cheek/pos"", ""baseline/right_cheek/pos""]","{""forehead"": 83.0, ""left_cheek"": 62.0, ""right_cheek"": 135.0}",True,73.0,
26,30.999969,25.999973999999998,35.999964,True,134.0,134.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""tracked/forehead/chrom"", ""baseline/left_cheek/chrom"", ""baseline/right_cheek/pos""]","{""forehead"": 65.0, ""left_cheek"": 151.0, ""right_cheek"": 134.0}",True,86.0,
27,31.999968,26.999972999999997,36.999963,True,76.0,76.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""tracked/forehead/chrom"", ""baseline/left_cheek/pos"", ""baseline/right_cheek/pos""]","{""forehead"": 66.0, ""left_cheek"": 76.0, ""right_cheek"": 133.0}",True,67.0,
28,32.999967,27.999972,37.999962,True,75.0,75.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""tracked/forehead/chrom"", ""baseline/left_cheek/pos"", ""baseline/right_cheek/pos""]","{""forehead"": 65.0, ""left_cheek"": 75.0, ""right_cheek"": 132.0}",True,67.0,
29,33.999966,28.999971,38.999961,True,75.0,75.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""tracked/forehead/chrom"", ""baseline/left_cheek/pos"", ""baseline/right_cheek/pos""]","{""forehead"": 64.0, ""left_cheek"": 75.0, ""right_cheek"": 131.0}",True,67.0,
30,34.999964999999996,29.999969999999998,39.99996,True,128.0,128.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""tracked/forehead/pos"", ""baseline/left_cheek/chrom"", ""baseline/right_cheek/chrom""]","{""forehead"": 62.0, ""left_cheek"": 128.0, ""right_cheek"": 149.0}",True,87.0,
31,35.999964,30.999969,40.999959,True,143.0,143.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""tracked/forehead/chrom"", ""baseline/left_cheek/pos"", ""baseline/right_cheek/chrom""]","{""forehead"": 54.0, ""left_cheek"": 143.0, ""right_cheek"": 150.0}",True,96.0,
32,36.999963,31.999968,41.999958,True,143.0,143.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""tracked/forehead/chrom"", ""baseline/left_cheek/pos"", ""baseline/right_cheek/pos""]","{""forehead"": 55.0, ""left_cheek"": 143.0, ""right_cheek"": 152.0}",True,97.0,
33,37.999962,32.999967,42.999956999999995,True,96.0,96.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""tracked/forehead/chrom"", ""baseline/left_cheek/pos"", ""baseline/right_cheek/pos""]","{""forehead"": 53.0, ""left_cheek"": 96.0, ""right_cheek"": 152.0}",True,99.0,
34,38.999961,33.999966,43.999956,True,98.0,98.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""tracked/forehead/chrom"", ""baseline/left_cheek/pos"", ""baseline/right_cheek/pos""]","{""forehead"": 52.0, ""left_cheek"": 98.0, ""right_cheek"": 152.0}",True,100.0,
35,39.99996,34.999964999999996,44.999955,False,,,insufficient_regions,spatial_aggregation_of_saved_patch_BVP,median,0,0,0,0,False,[],{},False,,
36,40.999959,35.999964,45.999953999999995,False,,,insufficient_regions,spatial_aggregation_of_saved_patch_BVP,median,0,0,0,0,False,[],{},False,,
