stage,case,Nplanned,Noutput,Nref,Nvalid,Nwithin5,Nwithin10,hr_output_coverage_pct,paired_reference_coverage_pct,MAE_bpm,RMSE_bpm,Bias_bpm,MAPE_pct,P5_valid_pct,P10_valid_pct,R5_all_reference_pct,R10_all_reference_pct,P95_abs_error_bpm,Max_abs_error_bpm,LoA_lower_descriptive_bpm,LoA_upper_descriptive_bpm,baseline_MAE_bpm,delta_MAE_bpm,delta_R5_pp,delta_hr_coverage_pp,waveform_coverage_pct,baseline_waveform_coverage_pct,delta_waveform_coverage_pp,common_windows,new_windows,lost_windows,common_MAE_bpm,common_baseline_MAE_bpm,new_MAE_bpm,lost_baseline_MAE_bpm,correct_new_windows,lost_correct_windows,mean_hr_bpm,sync_status
stage3_routing,data1,42,31,42,31,0,11,73.80952380952381,73.80952380952381,11.490322580645163,11.771754055721141,-11.490322580645163,10.892590819676059,0.0,35.483870967741936,0.0,26.19047619047619,16.300000000000004,17.400000000000006,-16.58817038459715,-6.392474776693179,13.097297297297297,-1.6069747166521342,0.0,-14.285714285714292,77.17041800643086,88.7459807073955,-11.575562700964637,30,1,7,11.563333333333336,11.49666666666667,9.299999999999997,19.957142857142856,0,0,93.41935483870968,fixed_original_estimated_timestamps_not_hardware_sync
stage3_routing,data2,37,33,37,33,29,32,89.1891891891892,89.1891891891892,2.984848484848484,3.812062195428896,1.0090909090909086,3.757172271704327,87.87878787878788,96.96969696969697,78.37837837837837,86.48648648648648,8.519999999999994,10.299999999999997,-6.30773696170864,8.325918779890458,3.16060606060606,-0.17575757575757622,0.0,0.0,90.45226130653266,90.45226130653266,0.0,33,0,0,2.984848484848484,3.16060606060606,,,0,0,79.9090909090909,fixed_original_estimated_timestamps_not_hardware_sync
stage3_routing,data3,65,59,65,59,11,19,90.76923076923077,90.76923076923077,32.905084745762714,39.78276178941352,-32.24067796610169,31.353733658672223,18.64406779661017,32.20338983050848,16.923076923076923,29.23076923076923,59.70999999999999,60.8,-78.31412305103274,13.832767118829345,43.952542372881354,-11.04745762711864,16.923076923076923,0.0,91.85051778478163,91.85051778478163,0.0,59,0,0,32.905084745762714,43.952542372881354,,,0,0,70.38983050847457,fixed_original_estimated_timestamps_not_hardware_sync
stage3_routing,data4,50,46,50,46,45,46,92.0,92.0,2.556521739130435,2.891742366298125,-0.09130434782608701,3.318757300560302,97.82608695652173,100.0,90.0,92.0,4.650000000000002,5.799999999999997,-5.818891945319164,5.63628324966699,2.78695652173913,-0.230434782608695,-2.0,0.0,92.58393341438324,92.58393341438324,0.0,46,0,0,2.556521739130435,2.78695652173913,,,0,0,76.84782608695652,fixed_original_estimated_timestamps_not_hardware_sync
stage3_routing,data5,53,45,53,45,20,29,84.90566037735849,84.90566037735849,30.608888888888885,47.60286639362055,30.368888888888886,29.479142081725485,44.44444444444444,64.44444444444444,37.735849056603776,54.716981132075475,80.72,81.6,-42.2914478776182,103.02922565539598,86.2734693877551,-55.664580498866215,37.735849056603776,-7.547169811320757,86.81672025723472,93.2475884244373,-6.430868167202575,45,0,4,30.608888888888885,85.65777777777778,,93.19999999999999,0,0,128.62222222222223,fixed_original_estimated_timestamps_not_hardware_sync
stage3_routing,data6,62,30,62,30,0,0,48.38709677419355,48.38709677419355,22.223333333333333,22.75742369718799,-22.223333333333333,19.769916843975956,0.0,0.0,0.0,0.0,30.439999999999998,31.700000000000003,-31.99432068658844,-12.452345980078224,73.41388888888888,-51.19055555555555,0.0,-9.677419354838705,54.46927374301676,75.41899441340783,-20.94972067039107,30,0,6,22.223333333333333,75.04333333333334,,65.26666666666667,0,0,89.76666666666667,fixed_original_estimated_timestamps_not_hardware_sync
