frame,time_s,patch_id,region,source,face_detected,is_bridge,bridge_age_frames,geometry_valid,geometry_status,anchor_residual_face_fraction,valid,quality,raw_r,raw_g,raw_b,pixel_count,valid_pixels,visible_fraction,valid_pixel_fraction,raw_status,corner0_x,corner0_y,corner1_x,corner1_y,corner2_x,corner2_y,corner3_x,corner3_y,pixel_source,pixel_reset,pixel_tracks,pixel_seeds,pixel_screen_rejected,pixel_color_rejected,pixel_fb_rejected,pixel_geometry_rejected,pixel_fb_error_median,tracked_valid,tracked_r,pixel_log_delta_r,paired_log_delta_r,raw_log_delta_r,tracked_g,pixel_log_delta_g,paired_log_delta_g,raw_log_delta_g,tracked_b,pixel_log_delta_b,paired_log_delta_b,raw_log_delta_b,anchored_r,anchored_g,anchored_b,anchored_source,anchor_correction_log
0,0.0,forehead_0,forehead,mesh,True,False,0,True,anchored,8.588877922400416e-16,True,0.999999984018804,160.06821705426356,118.17906976744186,107.25891472868216,1612,1612,0.999999984018804,1.0,sampled,1843.4303431091316,678.8396630229953,1893.749452423096,678.839663022995,1893.749452423096,709.4791289005278,1843.4303431091312,709.4791289005282,baseline_reset,True,0,0,0,0,0,0,,True,160.06821705426356,,,,118.17906976744186,,,,107.25891472868216,,,,160.06821705426356,118.17906976744186,107.25891472868216,baseline_reset,0.0
0,0.0,forehead_1,forehead,mesh,True,False,0,True,anchored,2.2306124500212047e-15,True,1.0,178.2612403100775,139.7248062015504,127.34341085271318,1612,1612,1.0,1.0,sampled,1899.3404645690923,678.8396630229959,1949.6595738830567,678.8396630229951,1949.6595738830567,709.4791289005284,1899.3404645690923,709.4791289005292,baseline_reset,True,0,0,0,0,0,0,,True,178.2612403100775,,,,139.7248062015504,,,,127.34341085271318,,,,178.2612403100775,139.7248062015504,127.34341085271318,baseline_reset,0.0
0,0.0,forehead_2,forehead,mesh,True,False,0,True,anchored,3.3647074537707065e-15,True,0.9999999713817797,168.84834834834834,127.23873873873872,115.1921921921922,1664,1664,0.9999999713817797,1.0,sampled,1843.4303431091328,712.8835139980323,1893.749452423094,712.8835139980306,1893.749452423092,743.5229798755628,1843.430343109131,743.5229798755645,baseline_reset,True,0,0,0,0,0,0,,True,168.84834834834834,,,,127.23873873873872,,,,115.1921921921922,,,,168.84834834834834,127.23873873873872,115.1921921921922,baseline_reset,0.0
0,0.0,forehead_3,forehead,mesh,True,False,0,True,anchored,4.036008017909879e-15,True,1.0,174.8490990990991,134.62462462462463,122.11036036036036,1664,1664,1.0,1.0,sampled,1899.340464569089,712.8835139980315,1949.659573883056,712.8835139980312,1949.659573883056,743.522979875564,1899.340464569089,743.5229798755644,baseline_reset,True,0,0,0,0,0,0,,True,174.8490990990991,,,,134.62462462462463,,,,122.11036036036036,,,,174.8490990990991,134.62462462462463,122.11036036036036,baseline_reset,0.0
0,0.0,left_cheek_0,left_cheek,mesh,True,False,0,True,anchored,1.1076873456708404e-15,True,1.0,198.0026223776224,154.06206293706293,138.66695804195805,1428,1428,1.0,1.0,sampled,1792.8006220092782,808.0171642227174,1826.3466948852545,808.0171642227175,1826.3466948852536,848.8697853927608,1792.8006220092775,848.8697853927607,baseline_reset,True,0,0,0,0,0,0,,True,198.0026223776224,,,,154.06206293706293,,,,138.66695804195805,,,,198.0026223776224,154.06206293706293,138.66695804195805,baseline_reset,0.0
0,0.0,left_cheek_1,left_cheek,mesh,True,False,0,True,anchored,8.230849236400496e-16,True,1.0,188.3971088435374,142.71343537414967,128.11309523809524,1470,1470,1.0,1.0,sampled,1830.0740363159184,808.017164222717,1863.6201091918945,808.0171642227169,1863.620109191895,848.8697853927614,1830.074036315919,848.8697853927615,baseline_reset,True,0,0,0,0,0,0,,True,188.3971088435374,,,,142.71343537414967,,,,128.11309523809524,,,,188.3971088435374,142.71343537414967,128.11309523809524,baseline_reset,0.0
0,0.0,left_cheek_2,left_cheek,mesh,True,False,0,True,anchored,3.848893898422621e-15,True,1.0,183.0777972027972,134.11888111888112,116.99125874125876,1428,1428,1.0,1.0,sampled,1792.8006220092752,853.4089655227656,1826.3466948852529,853.4089655227657,1826.346694885253,894.2615866928099,1792.8006220092757,894.2615866928098,baseline_reset,True,0,0,0,0,0,0,,True,183.0777972027972,,,,134.11888111888112,,,,116.99125874125876,,,,183.0777972027972,134.11888111888112,116.99125874125876,baseline_reset,0.0
0,0.0,left_cheek_3,left_cheek,mesh,True,False,0,True,anchored,1.8074581769288268e-15,True,1.0,182.781462585034,138.81037414965985,121.42261904761904,1470,1470,1.0,1.0,sampled,1830.0740363159184,853.4089655227664,1863.6201091918956,853.4089655227665,1863.620109191896,894.26158669281,1830.0740363159184,894.2615866928099,baseline_reset,True,0,0,0,0,0,0,,True,182.781462585034,,,,138.81037414965985,,,,121.42261904761904,,,,182.781462585034,138.81037414965985,121.42261904761904,baseline_reset,0.0
0,0.0,right_cheek_0,right_cheek,mesh,True,False,0,True,anchored,2.421542641001215e-15,True,1.0,199.55527210884352,157.43962585034015,140.44727891156464,1470,1470,1.0,1.0,sampled,1929.4698078002923,808.0171642227167,1963.0158806762715,808.0171642227187,1963.015880676272,848.8697853927627,1929.4698078002932,848.8697853927606,baseline_reset,True,0,0,0,0,0,0,,True,199.55527210884352,,,,157.43962585034015,,,,140.44727891156464,,,,199.55527210884352,157.43962585034015,140.44727891156464,baseline_reset,0.0
0,0.0,right_cheek_1,right_cheek,mesh,True,False,0,True,anchored,4.621996238211634e-15,True,1.0,203.5498251748252,161.26486013986013,145.17832167832168,1428,1428,1.0,1.0,sampled,1966.743222106932,808.0171642227162,2000.289294982908,808.0171642227162,2000.2892949829093,848.8697853927613,1966.7432221069332,848.8697853927613,baseline_reset,True,0,0,0,0,0,0,,True,203.5498251748252,,,,161.26486013986013,,,,145.17832167832168,,,,203.5498251748252,161.26486013986013,145.17832167832168,baseline_reset,0.0
