case,variant,estimator,Nplanned,Noutput,Nref,Nvalid,Nwithin5,Nwithin10,hr_output_coverage_pct,paired_reference_coverage_pct,MAE_bpm,RMSE_bpm,Bias_bpm,MAPE_pct,P5_valid_pct,P10_valid_pct,R5_all_reference_pct,R10_all_reference_pct,P95_abs_error_bpm,Max_abs_error_bpm,LoA_lower_descriptive_bpm,LoA_upper_descriptive_bpm
data1,fusion,ridge_bpm,42,37,42,37,0,10,88.0952380952381,88.0952380952381,13.097297297297297,13.722106843200729,-13.097297297297297,12.137484816783646,0.0,27.027027027027028,0.0,23.80952380952381,20.359999999999996,20.900000000000006,-21.231295524439908,-4.963299070154687
data1,fusion,spectral_peak_bpm,42,37,42,37,0,5,88.0952380952381,88.0952380952381,23.118918918918922,32.992611785556356,-0.9891891891891902,22.02153262237425,0.0,13.513513513513514,0.0,11.904761904761905,81.94,82.8,-66.51721623014228,64.5388378517639
data1,pos,ridge_bpm,42,38,42,38,0,0,90.47619047619048,90.47619047619048,79.92368421052632,80.01339526012273,79.92368421052632,75.25789967308128,0.0,0.0,0.0,0.0,83.015,83.4,72.3997574876351,87.44761093341754
data1,pos,spectral_peak_bpm,42,38,42,38,0,10,90.47619047619048,90.47619047619048,44.476315789473674,52.617200009522605,-0.4710526315789479,41.85916403227034,0.0,26.31578947368421,0.0,23.80952380952381,81.94999999999999,83.7,-104.98092973823232,104.03882447507443
data1,chrom,ridge_bpm,42,38,42,38,0,9,90.47619047619048,90.47619047619048,27.944736842105264,33.27360657844055,-27.944736842105264,25.566204003829263,0.0,23.68421052631579,0.0,21.428571428571427,53.900000000000006,54.3,-63.820846792807544,7.931373108597015
data1,chrom,spectral_peak_bpm,42,38,42,38,0,6,90.47619047619048,90.47619047619048,42.949999999999996,50.64236057107258,-8.418421052631578,40.35897105015247,0.0,15.789473684210526,0.0,14.285714285714286,82.53,82.8,-107.61026828730333,90.77342618204018
