window_index,time_s,window_start_s,window_end_s,accepted,ridge_bpm,raw_estimate_bpm,status,hr_source,aggregation_mode,eligible_patches,eligible_regions,contributing_patches,contributing_regions,waveform_generated,selected_channels_json,region_medians_json,estimate_near_contributor_peak,region_median_spread_bpm,selected_cluster_score
10,14.999984999999999,9.99999,19.99998,True,74.0,74.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,12,3,3,3,True,"[""baseline/forehead_3/pos"", ""baseline/left_cheek_2/pos"", ""baseline/right_cheek_3/pos""]","{""forehead"": 74.0, ""left_cheek"": 72.0, ""right_cheek"": 74.0}",True,2.0,0.1784668363964884
11,15.999984,10.999989,20.999979,True,72.0,72.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,12,3,3,3,True,"[""baseline/forehead_3/pos"", ""baseline/left_cheek_2/pos"", ""baseline/right_cheek_3/pos""]","{""forehead"": 72.0, ""left_cheek"": 72.0, ""right_cheek"": 74.0}",True,2.0,0.18936795980746837
12,16.999983,11.999988,21.999978,True,71.0,71.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,12,3,3,3,True,"[""baseline/forehead_3/pos"", ""baseline/left_cheek_2/pos"", ""baseline/right_cheek_3/pos""]","{""forehead"": 71.0, ""left_cheek"": 71.0, ""right_cheek"": 73.0}",True,2.0,0.17001824063745072
13,17.999982,12.999986999999999,22.999976999999998,True,51.0,51.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,12,3,2,2,True,"[""baseline/left_cheek_3/pos"", ""baseline/right_cheek_0/chrom""]","{""left_cheek"": 52.0, ""right_cheek"": 50.0}",True,2.0,0.09665588252834172
14,18.999981,13.999986,23.999976,True,50.0,50.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,12,3,4,3,True,"[""tracked/forehead_2/chrom"", ""baseline/forehead_3/chrom"", ""baseline/left_cheek_1/pos"", ""baseline/right_cheek_0/chrom""]","{""forehead"": 50.0, ""left_cheek"": 48.0, ""right_cheek"": 50.0}",True,2.0,0.16017242472625645
15,19.99998,14.999984999999999,24.999975,True,48.0,48.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,12,3,2,2,True,"[""baseline/forehead_3/chrom"", ""baseline/left_cheek_1/pos""]","{""forehead"": 49.0, ""left_cheek"": 47.0}",True,2.0,0.13282578081184898
16,20.999979,15.999984,25.999973999999998,True,48.0,48.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,12,3,2,2,True,"[""baseline/forehead_3/pos"", ""baseline/left_cheek_1/pos""]","{""forehead"": 49.0, ""left_cheek"": 47.0}",True,2.0,0.12368169730047542
17,21.999978,16.999983,26.999972999999997,True,45.5,45.5,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,12,3,2,2,True,"[""baseline/forehead_3/chrom"", ""baseline/left_cheek_1/pos""]","{""forehead"": 45.0, ""left_cheek"": 46.0}",True,1.0,0.11503252076555665
18,22.999976999999998,17.999982,27.999972,True,92.0,92.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,12,3,3,3,True,"[""baseline/forehead_3/pos"", ""tracked/left_cheek_1/pos"", ""baseline/right_cheek_0/pos""]","{""forehead"": 42.0, ""left_cheek"": 94.0, ""right_cheek"": 92.0}",True,52.0,0.15711899792444575
19,23.999976,18.999981,28.999971,True,64.0,64.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,12,3,2,2,True,"[""tracked/forehead_0/pos"", ""baseline/right_cheek_3/chrom""]","{""forehead"": 64.0, ""right_cheek"": 64.0}",True,0.0,0.16453918674685966
20,24.999975,19.99998,29.999969999999998,True,62.75,62.75,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,12,3,3,2,True,"[""tracked/forehead_0/pos"", ""baseline/forehead_2/chrom"", ""baseline/right_cheek_3/chrom""]","{""forehead"": 62.5, ""right_cheek"": 63.0}",True,0.5,0.15157864558141046
21,25.999973999999998,20.999979,30.999969,True,42.0,42.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,12,3,3,3,True,"[""baseline/forehead_3/pos"", ""baseline/left_cheek_0/pos"", ""baseline/right_cheek_0/chrom""]","{""forehead"": 43.0, ""left_cheek"": 42.0, ""right_cheek"": 42.0}",True,1.0,0.2002943807113486
22,26.999972999999997,21.999978,31.999968,True,44.0,44.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,12,3,2,2,True,"[""baseline/forehead_3/pos"", ""baseline/left_cheek_0/pos""]","{""forehead"": 45.0, ""left_cheek"": 43.0}",True,2.0,0.14521077769881777
23,27.999972,22.999976999999998,32.999967,True,45.5,45.5,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,12,3,2,2,True,"[""baseline/forehead_3/pos"", ""baseline/left_cheek_0/pos""]","{""forehead"": 47.0, ""left_cheek"": 44.0}",True,3.0,0.1224740544759651
24,28.999971,23.999976,33.999966,True,57.0,57.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,12,3,2,2,True,"[""baseline/forehead_3/chrom"", ""baseline/right_cheek_1/chrom""]","{""forehead"": 58.0, ""right_cheek"": 56.0}",True,2.0,0.11016331384168321
25,29.999969999999998,24.999975,34.999964999999996,True,57.0,57.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,12,3,3,3,True,"[""baseline/forehead_3/chrom"", ""baseline/left_cheek_1/pos"", ""baseline/right_cheek_1/chrom""]","{""forehead"": 58.0, ""left_cheek"": 57.0, ""right_cheek"": 57.0}",True,1.0,0.16245896994609707
26,30.999969,25.999973999999998,35.999964,True,57.5,57.5,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,12,3,2,2,True,"[""baseline/forehead_3/chrom"", ""baseline/left_cheek_1/pos""]","{""forehead"": 58.0, ""left_cheek"": 57.0}",True,1.0,0.10785575404031451
27,31.999968,26.999972999999997,36.999963,True,55.5,55.5,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,12,3,2,2,True,"[""baseline/forehead_3/chrom"", ""baseline/right_cheek_3/pos""]","{""forehead"": 57.0, ""right_cheek"": 54.0}",True,3.0,0.11384262446809895
28,32.999967,27.999972,37.999962,True,55.0,55.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,12,3,2,2,True,"[""baseline/forehead_3/chrom"", ""baseline/right_cheek_3/pos""]","{""forehead"": 56.0, ""right_cheek"": 54.0}",True,2.0,0.106038933855414
29,33.999966,28.999971,38.999961,True,61.0,61.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,12,3,2,2,True,"[""baseline/forehead_1/pos"", ""baseline/right_cheek_2/chrom""]","{""forehead"": 60.0, ""right_cheek"": 62.0}",True,2.0,0.14502934169654835
30,34.999964999999996,29.999969999999998,39.99996,True,77.5,77.5,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,12,3,2,2,True,"[""tracked/forehead_2/chrom"", ""baseline/left_cheek_3/pos""]","{""forehead"": 78.0, ""left_cheek"": 77.0}",True,1.0,0.08028406425243938
31,35.999964,30.999969,40.999959,True,53.0,53.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,12,3,3,3,True,"[""tracked/forehead_0/chrom"", ""tracked/left_cheek_0/chrom"", ""baseline/right_cheek_3/pos""]","{""forehead"": 53.0, ""left_cheek"": 51.0, ""right_cheek"": 54.0}",True,3.0,0.1726537708003654
32,36.999963,31.999968,41.999958,True,53.0,53.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,12,3,4,3,True,"[""tracked/forehead_0/chrom"", ""baseline/forehead_3/chrom"", ""tracked/left_cheek_0/chrom"", ""baseline/right_cheek_3/pos""]","{""forehead"": 48.5, ""left_cheek"": 53.0, ""right_cheek"": 54.0}",True,5.5,0.1480128117442336
33,37.999962,32.999967,42.999956999999995,True,49.75,49.75,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,12,3,3,2,True,"[""tracked/left_cheek_0/chrom"", ""baseline/left_cheek_2/pos"", ""baseline/right_cheek_3/chrom""]","{""left_cheek"": 50.5, ""right_cheek"": 49.0}",True,1.5,0.11116641151068683
34,38.999961,33.999966,43.999956,True,54.0,54.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,12,3,3,3,True,"[""baseline/forehead_3/pos"", ""tracked/left_cheek_0/chrom"", ""baseline/right_cheek_3/chrom""]","{""forehead"": 54.0, ""left_cheek"": 54.0, ""right_cheek"": 50.0}",True,4.0,0.15743226494926232
35,39.99996,34.999964999999996,44.999955,True,54.0,54.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,12,3,2,2,True,"[""baseline/forehead_3/pos"", ""tracked/left_cheek_0/chrom""]","{""forehead"": 54.0, ""left_cheek"": 54.0}",True,0.0,0.11968425630195105
36,40.999959,35.999964,45.999953999999995,True,84.0,84.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,12,3,3,3,True,"[""baseline/forehead_1/chrom"", ""baseline/left_cheek_1/pos"", ""baseline/right_cheek_3/pos""]","{""forehead"": 84.0, ""left_cheek"": 84.0, ""right_cheek"": 84.0}",True,0.0,0.17337150568474488
37,41.999958,36.999963,46.999953,True,85.0,85.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,12,3,2,2,True,"[""baseline/forehead_1/chrom"", ""baseline/left_cheek_1/pos""]","{""forehead"": 85.0, ""left_cheek"": 85.0}",True,0.0,0.12424462286166878
38,42.999956999999995,37.999962,47.999952,True,66.5,66.5,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,12,3,2,2,True,"[""tracked/left_cheek_1/chrom"", ""baseline/right_cheek_0/pos""]","{""left_cheek"": 67.0, ""right_cheek"": 66.0}",True,1.0,0.11425003332500627
39,43.999956,38.999961,48.999950999999996,True,67.5,67.5,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,12,3,2,2,True,"[""tracked/left_cheek_1/chrom"", ""baseline/right_cheek_0/pos""]","{""left_cheek"": 68.0, ""right_cheek"": 67.0}",True,1.0,0.13252001608516734
40,44.999955,39.99996,49.99995,True,89.0,89.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,12,3,2,2,True,"[""baseline/forehead_1/pos"", ""tracked/left_cheek_0/chrom""]","{""forehead"": 90.0, ""left_cheek"": 88.0}",True,2.0,0.11697947977557781
41,45.999953999999995,40.999959,50.999949,False,,,no_multiregion_psd_cluster,spatial_aggregation_of_saved_patch_BVP,psd_cluster,12,3,0,0,False,[],{},False,,
42,46.999953,41.999958,51.999947999999996,False,,,no_multiregion_psd_cluster,spatial_aggregation_of_saved_patch_BVP,psd_cluster,12,3,0,0,False,[],{},False,,
43,47.999952,42.999956999999995,52.999947,True,122.0,122.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,12,3,2,2,True,"[""baseline/forehead_2/pos"", ""baseline/right_cheek_1/pos""]","{""forehead"": 121.0, ""right_cheek"": 123.0}",True,2.0,0.09848690227289165
44,48.999950999999996,43.999956,53.999945999999994,True,58.0,58.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,12,3,2,2,True,"[""tracked/left_cheek_1/chrom"", ""baseline/right_cheek_3/chrom""]","{""left_cheek"": 59.0, ""right_cheek"": 57.0}",True,2.0,0.08381745081881992
45,49.99995,44.999955,54.999945,True,49.5,49.5,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,12,3,2,2,True,"[""tracked/forehead_3/pos"", ""baseline/left_cheek_3/pos""]","{""forehead"": 49.0, ""left_cheek"": 50.0}",True,1.0,0.08798341083072113
46,50.999949,45.999953999999995,55.999944,True,51.5,51.5,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,12,3,3,2,True,"[""tracked/forehead_3/pos"", ""baseline/left_cheek_0/pos"", ""baseline/left_cheek_3/pos""]","{""forehead"": 50.0, ""left_cheek"": 53.0}",True,3.0,0.082475756712665
47,51.999947999999996,46.999953,56.999942999999995,True,64.0,64.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,12,3,2,2,True,"[""tracked/forehead_2/chrom"", ""baseline/right_cheek_1/pos""]","{""forehead"": 62.0, ""right_cheek"": 66.0}",True,4.0,0.10048189446961302
48,52.999947,47.999952,57.999942,True,90.0,90.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,12,3,2,2,True,"[""tracked/forehead_3/chrom"", ""baseline/left_cheek_0/pos""]","{""forehead"": 88.0, ""left_cheek"": 92.0}",True,4.0,0.08388239039332891
49,53.999945999999994,48.999950999999996,58.999941,True,83.0,83.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,12,3,2,2,True,"[""tracked/forehead_3/chrom"", ""baseline/left_cheek_0/pos""]","{""forehead"": 88.0, ""left_cheek"": 78.0}",False,10.0,0.07834955974192054
50,54.999945,49.99995,59.999939999999995,True,82.0,82.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,12,3,3,2,True,"[""tracked/forehead_1/chrom"", ""baseline/left_cheek_0/pos"", ""baseline/left_cheek_3/chrom""]","{""forehead"": 83.0, ""left_cheek"": 81.0}",True,2.0,0.10605051353956181
51,55.999944,50.999949,60.999939,True,84.5,84.5,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,12,3,2,2,True,"[""tracked/forehead_1/chrom"", ""baseline/left_cheek_3/chrom""]","{""forehead"": 84.0, ""left_cheek"": 85.0}",True,1.0,0.12769167863410832
52,56.999942999999995,51.999947999999996,61.999938,True,58.0,58.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,12,3,2,2,True,"[""tracked/forehead_2/chrom"", ""baseline/right_cheek_3/chrom""]","{""forehead"": 56.0, ""right_cheek"": 60.0}",True,4.0,0.11688845478523796
53,57.999942,52.999947,62.999936999999996,False,,,no_multiregion_psd_cluster,spatial_aggregation_of_saved_patch_BVP,psd_cluster,12,3,0,0,False,[],{},False,,
54,58.999941,53.999945999999994,63.999936,True,85.5,85.5,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,12,3,2,2,True,"[""baseline/left_cheek_0/chrom"", ""baseline/right_cheek_0/pos""]","{""left_cheek"": 85.0, ""right_cheek"": 86.0}",True,1.0,0.089022325776274
55,59.999939999999995,54.999945,64.999935,True,56.5,56.5,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,12,3,2,2,True,"[""baseline/forehead_2/chrom"", ""tracked/left_cheek_1/pos""]","{""forehead"": 55.0, ""left_cheek"": 58.0}",True,3.0,0.11612808952656661
56,60.999939,55.999944,65.999934,True,89.0,89.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,12,3,2,2,True,"[""baseline/left_cheek_0/chrom"", ""baseline/right_cheek_0/pos""]","{""left_cheek"": 88.0, ""right_cheek"": 90.0}",True,2.0,0.12008215805976119
57,61.999938,56.999942999999995,66.999933,True,59.5,59.5,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,12,3,2,2,True,"[""tracked/left_cheek_1/pos"", ""baseline/right_cheek_1/pos""]","{""left_cheek"": 59.0, ""right_cheek"": 60.0}",True,1.0,0.10296295543628846
58,62.999936999999996,57.999942,67.999932,True,60.0,60.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,12,3,2,2,True,"[""baseline/left_cheek_1/pos"", ""baseline/right_cheek_1/pos""]","{""left_cheek"": 60.0, ""right_cheek"": 60.0}",True,0.0,0.11723534514325057
59,63.999936,58.999941,68.99993099999999,True,59.5,59.5,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,12,3,2,2,True,"[""baseline/forehead_1/chrom"", ""baseline/right_cheek_1/pos""]","{""forehead"": 60.0, ""right_cheek"": 59.0}",True,1.0,0.09905141727686634
60,64.999935,59.999939999999995,69.99992999999999,True,60.0,60.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,12,3,3,3,True,"[""baseline/forehead_1/chrom"", ""baseline/left_cheek_1/chrom"", ""baseline/right_cheek_1/pos""]","{""forehead"": 60.0, ""left_cheek"": 60.0, ""right_cheek"": 58.0}",True,2.0,0.1902811135063324
61,65.999934,60.999939,70.999929,True,58.0,58.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,12,3,2,2,True,"[""baseline/left_cheek_1/chrom"", ""baseline/right_cheek_1/pos""]","{""left_cheek"": 59.0, ""right_cheek"": 57.0}",True,2.0,0.1422208887613447
62,66.999933,61.999938,71.999928,True,93.0,93.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,12,3,2,2,True,"[""baseline/left_cheek_1/pos"", ""baseline/right_cheek_3/pos""]","{""left_cheek"": 95.0, ""right_cheek"": 91.0}",True,4.0,0.07929083861357562
63,67.999932,62.999936999999996,72.999927,False,,,insufficient_regions,spatial_aggregation_of_saved_patch_BVP,psd_cluster,0,0,0,0,False,[],{},False,,
64,68.99993099999999,63.999936,73.999926,False,,,insufficient_regions,spatial_aggregation_of_saved_patch_BVP,psd_cluster,0,0,0,0,False,[],{},False,,
