variant,case,shift_s,Nplanned,Noutput,Nref,Nvalid,Nwithin5,Nwithin10,hr_output_coverage_pct,paired_reference_coverage_pct,MAE_bpm,RMSE_bpm,Bias_bpm,MAPE_pct,P5_valid_pct,P10_valid_pct,R5_all_reference_pct,R10_all_reference_pct,P95_abs_error_bpm,Max_abs_error_bpm,LoA_lower_descriptive_bpm,LoA_upper_descriptive_bpm,V28_MAE_bpm,old_correct_to_wrong_or_missing_windows,new_large_error_introduced_windows
protected_cdf_motion,data5,-5,53,49,53,49,11,34,92.45283018867924,92.45283018867924,21.091836734693874,38.09463779288929,21.091836734693874,23.268242081427672,22.448979591836736,69.38775510204081,20.754716981132077,64.15094339622641,93.06,94.5,-41.72918061353654,83.9128540829243,21.091836734693874,0,0
protected_cdf_motion,data5,-2,53,49,53,49,19,37,92.45283018867924,92.45283018867924,20.13469387755102,38.44606081039688,20.13469387755102,22.475211074731988,38.775510204081634,75.51020408163265,35.84905660377358,69.81132075471699,94.86,95.8,-44.72447161199257,84.9938593670946,20.13469387755102,0,0
protected_cdf_motion,data5,-1,53,49,53,49,21,38,92.45283018867924,92.45283018867924,19.793877551020405,38.561027698219576,19.793877551020405,22.188240155940463,42.857142857142854,77.55102040816327,39.62264150943396,71.69811320754717,95.33999999999999,95.8,-45.740826283411224,85.32858138545203,19.793877551020405,0,0
protected_cdf_motion,data5,0,53,49,53,49,28,40,92.45283018867924,92.45283018867924,19.436734693877554,38.6412701020818,19.436734693877554,21.866885648639347,57.142857142857146,81.63265306122449,52.83018867924528,75.47169811320755,95.5,95.8,-46.69977010238958,85.57323949014469,19.436734693877554,0,0
protected_cdf_motion,data5,1,53,49,53,49,31,41,92.45283018867924,92.45283018867924,19.059183673469384,38.677154043413786,19.059183673469384,21.501888121312877,63.265306122448976,83.6734693877551,58.490566037735846,77.35849056603773,95.5,95.8,-47.58851318596205,85.70688053290081,19.059183673469384,0,0
protected_cdf_motion,data5,2,53,49,53,49,33,41,92.45283018867924,92.45283018867924,18.663265306122447,38.65943135449694,18.663265306122447,21.090223772008663,67.34693877551021,83.6734693877551,62.264150943396224,77.35849056603773,95.5,95.8,-48.38231689484487,85.70884750708976,18.663265306122447,0,0
protected_cdf_motion,data5,5,53,49,52,49,40,41,92.45283018867924,94.23076923076923,17.371428571428574,38.215943889258305,17.371428571428574,19.549172545773605,81.63265306122449,83.6734693877551,76.92307692307692,78.84615384615384,95.33999999999999,95.8,-50.03750651881001,84.78036366166717,17.371428571428574,0,0
