time_s,base
0.0,
0.0333332999999999,
0.0666665999999999,
0.0999998999999999,
0.1333331999999999,
0.1666665,
0.1999997999999999,
0.2333331,
0.2666663999999999,
0.2999997,
0.333333,
0.3666663,
0.3999995999999999,
0.4333328999999999,
0.4666662,
0.4999995,
0.5333327999999999,
0.5666661,
0.5999994,
0.6333327,
0.666666,
0.6999993,
0.7333326,
0.7666659,
0.7999991999999999,
0.8333324999999999,
0.8666657999999999,
0.8999990999999999,
0.9333324,
0.9666657,
0.999999,
1.0333323,
1.0666656,
1.0999989,
1.1333322,
1.1666655,
1.1999988,
1.2333321,
1.2666654,
1.2999987,
1.333332,
1.3666653,
1.3999986,
1.4333319,
1.4666652,
1.4999985,
1.5333318,
1.5666650999999998,
1.5999983999999998,
1.6333316999999998,
1.6666649999999998,
1.6999983,
1.7333316,
1.7666649,
1.7999982,
1.8333315,
1.8666648,
1.8999981,
1.9333314,
1.9666647,
1.999998,0.26972550269926615
2.0333313,0.16760514801416226
2.0666646,0.1934728799334889
2.0999979,0.29552357516861716
2.1333312,0.3694088292030862
2.1666645,0.31088194540134073
2.1999978,0.06862317213033359
2.2333311,-0.3261018205678128
2.2666644,-0.7631500977614697
2.2999977,-1.0911703240514194
2.333331,-1.1804776517546423
2.3666643,-0.9863437959476439
2.3999976,-0.5771969034010707
2.4333309,-0.10661002732243557
2.4666642,0.25633314378976907
2.4999975,0.39682967747006753
2.5333308,0.2893530220712359
2.5666641,-0.006004022159259923
2.5999974,-0.36850582533273546
2.6333307,-0.6530817020305908
2.666664,-0.7402438085156521
2.6999973,-0.5899234474637027
2.7333306,-0.26825610489970664
2.7666639,0.0775309754438919
2.7999972,0.2868622362233732
2.8333305,0.2598707987609508
2.8666638,0.003849782598466955
2.8999971,-0.3634953507387905
2.9333304,-0.6574162034186667
2.9666637,-0.7078631272322721
2.999997,-0.44558772218478315
3.0333303,0.05915601774647398
3.0666636,0.6319299843697429
3.0999969,1.0778632463394815
3.1333302,1.2617515707259672
3.1666635,1.149415408345024
3.1999968,0.8052323197509393
3.2333301,0.3571550853068176
3.2666634,-0.05466580648057956
3.2999967,-0.3281322501798153
3.33333,-0.4317595686977741
3.3666633,-0.4082213879908295
3.3999966,-0.3487187089835314
3.4333299,-0.3499072834888576
3.4666632,-0.46940441519042025
3.4999965,-0.694514428226268
3.5333298,-0.9380449421121309
3.5666631,-1.0712567313424461
3.5999964,-0.9879605398916887
3.6333297,-0.6688018464607632
3.666663,-0.2038583261170571
3.6999963,0.2456108558089733
3.7333296,0.5235831497563512
3.7666629,0.5471342327181303
3.7999962,0.33153146442340997
3.8333295,-0.02801076221948095
3.8666628,-0.396015467461498
3.8999961,-0.6403912182646184
3.9333294,-0.6749695782934094
3.9666627,-0.49261099863879193
3.999996,-0.1711367385554754
4.0333293,0.157241367033684
4.0666626,0.36042717455680784
4.0999959,0.36056703558073716
4.1333292,0.16622369306441512
4.1666625,-0.13141467933311923
4.1999958,-0.39929625802103497
4.2333291,-0.5225463193400405
4.2666624,-0.4543735800067986
4.2999957,-0.23191681647136897
4.333329,0.046576486276125525
4.3666623,0.2675030191658587
4.3999956,0.3478867816406816
4.433328899999999,0.26625877341338183
4.4666622,0.07128991829351665
4.4999955,-0.13508467496988333
4.5333288,-0.23785635136635377
4.566662099999999,-0.1618647655235788
4.5999954,0.08377543750412746
4.6333287,0.3977554349186747
4.666662,0.6286613015283824
4.699995299999999,0.6463070834475872
4.7333286,0.4013670806950151
4.7666619,-0.05345247794167191
4.7999952,-0.5805967678355743
4.8333285,-1.0024838816005677
4.8666618,-1.165476546211042
4.8999951,-1.006960440156817
4.9333284,-0.5928989478650492
4.9666617,-0.09570115337675424
4.999995,0.28316057909198955
5.0333283,0.40226323817505927
5.0666616,0.2330289715840658
5.0999949,-0.1392744480436584
5.133328199999999,-0.5504161866852746
5.1666615,-0.8115240535048328
5.1999948,-0.7778622619573546
5.2333281,-0.4166020190822166
5.266661399999999,0.1628857970203748
5.2999947,0.743911983024324
5.333328,1.0902455977140868
5.3666613,1.043423174476804
5.399994599999999,0.5876158245995273
5.4333279,-0.1397460951081846
5.4666612,-0.8945153009032758
5.4999945,-1.4162515378866087
5.5333278,-1.5297868327923343
5.5666611,-1.2127670519185596
5.5999944,-0.596707047719856
5.6333277,0.09547247335804178
5.666661,0.6397390310033273
5.699994299999999,0.8870483961830877
5.7333276,0.8028636695952714
5.7666609,0.46947951866579807
5.7999942,0.054898824588462874
5.833327499999999,-0.24992539674314357
5.8666608,-0.31051048379333074
5.8999941,-0.10976234235990281
5.9333274,0.24366535426834046
5.966660699999999,0.5642830326461856
5.999994,0.6690014875298993
6.0333273,0.4520187759124824
6.0666606,-0.06925581482600758
6.099993899999999,-0.7523511569015982
6.1333272,-1.3771612664508375
6.1666605,-1.730767892795298
6.1999938,-1.694883911276861
6.2333271,-1.2925999122585905
6.266660399999999,-0.6706548416271064
6.2999937,-0.03076487244369027
6.333327,0.4496526085077019
6.3666603,0.6725409040560618
6.399993599999999,0.6418009284546805
6.4333269,0.45785985551592373
6.4666602,0.28004365528462016
6.4999935,0.2554587716418139
6.533326799999999,0.44090152851675124
6.5666601,0.7632975829421895
6.5999934,1.0460450836093598
6.6333267,1.0893943228716427
6.666659999999999,0.7653285315609164
6.6999933,0.08434234531236956
6.7333266,-0.7935402593724793
6.7666599,-1.6089456682310077
6.799993199999999,-2.0980074099358252
6.8333265,-2.09645580836567
6.8666598,-1.6059978529358954
6.8999931,-0.7868186694620948
6.9333264,0.11861641681342167
6.966659699999999,0.8817339709751477
6.999993,1.352826300524776
7.0333263,1.4813042303558073
7.0666596,1.3093596368706195
7.099992899999999,0.9531805247374222
7.1333262,0.5667185774056327
7.1666595,0.2846454519091268
7.1999928,0.16462213071456494
7.233326099999999,0.16217061116761555
7.2666594,0.15442384272085907
7.2999927,-0.0005895291393433955
7.333326,-0.3964526150135201
7.366659299999999,-1.0262117984437156
7.3999926,-1.763892267440508
7.4333259,-2.3938018483594186
7.4666592,-2.687003310457617
7.499992499999999,-2.498534431361027
7.533325799999999,-1.83826235589229
7.5666591,-0.8725280584380324
7.5999924,0.14818624692416166
7.633325699999999,0.9913291641429888
7.666658999999999,1.5156267941936128
7.6999923,1.690030651345538
7.7333256,1.5734969304097641
7.766658899999999,1.2825490712442988
7.799992199999999,0.9577291518631119
7.8333255,0.7243437944174917
7.8666588,0.6490755686516911
7.899992099999999,0.7124545952932897
7.933325399999999,0.8181260415451104
7.9666587,0.8357857863095915
7.999992,0.6541831696377878
8.0333253,0.22530920841326432
8.0666586,-0.40704874540638786
8.0999919,-1.1033889410256024
8.1333252,-1.6629503866065616
8.166658499999999,-1.896386515477225
8.1999918,-1.708353278569221
8.2333251,-1.1457335907103936
8.266658399999999,-0.38257968416779903
8.2999917,0.34977263306025164
8.333325,0.8488659848874
8.3666583,1.0046553500912765
8.3999916,0.8252828347162453
8.433324899999999,0.42881361220699166
8.4666582,0.0036809167730116935
8.4999915,-0.2602843277478492
8.533324799999999,-0.25148471765787783
8.5666581,0.01017759274084753
8.5999914,0.37793425800948227
8.6333247,0.6418075599744723
8.666658,0.6204208834439447
8.699991299999999,0.24036846470089968
8.7333246,-0.42654224789203604
8.7666579,-1.182926002859811
8.7999912,-1.7793180011027745
8.8333245,-2.013650893520554
8.866657799999999,-1.81061897943029
8.8999911,-1.2421198827955309
8.9333244,-0.4833404351699006
8.966657699999999,0.2647207035853404
8.999991,0.8443204879152191
9.0333243,1.1773285345290423
9.0666576,1.2685141896596999
9.0999909,1.186015991724269
9.1333242,1.026731103518282
9.1666575,0.8738264195733159
9.1999908,0.7631859184871422
9.2333241,0.6779489378203705
9.2666574,0.573989519124501
9.2999907,0.4161636459041022
9.333324,0.1977424514525464
9.3666573,-0.06588585978310595
9.3999906,-0.3522679197185521
9.4333239,-0.63604295838894
9.4666572,-0.8828893646741579
9.4999905,-1.0481272979489502
9.5333238,-1.0881508254798116
9.5666571,-0.9782139282491152
9.5999904,-0.7244112555835444
9.6333237,-0.3643156860708158
9.666657,0.04045542528454772
9.6999903,0.4163269718598424
9.7333236,0.6961546702551575
9.7666569,0.8424601660533317
9.7999902,0.8619215185564782
9.8333235,0.7950837809290323
9.8666568,0.6841783367406384
9.8999901,0.5436015563278043
9.9333234,0.35642469924435943
9.9666567,0.09809690096068509
9.99999,-0.23281346971132036
10.0333233,-0.6000631623527357
10.0666566,-0.9389579937668192
10.0999899,-1.1791419129882308
10.1333232,-1.266607435860722
10.1666565,-1.1789381579921598
10.1999898,-0.9316498771634125
10.2333231,-0.5710881548293174
10.2666564,-0.15541651814053
10.2999897,0.2625122423439174
10.333323,0.6386914874300521
10.3666563,0.9333058049234685
10.3999896,1.11280117719093
10.4333229,1.1627723264916858
10.4666562,1.0978903334253427
10.4999895,0.9538829266604547
10.5333228,0.766352259581839
10.5666561,0.5568230987016896
10.5999894,0.33552564875579605
10.6333227,0.10860176668842512
10.666656,-0.12350722939462695
10.6999893,-0.36979976002206355
10.7333226,-0.6379109887075776
10.7666559,-0.9100529131033044
10.7999892,-1.1310100202346236
10.8333225,-1.227582060225755
10.8666558,-1.145712907465211
10.8999891,-0.8731527069958823
10.9333224,-0.43439387628504056
10.9666557,0.12434455150979482
10.999989,0.7368634076093649
11.0333223,1.3087148188795696
11.0666556,1.7250367981710182
11.0999889,1.8857071595546246
11.1333222,1.7440868472385156
11.1666555,1.3194383362912048
11.1999888,0.6847532494541566
11.2333221,-0.046850721196307864
11.2666554,-0.7321095324682052
11.2999887,-1.2242131359133923
11.333322,-1.4239322979196667
11.3666553,-1.3264656222410842
11.3999886,-1.0263252716792397
11.4333219,-0.6728504765905967
11.4666552,-0.4024668735307257
11.4999885,-0.2835095050708956
11.5333218,-0.2954137817835225
11.5666551,-0.3427765874136629
11.5999884,-0.2952184806523515
11.6333217,-0.04443789988528773
11.666655,0.4373097358397266
11.6999883,1.0663996812836447
11.7333216,1.6705107966262684
11.7666549,2.0599134618023243
11.7999882,2.1062233870136566
11.8333215,1.783560113994586
11.8666548,1.1619109556402647
11.8999881,0.3754368151050359
11.9333214,-0.41329966465322715
11.9666547,-1.0514147011523156
11.999988,-1.4374656173643863
12.0333213,-1.552534459071057
12.0666546,-1.4575714736808774
12.0999879,-1.2519618286141345
12.1333212,-1.0172076620918877
12.1666545,-0.7799765165817533
12.1999878,-0.5114759662840329
12.2333211,-0.15656389613013327
12.2666544,0.32269721036475996
12.2999877,0.905508013303138
12.333321,1.4937137938003946
12.3666543,1.9351000104287788
12.3999876,2.085970555314211
12.4333209,1.8795416670246934
12.4666542,1.3584887283178917
12.4999875,0.6568915290289725
12.533320799999998,-0.04975077293379827
12.5666541,-0.5999108779551735
12.5999874,-0.8932774063851895
12.6333207,-0.9225659064937646
12.666654,-0.7754867976644446
12.6999873,-0.594240912497374
12.7333206,-0.5036251251491654
12.7666539,-0.5462388007607557
12.7999872,-0.6654737156570446
12.8333205,-0.7450794465940399
12.8666538,-0.674441718693315
12.8999871,-0.3989063503091329
12.9333204,0.062461910765783724
12.9666537,0.6255041077525225
12.999987,1.1664464314873015
13.0333203,1.5599494409243126
13.0666536,1.7197657996820968
13.0999869,1.6217839227473854
13.1333202,1.2972226712018926
13.1666535,0.809227466933292
13.1999868,0.23805144850678087
13.233320099999998,-0.31819510016741387
13.2666534,-0.7456526913867548
13.2999867,-0.9400991216618995
13.33332,-0.852421482175459
13.3666533,-0.5265079268164521
13.3999866,-0.09904721413447838
13.4333199,0.24930073866371275
13.4666532,0.3729210988341087
13.4999865,0.2319248951935863
13.5333198,-0.08236327136477335
13.5666531,-0.3831415913365116
13.5999864,-0.47351731876743663
13.6333197,-0.24462162594923442
13.666653,0.26307975145222384
13.6999863,0.8713576409095061
13.7333196,1.3459806347897165
13.7666529,1.5040097299433275
13.7999862,1.2882375877192749
13.8333195,0.778014194014005
13.8666528,0.14688283152629786
13.8999861,-0.40548945028384425
13.933319399999998,-0.7246450673741314
13.9666527,-0.7564278879212327
13.999986,-0.5647506075450707
14.0333193,-0.2990797288387429
14.0666526,-0.12164132394877863
14.0999859,-0.12890897991845388
14.1333192,-0.30628922349381005
14.1666525,-0.5352935086572496
14.1999858,-0.6475601756581341
14.2333191,-0.5026085499966704
14.2666524,-0.056759654314480795
14.2999857,0.6071701383877183
14.333319,1.304214546813622
14.3666523,1.8171060320105008
14.3999856,1.9804330225699434
14.4333189,1.7404541504665487
14.4666522,1.1692810021613462
14.4999855,0.43735501287476547
14.5333188,-0.24242386072873032
14.5666521,-0.6857927742454853
14.5999854,-0.8025407196412677
14.633318699999998,-0.6276653561387818
14.666652,-0.30097346823505855
14.6999853,-0.0038558127503005597
14.7333186,0.11756350553334635
14.7666519,0.010467639341691613
14.7999852,-0.2656309635657274
14.8333185,-0.5625563622154071
14.8666518,-0.703114810746131
14.8999851,-0.5606404459507642
14.9333184,-0.12676914606636136
14.9666517,0.4717001131123063
14.999985,1.0255269109551735
15.0333183,1.3412799827323536
15.066651599999998,1.3283899783653013
15.0999849,1.0263870365101773
15.1333182,0.567853891151587
15.1666515,0.11220367927687021
15.1999848,-0.21135996198307358
15.2333181,-0.33620581763369994
15.2666514,-0.2681322281647872
15.2999847,-0.07504391418797961
15.333317999999998,0.14324256287508286
15.3666513,0.29520219239178347
15.3999846,0.32827603320561427
15.4333179,0.23823690049613427
15.4666512,0.06347078166985076
15.4999845,-0.125099238960082
15.5333178,-0.24000810640260478
15.5666511,-0.20651996771022477
15.5999844,0.000567258069575176
15.6333177,0.33372967873906767
15.666651,0.682364607280642
15.6999843,0.9153169576059248
15.7333176,0.9353952472121044
15.766650899999998,0.7187370949415373
15.7999842,0.3238177588895968
15.8333175,-0.12863161414557353
15.8666508,-0.49583711819987136
15.8999841,-0.6618146600976923
15.9333174,-0.5799110233705337
15.9666507,-0.2941453506361377
15.999984,0.07099846644015659
16.0333173,0.35560282093652607
16.0666506,0.43269265405421486
16.099983899999998,0.2700052256816152
16.1333172,-0.04701580181613543
16.1666505,-0.34516563563259267
16.1999838,-0.4373675567678444
16.2333171,-0.21105053770353527
16.2666504,0.3112990430869414
16.2999837,0.9727307574436111
16.333316999999997,1.545987641094683
16.3666503,1.8290648506537102
16.3999836,1.7221025689447553
16.433316899999998,1.2509315648833075
16.4666502,0.5418834514352079
16.4999835,-0.22346775290025986
16.533316799999998,-0.8555456695115349
16.5666501,-1.2073907267747679
16.5999834,-1.2260608919331075
16.633316699999998,-0.9794115220135532
16.66665,-0.6282807442654071
16.6999833,-0.34729209441955505
16.7333166,-0.23878589778767256
16.7666499,-0.289405477652617
16.7999832,-0.3856325149496237
16.8333165,-0.3722334205496011
16.866649799999998,-0.1273770352539915
16.8999831,0.37366265009388244
16.9333164,1.03310363708357
16.966649699999998,1.6573574472223467
16.999983,2.0288638573026128
17.0333163,1.9956951187801781
17.066649599999998,1.5382311737568606
17.0999829,0.7813399872256278
17.1333162,-0.04934705538531879
17.1666495,-0.7052749312537734
17.1999828,-1.0011604443061366
17.2333161,-0.8838812081122978
17.2666494,-0.4554869156478918
17.299982699999997,0.06913290961277786
17.333316,0.4572364705728426
17.3666493,0.5581631393574262
17.399982599999998,0.3576226396883842
17.4333159,-0.031106105712472167
17.4666492,-0.42134217993705264
17.499982499999998,-0.6249322447292222
17.5333158,-0.5213585480599366
17.5666491,-0.10659189215661455
17.5999824,0.4974682871270201
17.6333157,1.0837051818193588
17.666649,1.4383415322595998
17.6999823,1.4239088895425795
17.733315599999997,1.0309910846203876
17.7666489,0.3789035300953381
17.7999822,-0.3312768260700164
17.833315499999998,-0.8893978653344272
17.8666488,-1.1484378290612047
17.8999821,-1.0744994013337104
17.933315399999998,-0.7561370284943421
17.9666487,-0.3638388229924814
17.999982,-0.0733321118207908
18.0333153,0.011856282349796741
18.0666486,-0.09813412213713958
18.0999819,-0.2912196547944148
18.1333152,-0.40908183618310856
18.1666485,-0.31786429849829745
18.1999818,0.03864688170292095
18.2333151,0.6206204580264992
18.2666484,1.3048108792096529
18.2999817,1.9168990705949227
18.333315,2.278769360398744
18.3666483,2.266945287354289
18.3999816,1.8635343218754234
18.4333149,1.170121201305083
18.4666482,0.37199823757700407
18.4999815,-0.3284239558736633
18.5333148,-0.777847811151317
18.5666481,-0.9167437034713645
18.5999814,-0.7924820787439536
18.6333147,-0.5376688599458362
18.666648,-0.31939186761340027
18.6999813,-0.27548748835914094
18.7333146,-0.4590836925063059
18.7666479,-0.8109076485173421
18.7999812,-1.1731331249055952
18.8333145,-1.3473075278357385
18.8666478,-1.179185305891227
18.8999811,-0.6347972482584165
18.9333144,0.16926485299170546
18.9666477,0.9996387305705383
18.999981,1.5936591007886003
19.0333143,1.7640827744518293
19.0666476,1.4744557238626754
19.0999809,0.8526080794116446
19.1333142,0.14006667147801904
19.1666475,-0.3985266164239899
