roi,rgb_source,method,run_start_frame,run_end_frame,window_start_frame,window_end_frame,window_start_s,window_end_s,observed_fraction,interpolated_fraction,status,alpha_raw,alpha,first_std,second_std,output_std,cancellation_fraction,colour_covariance_rank_ratio,common_log_std,chromatic_log_std,max_signed_coefficient_l1,branch
forehead,baseline,logchrom,0,1393,120,168,3.999996,5.5999944,1.0,0.0,bounded_log_projection,1.0989940608460291,1.0989940608460291,0.006244596004165718,0.005682101684297087,0.002932947295070466,0.46967766899794977,0.31548683410601275,0.003214474148981239,0.0017075557555271594,1.0,baseline
forehead,baseline,logpos,0,1393,144,192,4.7999952,6.399993599999999,1.0,0.0,bounded_log_projection,0.9443260022381905,0.9443260022381905,0.002677445955108583,0.0028352983490475166,0.00175115573825665,0.6176266207910462,0.6673599097729355,0.0012922926754127516,0.001281168460943488,1.0,baseline
forehead,baseline,logchrom,0,1393,144,192,4.7999952,6.399993599999999,1.0,0.0,bounded_log_projection,1.0465309908309406,1.0465309908309406,0.004193427903648018,0.004006979191622846,0.0029939752686668226,0.71396846147331,0.8496069494715746,0.0012922926754127516,0.001281168460943488,1.0,baseline
forehead,baseline,logpos,0,1393,168,216,5.5999944,7.1999927999999995,1.0,0.0,bounded_log_projection,0.7314602229386078,0.7314602229386078,0.0027902074803701576,0.0038145717195128223,0.0019593964471714695,0.5136609274243017,0.4369681728623787,0.0012091760400377298,0.00145118209964321,1.0,baseline
forehead,baseline,logchrom,0,1393,168,216,5.5999944,7.1999927999999995,1.0,0.0,bounded_log_projection,1.1137358016513168,1.1137358016513168,0.005123640520279875,0.004600409282599286,0.00307595689755123,0.6003459620900976,0.6373823142223387,0.0012091760400377298,0.00145118209964321,1.0,baseline
forehead,baseline,logpos,0,1393,192,240,6.399993599999999,7.999992,1.0,0.0,bounded_log_projection,0.5921970465298011,0.5921970465298011,0.0032125845959697324,0.005424857511186635,0.0016829037559053064,0.31022082191743827,0.1447703578681669,0.001434817281458487,0.0018316837787411778,1.0,baseline
forehead,baseline,logchrom,0,1393,192,240,6.399993599999999,7.999992,1.0,0.0,bounded_log_projection,0.8699867694702477,0.8699867694702477,0.0056859675388683415,0.00653569426386868,0.002719240555156116,0.41605993875645475,0.242050749810703,0.001434817281458487,0.0018316837787411778,1.0,baseline
forehead,baseline,logpos,0,1393,216,264,7.1999927999999995,8.7999912,1.0,0.0,bounded_log_projection,0.6522659016767114,0.6522659016767114,0.003207742972738409,0.004917845566497652,0.0016615236351499184,0.33785600069853505,0.17211702010316857,0.001435002931865569,0.0017488734461770675,1.0,baseline
forehead,baseline,logchrom,0,1393,216,264,7.1999927999999995,8.7999912,1.0,0.0,bounded_log_projection,0.8274340182960356,0.8274340182960356,0.005159871426568889,0.006235991405326549,0.002762225696169843,0.4429489261018631,0.2941641812904609,0.001435002931865569,0.0017488734461770675,1.0,baseline
forehead,baseline,logpos,0,1393,240,288,7.999992,9.5999904,1.0,0.0,bounded_log_projection,0.8475880163505688,0.8475880163505688,0.002656521577300001,0.0031342132333796987,0.001438435424002917,0.45894625441671594,0.3163462489871236,0.0016997437849684627,0.0013122206213614868,1.0,baseline
forehead,baseline,logchrom,0,1393,240,288,7.999992,9.5999904,1.0,0.0,bounded_log_projection,0.8106315181620258,0.8106315181620258,0.0036645028781837805,0.004520553168833653,0.0025588675864766735,0.5660518726156,0.5560952373036371,0.0016997437849684627,0.0013122206213614868,1.0,baseline
forehead,baseline,logpos,0,1393,264,312,8.7999912,10.3999896,1.0,0.0,bounded_log_projection,0.814972710411611,0.814972710411611,0.0036150010649703005,0.004435732655568926,0.001660261382658972,0.37429248144036925,0.19741843871034342,0.001394264573120338,0.0018086278145920732,1.0,baseline
forehead,baseline,logchrom,0,1393,264,312,8.7999912,10.3999896,1.0,0.0,bounded_log_projection,0.6894477384624723,0.6894477384624723,0.004488025713481361,0.0065095952355867385,0.0030225669341517134,0.4643248657962489,0.34688432806507763,0.001394264573120338,0.0018086278145920732,1.0,baseline
forehead,baseline,logpos,0,1393,288,336,9.5999904,11.1999888,1.0,0.0,bounded_log_projection,0.8024159487147513,0.8024159487147513,0.0038437343993690362,0.004790201896567032,0.0018742313550406918,0.39126354076722464,0.22161551776216698,0.001398326245185221,0.001933174082644524,1.0,baseline
forehead,baseline,logchrom,0,1393,288,336,9.5999904,11.1999888,1.0,0.0,bounded_log_projection,0.7326668422830765,0.7326668422830765,0.005042853863384757,0.00688287441488498,0.003356901807067284,0.4877180091805265,0.38979049060545595,0.001398326245185221,0.001933174082644524,1.0,baseline
forehead,baseline,logpos,0,1393,312,360,10.3999896,11.999988,1.0,0.0,bounded_log_projection,0.8771794568385074,0.8771794568385074,0.0031566551630575444,0.0035986423740868552,0.0017958129551350801,0.49902512349279005,0.38352422748354653,0.0016205337043347413,0.0015427904443274753,1.0,baseline
forehead,baseline,logchrom,0,1393,312,360,10.3999896,11.999988,1.0,0.0,bounded_log_projection,0.8584582625886652,0.8584582625886652,0.004468588622728297,0.005205365033418573,0.0031809483572389757,0.6110903532830471,0.6730771963535868,0.0016205337043347413,0.0015427904443274753,1.0,baseline
forehead,baseline,logpos,0,1393,336,384,11.1999888,12.799987199999999,1.0,0.0,bounded_log_projection,0.9587812043165036,0.9587812043165036,0.0034587617771416495,0.003607456802000341,0.0019039585932321076,0.5277841697720009,0.408035298684762,0.0017742042835506783,0.0016482792992718652,1.0,baseline
forehead,baseline,logchrom,0,1393,336,384,11.1999888,12.799987199999999,1.0,0.0,bounded_log_projection,0.8298410908311679,0.8298410908311679,0.004600858445028984,0.005544264433110646,0.0034976850594094495,0.6308654829883449,0.6847452609063374,0.0017742042835506783,0.0016482792992718652,1.0,baseline
forehead,baseline,logpos,0,1393,360,408,11.999988,13.599986399999999,1.0,0.0,bounded_log_projection,0.7680218121958416,0.7680218121958416,0.0034890601638308144,0.004542918063557708,0.002143332893019059,0.47179651119231164,0.35788553715980426,0.001563286046814381,0.0017819890106390828,1.0,baseline
forehead,baseline,logchrom,0,1393,360,408,11.999988,13.599986399999999,1.0,0.0,bounded_log_projection,0.942016708687537,0.942016708687537,0.00561474101057774,0.005960341211357565,0.003575219610626823,0.599834721511272,0.6097130788902372,0.001563286046814381,0.0017819890106390828,1.0,baseline
forehead,baseline,logpos,0,1393,384,432,12.799987199999999,14.399985599999999,1.0,0.0,bounded_log_projection,0.8499606360351512,0.8499606360351512,0.0034989670444700097,0.004116622460060969,0.0021157819328686666,0.5139606445322,0.4254770228730973,0.0016885380775411823,0.0017268290080301653,1.0,baseline
forehead,baseline,logchrom,0,1393,384,432,12.799987199999999,14.399985599999999,1.0,0.0,bounded_log_projection,0.9243961072676344,0.9243961072676344,0.00529079233966325,0.005723512137347676,0.003641622360537876,0.636256597898198,0.746133466918206,0.0016885380775411823,0.0017268290080301653,1.0,baseline
forehead,baseline,logpos,0,1393,408,456,13.599986399999999,15.1999848,1.0,0.0,bounded_log_projection,0.7934211521351506,0.7934211521351506,0.003051988483496484,0.003846618501767156,0.0018492597832683482,0.48074946408612884,0.37070893391546994,0.0029941710379598257,0.0015409300043286072,1.0,baseline
forehead,baseline,logchrom,0,1393,408,456,13.599986399999999,15.1999848,1.0,0.0,bounded_log_projection,0.9257429378027762,0.9257429378027762,0.00477464388011196,0.005157634679281959,0.003124314421756853,0.6057649709676252,0.6401580637896137,0.0029941710379598257,0.0015409300043286072,1.0,baseline
forehead,baseline,logpos,0,1393,432,480,14.399985599999999,15.999984,1.0,0.0,bounded_log_projection,0.5167116075235424,0.5167116075235424,0.0031370709944330854,0.006071222222911171,0.0017663581616824391,0.290939467676982,0.12568254776593524,0.0020044399961774957,0.0019204076904008143,1.0,baseline
forehead,baseline,logchrom,0,1393,432,480,14.399985599999999,15.999984,1.0,0.0,bounded_log_projection,0.9725757235470203,0.9725757235470203,0.0065651543213542515,0.0067502757496464,0.00272374123452629,0.4035007361986609,0.20087548022741147,0.0020044399961774957,0.0019204076904008143,1.0,baseline
forehead,baseline,logpos,0,1393,456,504,15.1999848,16.7999832,1.0,0.0,bounded_log_projection,0.571163144090877,0.571163144090877,0.0034245981103859756,0.005995831744075372,0.001920140721581201,0.3202459314303706,0.15467578984596905,0.0019273846423666747,0.001987930455918632,1.0,baseline
forehead,baseline,logchrom,0,1393,456,504,15.1999848,16.7999832,1.0,0.0,bounded_log_projection,0.9283602219303869,0.9283602219303869,0.006490760247560883,0.00699163976895123,0.0030365494163459225,0.434311480095236,0.2530740509600505,0.0019273846423666747,0.001987930455918632,1.0,baseline
forehead,baseline,logpos,0,1393,480,528,15.999984,17.5999824,1.0,0.0,bounded_log_projection,0.26039389676723984,0.26039389676723984,0.0028983825623321905,0.011130762273291638,0.0027395293800553497,0.24612235108361577,0.061337643115736966,0.011359668916219043,0.002878036881253786,1.0,baseline
forehead,baseline,logchrom,0,1393,480,528,15.999984,17.5999824,1.0,0.0,bounded_log_projection,1.7187524721912968,1.7187524721912968,0.014271462543300587,0.008303384445524845,0.0032341567308447707,0.22661704930606233,0.07502129209329204,0.011359668916219043,0.002878036881253786,1.0,baseline
forehead,baseline,logpos,0,1393,504,552,16.7999832,18.3999816,1.0,0.0,bounded_log_projection,0.3140838993287116,0.3140838993287116,0.0031896186142333573,0.010155307613827061,0.00191784685025938,0.18885167472899753,0.047222786522008335,0.008193935993733855,0.0027248983002861843,1.0,baseline
forehead,baseline,logchrom,0,1393,504,552,16.7999832,18.3999816,1.0,0.0,bounded_log_projection,1.2674238285074333,1.2674238285074333,0.011580233862943951,0.009136828267290254,0.00264357033364728,0.228282983308873,0.06734164218657761,0.008193935993733855,0.0027248983002861843,1.0,baseline
forehead,baseline,logpos,0,1393,528,576,17.5999824,19.1999808,1.0,0.0,bounded_log_projection,0.36647411366004595,0.36647411366004595,0.0030978474334641282,0.008453113925361175,0.002475741754138895,0.29287926035293727,0.10708495573857149,0.008901356211595223,0.0023599094991851306,1.0,baseline
forehead,baseline,logchrom,0,1393,528,576,17.5999824,19.1999808,1.0,0.0,bounded_log_projection,1.4076405454588632,1.4076405454588632,0.010413322514988206,0.007397714245005402,0.0032688833592790854,0.3139135808551098,0.1424600459604747,0.008901356211595223,0.0023599094991851306,1.0,baseline
forehead,baseline,logpos,0,1393,552,600,18.3999816,19.99998,1.0,0.0,bounded_log_projection,0.7233769351882424,0.7233769351882424,0.002701926112317918,0.003735156570363697,0.0020169002684646336,0.5399774361448643,0.47790777883944713,0.0015057759529431816,0.0014113155555959393,1.0,baseline
forehead,baseline,logchrom,0,1393,552,600,18.3999816,19.99998,1.0,0.0,bounded_log_projection,1.2120013063504587,1.2120013063504587,0.005240201672171829,0.004323594079243169,0.0030716202721256304,0.5861645150867983,0.6049848889963696,0.0015057759529431816,0.0014113155555959393,1.0,baseline
forehead,baseline,logpos,0,1393,576,624,19.1999808,20.7999792,1.0,0.0,bounded_log_projection,0.5449824272149516,0.5449824272149516,0.002583144047146772,0.004739866678541416,0.0022222747437508727,0.4688475213473148,0.2896470404734995,0.0041559153859155795,0.001536305735545801,1.0,baseline
forehead,baseline,logchrom,0,1393,576,624,19.1999808,20.7999792,1.0,0.0,bounded_log_projection,1.4573158060171603,1.4573158060171603,0.006542400250467401,0.004489349682103402,0.0030035843339627968,0.4590951667544668,0.3382276530963987,0.0041559153859155795,0.001536305735545801,1.0,baseline
forehead,baseline,logpos,0,1393,600,648,19.99998,21.599978399999998,1.0,0.0,bounded_log_projection,0.36048310447397164,0.36048310447397164,0.002612638547162567,0.00724760332658312,0.002707165665838987,0.3735256392840251,0.12994123361377982,0.008643356184318789,0.002013915403081739,1.0,baseline
forehead,baseline,logchrom,0,1393,600,648,19.99998,21.599978399999998,1.0,0.0,bounded_log_projection,1.865086611417296,1.865086611417296,0.00999435880439841,0.00535865666678268,0.0030967141549080924,0.30984620579613986,0.1435075729132516,0.008643356184318789,0.002013915403081739,1.0,baseline
forehead,baseline,logpos,0,1393,624,672,20.7999792,22.3999776,1.0,0.0,bounded_log_projection,0.6643397311664377,0.6643397311664377,0.002668279217268594,0.004016437813501941,0.0021345720969399517,0.531459018178801,0.4270461040147781,0.002973723897141563,0.001443200814810429,1.0,baseline
forehead,baseline,logchrom,0,1393,624,672,20.7999792,22.3999776,1.0,0.0,bounded_log_projection,1.3304328208452922,1.3304328208452922,0.005705341252843888,0.004288334715930258,0.0030909374972999102,0.5417620717707639,0.4930252538628107,0.002973723897141563,0.001443200814810429,1.0,baseline
forehead,baseline,logpos,0,1393,648,696,21.599978399999998,23.199976799999998,1.0,0.0,bounded_log_projection,0.8441770249782601,0.8441770249782601,0.0037206773099671994,0.004407460994408154,0.0026552783557443806,0.6024507894938135,0.6481100945132562,0.004096557739468089,0.0018402299275414168,1.0,baseline
forehead,baseline,logchrom,0,1393,648,696,21.599978399999998,23.199976799999998,1.0,0.0,bounded_log_projection,1.1628855071529343,1.1628855071529343,0.006520823403175652,0.005607450916763451,0.0042529346826932326,0.6522082288905487,0.7393544853567239,0.004096557739468089,0.0018402299275414168,1.0,baseline
forehead,baseline,logpos,0,1393,672,720,22.3999776,23.999976,1.0,0.0,bounded_log_projection,0.5574014389845757,0.5574014389845757,0.003285446840711605,0.0058942202350548995,0.0027055253456712922,0.45901327703716055,0.2926832122268135,0.006919927913473828,0.0019310951844996062,1.0,baseline
forehead,baseline,logchrom,0,1393,672,720,22.3999776,23.999976,1.0,0.0,bounded_log_projection,1.3713938940308696,1.3713938940308696,0.007961552374336024,0.005805445400471363,0.0037586831918394077,0.47210431020406035,0.36162536019942376,0.006919927913473828,0.0019310951844996062,1.0,baseline
forehead,baseline,logpos,0,1393,696,744,23.199976799999998,24.7999752,1.0,0.0,bounded_log_projection,0.8466407555853829,0.8466407555853829,0.0033553693010787856,0.003963155894566902,0.0017095310631862505,0.43135599725709756,0.27066276855649185,0.005015996653572723,0.0016580127677518416,1.0,baseline
forehead,baseline,logchrom,0,1393,696,744,23.199976799999998,24.7999752,1.0,0.0,bounded_log_projection,0.7585143062723708,0.7585143062723708,0.0044062810116786205,0.005809094140007417,0.0030868384983934872,0.5313803536310991,0.4751329731136425,0.005015996653572723,0.0016580127677518416,1.0,baseline
forehead,baseline,logpos,0,1393,720,768,23.999976,25.599974399999997,1.0,0.0,bounded_log_projection,0.7368306670940453,0.7368306670940453,0.004297392510391323,0.005832266085421802,0.002212847881865761,0.3794147676830014,0.21567696986685453,0.006557874186064329,0.0022288272309328914,1.0,baseline
forehead,baseline,logchrom,0,1393,720,768,23.999976,25.599974399999997,1.0,0.0,bounded_log_projection,0.7891007523870781,0.7891007523870781,0.006231578694479085,0.007897063430275764,0.003816763983979894,0.48331433800407164,0.37655249891464654,0.006557874186064329,0.0022288272309328914,1.0,baseline
forehead,baseline,logpos,0,1393,744,792,24.7999752,26.3999736,1.0,0.0,bounded_log_projection,0.7539233306514768,0.7539233306514768,0.006292595605730151,0.008346466212012064,0.002435850869964032,0.2918421770471442,0.11773536749918652,0.00485619789651168,0.0032356845111284863,1.0,baseline
forehead,baseline,logchrom,0,1393,744,792,24.7999752,26.3999736,1.0,0.0,bounded_log_projection,0.6206454347954256,0.6206454347954256,0.007461045126127913,0.012021429157192126,0.004413792765408819,0.3671604022861255,0.2070818445910607,0.00485619789651168,0.0032356845111284863,1.0,baseline
forehead,baseline,logpos,0,1393,768,816,25.599974399999997,27.199972799999998,1.0,0.0,bounded_log_projection,0.5525291765642164,0.5525291765642164,0.0034372784261970423,0.006220989898797775,0.002427718558353337,0.3902463430815891,0.2267794976606771,0.005752690662387695,0.0020295780111275292,1.0,baseline
forehead,baseline,logchrom,0,1393,768,816,25.599974399999997,27.199972799999998,1.0,0.0,bounded_log_projection,1.1460297363287397,1.1460297363287397,0.007607600377483289,0.0066382224966115904,0.0035923924571505898,0.47221098360834357,0.33269398781247495,0.005752690662387695,0.0020295780111275292,1.0,baseline
forehead,baseline,logpos,0,1393,792,840,26.3999736,27.999972,1.0,0.0,bounded_log_projection,0.4723474897298491,0.4723474897298491,0.002862437845194223,0.006060025526612504,0.0023317932343863055,0.38478274128487966,0.19677378444088547,0.0088499622474595,0.0018454833849758652,1.0,baseline
forehead,baseline,logchrom,0,1393,792,840,26.3999736,27.999972,1.0,0.0,bounded_log_projection,1.3664305476912197,1.3664305476912197,0.007777867851973871,0.005692106243610912,0.0031765019485118853,0.4084026636818921,0.25688835765885215,0.0088499622474595,0.0018454833849758652,1.0,baseline
forehead,baseline,logpos,0,1393,816,864,27.199972799999998,28.799971199999998,1.0,0.0,bounded_log_projection,0.5644444240796568,0.5644444240796568,0.005331250126198055,0.009445128517109217,0.0034321448304915694,0.3633772504285642,0.19966934386438823,0.012622674639884719,0.00311338629888003,1.0,baseline
forehead,baseline,logchrom,0,1393,816,864,27.199972799999998,28.799971199999998,1.0,0.0,bounded_log_projection,1.0436092067388985,1.0436092067388985,0.010992896798803137,0.010533537580752159,0.005245349555049764,0.4771580822646181,0.3107691122089146,0.012622674639884719,0.00311338629888003,1.0,baseline
forehead,baseline,logpos,0,1393,840,888,27.999972,29.5999704,1.0,0.0,bounded_log_projection,0.5756304074339453,0.5756304074339453,0.0055573469838292,0.009654366607564796,0.0023104879378286736,0.23932050974926336,0.08417831737267381,0.010286002416082443,0.003213332564741339,1.0,baseline
forehead,baseline,logchrom,0,1393,840,888,27.999972,29.5999704,1.0,0.0,bounded_log_projection,0.7716358586212465,0.7716358586212465,0.009176566561201971,0.011892353703725739,0.003814293634178345,0.3207349637593919,0.14334208734153447,0.010286002416082443,0.003213332564741339,1.0,baseline
forehead,baseline,logpos,0,1393,864,912,28.799971199999998,30.3999696,1.0,0.0,bounded_log_projection,0.758731116400759,0.758731116400759,0.002715527053304767,0.003579037414712323,0.001960082212795563,0.5476562510182954,0.5061475953043951,0.0014795537388449262,0.0013930735473046815,1.0,baseline
forehead,baseline,logchrom,0,1393,864,912,28.799971199999998,30.3999696,1.0,0.0,bounded_log_projection,1.160900503085866,1.160900503085866,0.005011242053629616,0.004316685228672831,0.0030608076316605117,0.6107882235390296,0.6729844491263824,0.0014795537388449262,0.0013930735473046815,1.0,baseline
forehead,baseline,logpos,0,1393,888,936,29.5999704,31.199968799999997,1.0,0.0,bounded_log_projection,0.7937206942598666,0.7937206942598666,0.0027304820988878534,0.0034401044581985982,0.001791462663794689,0.5207582169562327,0.4537136418321642,0.00202624061374016,0.0013784233376570923,1.0,baseline
forehead,baseline,logchrom,0,1393,888,936,29.5999704,31.199968799999997,1.0,0.0,bounded_log_projection,1.0224563603963097,1.0224563603963097,0.004559803992260292,0.004459656342196245,0.0029426879422562247,0.6453540431235809,0.7393668273596128,0.00202624061374016,0.0013784233376570923,1.0,baseline
forehead,baseline,logpos,0,1393,912,960,30.3999696,31.999968,1.0,0.0,bounded_log_projection,0.8516990004101783,0.8516990004101783,0.003264948794764259,0.00383345382957108,0.0018912142496782533,0.4933447313463167,0.38069605082716973,0.00162107733741234,0.0016102974218163504,1.0,baseline
forehead,baseline,logchrom,0,1393,912,960,30.3999696,31.999968,1.0,0.0,bounded_log_projection,0.8767641676336163,0.8767641676336163,0.004754759953703789,0.005423077412637506,0.0033035237677697697,0.6091603560870258,0.6695504212443755,0.00162107733741234,0.0016102974218163504,1.0,baseline
forehead,baseline,logpos,0,1393,936,984,31.199968799999997,32.7999672,1.0,0.0,bounded_log_projection,0.8694862281296312,0.8694862281296312,0.003475507858953574,0.003997197133794525,0.0017598430842260798,0.4402692750245888,0.27878809922302067,0.0016499206894097303,0.0017031841023891323,1.0,baseline
forehead,baseline,logchrom,0,1393,936,984,31.199968799999997,32.7999672,1.0,0.0,bounded_log_projection,0.7513405728965941,0.7513405728965941,0.004476173467215528,0.005957582524738189,0.0032100055098637534,0.5388100788423102,0.48755670914836574,0.0016499206894097303,0.0017031841023891323,1.0,baseline
forehead,baseline,logpos,0,1393,960,1008,31.999968,33.5999664,1.0,0.0,bounded_log_projection,1.0015882910780416,1.0015882910780416,0.003947847999194837,0.003941587610759348,0.0019112507121203648,0.4841246959128528,0.3067595495414111,0.0027840310683580906,0.0018602960392775545,1.0,baseline
forehead,baseline,logchrom,0,1393,960,1008,31.999968,33.5999664,1.0,0.0,bounded_log_projection,0.7130723135251561,0.7130723135251561,0.004603461577661381,0.006455813092649232,0.0037002687619789696,0.5731685085790662,0.5042916615569726,0.0027840310683580906,0.0018602960392775545,1.0,baseline
forehead,baseline,logpos,0,1393,984,1032,32.7999672,34.3999656,1.0,0.0,bounded_log_projection,0.8857243648931746,0.8857243648931746,0.0038144926820271644,0.004306636277852899,0.0022324486325822923,0.5183740832869438,0.42197773057487115,0.002611307094048881,0.0018588852587480584,1.0,baseline
forehead,baseline,logchrom,0,1393,984,1032,32.7999672,34.3999656,1.0,0.0,bounded_log_projection,0.8895198132289839,0.8895198132289839,0.005513108830725555,0.006197848264574123,0.0039285762202950466,0.6338613100211148,0.740586872981044,0.002611307094048881,0.0018588852587480584,1.0,baseline
forehead,baseline,logpos,0,1393,1008,1056,33.5999664,35.1999648,1.0,0.0,bounded_log_projection,0.811225154795572,0.811225154795572,0.003158083878863243,0.0038929807097254983,0.002348552500974377,0.6032787409162318,0.632191150835194,0.0013458194470044055,0.001582469591845862,1.0,baseline
forehead,baseline,logchrom,0,1393,1008,1056,33.5999664,35.1999648,1.0,0.0,bounded_log_projection,1.229523956952586,1.229523956952586,0.005819915029014609,0.004733470215122487,0.0036540927875796173,0.6278601610783835,0.6601683861205039,0.0013458194470044055,0.001582469591845862,1.0,baseline
forehead,baseline,logpos,0,1393,1032,1080,34.3999656,35.999964,1.0,0.0,bounded_log_projection,0.6135319396266593,0.6135319396266593,0.003353132088168899,0.005465293445373545,0.0021404327927216356,0.3916409638595975,0.2369825000298833,0.0023135280731413376,0.0018797150618314292,1.0,baseline
forehead,baseline,logchrom,0,1393,1032,1080,34.3999656,35.999964,1.0,0.0,bounded_log_projection,1.0137580369229895,1.0137580369229895,0.006434070092426321,0.006346751254328243,0.003341749990373525,0.5193835227731152,0.3762759012999718,0.0023135280731413376,0.0018797150618314292,1.0,baseline
forehead,baseline,logpos,0,1393,1056,1104,35.1999648,36.7999632,1.0,0.0,bounded_log_projection,0.701697436279235,0.701697436279235,0.0030388653373812956,0.004330734559178299,0.0019065755961686585,0.44024300499507096,0.30851538180628024,0.0020171538681956285,0.0016065727745434078,1.0,baseline
forehead,baseline,logchrom,0,1393,1056,1104,35.1999648,36.7999632,1.0,0.0,bounded_log_projection,0.9724184843053203,0.9724184843053203,0.005242530668179138,0.005391228933625543,0.0030890342334228727,0.5729740419955661,0.5086127515772879,0.0020171538681956285,0.0016065727745434078,1.0,baseline
forehead,baseline,logpos,0,1393,1080,1128,35.999964,37.599962399999995,1.0,0.0,bounded_log_projection,0.916501103590136,0.916501103590136,0.003111537058188039,0.003395017252024537,0.0019558626059899636,0.5760979873735934,0.5542017381991017,0.0021370842971670497,0.0015013166579701646,1.0,baseline
forehead,baseline,logchrom,0,1393,1080,1128,35.999964,37.599962399999995,1.0,0.0,bounded_log_projection,0.9819455511620441,0.9819455511620441,0.004737465937911902,0.004824570906508552,0.003380217413196119,0.7006255019769865,0.9642163782532509,0.0021370842971670497,0.0015013166579701646,1.0,baseline
forehead,baseline,logpos,0,1393,1104,1152,36.7999632,38.3999616,1.0,0.0,bounded_log_projection,0.672531948309247,0.672531948309247,0.003634452189519942,0.005404133139930373,0.002642877326851655,0.4890474121231044,0.38154975123956963,0.003735687861918199,0.0019555104924263616,1.0,baseline
forehead,baseline,logchrom,0,1393,1104,1152,36.7999632,38.3999616,1.0,0.0,bounded_log_projection,1.1634914060787358,1.1634914060787358,0.007175632356988284,0.006167327338645331,0.004020250413706471,0.5602642685269662,0.5356833115720386,0.003735687861918199,0.0019555104924263616,1.0,baseline
forehead,baseline,logpos,0,1393,1128,1176,37.599962399999995,39.1999608,1.0,0.0,bounded_log_projection,0.26048728487262923,0.26048728487262923,0.004958989667587763,0.01903735788874519,0.0030751229554841037,0.16153097364955796,0.03285973151637563,0.013788243437195268,0.004922712277200984,1.0,baseline
forehead,baseline,logchrom,0,1393,1128,1176,37.599962399999995,39.1999608,1.0,0.0,bounded_log_projection,1.3855112765624356,1.3855112765624356,0.02222725787512998,0.01604263945817719,0.0040933541741740844,0.1841592065548548,0.045187984857603856,0.013788243437195268,0.004922712277200984,1.0,baseline
