roi,rgb_source,method,run_start_frame,run_end_frame,window_start_frame,window_end_frame,window_start_s,window_end_s,observed_fraction,interpolated_fraction,status,alpha_raw,alpha,first_std,second_std,output_std,cancellation_fraction,colour_covariance_rank_ratio,common_log_std,chromatic_log_std,max_signed_coefficient_l1,branch
forehead,baseline,logpos,194,1532,410,458,13.666653,15.266651399999999,1.0,0.0,bounded_log_projection,0.4771124547889232,0.4771124547889232,0.008149297049432035,0.017080453397590137,0.004833338913938181,0.2829748602938205,0.1168575588758879,0.01588611958358864,0.0052226803222254325,1.0,baseline
forehead,baseline,logchrom,194,1532,410,458,13.666653,15.266651399999999,1.0,0.0,bounded_log_projection,1.0420695049637605,1.0420695049637605,0.01887650983048946,0.018114444133115592,0.007248117701032496,0.38397552122295875,0.1811766911221724,0.01588611958358864,0.0052226803222254325,1.0,baseline
forehead,baseline,logpos,194,1532,434,482,14.466652199999999,16.0666506,1.0,0.0,bounded_log_projection,0.3192549991977984,0.3192549991977984,0.008041776925776227,0.025189196554425277,0.005933915702793327,0.23557383777494273,0.0694197259957661,0.020518068377305656,0.00678440266522047,1.0,baseline
forehead,baseline,logchrom,194,1532,434,482,14.466652199999999,16.0666506,1.0,0.0,bounded_log_projection,1.386736532795993,1.386736532795993,0.030140147531903378,0.02173458823582993,0.00786198217361792,0.26084750133674706,0.09435205530459258,0.020518068377305656,0.00678440266522047,1.0,baseline
forehead,baseline,logpos,194,1532,458,506,15.266651399999999,16.866649799999998,1.0,0.0,bounded_log_projection,0.34690457077420084,0.34690457077420084,0.009581826099637425,0.027620927790756054,0.007966023231871233,0.28840534583842753,0.09983731893945579,0.012531034746916317,0.007595136697742982,1.0,baseline
forehead,baseline,logchrom,194,1532,458,506,15.266651399999999,16.866649799999998,1.0,0.0,bounded_log_projection,1.4716876077735341,1.4716876077735341,0.03442122095687004,0.023388945299977572,0.0102836721822918,0.2987596574560006,0.12993870258626233,0.012531034746916317,0.007595136697742982,1.0,baseline
forehead,baseline,logpos,194,1532,482,530,16.0666506,17.666649,1.0,0.0,bounded_log_projection,0.3118852380010151,0.3118852380010151,0.009657141767562868,0.03096376676709347,0.009534106999081185,0.3079117302102111,0.09421553410854182,0.014630303570566286,0.008295032026471506,1.0,baseline
forehead,baseline,logchrom,194,1532,482,530,16.0666506,17.666649,1.0,0.0,bounded_log_projection,1.7544051475299383,1.7544051475299383,0.0408548881469888,0.023287031621235955,0.011175190200139903,0.27353373627981814,0.11134990431895908,0.014630303570566286,0.008295032026471506,1.0,baseline
forehead,baseline,logpos,194,1532,506,554,16.866649799999998,18.466648199999998,1.0,0.0,bounded_log_projection,0.29469694095394716,0.29469694095394716,0.010187840784542436,0.034570568501878375,0.007220379547079255,0.20885914984843074,0.05432692021105528,0.01311903586331676,0.009148468317752624,1.0,baseline
forehead,baseline,logchrom,194,1532,506,554,16.866649799999998,18.466648199999998,1.0,0.0,bounded_log_projection,1.3945461444612963,1.3945461444612963,0.04104440420818918,0.029432087544184027,0.009544950645523164,0.23255181381384885,0.07399702475143113,0.01311903586331676,0.009148468317752624,1.0,baseline
forehead,baseline,logpos,194,1532,530,578,17.666649,19.2666474,1.0,0.0,bounded_log_projection,0.2822506817511401,0.2822506817511401,0.008200539767005922,0.02905410083025529,0.009009147177987996,0.31008177574046214,0.07965975861671105,0.013533370479801184,0.0076226538556878,1.0,baseline
forehead,baseline,logchrom,194,1532,530,578,17.666649,19.2666474,1.0,0.0,bounded_log_projection,1.9891284138243446,1.9891284138243446,0.039534624424896504,0.01987535050534335,0.009698582507975562,0.24531869592943403,0.0888706677229372,0.013533370479801184,0.0076226538556878,1.0,baseline
forehead,baseline,logpos,194,1532,554,602,18.466648199999998,20.0666466,1.0,0.0,bounded_log_projection,0.25981366518390664,0.25981366518390664,0.007956179966996794,0.030622638579710915,0.008452850654615035,0.27603273416861884,0.06666443304507073,0.013281796086217898,0.007914994183283196,1.0,baseline
forehead,baseline,logchrom,194,1532,554,602,18.466648199999998,20.0666466,1.0,0.0,bounded_log_projection,1.9114979431919987,1.9114979431919987,0.04077577369833875,0.0213318428322489,0.009307131818433267,0.22825150755661688,0.07685937712447892,0.013281796086217898,0.007914994183283196,1.0,baseline
forehead,baseline,logpos,194,1532,578,626,19.2666474,20.8666458,1.0,0.0,bounded_log_projection,0.5356729393879353,0.5356729393879353,0.008256612962877066,0.01541353381096896,0.0021959163665070803,0.1424667693624137,0.029344450384067054,0.0062575188967724515,0.004955871923498271,1.0,baseline
forehead,baseline,logchrom,194,1532,578,626,19.2666474,20.8666458,1.0,0.0,bounded_log_projection,0.708548811941243,0.708548811941243,0.013396513666917426,0.018906973579158784,0.0036437801510261405,0.19272149166393773,0.05013450351071789,0.0062575188967724515,0.004955871923498271,1.0,baseline
forehead,baseline,logpos,194,1532,602,650,20.0666466,21.666645,1.0,0.0,bounded_log_projection,0.20460080527549226,0.25,0.00871327167611964,0.04258669297213828,0.006562491185546164,0.15409722445082968,0.022909927657347322,0.042635289425402845,0.010649438504261304,1.0,baseline
forehead,baseline,logchrom,194,1532,602,650,20.0666466,21.666645,1.0,0.0,bounded_log_projection,1.5580011205104176,1.5580011205104176,0.05147404113962712,0.033038513555602375,0.007579406988851676,0.14724717199281045,0.029998493004746298,0.042635289425402845,0.010649438504261304,1.0,baseline
forehead,baseline,logpos,194,1532,626,674,20.8666458,22.466644199999998,1.0,0.0,bounded_log_projection,0.13475405616820632,0.25,0.004761560735863295,0.03533519414005388,0.007564300478533059,0.21407270180974092,0.017818872983683284,0.030681296547109875,0.008552430865741697,1.0,baseline
forehead,baseline,logchrom,194,1532,626,674,20.8666458,22.466644199999998,1.0,0.0,bounded_log_projection,2.1032796073518463,2.1032796073518463,0.04671266714786228,0.022209442332147316,0.005537290521172061,0.11853937827280464,0.02047452736156916,0.030681296547109875,0.008552430865741697,1.0,baseline
forehead,baseline,logpos,194,1532,650,698,21.666645,23.2666434,1.0,0.0,bounded_log_projection,0.2210797449460613,0.25,0.004873256651416281,0.02204298115417697,0.00711605072435151,0.3228261492662518,0.03745345207572868,0.013294950307006448,0.00556346669170661,1.0,baseline
forehead,baseline,logchrom,194,1532,650,698,21.666645,23.2666434,1.0,0.0,bounded_log_projection,2.807614326964725,2.807614326964725,0.03195183179283329,0.01138042055347965,0.005190972630291662,0.1624624423397216,0.03719155684525314,0.013294950307006448,0.00556346669170661,1.0,baseline
forehead,baseline,logpos,194,1532,674,722,22.466644199999998,24.066642599999998,1.0,0.0,bounded_log_projection,0.2667037751519701,0.2667037751519701,0.005544874211274142,0.02079038516839376,0.007749181990562589,0.37272912107194417,0.04603362674881867,0.0164236698233575,0.005397926584999128,1.0,baseline
forehead,baseline,logchrom,194,1532,674,722,22.466644199999998,24.066642599999998,1.0,0.0,bounded_log_projection,3.1229580579590115,3.1229580579590115,0.03120021135084247,0.00999059570183058,0.005580500105971108,0.17886097126776107,0.04312648175800985,0.0164236698233575,0.005397926584999128,1.0,baseline
forehead,baseline,logpos,194,1532,698,746,23.2666434,24.8666418,1.0,0.0,bounded_log_projection,0.24224371796948743,0.25,0.00655064329977621,0.02704154045638169,0.009023021051434215,0.333672597757086,0.04644540702169088,0.02751723819739475,0.006912057472983297,1.0,baseline
forehead,baseline,logchrom,194,1532,698,746,23.2666434,24.8666418,1.0,0.0,bounded_log_projection,2.7600847540650837,2.7600847540650837,0.03935419760528919,0.014258329403590918,0.007114689464765572,0.18078603802633142,0.04585422534555814,0.02751723819739475,0.006912057472983297,1.0,baseline
forehead,baseline,logpos,194,1532,722,770,24.066642599999998,25.666641,1.0,0.0,bounded_log_projection,0.20322017170189655,0.25,0.006492144474601844,0.031946358573720544,0.008133145889933607,0.25458757282665795,0.04127073425956725,0.028968184027743194,0.00798266749400794,1.0,baseline
forehead,baseline,logchrom,194,1532,722,770,24.066642599999998,25.666641,1.0,0.0,bounded_log_projection,2.0930159749786523,2.0930159749786523,0.04292725466712423,0.020509759686646475,0.007650141126348113,0.17821174882182628,0.046525730855211334,0.028968184027743194,0.00798266749400794,1.0,baseline
forehead,baseline,logpos,194,1532,746,794,24.8666418,26.466640199999997,1.0,0.0,bounded_log_projection,0.20549595429393436,0.25,0.00528217494786894,0.025704520393201993,0.0067880216028454315,0.264078905150109,0.04215047609864459,0.02074947843898219,0.006430942928893001,1.0,baseline
forehead,baseline,logchrom,194,1532,746,794,24.8666418,26.466640199999997,1.0,0.0,bounded_log_projection,2.1628220339798316,2.1628220339798316,0.03489194442754715,0.016132600777763538,0.006236446813986005,0.1787360067288866,0.04674968871200023,0.02074947843898219,0.006430942928893001,1.0,baseline
forehead,baseline,logpos,194,1532,770,818,25.666641,27.2666394,1.0,0.0,bounded_log_projection,0.2147886344296319,0.25,0.005192334388439207,0.024174158014586646,0.004863343021446276,0.20117941723189461,0.03725058816018384,0.01737455737097231,0.006079432196249492,1.0,baseline
forehead,baseline,logchrom,194,1532,770,818,25.666641,27.2666394,1.0,0.0,bounded_log_projection,1.7040110401014377,1.7040110401014377,0.030403807666237567,0.017842494532446025,0.0054692976279037955,0.17988857474510575,0.0464496934918738,0.01737455737097231,0.006079432196249492,1.0,baseline
forehead,baseline,logpos,194,1532,794,842,26.466640199999997,28.066638599999997,1.0,0.0,bounded_log_projection,0.17951926266964954,0.25,0.005490995091346742,0.030587219497727348,0.006530296212697406,0.21349754308928315,0.029880617016394627,0.019539802883771468,0.007549948777904736,1.0,baseline
forehead,baseline,logchrom,194,1532,794,842,26.466640199999997,28.066638599999997,1.0,0.0,bounded_log_projection,1.9153814825809203,1.9153814825809203,0.03970024005820401,0.020727066863311792,0.00619813086894817,0.1561232592009814,0.03544935634166214,0.019539802883771468,0.007549948777904736,1.0,baseline
forehead,baseline,logpos,194,1532,818,866,27.2666394,28.8666378,1.0,0.0,bounded_log_projection,0.228456334996386,0.25,0.007961682578218228,0.03484990940760813,0.007900926211800982,0.22671296270503705,0.04699626175353415,0.01807880382196222,0.008833903610985867,1.0,baseline
forehead,baseline,logchrom,194,1532,818,866,27.2666394,28.8666378,1.0,0.0,bounded_log_projection,1.775881109578843,1.775881109578843,0.044719385369072925,0.025181519825771614,0.008858331449478446,0.1980870572430698,0.05708846517468831,0.01807880382196222,0.008833903610985867,1.0,baseline
forehead,baseline,logpos,194,1532,842,890,28.066638599999997,29.666636999999998,1.0,0.0,bounded_log_projection,0.2572879264922272,0.2572879264922272,0.008228141439418565,0.031980285867269954,0.009512836338323213,0.2974593903820939,0.0659561911683898,0.014475309152940036,0.008252425969217705,1.0,baseline
forehead,baseline,logchrom,194,1532,842,890,28.066638599999997,29.666636999999998,1.0,0.0,bounded_log_projection,2.110897189393696,2.110897189393696,0.043880834362462096,0.020787764834281578,0.00973954018501807,0.22195430708012628,0.07227665200058027,0.014475309152940036,0.008252425969217705,1.0,baseline
forehead,baseline,logpos,194,1532,866,914,28.8666378,30.4666362,1.0,0.0,bounded_log_projection,0.22095277230814137,0.25,0.007020901402433961,0.03177557506561896,0.009659607626623106,0.30399473830686896,0.04404015346228331,0.012586827415891311,0.008019304279393165,1.0,baseline
forehead,baseline,logchrom,194,1532,866,914,28.8666378,30.4666362,1.0,0.0,bounded_log_projection,2.5015175151819924,2.5015175151819924,0.044971108600323224,0.01797753096965681,0.008007372481844964,0.17805592815177812,0.04557888987613179,0.012586827415891311,0.008019304279393165,1.0,baseline
forehead,baseline,logpos,194,1532,890,938,29.666636999999998,31.2666354,1.0,0.0,bounded_log_projection,0.23415754973952235,0.25,0.006611701285137185,0.028236122612711245,0.006917051891030476,0.24497173304937345,0.05236328294411687,0.011652773685688348,0.007181853683074824,1.0,baseline
forehead,baseline,logchrom,194,1532,890,938,29.666636999999998,31.2666354,1.0,0.0,bounded_log_projection,1.8575920920591482,1.8575920920591482,0.03689048871076228,0.01985930542472811,0.007585031562933931,0.20560940849561327,0.061967693719404776,0.011652773685688348,0.007181853683074824,1.0,baseline
forehead,baseline,logpos,194,1532,914,962,30.4666362,32.0666346,1.0,0.0,bounded_log_projection,0.3112985669026068,0.3112985669026068,0.007821909361902479,0.02512671176012721,0.007276008658477156,0.28957265590252146,0.08930124215267926,0.01149391506296639,0.006728457153818846,1.0,baseline
forehead,baseline,logchrom,194,1532,914,962,30.4666362,32.0666346,1.0,0.0,bounded_log_projection,1.6534810986067692,1.6534810986067692,0.03239413113543358,0.019591473505641537,0.008817976030890256,0.2722090613890525,0.1095100992082539,0.01149391506296639,0.006728457153818846,1.0,baseline
forehead,baseline,logpos,194,1532,938,986,31.2666354,32.866633799999995,1.0,0.0,bounded_log_projection,0.31916355848597966,0.31916355848597966,0.007577452449225648,0.02374159658192467,0.006750279696249158,0.28432290444141356,0.09016139974535649,0.012990740000680404,0.006394080444354088,1.0,baseline
forehead,baseline,logchrom,194,1532,938,986,31.2666354,32.866633799999995,1.0,0.0,bounded_log_projection,1.5848121183139288,1.5848121183139288,0.030182916777473846,0.01904510725825674,0.008376012083252851,0.27750837154028957,0.11315085198730893,0.012990740000680404,0.006394080444354088,1.0,baseline
forehead,baseline,logpos,194,1532,962,1010,32.0666346,33.666633,1.0,0.0,bounded_log_projection,0.2778584371516827,0.2778584371516827,0.006505560094095615,0.023413217754997433,0.006309573714723125,0.26948767917115446,0.07239981352091568,0.014985901525121909,0.006124385239246443,1.0,baseline
forehead,baseline,logchrom,194,1532,962,1010,32.0666346,33.666633,1.0,0.0,bounded_log_projection,1.7415647926035307,1.7415647926035307,0.030374874266641323,0.017441139368253294,0.007395860361310866,0.24348612265477726,0.08728773297218331,0.014985901525121909,0.006124385239246443,1.0,baseline
forehead,baseline,logpos,194,1532,986,1034,32.866633799999995,34.4666322,1.0,0.0,bounded_log_projection,0.2260028246471685,0.25,0.004299322963863586,0.019023315175709023,0.004955039282825531,0.26047191233800554,0.05082360732111792,0.009588017230793713,0.004815132709127521,1.0,baseline
forehead,baseline,logchrom,194,1532,986,1034,32.866633799999995,34.4666322,1.0,0.0,bounded_log_projection,2.011189988743145,2.011189988743145,0.02544072172213051,0.012649586495818432,0.005051332192899447,0.19855302251529158,0.05789816945835644,0.009588017230793713,0.004815132709127521,1.0,baseline
forehead,baseline,logpos,194,1532,1010,1058,33.666633,35.2666314,1.0,0.0,bounded_log_projection,0.3053208679704923,0.3053208679704923,0.0070238318020170425,0.023004755124356124,0.004152226925767104,0.18049428925983058,0.043004858276033696,0.01008902361166631,0.006133792545674365,1.0,baseline
forehead,baseline,logchrom,194,1532,1010,1058,33.666633,35.2666314,1.0,0.0,bounded_log_projection,1.27546371042666,1.27546371042666,0.02622154444626437,0.020558440222100013,0.0057108057602960165,0.21779059475307153,0.06120350647950515,0.01008902361166631,0.006133792545674365,1.0,baseline
forehead,baseline,logpos,194,1532,1034,1082,34.4666322,36.066630599999996,1.0,0.0,bounded_log_projection,0.28246613719655417,0.28246613719655417,0.006416109219238167,0.022714613804392117,0.004675450984713969,0.20583449161745904,0.05166863572753803,0.01361738969216259,0.005960299455668033,1.0,baseline
forehead,baseline,logchrom,194,1532,1034,1082,34.4666322,36.066630599999996,1.0,0.0,bounded_log_projection,1.4339923328128243,1.4339923328128243,0.02719357262878482,0.018963541161648827,0.0061017611329511135,0.22438247508870182,0.06950538778935499,0.01361738969216259,0.005960299455668033,1.0,baseline
forehead,baseline,logpos,194,1532,1058,1106,35.2666314,36.8666298,1.0,0.0,bounded_log_projection,0.3239861512875371,0.3239861512875371,0.005638514773771686,0.017403567255464308,0.005734785648643963,0.3295178261136881,0.1038403170084181,0.010277041425361335,0.004703796928354761,1.0,baseline
forehead,baseline,logchrom,194,1532,1058,1106,35.2666314,36.8666298,1.0,0.0,bounded_log_projection,1.812772780104818,1.812772780104818,0.02336293750428726,0.012887956924715283,0.0066098776963813815,0.28292151597667986,0.11949318345128708,0.010277041425361335,0.004703796928354761,1.0,baseline
forehead,baseline,logpos,194,1532,1082,1130,36.066630599999996,37.666629,1.0,0.0,bounded_log_projection,0.2306465503824275,0.25,0.004509803815241113,0.019552877802696614,0.00478375946869728,0.2446575648336294,0.05102000331490562,0.009074722252885834,0.004962806227456599,1.0,baseline
forehead,baseline,logchrom,194,1532,1082,1130,36.066630599999996,37.666629,1.0,0.0,bounded_log_projection,1.8732951573091288,1.8732951573091288,0.025589119011849147,0.013659950441876076,0.005185298513421153,0.20263685166418116,0.06018798179577858,0.009074722252885834,0.004962806227456599,1.0,baseline
forehead,baseline,logpos,194,1532,1106,1154,36.8666298,38.466628199999995,1.0,0.0,bounded_log_projection,0.3189196042094518,0.3189196042094518,0.007506381148043966,0.023536907261160773,0.004307569007910663,0.18301338234946277,0.044905021379545475,0.01244791553827551,0.006337819802317286,1.0,baseline
forehead,baseline,logchrom,194,1532,1106,1154,36.8666298,38.466628199999995,1.0,0.0,bounded_log_projection,1.2374558066461867,1.2374558066461867,0.026552150242357152,0.02145704929400274,0.005995317058366202,0.22579403188229213,0.06473771526609479,0.01244791553827551,0.006337819802317286,1.0,baseline
forehead,baseline,logpos,194,1532,1130,1178,37.666629,39.2666274,1.0,0.0,bounded_log_projection,0.20113906421816755,0.25,0.007041057471471318,0.0350059174175841,0.009670120619482137,0.27624245650035906,0.039310339376968734,0.013886273018539707,0.008737351890960261,1.0,baseline
forehead,baseline,logchrom,194,1532,1130,1178,37.666629,39.2666274,1.0,0.0,bounded_log_projection,2.313225098527759,2.313225098527759,0.04831637017560106,0.02088701622957134,0.00824429296933691,0.1706314638159664,0.04239012704025581,0.013886273018539707,0.008737351890960261,1.0,baseline
forehead,baseline,logpos,194,1532,1154,1202,38.466628199999995,40.0666266,1.0,0.0,bounded_log_projection,0.16964055725212396,0.25,0.0065085844690642245,0.03836691280960016,0.010906618039271449,0.2842714526810298,0.023643467668073546,0.01596552896468776,0.009425453168923594,1.0,baseline
forehead,baseline,logchrom,194,1532,1154,1202,38.466628199999995,40.0666266,1.0,0.0,bounded_log_projection,2.652946357286694,2.652946357286694,0.05416613185403491,0.020417349075023676,0.0070659935031874375,0.13045039882538856,0.024488179696963736,0.01596552896468776,0.009425453168923594,1.0,baseline
forehead,baseline,logpos,194,1532,1178,1226,39.2666274,40.8666258,1.0,0.0,bounded_log_projection,0.22801145203492443,0.25,0.006484337453224503,0.02843864812646033,0.007721507953064367,0.2715145923508228,0.05198705629916979,0.01330348436994316,0.007206850922260998,1.0,baseline
forehead,baseline,logchrom,194,1532,1178,1226,39.2666274,40.8666258,1.0,0.0,bounded_log_projection,2.09067879591843,2.09067879591843,0.03850778408826592,0.01841879496909976,0.007659204618638714,0.19890016525185164,0.058044429627388254,0.01330348436994316,0.007206850922260998,1.0,baseline
forehead,baseline,logpos,194,1532,1202,1250,40.0666266,41.666624999999996,1.0,0.0,bounded_log_projection,0.2374414817092358,0.25,0.005851835954999805,0.024645381728900257,0.006547621426601925,0.2656733621992917,0.05604797521949195,0.031363680588937966,0.006281041990235802,1.0,baseline
forehead,baseline,logchrom,194,1532,1202,1250,40.0666266,41.666624999999996,1.0,0.0,bounded_log_projection,1.985940416162096,1.985940416162096,0.03295783252978813,0.016595579737221106,0.00687282088101168,0.20853376431231785,0.06395357053544558,0.031363680588937966,0.006281041990235802,1.0,baseline
forehead,baseline,logpos,194,1532,1226,1274,40.8666258,42.4666242,1.0,0.0,bounded_log_projection,0.2687647281387177,0.2687647281387177,0.005630839936887464,0.020950814401438922,0.00705987590102138,0.3369738171388937,0.06642629403459906,0.021331879922888996,0.005446995600369891,1.0,baseline
forehead,baseline,logchrom,194,1532,1226,1274,40.8666258,42.4666242,1.0,0.0,bounded_log_projection,2.417166248015354,2.417166248015354,0.029924672925339298,0.012380064031553204,0.006517672051267148,0.21780261617323085,0.06791295406734109,0.021331879922888996,0.005446995600369891,1.0,baseline
forehead,baseline,logpos,194,1532,1250,1298,41.666624999999996,43.2666234,1.0,0.0,bounded_log_projection,0.3232672208110239,0.3232672208110239,0.005723549779106174,0.017705320585077376,0.007525056562258967,0.4250166793704561,0.07257204517076886,0.014215063653327448,0.004782813230969612,1.0,baseline
forehead,baseline,logchrom,194,1532,1250,1298,41.666624999999996,43.2666234,1.0,0.0,bounded_log_projection,2.9815221647329118,2.9815221647329118,0.026996136847354423,0.009054481354081354,0.006069369985130567,0.22482364863716994,0.06620836059949099,0.014215063653327448,0.004782813230969612,1.0,baseline
forehead,baseline,logpos,194,1532,1274,1322,42.4666242,44.066622599999995,1.0,0.0,bounded_log_projection,0.3038368878962239,0.3038368878962239,0.006915043456224879,0.022759064918367405,0.008776577126526935,0.38562995263675853,0.07759662928521048,0.017599282571575378,0.006061850258254019,1.0,baseline
forehead,baseline,logchrom,194,1532,1274,1322,42.4666242,44.066622599999995,1.0,0.0,bounded_log_projection,2.5999122984393956,2.5999122984393956,0.03352046478798384,0.012892921352810472,0.007810332425976647,0.233001913170859,0.07525907496394132,0.017599282571575378,0.006061850258254019,1.0,baseline
forehead,baseline,logpos,194,1532,1298,1346,43.2666234,44.8666218,1.0,0.0,bounded_log_projection,0.30905299310707607,0.30905299310707607,0.006893468335485589,0.022305133712447956,0.007616604418222572,0.34147315664697986,0.0952690753660027,0.014832868578120356,0.005963214583349086,1.0,baseline
forehead,baseline,logchrom,194,1532,1298,1346,43.2666234,44.8666218,1.0,0.0,bounded_log_projection,2.0191385518504674,2.0191385518504674,0.030836006717440998,0.01527186269074052,0.008179773775582032,0.2652669604899104,0.10378380691703001,0.014832868578120356,0.005963214583349086,1.0,baseline
forehead,baseline,logpos,194,1532,1322,1370,44.066622599999995,45.666621,1.0,0.0,bounded_log_projection,0.3686854147859246,0.3686854147859246,0.00628541807091874,0.017048187475949755,0.0038349017969913604,0.22494483958493178,0.06935983133466167,0.006974553356608374,0.004767716301646976,1.0,baseline
forehead,baseline,logchrom,194,1532,1322,1370,44.066622599999995,45.666621,1.0,0.0,bounded_log_projection,1.1875782618653525,1.1875782618653525,0.01923762862379369,0.0161990407213894,0.005427470715035518,0.2821278454415455,0.10150827947596723,0.006974553356608374,0.004767716301646976,1.0,baseline
forehead,baseline,logpos,194,1532,1346,1394,44.8666218,46.466620199999994,1.0,0.0,bounded_log_projection,0.3478000440559521,0.3478000440559521,0.0066869112861872365,0.0192263094857788,0.003815698942047378,0.19846236974754572,0.053891400536740776,0.010883046529701648,0.0052904280654938116,1.0,baseline
