time_s,forehead_logpos,forehead_logpos_raw,forehead_logchrom,forehead_logchrom_raw,forehead_observed,forehead_interpolated,left_cheek_logpos,left_cheek_logpos_raw,left_cheek_logchrom,left_cheek_logchrom_raw,left_cheek_observed,left_cheek_interpolated,right_cheek_logpos,right_cheek_logpos_raw,right_cheek_logchrom,right_cheek_logchrom_raw,right_cheek_observed,right_cheek_interpolated
3.0333303,,,,,False,False,,,,,False,False,,,,,False,False
3.0666636,,,,,False,False,,,,,False,False,,,,,False,False
3.0999969,,,,,False,False,,,,,False,False,,,,,False,False
3.1333302,,,,,False,False,,,,,False,False,,,,,False,False
3.1666635,,,,,False,False,,,,,False,False,,,,,False,False
3.1999968,,,,,False,False,,,,,False,False,,,,,False,False
3.2333301,,,,,False,False,,,,,False,False,,,,,False,False
3.2666634,,,,,False,False,,,,,False,False,,,,,False,False
3.2999967,,,,,False,False,,,,,False,False,,,,,False,False
3.33333,,,,,False,False,,,,,False,False,,,,,False,False
3.3666633,,,,,False,False,,,,,False,False,,,,,False,False
3.3999966,,,,,False,False,,,,,False,False,,,,,False,False
3.4333299,,,,,False,False,,,,,False,False,,,,,False,False
3.4666632,,,,,False,False,,,,,False,False,,,,,False,False
3.4999965,,,,,False,False,,,,,False,False,,,,,False,False
3.5333298,,,,,False,False,,,,,False,False,,,,,False,False
3.5666631,,,,,False,False,,,,,False,False,,,,,False,False
3.5999964,,,,,False,False,,,,,False,False,,,,,False,False
3.6333297,,,,,False,False,,,,,False,False,,,,,False,False
3.666663,,,,,False,False,,,,,False,False,,,,,False,False
3.6999963,,,,,False,False,,,,,False,False,,,,,False,False
3.7333296,,,,,False,False,,,,,False,False,,,,,False,False
3.7666629,,,,,False,False,,,,,False,False,,,,,False,False
3.7999962,,,,,False,False,,,,,False,False,,,,,False,False
3.8333295,,,,,False,False,,,,,False,False,,,,,False,False
3.8666628,,,,,False,False,,,,,False,False,,,,,False,False
3.8999961,,,,,False,False,,,,,False,False,,,,,False,False
3.9333294,,,,,False,False,,,,,False,False,,,,,False,False
3.9666627,,,,,False,False,,,,,False,False,,,,,False,False
3.999996,,,,,False,False,,,,,False,False,,,,,False,False
4.0333293,,,,,False,False,,,,,False,False,,,,,False,False
4.0666626,,,,,False,False,,,,,False,False,,,,,False,False
4.0999959,,,,,False,False,,,,,False,False,,,,,False,False
4.1333292,,,,,False,False,,,,,False,False,,,,,False,False
4.1666625,,,,,False,False,,,,,False,False,,,,,False,False
4.1999958,,,,,False,False,,,,,False,False,,,,,False,False
4.2333291,,,,,False,False,,,,,False,False,,,,,False,False
4.2666624,,,,,False,False,,,,,False,False,,,,,False,False
4.2999957,,,,,False,False,,,,,False,False,,,,,False,False
4.333329,,,,,False,False,,,,,False,False,,,,,False,False
4.3666623,,,,,False,False,,,,,False,False,,,,,False,False
4.3999956,,,,,False,False,,,,,False,False,,,,,False,False
4.433328899999999,,,,,False,False,,,,,False,False,,,,,False,False
4.4666622,,,,,False,False,,,,,False,False,,,,,False,False
4.4999955,,,,,False,False,,,,,False,False,,,,,False,False
4.5333288,,,,,False,False,,,,,False,False,,,,,False,False
4.566662099999999,,,,,False,False,,,,,False,False,,,,,False,False
4.5999954,,,,,False,False,,,,,False,False,,,,,False,False
4.6333287,,,,,False,False,,,,,False,False,,,,,False,False
4.666662,,,,,False,False,,,,,False,False,,,,,False,False
4.699995299999999,,,,,False,False,,,,,False,False,,,,,False,False
4.7333286,,,,,False,False,,,,,False,False,,,,,False,False
4.7666619,,,,,False,False,,,,,False,False,,,,,False,False
4.7999952,,,,,False,False,,,,,False,False,,,,,False,False
4.8333285,,,,,False,False,,,,,False,False,,,,,False,False
4.8666618,,,,,False,False,,,,,False,False,,,,,False,False
4.8999951,,,,,False,False,,,,,False,False,,,,,False,False
4.9333284,,,,,False,False,,,,,False,False,,,,,False,False
4.9666617,,,,,False,False,,,,,False,False,,,,,False,False
4.999995,,,,,False,False,,,,,False,False,,,,,False,False
5.0333283,,,,,False,False,,,,,False,False,,,,,False,False
5.0666616,,,,,False,False,,,,,False,False,,,,,False,False
5.0999949,,,,,False,False,,,,,False,False,,,,,False,False
5.133328199999999,,,,,False,False,,,,,False,False,,,,,False,False
5.1666615,,,,,False,False,,,,,False,False,,,,,False,False
5.1999948,,,,,False,False,,,,,False,False,,,,,False,False
5.2333281,,,,,False,False,,,,,False,False,,,,,False,False
5.266661399999999,,,,,False,False,,,,,False,False,,,,,False,False
5.2999947,,,,,False,False,,,,,False,False,,,,,False,False
5.333328,,,,,False,False,,,,,False,False,,,,,False,False
5.3666613,,,,,False,False,,,,,False,False,,,,,False,False
5.399994599999999,,,,,False,False,,,,,False,False,,,,,False,False
5.4333279,,,,,False,False,,,,,False,False,,,,,False,False
5.4666612,,,,,False,False,,,,,False,False,,,,,False,False
5.4999945,,,,,False,False,,,,,False,False,,,,,False,False
5.5333278,,,,,False,False,,,,,False,False,,,,,False,False
5.5666611,,,,,False,False,,,,,False,False,,,,,False,False
5.5999944,,,,,False,False,,,,,False,False,,,,,False,False
5.6333277,,,,,False,False,,,,,False,False,,,,,False,False
5.666661,,,,,False,False,,,,,False,False,,,,,False,False
5.699994299999999,,,,,False,False,,,,,False,False,,,,,False,False
5.7333276,,,,,False,False,,,,,False,False,,,,,False,False
5.7666609,,,,,False,False,,,,,False,False,,,,,False,False
5.7999942,,,,,False,False,,,,,False,False,,,,,False,False
5.833327499999999,,,,,False,False,,,,,False,False,,,,,False,False
5.8666608,,,,,False,False,,,,,False,False,,,,,False,False
5.8999941,,,,,False,False,,,,,False,False,,,,,False,False
5.9333274,,,,,False,False,,,,,False,False,,,,,False,False
5.966660699999999,,,,,False,False,,,,,False,False,,,,,False,False
5.999994,,,,,False,False,,,,,False,False,,,,,False,False
6.0333273,,,,,False,False,,,,,False,False,,,,,False,False
6.0666606,,,,,False,False,,,,,False,False,,,,,False,False
6.099993899999999,,,,,False,False,,,,,False,False,,,,,False,False
6.1333272,,,,,False,False,,,,,False,False,,,,,False,False
6.1666605,,,,,False,False,,,,,False,False,,,,,False,False
6.1999938,,,,,False,False,,,,,False,False,,,,,False,False
6.2333271,,,,,False,False,,,,,False,False,,,,,False,False
6.266660399999999,,,,,False,False,,,,,False,False,,,,,False,False
6.2999937,,,,,False,False,,,,,False,False,,,,,False,False
6.333327,,,,,False,False,,,,,False,False,,,,,False,False
6.3666603,,,,,False,False,,,,,False,False,,,,,False,False
6.399993599999999,,,,,False,False,,,,,False,False,,,,,False,False
6.4333269,,,,,False,False,,,,,False,False,,,,,False,False
6.4666602,,,,,True,False,,,,,True,False,,,,,True,False
6.4999935,,,,,True,False,,,,,True,False,,,,,True,False
6.533326799999999,,,,,True,False,,,,,True,False,,,,,True,False
6.5666601,,,,,True,False,,,,,True,False,,,,,True,False
6.5999934,,,,,True,False,,,,,True,False,,,,,True,False
6.6333267,,,,,True,False,,,,,True,False,,,,,True,False
6.666659999999999,,,,,True,False,,,,,True,False,,,,,True,False
6.6999933,,,,,True,False,,,,,True,False,,,,,True,False
6.7333266,,,,,True,False,,,,,True,False,,,,,True,False
6.7666599,,,,,True,False,,,,,True,False,,,,,True,False
6.799993199999999,,,,,True,False,,,,,True,False,,,,,True,False
6.8333265,,,,,True,False,,,,,True,False,,,,,True,False
6.8666598,,,,,True,False,,,,,True,False,,,,,True,False
6.8999931,,,,,True,False,,,,,True,False,,,,,True,False
6.9333264,,,,,True,False,,,,,True,False,,,,,True,False
6.966659699999999,,,,,True,False,,,,,True,False,,,,,True,False
6.999993,,,,,True,False,,,,,True,False,,,,,True,False
7.0333263,,,,,True,False,,,,,True,False,,,,,True,False
7.0666596,,,,,True,False,,,,,True,False,,,,,True,False
7.099992899999999,,,,,True,False,,,,,True,False,,,,,True,False
7.1333262,,,,,True,False,,,,,True,False,,,,,True,False
7.1666595,,,,,True,False,,,,,True,False,,,,,True,False
7.1999928,,,,,True,False,,,,,True,False,,,,,True,False
7.233326099999999,,,,,True,False,,,,,True,False,,,,,True,False
7.2666594,,,,,True,False,,,,,True,False,,,,,True,False
7.2999927,,,,,True,False,,,,,True,False,,,,,True,False
7.333326,,,,,True,False,,,,,True,False,,,,,True,False
7.366659299999999,,,,,True,False,,,,,True,False,,,,,True,False
7.3999926,,,,,True,False,,,,,True,False,,,,,True,False
7.4333259,,,,,True,False,,,,,True,False,,,,,True,False
7.4666592,,,,,True,False,,,,,True,False,,,,,True,False
7.499992499999999,,,,,True,False,,,,,True,False,,,,,True,False
7.533325799999999,,,,,True,False,,,,,True,False,,,,,True,False
7.5666591,,,,,True,False,,,,,True,False,,,,,True,False
7.5999924,,,,,True,False,,,,,True,False,,,,,True,False
7.633325699999999,,,,,True,False,,,,,True,False,,,,,True,False
7.666658999999999,,,,,True,False,,,,,True,False,,,,,True,False
7.6999923,,,,,True,False,,,,,True,False,,,,,True,False
7.7333256,,,,,True,False,,,,,True,False,,,,,True,False
7.766658899999999,,,,,True,False,,,,,True,False,,,,,True,False
7.799992199999999,,,,,True,False,,,,,True,False,,,,,True,False
7.8333255,,,,,True,False,,,,,True,False,,,,,True,False
7.8666588,,,,,True,False,,,,,True,False,,,,,True,False
7.899992099999999,,,,,True,False,,,,,True,False,,,,,True,False
7.933325399999999,,,,,True,False,,,,,True,False,,,,,True,False
7.9666587,,,,,True,False,,,,,True,False,,,,,True,False
7.999992,,,,,True,False,,,,,True,False,,,,,True,False
8.0333253,,,,,True,False,,,,,True,False,,,,,True,False
8.0666586,0.2183285845217446,0.005917591812303596,-0.2109297731333558,-0.010535787109099984,True,False,0.3147496112221619,-0.007172790809598439,-1.0239540452685687,-0.006705177661544679,True,False,0.0019201735286763092,0.0031515784654419297,-0.6564272610015082,-0.007464908912758727,True,False
8.0999919,1.1737235785531515,0.01148381995043488,-1.3756344556790332,-0.020170353035384916,True,False,0.3633522528416976,-0.005237168154186605,-1.1144771132968845,-0.010333147274148882,True,False,0.04897080052170268,0.006915902126212317,-0.71111654170065,-0.015412313782797626,True,False
8.1333252,1.7099924184161615,0.013614121902361059,-2.059264404079955,-0.023572101853666833,True,False,0.16959212685868436,-0.003276101695140963,-1.0387897649350322,-0.012758397004165874,True,False,0.09445772674875817,0.00304336454222617,-0.7530197697259957,-0.005594647278128168,True,False
8.166658499999999,1.7021910202617965,0.013223283475160894,-2.1078485280871493,-0.023049108933408478,True,False,-0.3105599626013597,-0.009711524186386664,-0.8128431442672556,-0.004814778184066084,True,False,0.13825949795277045,0.008510351378944318,-0.7850044769187011,-0.016625312363888346,True,False
8.1999918,1.237531569227845,0.007871578461379595,-1.6140140574541553,-0.014690838241369917,True,False,-1.0299886192663055,-0.011182370568238058,-0.4821071763659683,-0.00524915047820914,True,False,0.2108756878421598,0.005536885432943175,-0.836677326270691,-0.010722533170737987,True,False
8.2333251,0.5529088219818284,0.003159704855335429,-0.8436230271646548,-0.007759163855172464,True,False,-1.8410851799607832,-0.012468016478275026,-0.11228902466953072,-0.004231094516354947,True,False,0.3620626271682556,0.004382050555116978,-0.9530322236324822,-0.01113491653969291,True,False
8.266658399999999,-0.08443477001939287,-0.0047292902221920145,-0.09725383863783386,0.003504539019524834,True,False,-2.5175638122097586,-0.014995992726425789,0.2216130456764411,-0.0008943894303044519,True,False,0.6238023138550159,0.0011508977874443347,-1.158134354883424,-0.0064898945449138445,True,False
8.2999917,-0.4948234547809436,-0.007498477611331295,0.4240914447196085,0.009143005378000354,True,False,-2.8108064511674775,-0.01683738357891025,0.44731653348666933,7.788634201295608e-05,True,False,0.9678114401237432,0.0035110425544870815,-1.412661488002569,-0.00816912664788578,True,False
8.333325,-0.6451151814339324,-0.002619510248212604,0.6827773176604146,0.001302885731908624,True,False,-2.5359340291876133,-0.016131775356300098,0.5114430035698049,-0.001132888979952826,True,False,1.2912905829831096,0.005334122868511418,-1.6006652138966346,-0.008767922817547982,True,False
8.3666583,-0.6216857240754059,0.0025523793246426413,0.768942029691602,-0.005049516982432934,True,False,-1.6632433356795318,-0.023817516627046308,0.39935230914856484,0.014786411873245897,True,False,1.4528462398453577,0.011053568885954117,-1.570851228587661,-0.016083773597514128,True,False
8.3999916,-0.5416017644459917,0.00218254373281626,0.7966975197124743,-0.003343011253311815,True,False,-0.3670874211919783,-0.008363555408733514,0.1472828964918064,-0.0037200157646800863,True,False,1.3457683145587633,0.014352438007831477,-1.219714034106008,-0.01616411813441134,True,False
8.433324899999999,-0.465754894776206,-0.003713938598935027,0.8082003431843063,0.0070753322868471,True,False,1.0164941657394595,0.020246584443922792,-0.16972796538929255,-0.009581861925493622,True,False,0.9625123482030535,-0.0002578929345606352,-0.5644274225246726,-0.002336171425023581,True,False
8.4666582,-0.3719232625218463,-0.0052802166066839165,0.7520128686826925,0.009736837708917057,True,False,2.1224612171564754,0.014582707195377336,-0.472817274356181,-0.0036009522412994775,True,False,0.4042375266807426,-0.0044355280194833145,0.24911065072344077,0.0034356163287116606,True,False
8.4999915,-0.19747976026671946,-0.010595352992889308,0.5429949439856985,0.01751906362356981,True,False,2.706322844454707,0.014879852652610008,-0.7092336799240355,-0.0034832783187060262,True,False,-0.16971738883105073,-0.0043262806085467035,1.0123875765273218,0.005380255655138689,True,False
8.533324799999999,0.08951267187982774,-0.0040151409507942415,0.15099418444687482,0.007846072708484883,True,False,2.721178086303096,0.014911644635438105,-0.8529372353192997,-0.002272972871447107,True,False,-0.6139464793823671,-0.008219281511649844,1.551628094419482,0.01221538533272946,True,False
8.5666581,0.44761237682060623,0.0024038473763585456,-0.3505219516882347,-0.0026877908748661216,True,False,2.293157413756576,0.013404038050511087,-0.8832956970348909,-0.005922638340001332,True,False,-0.8477896530706808,-0.008434637394622753,1.799422008499087,0.011618680868980786,True,False
8.5999914,0.776767909407355,0.0023155360203748333,-0.8096958599128495,-0.0034467322903362382,True,False,1.6323603994152833,0.008383563076516483,-0.768522741382975,-0.000635714506090179,True,False,-0.8682783136397219,-0.008005178848970916,1.806041438982346,0.00883237703935208,True,False
8.6333247,0.9740422887030087,0.0063476290982009236,-1.0735638125204563,-0.009640612125510043,True,False,0.9376309274290683,0.005292207294475712,-0.4730439860973096,0.001795152518887569,True,False,-0.7327544403130213,-0.010277750739676503,1.6907034043747773,0.008776562270815672,True,False
8.666658,0.9873477551657136,0.0008030094780356473,-1.06281612589546,-0.0005216636759204725,True,False,0.3408982766400842,0.008974662723618774,0.009192569596615617,-0.003160635802114665,True,False,-0.5278188107624991,-0.0094102193468367,1.5649716240407696,0.007679507976513564,True,False
8.699991299999999,0.8325100467515071,-0.003659962754635616,-0.7990212431522945,0.006973666096725323,True,False,-0.09283323978015809,0.011114414911876945,0.6115489939412897,-0.001951386224236865,True,False,-0.3385586596067912,-0.010149591586576542,1.4737550966894173,0.015183119113427084,True,False
8.7333246,0.569913015077356,-0.007553006750658493,-0.3776183831966738,0.012981583256063333,True,False,-0.331805484896525,0.005722953513669562,1.1755051285207554,0.008130737789373028,True,False,-0.22472193104589447,-0.006040525097549209,1.3831159906753612,0.00976526851411081,True,False
8.7666579,0.26610322962670097,-0.0004944301694616637,0.08348385502074297,0.0032622603103317194,True,False,-0.3537563834195402,0.0022870520148246995,1.4890280492744667,0.015391133821572778,True,False,-0.2071533079632579,-0.009973711882439867,1.2120328163626497,0.012223367457463467,True,False
8.7999912,-0.03044226213648212,-0.006584507369624399,0.4841237037257841,0.013562402502473822,True,False,-0.15819167507369006,0.0025178809579209783,1.3818302009716246,0.016917404212353278,True,False,-0.26844281285486704,-0.008414827714741328,0.8844875051955613,0.006559247990988173,True,False
8.8333245,-0.29202319375760394,-0.009334968383192688,0.7597210228840663,0.01737435339167251,True,False,0.20040568771849188,0.0016306398139469128,0.8293815511938073,0.018692437556480854,True,False,-0.36859803698863436,-0.012167649287486442,0.37802338353444465,0.0106771231498052,True,False
8.866657799999999,-0.5046123963757415,-0.012218416483724868,0.8860021001710748,0.020654350640372954,True,False,0.5983908734552444,0.0117950485011785,-0.0019756341365646467,2.2083334164841555e-05,True,False,-0.46855916272949427,-0.009463496531838238,-0.24804304755233197,0.0026595487903410923,True,False
8.8999911,-0.6603443425150833,-0.012542940581846872,0.8765065163277252,0.019840368536253167,True,False,0.8747500524820009,0.017089263419762465,-0.8079857074140451,-0.010964723461883758,True,False,-0.5495932794406148,-0.012290939581250973,-0.8564904236763766,0.0012994551765487974,True,False
8.9333244,-0.7496190098608346,-0.01093936702080361,0.7697457534461776,0.016284047166614805,True,False,0.8970295675539536,0.010499691057905887,-1.275735256202202,-0.005843567847741775,True,False,-0.619389864471412,-0.012679928620301133,-1.2713007847227569,0.0007314524963283453,True,False
8.966657699999999,-0.7538536263612016,-0.011005108205502651,0.6072940039275279,0.015076142514431762,True,False,0.6204541782752067,0.009834096304037795,-1.2191162254056305,-0.0064430026765933375,True,False,-0.7018211841670111,-0.011802505812236123,-1.3418466077533162,-0.001517689667013061,True,False
8.999991,-0.646891932171728,-0.01234574849852523,0.415115610487213,0.016455208733859708,True,False,0.10689855323010539,0.0059098516147420834,-0.6533333387736318,-0.00024291970342915197,True,False,-0.8136154667803578,-0.010145501552825646,-1.0109580378235918,-0.005743945926337183,True,False
9.0333243,-0.41158287978632385,-0.015870133697150974,0.2011961050853108,0.02159947358750597,True,False,-0.49939653080746127,0.0050784153680622285,0.21661937331156733,0.003964673432055614,True,False,-0.938945210450969,-0.012479880221074062,-0.35872859028115645,0.005579125925683309,True,False
9.0666576,-0.06383093154363544,-0.0117309463442427,-0.03186867622894244,0.0159073718481405,True,False,-1.0229351256293995,0.00188729892868914,1.0785885957094072,0.009713588960394244,True,False,-1.0185400152761586,-0.010483775674326271,0.4044874089549809,0.005413230179063098,True,False
9.0999909,0.33653973283335614,-0.0036984222592719774,-0.2755170959156222,0.007644240752734008,True,False,-1.3166483557569826,-0.004333436413923998,1.6315368281721156,0.019406221800356498,True,False,-0.9655625112741187,-0.012025058043730224,1.0027519981480977,0.008826095490330324,True,False
9.1333242,0.701564440800961,-0.0027945874960448843,-0.5168717699539771,0.007530918596822878,True,False,-1.3122401363341956,-0.004317944414353271,1.6953707978563786,0.01861024076587689,True,False,-0.7063160454377149,-0.01226965636391067,1.1954213046842141,0.010516081768967348,True,False
9.1666575,0.9469659496789473,-0.0002238840230679942,-0.7452016577067064,0.004552072860216273,True,False,-1.0406863631825132,0.0003777663215997173,1.2687455800525298,0.01063852148193745,True,False,-0.22715650500719195,-0.012093265181627058,0.8756498537687533,0.015076492665405969,True,False
9.1999908,1.0151865621601128,-0.004691540063579686,-0.9458050680751904,0.010996802032843356,True,False,-0.6098777249753928,0.004773229700986571,0.5103907430721284,0.0014312163910453978,True,False,0.40111519246312005,0.00038829563368123247,0.12452979458735712,0.0023802536837673233,True,False
9.2333241,0.8766257427808872,-0.007901995566835135,-1.079490359581115,0.013882974705832904,True,False,-0.15054921959245418,0.006727920196848752,-0.34205285683548947,-0.005233540641850776,True,False,1.0411524138227306,0.00358363564386871,-0.8099777623923695,-0.0040054699950896645,True,False
9.2666574,0.5207930986086443,-0.005039305769361403,-1.0705891209713994,0.007003743582358578,True,False,0.23623313841430396,0.004660494555884715,-1.0680733383062848,-0.0046751376810461945,True,False,1.5404747019010279,0.002752427045115427,-1.6065355769217982,-0.00559719346695884,True,False
9.2999907,-0.0399948642959599,-0.005104985009266764,-0.8316319058659403,0.0010544618948875142,True,False,0.5003067044946745,0.00398712416768502,-1.5268531179778484,-0.005039686251035784,True,False,1.7856789348969655,0.004793568472036354,-1.9944577940044363,-0.008696412577305133,True,False
9.333324,-0.7476776528697247,-0.007850970379935398,-0.3248453389239937,0.004467788543575855,True,False,0.6295662304811562,0.0054152215877749845,-1.6692798237382391,-0.008592662278537977,True,False,1.7351816273382705,0.00712081388486263,-1.8541737541414292,-0.010977005489247446,True,False
9.3666573,-1.4763390903168876,-0.0126203502851549,0.3780170656787278,0.012931080522342698,True,False,0.6246332026807182,0.006439955522479221,-1.5159257223255842,-0.008953657642132148,True,False,1.4255434320418883,0.005725984565771134,-1.256389614923576,-0.004523442885950834,True,False
9.3999906,-2.039946404372969,-0.015949124510317835,1.0854029030153112,0.019391217823448707,True,False,0.48443226768710423,0.006280655771376579,-1.1273636813084544,-0.008134260487804704,True,False,0.9551664237175982,0.003163257390759804,-0.4276206555812838,-0.0005484513971419079,True,False
9.4333239,-2.242228308102966,-0.015560179518530568,1.5436568347863309,0.018423006501730795,True,False,0.21012897900905086,0.002580514322767236,-0.581931774325509,-0.0013261488342099133,True,False,0.45048353637269073,0.0008329590392203831,0.34288716350758586,0.0030531283994437042,True,False
9.4666572,-1.9550533860262616,-0.015442972964685461,1.5416229806041364,0.021863527771877493,True,False,-0.17991998369072307,0.0010746103932271927,0.03633370380437084,0.0010000049239710332,True,False,0.02495217436604963,-0.002735810813636033,0.8155147682604204,0.007920928366978264,True,False
9.4999905,-1.1933746481647838,-0.01132567036235386,1.018400347968045,0.01897976969603013,True,False,-0.6355663541352529,-0.00025259156244784924,0.6411123111034401,0.0018446954998335978,True,False,-0.25340285623890163,0.0021912835411972377,0.8850295834874919,-0.0005317813057750443,True,False
9.5333238,-0.14879985890569983,-0.00850365246880278,0.1254967793704015,0.01835502430333026,True,False,-1.0704857941013062,-0.0021957228380275976,1.1430638376228106,0.0038266880829303258,True,False,-0.3739741499110896,-0.002290420163021765,0.6067229392288761,0.003947247362870744,True,False
9.5666571,0.8494073293173936,0.000915883724654108,-0.7975688065014648,-0.00012796828921217147,True,False,-1.3761324229574945,-0.006946688857756674,1.4550962736452548,0.010146802486337373,True,False,-0.3748211966954609,-0.0025128313559037918,0.1613892494498124,0.002429720729779755,True,False
9.5999904,1.452757592960027,0.01619718704546191,-1.346426259079727,-0.01255828625053832,True,False,-1.4555949906543408,-0.008758788343950406,1.5123372359232614,0.01210271664862292,True,False,-0.3204221869461398,0.0011271754970748429,-0.2222287699299904,-0.005297000984117582,True,False
