window_index,time_s,channel,roi,method,channel_status,observed_fraction,roi_quality,signal_std,candidate_rank,candidate_bpm,relative_power,peak_concentration,prominence_ratio,candidate_weight,motion_overlap,motion_weight,selected_consensus,proposal_accepted,waveform_weight,branch,original_channel
1,5.99994,left_cheek_tracked_pos,left_cheek,tracked_pos,gap_or_filter_edge,1.0,0.9999989838323171,,0,,0.0,0.0,0.0,0.0,0.0,1.0,False,False,0.0,tracked,left_cheek_pos
1,5.99994,left_cheek_tracked_chrom,left_cheek,tracked_chrom,gap_or_filter_edge,1.0,0.9999989838323171,,0,,0.0,0.0,0.0,0.0,0.0,1.0,False,False,0.0,tracked,left_cheek_chrom
1,5.99994,right_cheek_tracked_pos,right_cheek,tracked_pos,gap_or_filter_edge,1.0,1.0,,0,,0.0,0.0,0.0,0.0,0.0,1.0,False,False,0.0,tracked,right_cheek_pos
1,5.99994,right_cheek_tracked_chrom,right_cheek,tracked_chrom,gap_or_filter_edge,1.0,1.0,,0,,0.0,0.0,0.0,0.0,0.0,1.0,False,False,0.0,tracked,right_cheek_chrom
2,6.99993,forehead_baseline_pos,forehead,baseline_pos,usable,1.0,1.0,0.9143612737127517,1,77.0,1.0,0.6946920719228374,1.0,0.8334818965777466,0.340322564748915,0.9149193588127713,True,True,0.42153859448549835,baseline,forehead_pos
2,6.99993,forehead_baseline_chrom,forehead,baseline_chrom,usable,1.0,1.0,0.8610417511618011,1,77.0,1.0,0.6634260922705871,1.0,0.8145097250927008,0.340322564748915,0.9149193588127713,True,True,0.4119433020922483,baseline,forehead_chrom
2,6.99993,left_cheek_baseline_pos,left_cheek,baseline_pos,usable,1.0,0.9999989838323171,1.0187481360774076,1,76.0,1.0,0.7619865915596361,1.0,0.8729175464774005,0.36649181938873354,0.9083770451528166,True,True,0.4390122516826778,baseline,left_cheek_pos
2,6.99993,left_cheek_baseline_chrom,left_cheek,baseline_chrom,usable,1.0,0.9999989838323171,0.9883810655667067,1,76.0,1.0,0.7443615778555657,1.0,0.8627630410860068,0.36649181938873354,0.9083770451528166,True,True,0.43390529479472273,baseline,left_cheek_chrom
2,6.99993,right_cheek_baseline_pos,right_cheek,baseline_pos,usable,1.0,1.0,0.9909909934353955,1,76.0,1.0,0.7197584885337452,1.0,0.8483858134915654,0.36649181938873354,0.9083770451528166,True,True,0.43499636815740866,baseline,right_cheek_pos
2,6.99993,right_cheek_baseline_chrom,right_cheek,baseline_chrom,usable,1.0,1.0,0.9599780797223136,1,75.0,1.0,0.6500313485614636,1.0,0.8062452161479555,0.3803803604326986,0.9049049098918254,True,True,0.4133894453341568,baseline,right_cheek_chrom
2,6.99993,forehead_tracked_pos,forehead,tracked_pos,usable,1.0,1.0,0.9766449004269036,1,75.0,1.0,0.3281880646463202,1.0,0.5728770065610246,0.3803803604326986,0.9049049098918254,True,False,0.0,tracked,forehead_pos
2,6.99993,forehead_tracked_pos,forehead,tracked_pos,usable,1.0,1.0,0.9766449004269036,2,54.0,0.5472653772047794,0.2238620525271582,0.5378393121136147,0.3500170718952311,0.9801290270413985,0.7549677432396504,False,False,0.0,tracked,forehead_pos
2,6.99993,forehead_tracked_pos,forehead,tracked_pos,usable,1.0,1.0,0.9766449004269036,3,96.0,0.43700025343685095,0.16101068996589887,0.2883954978634907,0.2652578223561749,0.24829504983567482,0.9379262375410813,False,False,0.0,tracked,forehead_pos
2,6.99993,forehead_tracked_chrom,forehead,tracked_chrom,usable,1.0,1.0,1.0140837458274037,1,75.0,1.0,0.33835516929954657,1.0,0.5816830488329074,0.3803803604326986,0.9049049098918254,True,False,0.0,tracked,forehead_chrom
2,6.99993,forehead_tracked_chrom,forehead,tracked_chrom,usable,1.0,1.0,1.0140837458274037,2,55.0,0.56700853181553,0.20246210153616165,0.4159489067004833,0.3388181502521755,0.9974851515767517,0.7506287121058121,False,False,0.0,tracked,forehead_chrom
2,6.99993,left_cheek_tracked_pos,left_cheek,tracked_pos,usable,1.0,0.9999989838323171,0.992524006033708,1,75.0,1.0,0.3399337159131792,1.0,0.583037756113802,0.3803803604326986,0.9049049098918254,True,False,0.0,tracked,left_cheek_pos
2,6.99993,left_cheek_tracked_pos,left_cheek,tracked_pos,usable,1.0,0.9999989838323171,0.992524006033708,2,44.0,0.8162397216111655,0.2150115530376136,0.8144643757421114,0.4189279335613213,0.4022560884239419,0.8994359778940145,False,False,0.0,tracked,left_cheek_pos
2,6.99993,left_cheek_tracked_chrom,left_cheek,tracked_chrom,usable,1.0,0.9999989838323171,0.9893977503673066,1,71.0,1.0,0.4051404003356569,1.0,0.6365057556337661,0.281797813547714,0.9295505466130715,True,False,0.0,tracked,left_cheek_chrom
2,6.99993,right_cheek_tracked_pos,right_cheek,tracked_pos,usable,1.0,1.0,0.8460157941404185,1,74.0,1.0,0.44043929868176074,1.0,0.6636560093013253,0.37478508372865266,0.9063037290678368,True,False,0.0,tracked,right_cheek_pos
2,6.99993,right_cheek_tracked_chrom,right_cheek,tracked_chrom,usable,1.0,1.0,0.8364345416031833,1,60.0,1.0,0.375476361171691,1.0,0.6127612595225738,0.9114995539844426,0.7721251115038894,False,False,0.0,tracked,right_cheek_chrom
3,7.9999199999999995,forehead_baseline_pos,forehead,baseline_pos,usable,1.0,1.0,0.9573848361002497,1,76.0,1.0,0.6722744866425249,1.0,0.8199234638931397,0.5370560002445399,0.865735999938865,True,True,0.41238175539683336,baseline,forehead_pos
3,7.9999199999999995,forehead_baseline_chrom,forehead,baseline_chrom,usable,1.0,1.0,0.8957114833661184,1,77.0,1.0,0.6565863765381112,1.0,0.8103001768098729,0.502733043459953,0.8743167391350117,True,True,0.40754170849630644,baseline,forehead_chrom
3,7.9999199999999995,left_cheek_baseline_pos,left_cheek,baseline_pos,usable,1.0,0.9999996587496588,1.050450850188044,1,76.0,1.0,0.74884390495121,1.0,0.8653573792744944,0.5370560002445399,0.865735999938865,True,True,0.43585453040011857,baseline,left_cheek_pos
3,7.9999199999999995,left_cheek_baseline_chrom,left_cheek,baseline_chrom,usable,1.0,0.9999996587496588,1.023692421787864,1,76.0,1.0,0.7271772241092285,1.0,0.8527465788910334,0.5370560002445399,0.865735999938865,True,True,0.4295028488743758,baseline,left_cheek_chrom
3,7.9999199999999995,right_cheek_baseline_pos,right_cheek,baseline_pos,usable,1.0,1.0,1.0420803636930294,1,75.0,1.0,0.6929481825634305,1.0,0.8324350921023396,0.5580023868777471,0.8604994032805633,True,True,0.42417808610184593,baseline,right_cheek_pos
3,7.9999199999999995,right_cheek_baseline_chrom,right_cheek,baseline_chrom,usable,1.0,1.0,1.0179659680224833,1,75.0,1.0,0.641906238061329,1.0,0.8011905129626342,0.5580023868777471,0.8604994032805633,True,True,0.4082570060004937,baseline,right_cheek_chrom
3,7.9999199999999995,forehead_tracked_pos,forehead,tracked_pos,usable,1.0,1.0,0.9771507570089136,1,77.0,1.0,0.37975520355991027,1.0,0.6162428121770754,0.502733043459953,0.8743167391350117,True,False,0.0,tracked,forehead_pos
3,7.9999199999999995,forehead_tracked_pos,forehead,tracked_pos,usable,1.0,1.0,0.9771507570089136,2,56.0,0.5137322524336112,0.1764070684158982,0.48468984205570137,0.301041526375531,0.9997573238311519,0.750060669042212,False,False,0.0,tracked,forehead_pos
3,7.9999199999999995,forehead_tracked_chrom,forehead,tracked_chrom,usable,1.0,1.0,1.0072029279927903,1,79.0,1.0,0.39803996030617006,1.0,0.6309040817003565,0.3974027187110714,0.9006493203222321,True,False,0.0,tracked,forehead_chrom
3,7.9999199999999995,forehead_tracked_chrom,forehead,tracked_chrom,usable,1.0,1.0,1.0072029279927903,2,56.0,0.5366180422766605,0.17687532325026853,0.5127575338373924,0.30808195287879264,0.9997573238311519,0.750060669042212,False,False,0.0,tracked,forehead_chrom
3,7.9999199999999995,left_cheek_tracked_pos,left_cheek,tracked_pos,usable,1.0,0.9999996587496588,0.9807462420616476,1,74.0,1.0,0.4112065393790362,1.0,0.6412536617675881,0.5630423632842774,0.8592394091789306,True,False,0.0,tracked,left_cheek_pos
3,7.9999199999999995,left_cheek_tracked_chrom,left_cheek,tracked_chrom,usable,1.0,0.9999996587496588,0.9741170648521039,1,70.0,1.0,0.544516051900418,1.0,0.7379130573908449,0.5404298466624358,0.8648925383343911,True,False,0.0,tracked,left_cheek_chrom
3,7.9999199999999995,right_cheek_tracked_pos,right_cheek,tracked_pos,usable,1.0,1.0,0.845342984244313,1,75.0,1.0,0.4586666913987078,1.0,0.6772493568831999,0.5580023868777471,0.8604994032805633,True,False,0.0,tracked,right_cheek_pos
3,7.9999199999999995,right_cheek_tracked_chrom,right_cheek,tracked_chrom,usable,1.0,1.0,0.8431778578144373,1,61.0,1.0,0.24218763536191912,1.0,0.4921256296535663,0.8943694364612567,0.7764076408846858,False,False,0.0,tracked,right_cheek_chrom
3,7.9999199999999995,right_cheek_tracked_chrom,right_cheek,tracked_chrom,usable,1.0,1.0,0.8431778578144373,2,74.0,0.9013669647522363,0.21809348958654795,0.6504145800160153,0.44337598800662426,0.5630423632842774,0.8592394091789306,True,False,0.0,tracked,right_cheek_chrom
3,7.9999199999999995,right_cheek_tracked_chrom,right_cheek,tracked_chrom,usable,1.0,1.0,0.8431778578144373,3,133.0,0.5541906297117823,0.15071711344860292,0.5527476875977959,0.2890086711682253,0.05833363225071488,0.9854165919373212,False,False,0.0,tracked,right_cheek_chrom
4,8.99991,forehead_baseline_pos,forehead,baseline_pos,usable,1.0,1.0,0.932360414285968,1,75.0,1.0,0.6392923864507342,1.0,0.7995576192187366,0.7584009878711644,0.8103997530322089,True,True,0.40497736990048006,baseline,forehead_pos
4,8.99991,forehead_baseline_chrom,forehead,baseline_chrom,usable,1.0,1.0,0.871257958685114,1,76.0,1.0,0.6068882189706601,1.0,0.7790303068370704,0.7001908970576434,0.8249522757355892,True,True,0.3945802493182566,baseline,forehead_chrom
4,8.99991,left_cheek_baseline_pos,left_cheek,baseline_pos,usable,1.0,0.9999993250826584,1.067637434149119,1,75.0,1.0,0.7214600168341703,1.0,0.8493874516277866,0.7584009878711644,0.8103997530322089,True,True,0.42988130861853496,baseline,left_cheek_pos
4,8.99991,left_cheek_baseline_chrom,left_cheek,baseline_chrom,usable,1.0,0.9999993250826584,1.0521980246586553,1,75.0,1.0,0.6870554557721456,1.0,0.82888752455395,0.7584009878711644,0.8103997530322089,True,True,0.41950614300925165,baseline,left_cheek_chrom
4,8.99991,right_cheek_baseline_pos,right_cheek,baseline_pos,usable,1.0,1.0,0.9924481861658371,1,75.0,1.0,0.6713110874303044,1.0,0.8193357598874251,0.7584009878711644,0.8103997530322089,True,True,0.4156685991672797,baseline,right_cheek_pos
4,8.99991,right_cheek_baseline_chrom,right_cheek,baseline_chrom,usable,1.0,1.0,0.9982443666741087,1,75.0,1.0,0.6331057010223441,1.0,0.7956793958764699,0.7584009878711644,0.8103997530322089,True,True,0.40366716072014536,baseline,right_cheek_chrom
4,8.99991,forehead_tracked_pos,forehead,tracked_pos,usable,1.0,1.0,0.9687954453468881,1,78.0,1.0,0.43477864518373466,1.0,0.6593774679072183,0.5698775441318442,0.8575306139670389,True,False,0.0,tracked,forehead_pos
4,8.99991,forehead_tracked_pos,forehead,tracked_pos,usable,1.0,1.0,0.9687954453468881,2,57.0,0.43456562819004096,0.15657934861714962,0.38267317641471843,0.2608524544515521,0.8964417938755417,0.7758895515311146,False,False,0.0,tracked,forehead_pos
4,8.99991,forehead_tracked_chrom,forehead,tracked_chrom,usable,1.0,1.0,0.9963261135333968,1,80.0,1.0,0.4502497828960299,1.0,0.6710065445999986,0.4475565548113233,0.8881108612971692,True,False,0.0,tracked,forehead_chrom
4,8.99991,forehead_tracked_chrom,forehead,tracked_chrom,usable,1.0,1.0,0.9963261135333968,2,56.0,0.48002437243843193,0.16225879925618603,0.4618953892951446,0.27908453609178024,0.9387148746442365,0.7653212813389408,False,False,0.0,tracked,forehead_chrom
4,8.99991,left_cheek_tracked_pos,left_cheek,tracked_pos,usable,1.0,0.9999993250826584,0.9443687612648359,1,74.0,1.0,0.4691565874804279,1.0,0.6849495997493596,0.8052715605370615,0.7986821098657346,True,False,0.0,tracked,left_cheek_pos
4,8.99991,left_cheek_tracked_chrom,left_cheek,tracked_chrom,usable,1.0,0.9999993250826584,0.9664468530529746,1,70.0,1.0,0.608599382231991,1.0,0.7801272721317426,0.8798236248492619,0.7800440937876845,True,False,0.0,tracked,left_cheek_chrom
4,8.99991,right_cheek_tracked_pos,right_cheek,tracked_pos,usable,1.0,1.0,0.8809376545246259,1,75.0,1.0,0.5004843009795837,1.0,0.7074491508084406,0.7584009878711644,0.8103997530322089,True,False,0.0,tracked,right_cheek_pos
4,8.99991,right_cheek_tracked_pos,right_cheek,tracked_pos,usable,1.0,1.0,0.8809376545246259,2,62.0,0.45517806715974923,0.21005856455144764,0.35725535030228717,0.3092152185822673,0.7663058249297332,0.8084235437675666,False,False,0.0,tracked,right_cheek_pos
4,8.99991,right_cheek_tracked_chrom,right_cheek,tracked_chrom,usable,1.0,1.0,0.8701397837997666,1,75.0,1.0,0.3361721075589108,1.0,0.5798035077152525,0.7584009878711644,0.8103997530322089,True,False,0.0,tracked,right_cheek_chrom
5,9.9999,forehead_baseline_pos,forehead,baseline_pos,usable,1.0,1.0,0.9076040456527633,1,74.0,1.0,0.6444478157550368,1.0,0.8027750717075343,0.8204380797615056,0.7948904800596236,True,True,0.4104457036318425,baseline,forehead_pos
5,9.9999,forehead_baseline_chrom,forehead,baseline_chrom,usable,1.0,1.0,0.8520000287112902,1,74.0,1.0,0.5888137803866863,1.0,0.7673420230814199,0.8204380797615056,0.7948904800596236,True,True,0.39232936807569163,baseline,forehead_chrom
5,9.9999,left_cheek_baseline_pos,left_cheek,baseline_pos,usable,1.0,0.9999986577486577,1.095739719876423,1,74.0,1.0,0.7279263293406835,1.0,0.8531848423535252,0.8204380797615056,0.7948904800596236,True,True,0.4341272128898843,baseline,left_cheek_pos
5,9.9999,left_cheek_baseline_chrom,left_cheek,baseline_chrom,usable,1.0,0.9999986577486577,1.1135379093292717,1,74.0,1.0,0.6782673503056327,1.0,0.8235687764214545,0.8204380797615056,0.7948904800596236,True,True,0.41905762946364083,baseline,left_cheek_chrom
5,9.9999,right_cheek_baseline_pos,right_cheek,baseline_pos,usable,1.0,1.0,1.0230686932334139,1,74.0,1.0,0.6656037365837947,1.0,0.8158454121852955,0.8204380797615056,0.7948904800596236,True,True,0.411594598723389,baseline,right_cheek_pos
5,9.9999,right_cheek_baseline_chrom,right_cheek,baseline_chrom,usable,1.0,1.0,1.0866958494831975,1,74.0,1.0,0.6420638556228795,1.0,0.8012888715206766,0.8204380797615056,0.7948904800596236,True,True,0.4042508134619065,baseline,right_cheek_chrom
5,9.9999,forehead_tracked_pos,forehead,tracked_pos,usable,1.0,1.0,1.0258436150352133,1,77.0,1.0,0.4346351338859015,1.0,0.6592686356000121,0.5452144748834257,0.8636963812791436,True,False,0.0,tracked,forehead_pos
5,9.9999,forehead_tracked_pos,forehead,tracked_pos,usable,1.0,1.0,1.0258436150352133,2,58.0,0.4227344245025394,0.16510667094059087,0.40822986037587,0.26418984371394905,0.4894717030964549,0.8776320742258863,False,False,0.0,tracked,forehead_pos
5,9.9999,forehead_tracked_chrom,forehead,tracked_chrom,usable,1.0,1.0,1.036488785758978,1,81.0,1.0,0.43061100187002715,1.0,0.656209571608055,0.3479445249151414,0.9130138687712146,True,False,0.0,tracked,forehead_chrom
5,9.9999,forehead_tracked_chrom,forehead,tracked_chrom,usable,1.0,1.0,1.036488785758978,2,57.0,0.5194550209481863,0.1787416183969044,0.5120796070018533,0.3047100771695559,0.570618883928691,0.8573452790178273,False,False,0.0,tracked,forehead_chrom
5,9.9999,left_cheek_tracked_pos,left_cheek,tracked_pos,usable,1.0,0.9999986577486577,0.9608718007458301,1,74.0,1.0,0.5102663672429583,1.0,0.7143283540728625,0.8204380797615056,0.7948904800596236,True,False,0.0,tracked,left_cheek_pos
5,9.9999,left_cheek_tracked_chrom,left_cheek,tracked_chrom,usable,1.0,0.9999986577486577,0.9545999955341669,1,72.0,1.0,0.5606381657381162,1.0,0.7487567433449032,0.9584239914209662,0.7603940021447584,True,False,0.0,tracked,left_cheek_chrom
5,9.9999,right_cheek_tracked_pos,right_cheek,tracked_pos,usable,1.0,1.0,1.0229447445341093,1,76.0,1.0,0.5419274387430392,1.0,0.7361572106167535,0.6330948013565995,0.8417262996608501,True,False,0.0,tracked,right_cheek_pos
5,9.9999,right_cheek_tracked_pos,right_cheek,tracked_pos,usable,1.0,1.0,1.0229447445341093,2,62.0,0.30059429404838806,0.18181483681966865,0.2683113223279367,0.23377874694105785,0.4017544282805903,0.8995613929298524,False,False,0.0,tracked,right_cheek_pos
5,9.9999,right_cheek_tracked_chrom,right_cheek,tracked_chrom,usable,1.0,1.0,0.9021162273729049,1,76.0,1.0,0.4339579931947086,1.0,0.6587548809646184,0.6330948013565995,0.8417262996608501,True,False,0.0,tracked,right_cheek_chrom
6,10.99989,forehead_baseline_pos,forehead,baseline_pos,usable,1.0,1.0,0.9504854951958692,1,72.0,1.0,0.6856349799636556,1.0,0.8280307844299363,1.0,0.75,True,True,0.42598591199377095,baseline,forehead_pos
6,10.99989,forehead_baseline_chrom,forehead,baseline_chrom,usable,1.0,1.0,0.9017215809486155,1,73.0,1.0,0.6107332271751498,1.0,0.7814942272180581,0.9510621476200514,0.7622344630949871,True,True,0.40204487243616543,baseline,forehead_chrom
6,10.99989,left_cheek_baseline_pos,left_cheek,baseline_pos,usable,1.0,0.9999929251420479,1.0992795494223593,1,73.0,1.0,0.7831861787579901,1.0,0.8849718057290085,0.9510621476200514,0.7622344630949871,True,True,0.4484890265525944,baseline,left_cheek_pos
6,10.99989,left_cheek_baseline_chrom,left_cheek,baseline_chrom,usable,1.0,0.9999929251420479,1.135451353725916,1,73.0,1.0,0.7418149810543151,1.0,0.8612807234695377,0.9510621476200514,0.7622344630949871,True,True,0.4364827791764141,baseline,left_cheek_chrom
6,10.99989,right_cheek_baseline_pos,right_cheek,baseline_pos,usable,1.0,1.0,1.0257884411522058,1,73.0,1.0,0.6714971535431834,1.0,0.8194492989460564,0.9510621476200514,0.7622344630949871,True,True,0.4141603107662302,baseline,right_cheek_pos
6,10.99989,right_cheek_baseline_chrom,right_cheek,baseline_chrom,usable,1.0,1.0,1.091116467001958,1,74.0,1.0,0.6430382816903263,1.0,0.8018966776900415,0.8545513088760177,0.7863621727809955,True,True,0.40528898817982617,baseline,right_cheek_chrom
6,10.99989,forehead_tracked_pos,forehead,tracked_pos,usable,1.0,1.0,1.0402061535662441,1,75.0,1.0,0.38800050495316457,1.0,0.6228968654224908,0.7116149987107965,0.8220962503223008,True,False,0.0,tracked,forehead_pos
6,10.99989,forehead_tracked_pos,forehead,tracked_pos,usable,1.0,1.0,1.0402061535662441,2,59.0,0.37618108081385104,0.16977721807971763,0.32532252425707503,0.25271916705069497,0.18419615736503633,0.953950960658741,False,False,0.0,tracked,forehead_pos
6,10.99989,forehead_tracked_chrom,forehead,tracked_chrom,usable,1.0,1.0,1.0460102778956415,1,85.0,1.0,0.3134888177195828,1.0,0.5599007213065391,0.3733008523592744,0.9066747869101814,False,False,0.0,tracked,forehead_chrom
6,10.99989,forehead_tracked_chrom,forehead,tracked_chrom,usable,1.0,1.0,1.0460102778956415,2,75.0,0.7986323876866956,0.23502671849234533,0.13320803803077685,0.43324352200547744,0.7116149987107965,0.8220962503223008,True,False,0.0,tracked,forehead_chrom
6,10.99989,forehead_tracked_chrom,forehead,tracked_chrom,usable,1.0,1.0,1.0460102778956415,3,61.0,0.6798276470369349,0.20132111137836436,0.48081437912367364,0.3699508851823633,0.2951579329958645,0.9262105167510338,False,False,0.0,tracked,forehead_chrom
6,10.99989,left_cheek_tracked_pos,left_cheek,tracked_pos,usable,1.0,0.9999929251420479,0.9596448733628147,1,74.0,1.0,0.5300131302959371,1.0,0.7280148561583389,0.8545513088760177,0.7863621727809955,True,False,0.0,tracked,left_cheek_pos
6,10.99989,left_cheek_tracked_chrom,left_cheek,tracked_chrom,usable,1.0,0.9999929251420479,0.9349495408345203,1,73.0,1.0,0.445466601529753,1.0,0.6674281222170622,0.9510621476200514,0.7622344630949871,True,False,0.0,tracked,left_cheek_chrom
6,10.99989,right_cheek_tracked_pos,right_cheek,tracked_pos,usable,1.0,1.0,1.027598075923992,1,76.0,1.0,0.5750962077065603,1.0,0.7583509792349189,0.551629163965284,0.862092709008679,True,False,0.0,tracked,right_cheek_pos
6,10.99989,right_cheek_tracked_pos,right_cheek,tracked_pos,usable,1.0,1.0,1.027598075923992,2,56.0,0.2707299009604849,0.15725941482835948,0.18302426995759793,0.20633668069828393,0.3640731448077938,0.9089817137980516,False,False,0.0,tracked,right_cheek_pos
6,10.99989,right_cheek_tracked_chrom,right_cheek,tracked_chrom,usable,1.0,1.0,0.8886929847870774,1,75.0,1.0,0.49804955040845067,1.0,0.7057262574174569,0.7116149987107965,0.8220962503223008,True,False,0.0,tracked,right_cheek_chrom
7,11.99988,forehead_baseline_pos,forehead,baseline_pos,usable,1.0,1.0,0.9800074279055195,1,72.0,1.0,0.7155818250955047,1.0,0.8459206966941433,0.9558219712932692,0.7610445071766827,True,True,0.4341148554350209,baseline,forehead_pos
7,11.99988,forehead_baseline_chrom,forehead,baseline_chrom,usable,1.0,1.0,0.9383546548913692,1,73.0,1.0,0.6439245917336344,1.0,0.8024491209625906,1.0,0.75,True,True,0.4118058412591224,baseline,forehead_chrom
7,11.99988,left_cheek_baseline_pos,left_cheek,baseline_pos,usable,1.0,0.9999929251420481,1.0428989427585151,1,72.0,1.0,0.8190958006597036,1.0,0.9050327125180752,0.9558219712932692,0.7610445071766827,True,True,0.45714317699199913,baseline,left_cheek_pos
7,11.99988,left_cheek_baseline_chrom,left_cheek,baseline_chrom,usable,1.0,0.9999929251420481,1.0854398851260716,1,72.0,1.0,0.7862706172900629,1.0,0.8867127448185012,0.9558219712932692,0.7610445071766827,True,True,0.447889535526076,baseline,left_cheek_chrom
7,11.99988,right_cheek_baseline_pos,right_cheek,baseline_pos,usable,1.0,1.0,1.0277359358328648,1,73.0,1.0,0.6748488533320993,1.0,0.8214918461750544,1.0,0.75,True,True,0.41892354522117387,baseline,right_cheek_pos
7,11.99988,right_cheek_baseline_chrom,right_cheek,baseline_chrom,usable,1.0,1.0,1.0841291448827104,1,72.0,1.0,0.6231837543429672,1.0,0.7894198846893631,0.9558219712932692,0.7610445071766827,True,True,0.4025683009538806,baseline,right_cheek_chrom
7,11.99988,forehead_tracked_pos,forehead,tracked_pos,usable,1.0,1.0,1.0210110213849237,1,73.0,1.0,0.40985052684293694,1.0,0.6401956941771296,1.0,0.75,True,False,0.0,tracked,forehead_pos
7,11.99988,forehead_tracked_chrom,forehead,tracked_chrom,usable,1.0,1.0,0.934301051902477,1,72.0,1.0,0.3263481853063816,1.0,0.5712689255564157,0.9558219712932692,0.7610445071766827,True,False,0.0,tracked,forehead_chrom
7,11.99988,forehead_tracked_chrom,forehead,tracked_chrom,usable,1.0,1.0,0.934301051902477,2,84.0,0.6095357572592481,0.15373118177657893,0.5176264798567433,0.3061121564043907,0.5581616372890124,0.8604595906777469,False,False,0.0,tracked,forehead_chrom
