time_s,window_start_s,window_end_s,proposal_accepted,proposal_status,proposal_spectral_peak_bpm,consensus_bpm,roi_count,quality_proxy,state,available_roi_count,method_agreement,motion_overlap,consensus_score,runner_up_ratio,candidate_group_count,waveform_roi_count,waveform_generated
22.999769999999998,17.99982,27.99972,True,accepted_consensus,76.0,76.0,3,0.8570114529225767,tracking,3,1.0,0.5417297925176936,2.2228328813349543,0.0,1,3,True
23.99976,18.99981,28.99971,True,accepted_consensus,75.0,75.0,3,0.8624875209386684,tracking,3,1.0,0.8128301684455381,2.061670655120941,0.0,1,3,True
24.99975,19.9998,29.9997,True,accepted_consensus,74.0,74.0,3,0.8614676029579057,tracking,3,1.0,0.9128642287319902,1.9946005896598935,0.0,1,3,True
25.99974,20.99979,30.99969,True,accepted_consensus,75.0,75.0,3,0.857898529907772,tracking,3,1.0,0.9583418102540451,1.9570755670987425,0.0,1,3,True
26.99973,21.99978,31.999679999999998,True,accepted_consensus,75.0,75.0,3,0.8551148686615117,tracking,3,1.0,0.9980065815010617,1.9252869058368316,0.0,1,3,True
27.99972,22.999769999999998,32.99967,True,accepted_consensus,75.0,75.0,3,0.85666079822799,tracking,3,1.0,0.9912685522754462,1.9330967127460292,0.0,1,3,True
28.99971,23.99976,33.99966,True,accepted_consensus,76.0,76.0,3,0.861270785715642,tracking,3,1.0,0.9685561714671268,1.958170506040006,0.0,1,3,True
29.9997,24.99975,34.99965,True,accepted_consensus,77.0,77.0,3,0.8593749405054188,tracking,3,1.0,0.950906751748643,1.9652357466086132,0.0,1,3,True
30.99969,25.99974,35.99964,True,accepted_consensus,77.0,77.0,3,0.8564555577715375,tracking,3,1.0,0.7656246508464108,2.0775740577763866,0.0,1,3,True
31.999679999999998,26.99973,36.999629999999996,True,accepted_consensus,77.0,77.0,3,0.8497764159489963,tracking,3,1.0,0.7866858915139352,2.0479489098207244,0.0,1,3,True
32.99967,27.99972,37.99962,True,accepted_consensus,78.0,78.0,3,0.8377827166895738,tracking,3,1.0,0.858522697008643,1.973906541989051,0.0,1,3,True
33.99966,28.99971,38.99961,True,accepted_consensus,78.0,78.0,3,0.8162302573026308,tracking,3,1.0,0.9208596869327463,1.8849656175043406,0.0,1,3,True
34.99965,29.9997,39.9996,True,accepted_consensus,79.0,79.0,3,0.7949046357988864,tracking,3,1.0,0.5025751466019845,2.0850894219932425,0.0,1,3,True
35.99964,30.99969,40.99959,True,accepted_consensus,80.0,80.0,3,0.7798000165258548,tracking,3,1.0,0.5826732221993866,1.9986236083523736,0.0,1,3,True
36.999629999999996,31.999679999999998,41.99958,True,accepted_consensus,80.0,80.0,3,0.7717802797183405,tracking,3,1.0,0.6477542085799224,1.940397895940113,0.0,1,3,True
37.99962,32.99967,42.99957,True,accepted_consensus,81.0,81.0,3,0.7793043835154045,tracking,3,1.0,0.5143434138392613,2.037290592768303,0.0,1,3,True
38.99961,33.99966,43.99956,True,accepted_consensus,81.0,81.0,3,0.7999600746708381,tracking,3,1.0,0.6175213973884638,2.0293858766382273,0.0,1,3,True
39.9996,34.99965,44.99955,True,accepted_consensus,80.0,80.0,3,0.8119523462780484,tracking,3,1.0,0.6820737273447178,2.020498516395027,0.0,1,3,True
40.99959,35.99964,45.999539999999996,True,accepted_consensus,79.0,79.0,3,0.8049532437019362,tracking,3,1.0,0.5835216291274202,2.0625790100035424,0.0,1,3,True
41.99958,36.999629999999996,46.99953,True,accepted_consensus,78.0,78.0,3,0.8043931690016186,tracking,3,1.0,0.6184457686074558,2.040074343255511,0.0,1,3,True
42.99957,37.99962,47.99952,True,accepted_consensus,76.0,76.0,3,0.8306720095604305,tracking,3,1.0,0.45218879187934885,2.21030059934295,0.0,1,3,True
43.99956,38.99961,48.99951,True,accepted_consensus,75.0,75.0,3,0.8524235921903361,tracking,3,1.0,0.4492936531146953,2.270029394268748,0.0,1,3,True
44.99955,39.9996,49.9995,True,accepted_consensus,74.0,74.0,3,0.861205744363046,tracking,3,1.0,0.5357865849307636,2.2375503695678636,0.0,1,3,True
45.999539999999996,40.99959,50.99949,True,accepted_consensus,74.0,74.0,3,0.8667713255990831,tracking,3,1.0,0.45580048012829666,2.3040078870201226,0.0,1,3,True
46.99953,41.99958,51.99948,True,accepted_consensus,75.0,75.0,3,0.868848362535667,tracking,3,1.0,0.5460924837091815,2.2506914174091825,0.0,1,3,True
47.99952,42.99957,52.99947,True,accepted_consensus,76.0,76.0,3,0.8581476843046687,tracking,3,1.0,0.7473352871899778,2.093450018338073,0.0,1,3,True
48.99951,43.99956,53.99946,True,accepted_consensus,78.0,78.0,3,0.8154551151979152,tracking,3,1.0,0.9446225360616906,1.8686423863716963,0.0,1,3,True
49.9995,44.99955,54.999449999999996,True,accepted_consensus,80.0,80.0,3,0.7633609344394298,tracking,3,1.0,0.9810969008433503,1.728384518065733,0.0,1,3,True
50.99949,45.999539999999996,55.99944,True,accepted_consensus,83.0,83.0,3,0.7805583840682403,tracking,3,1.0,0.92209959528783,1.8018607246688356,0.0,1,3,True
51.99948,46.99953,56.99943,True,accepted_consensus,83.0,83.0,3,0.8011350890691128,tracking,3,1.0,0.9031914421614421,1.8607214998604877,0.0,1,3,True
52.99947,47.99952,57.99942,False,insufficient_rois,,,0,0.0,uncertain,0,0.0,0.0,0.0,0.0,0,0,False
53.99946,48.99951,58.99941,False,insufficient_rois,,,0,0.0,lost,0,0.0,0.0,0.0,0.0,0,0,False
