time_s,window_start_s,window_end_s,accepted,status,spectral_peak_bpm,ridge_bpm,roi_count,quality_proxy,state,available_roi_count,method_agreement,motion_overlap,consensus_score,runner_up_ratio,candidate_group_count,waveform_roi_count,motion_available,motion_observed_fraction,motion_speed_face_per_s,motion_strength,motion_reliability,motion_spectral_coverage,motion_evidence_status
4.999995,0.0,9.99999,False,insufficient_rois,,,0,0.0,searching,0,0.0,0.0,0.0,0.0,0,0,False,,,,,,legacy_not_assessed
5.999994,0.999999,10.999989,False,insufficient_rois,,,0,0.0,searching,0,0.0,0.0,0.0,0.0,0,0,False,,,,,,legacy_not_assessed
6.999993,1.999998,11.999988,True,accepted_consensus,182.0,182.0,2,0.6389107323004688,acquired,3,1.0,0.0,1.2778214646009376,0.6925874468450384,2,2,False,,,,,,legacy_not_assessed
7.999992,2.999997,12.999986999999999,True,accepted_consensus,181.0,181.0,2,0.6920251366442667,tracking,3,1.0,0.0,1.3840502732885334,0.38603974673713753,3,2,False,,,,,,legacy_not_assessed
8.999991,3.999996,13.999986,True,accepted_consensus,180.0,180.0,3,0.5699606637197797,tracking,3,0.8333333333333334,0.0,1.7098819911593393,0.45032702033858424,3,3,False,,,,,,legacy_not_assessed
9.99999,4.999995,14.999984999999999,True,accepted_consensus,181.0,181.0,3,0.5791443289481175,tracking,3,0.8333333333333334,0.0,1.7374329868443525,0.4708401265927596,2,3,False,,,,,,legacy_not_assessed
10.999989,5.999994,15.999984,True,accepted_consensus,181.0,181.0,3,0.5712678825156131,tracking,3,0.8333333333333334,0.0,1.7138036475468392,0.4897393378991698,2,3,False,,,,,,legacy_not_assessed
11.999988,6.999993,16.999983,True,accepted_consensus,182.0,182.0,3,0.5625576321300466,tracking,3,0.8333333333333334,0.0,1.6876728963901397,0.6333261744380315,3,3,False,,,,,,legacy_not_assessed
12.999986999999999,7.999992,17.999982,False,ambiguous_consensus,,,3,0.4580344492772102,uncertain,3,0.8333333333333334,0.0007943176401866812,1.373830479199475,1.222780014247903,3,0,False,,,,,,legacy_not_assessed
13.999986,8.999991,18.999981,False,ambiguous_consensus,,,3,0.5628972101042943,lost,3,0.8333333333333334,0.0,1.6886916303128827,0.853361470818056,3,0,False,,,,,,legacy_not_assessed
14.999984999999999,9.99999,19.99998,True,accepted_consensus,183.0,183.0,3,0.5696928615937072,reacquired,3,0.8333333333333334,0.0,1.7090785847811216,0.6842113970548416,3,3,False,,,,,,legacy_not_assessed
15.999984,10.999989,20.999979,False,ambiguous_consensus,,,3,0.4764448318777565,uncertain,3,0.6666666666666666,0.0,1.4293344956332694,0.8054263981457357,2,0,False,,,,,,legacy_not_assessed
