variant,case,Nplanned,Noutput,Nref,Nvalid,Nwithin5,Nwithin10,hr_output_coverage_pct,paired_reference_coverage_pct,MAE_bpm,RMSE_bpm,Bias_bpm,MAPE_pct,P5_valid_pct,P10_valid_pct,R5_all_reference_pct,R10_all_reference_pct,P95_abs_error_bpm,Max_abs_error_bpm,LoA_lower_descriptive_bpm,LoA_upper_descriptive_bpm,V25_MAE_bpm,delta_MAE_bpm,delta_P5_pp,delta_R5_pp,delta_hr_coverage_pp,waveform_coverage_pct,delta_waveform_coverage_pp,common_windows,new_windows,lost_windows,common_MAE_bpm,common_V25_MAE_bpm,new_MAE_bpm,lost_V25_MAE_bpm,mean_HR_bpm,target_P5_95_met,primary_hr_source,primary_hr_interpretation,mean_patch_observed_pct,at_least_two_regions_observed_pct,face_detection_pct
fusion_nomotion_local,data1,42,38,42,38,0,0,90.47619047619048,90.47619047619048,66.37105263157893,71.63233061595639,60.18684210526315,62.21154093048794,0.0,0.0,0.0,0.0,85.30999999999999,86.7,-16.966272948823132,137.33995715934944,13.097297297297297,53.27375533428164,0.0,0.0,2.3809523809523796,90.67524115755627,1.9292604501607746,37,1,0,65.90270270270271,13.097297297297297,83.7,,166.76315789473685,False,fused_wave_local,Existing V25 supported-candidate evidence from the identical saved late-PSD-cluster broadband waveform; switches only motion evidence and local/DP selection.,89.05680600214362,97.36334405144694,90.16077170418006
fusion_nomotion_local,data2,37,33,37,33,0,4,89.1891891891892,89.1891891891892,21.142424242424244,21.98866788033134,-21.142424242424244,26.76946385773789,0.0,12.121212121212121,0.0,10.81081081081081,30.400000000000002,31.400000000000006,-33.16731080145571,-9.117537683392772,3.0151515151515142,18.12727272727273,-87.87878787878788,-78.37837837837837,0.0,90.45226130653266,0.0,33,0,0,21.142424242424244,3.0151515151515142,,,57.75757575757576,False,fused_wave_local,Existing V25 supported-candidate evidence from the identical saved late-PSD-cluster broadband waveform; switches only motion evidence and local/DP selection.,100.0,100.0,100.0
fusion_nomotion_local,data3,65,61,65,61,0,2,93.84615384615384,93.84615384615384,40.72295081967213,43.41952231465458,-40.72295081967213,39.336222925015484,0.0,3.278688524590164,0.0,3.076923076923077,61.900000000000006,63.8,-70.49158915069191,-10.954312488652349,32.87118644067797,7.851764378994162,-18.64406779661017,-16.923076923076923,3.076923076923066,94.5520036019811,2.701485817199467,59,2,0,40.545762711864406,32.87118644067797,45.95,,61.90163934426229,False,fused_wave_local,Existing V25 supported-candidate evidence from the identical saved late-PSD-cluster broadband waveform; switches only motion evidence and local/DP selection.,100.0,100.0,100.0
fusion_nomotion_local,data4,50,46,50,46,44,46,92.0,92.0,3.295652173913044,3.5023594531587467,-0.22173913043478266,4.279606526682821,95.65217391304348,100.0,88.0,92.0,4.925000000000001,6.799999999999997,-7.148294341210389,6.704816080340824,2.556521739130435,0.7391304347826089,-2.173913043478251,-2.0,0.0,92.58393341438324,0.0,46,0,0,3.295652173913044,2.556521739130435,,,76.71739130434783,True,fused_wave_local,Existing V25 supported-candidate evidence from the identical saved late-PSD-cluster broadband waveform; switches only motion evidence and local/DP selection.,100.0,100.0,100.0
fusion_nomotion_local,data5,53,49,53,49,1,1,92.45283018867924,92.45283018867924,84.6204081632653,85.61053721144759,84.6204081632653,87.59756489973044,2.0408163265306123,2.0408163265306123,1.8867924528301887,1.8867924528301887,96.33999999999999,96.8,58.9106110682537,110.33020525827689,60.72244897959183,23.897959183673464,-14.285714285714286,-13.20754716981132,0.0,93.2475884244373,0.0,49,0,0,84.6204081632653,60.72244897959183,,,182.0204081632653,False,fused_wave_local,Existing V25 supported-candidate evidence from the identical saved late-PSD-cluster broadband waveform; switches only motion evidence and local/DP selection.,100.0,100.0,100.0
fusion_nomotion_local,data6,62,37,62,37,0,0,59.67741935483871,59.67741935483871,66.18918918918916,68.65279270318102,59.962162162162144,58.268698586711224,0.0,0.0,0.0,0.0,80.88,82.0,-6.469797158598482,126.39412148292277,26.002777777777776,40.186411411411385,0.0,0.0,1.6129032258064555,76.81564245810057,1.3966480446927387,36,1,0,66.34166666666664,26.002777777777776,60.69999999999999,,174.6216216216216,False,fused_wave_local,Existing V25 supported-candidate evidence from the identical saved late-PSD-cluster broadband waveform; switches only motion evidence and local/DP selection.,80.92799503414028,90.54934823091247,89.10614525139665
