time_s,window_start_s,window_end_s,accepted,status,spectral_peak_bpm,ridge_bpm,roi_count,quality_proxy,state,available_roi_count,method_agreement,motion_overlap,consensus_score,runner_up_ratio,candidate_group_count,waveform_roi_count
4.999995,0.0,9.99999,False,insufficient_rois,,,0,0.0,searching,0,0.0,0.0,0.0,0.0,0,0
5.999994,0.999999,10.999989,False,insufficient_rois,,,0,0.0,searching,0,0.0,0.0,0.0,0.0,0,0
6.999993,1.999998,11.999988,False,ambiguous_consensus,,,2,0.45585396957107405,searching,3,0.75,0.5210252012519748,0.7929522360235078,0.9296054526303156,2,0
7.999992,2.999997,12.999986999999999,True,accepted_consensus,77.0,77.0,2,0.5003982488320932,acquired,3,0.75,0.5360331363555648,0.8666814762900367,0.6490660840442478,2,1
8.999991,3.999996,13.999986,False,ambiguous_consensus,,,3,0.35570726703668026,uncertain,3,0.5,0.3869804719231617,0.9638829765617762,0.8711431807107543,3,0
9.99999,4.999995,14.999984999999999,True,accepted_consensus,80.0,80.0,2,0.5509866738150548,tracking,3,1.0,0.2984950725575397,1.0197399440407786,0.0,1,2
10.999989,5.999994,15.999984,False,tracking_jump,,,3,0.4197134480634377,uncertain,3,0.8333333333333334,0.4709501428232206,1.1108922629575864,0.735004262655567,2,0
11.999988,6.999993,16.999983,True,accepted_consensus,63.0,63.0,3,0.4387007152843239,tracking,3,0.8333333333333334,0.538501166255226,1.138921510739764,0.7792162593267385,2,2
12.999986999999999,7.999992,17.999982,True,accepted_consensus,62.0,62.0,3,0.4355974221065389,tracking,3,0.8333333333333334,0.3571341189959343,1.1901172401339275,0.5496148403988476,2,3
13.999986,8.999991,18.999981,True,accepted_consensus,53.0,53.0,3,0.5128694885438366,tracking,3,1.0,0.6377454564759106,1.2932983260685431,0.6255629014894853,3,3
14.999984999999999,9.99999,19.99998,False,ambiguous_consensus,,,3,0.35691349334281014,uncertain,3,0.6666666666666666,0.31843490628046417,0.9855001939262922,0.9718649834528241,3,0
15.999984,10.999989,20.999979,False,ambiguous_consensus,,,2,0.44232428463310447,lost,3,1.0,0.15081169638256398,0.8512947314078476,1.1085159717823212,3,0
16.999983,11.999988,21.999978,True,accepted_consensus,49.0,49.0,2,0.4034222611628436,reacquired,3,0.75,0.9786031692713093,0.6094493706614088,0.0,1,2
17.999982,12.999986999999999,22.999976999999998,False,tracking_jump,,,2,0.46001494784928887,uncertain,3,0.75,0.3680386078677766,0.8353782651961678,0.0,1,0
18.999981,13.999986,23.999976,False,ambiguous_consensus,,,3,0.2920518353342552,lost,3,0.5,0.31680594518558897,0.8067626877005746,0.9131151472109821,2,0
19.99998,14.999984999999999,24.999975,True,accepted_consensus,60.0,60.0,3,0.44317840804055725,reacquired,3,0.8333333333333334,0.5291040926160571,1.153669592031676,0.5547970614696298,3,2
20.999979,15.999984,25.999973999999998,True,accepted_consensus,62.0,62.0,2,0.5694403011615083,tracking,3,1.0,0.42525793266209727,1.0178010996998041,0.772587336275522,3,2
21.999978,16.999983,26.999972999999997,True,accepted_consensus,62.0,62.0,3,0.45982898250960047,tracking,3,0.8333333333333334,0.4882997801103974,1.2110861542429323,0.5590547644640704,2,3
22.999976999999998,17.999982,27.999972,True,accepted_consensus,62.0,62.0,3,0.42511551276602044,tracking,3,0.6666666666666666,0.9321691463286864,0.978136864828424,0.0,1,3
