frame,time_s,patch_id,region,source,face_detected,is_bridge,bridge_age_frames,geometry_valid,geometry_status,anchor_residual_face_fraction,valid,quality,raw_r,raw_g,raw_b,pixel_count,valid_pixels,visible_fraction,valid_pixel_fraction,raw_status,corner0_x,corner0_y,corner1_x,corner1_y,corner2_x,corner2_y,corner3_x,corner3_y,pixel_source,pixel_reset,pixel_tracks,pixel_seeds,pixel_screen_rejected,pixel_color_rejected,pixel_fb_rejected,pixel_geometry_rejected,pixel_fb_error_median,tracked_valid,tracked_r,pixel_log_delta_r,paired_log_delta_r,raw_log_delta_r,tracked_g,pixel_log_delta_g,paired_log_delta_g,raw_log_delta_g,tracked_b,pixel_log_delta_b,paired_log_delta_b,raw_log_delta_b,anchored_r,anchored_g,anchored_b,anchored_source,anchor_correction_log
0,0.0,forehead_0,forehead,mesh,True,False,0,True,anchored,1.6925163993021693e-15,True,1.0,182.55416666666667,142.34,136.225,1500,1500,1.0,1.0,sampled,1859.6605705719,593.1019903900628,1909.335998336792,593.1019903900627,1909.335998336792,622.4856388185027,1859.6605705719,622.4856388185028,baseline_reset,True,0,0,0,0,0,0,,True,182.55416666666667,,,,142.34,,,,136.225,,,,182.55416666666667,142.34,136.225,baseline_reset,0.0
0,0.0,forehead_1,forehead,mesh,True,False,0,True,anchored,2.887925298491244e-15,True,1.0,169.8488562091503,132.6968954248366,130.218954248366,1530,1530,1.0,1.0,sampled,1914.85549031067,593.1019903900625,1964.5309180755623,593.1019903900624,1964.530918075562,622.4856388185026,1914.8554903106697,622.4856388185027,baseline_reset,True,0,0,0,0,0,0,,True,169.8488562091503,,,,132.6968954248366,,,,130.218954248366,,,,169.8488562091503,132.6968954248366,130.218954248366,baseline_reset,0.0
0,0.0,forehead_2,forehead,mesh,True,False,0,True,anchored,1.7911909929808135e-15,True,1.0,185.25416666666663,146.78916666666666,141.7125,1500,1500,1.0,1.0,sampled,1859.6605705718985,625.7504886438841,1909.3359983367911,625.750488643884,1909.335998336792,655.1341370723244,1859.6605705718991,655.1341370723245,baseline_reset,True,0,0,0,0,0,0,,True,185.25416666666663,,,,146.78916666666666,,,,141.7125,,,,185.25416666666663,146.78916666666666,141.7125,baseline_reset,0.0
0,0.0,forehead_3,forehead,mesh,True,False,0,True,anchored,2.7928352256122203e-15,True,1.0,186.08660130718957,156.1200980392157,149.07679738562092,1530,1530,1.0,1.0,sampled,1914.8554903106703,625.7504886438849,1964.53091807556,625.7504886438842,1964.5309180755607,655.1341370723245,1914.855490310672,655.1341370723252,baseline_reset,True,0,0,0,0,0,0,,True,186.08660130718957,,,,156.1200980392157,,,,149.07679738562092,,,,186.08660130718957,156.1200980392157,149.07679738562092,baseline_reset,0.0
0,0.0,left_cheek_0,left_cheek,mesh,True,False,0,True,anchored,2.887925298491244e-15,True,0.999999983174676,202.9090073529412,161.72058823529412,154.3547794117647,1360,1360,0.999999983174676,1.0,sampled,1809.6785043640125,716.9849032087325,1842.795456207276,716.9849032087329,1842.7954562072764,756.1631011133202,1809.678504364013,756.1631011133197,baseline_reset,True,0,0,0,0,0,0,,True,202.9090073529412,,,,161.72058823529412,,,,154.3547794117647,,,,202.9090073529412,161.72058823529412,154.3547794117647,baseline_reset,0.0
0,0.0,left_cheek_1,left_cheek,mesh,True,False,0,True,anchored,1.1335709022116972e-15,True,0.999999983174676,184.33839285714285,132.67589285714286,128.41964285714286,1400,1400,0.999999983174676,1.0,sampled,1846.475117523193,716.9849032087317,1879.592069366455,716.9849032087319,1879.592069366456,756.1631011133196,1846.4751175231936,756.1631011133194,baseline_reset,True,0,0,0,0,0,0,,True,184.33839285714285,,,,132.67589285714286,,,,128.41964285714286,,,,184.33839285714285,132.67589285714286,128.41964285714286,baseline_reset,0.0
0,0.0,left_cheek_2,left_cheek,mesh,True,False,0,True,anchored,1.8781812398334587e-15,True,1.0,197.34191176470588,156.08823529411765,143.09926470588235,1360,1360,1.0,1.0,sampled,1809.6785043640127,760.5162342138285,1842.7954562072744,760.5162342138285,1842.795456207276,799.6944321184158,1809.6785043640143,799.6944321184158,baseline_reset,True,0,0,0,0,0,0,,True,197.34191176470588,,,,156.08823529411765,,,,143.09926470588235,,,,197.34191176470588,156.08823529411765,143.09926470588235,baseline_reset,0.0
0,0.0,left_cheek_3,left_cheek,mesh,True,False,0,True,anchored,2.9689761908171075e-15,True,1.0,183.63571428571427,132.69642857142858,130.43660714285716,1400,1400,1.0,1.0,sampled,1846.4751175231925,760.5162342138289,1879.5920693664536,760.5162342138287,1879.5920693664543,799.6944321184154,1846.4751175231931,799.6944321184155,baseline_reset,True,0,0,0,0,0,0,,True,183.63571428571427,,,,132.69642857142858,,,,130.43660714285716,,,,183.63571428571427,132.69642857142858,130.43660714285716,baseline_reset,0.0
0,0.0,right_cheek_0,right_cheek,mesh,True,False,0,True,anchored,2.8161822167545848e-15,True,0.9999999664126424,206.421875,160.2628676470588,154.1764705882353,1360,1360,0.9999999664126424,1.0,sampled,1944.5994192810049,716.9849032087321,1977.7163711242688,716.9849032087328,1977.7163711242704,756.1631011133201,1944.5994192810067,756.1631011133194,baseline_reset,True,0,0,0,0,0,0,,True,206.421875,,,,160.2628676470588,,,,154.1764705882353,,,,206.421875,160.2628676470588,154.1764705882353,baseline_reset,0.0
0,0.0,right_cheek_1,right_cheek,mesh,True,False,0,True,anchored,6.405421534570469e-15,True,0.999999983174676,210.7419642857143,171.97321428571428,165.71517857142857,1400,1400,0.999999983174676,1.0,sampled,1981.3960324401849,716.9849032087324,2014.5129842834456,716.9849032087322,2014.512984283444,756.1631011133187,1981.396032440183,756.1631011133188,baseline_reset,True,0,0,0,0,0,0,,True,210.7419642857143,,,,171.97321428571428,,,,165.71517857142857,,,,210.7419642857143,171.97321428571428,165.71517857142857,baseline_reset,0.0
