variant,case,shift_s,Nplanned,Noutput,Nref,Nvalid,Nwithin5,Nwithin10,hr_output_coverage_pct,paired_reference_coverage_pct,MAE_bpm,RMSE_bpm,Bias_bpm,MAPE_pct,P5_valid_pct,P10_valid_pct,R5_all_reference_pct,R10_all_reference_pct,P95_abs_error_bpm,Max_abs_error_bpm,LoA_lower_descriptive_bpm,LoA_upper_descriptive_bpm
fusion_motion_local,data1,-5,42,38,42,38,0,10,90.47619047619048,90.47619047619048,45.276794258373194,57.628757724190145,32.207416267942584,42.446777586120454,0.0,26.31578947368421,0.0,23.80952380952381,88.305,89.6,-62.715672911066086,127.13050544695125
fusion_motion_local,data1,-2,42,38,42,38,0,10,90.47619047619048,90.47619047619048,44.82631578947368,56.65946290640342,31.178947368421053,41.50270967693384,0.0,26.31578947368421,0.0,23.80952380952381,86.67999999999999,88.1,-62.79194403308553,125.14983876992763
fusion_motion_local,data1,-1,42,38,42,38,0,10,90.47619047619048,90.47619047619048,44.66842105263157,56.323735297783095,30.831578947368424,41.17894496473374,0.0,26.31578947368421,0.0,23.80952380952381,85.91,87.5,-62.794585234702396,124.45774312943925
fusion_motion_local,data1,0,42,38,42,38,0,9,90.47619047619048,90.47619047619048,44.51315789473685,55.98346795448212,30.47631578947368,40.85726333295387,0.0,23.68421052631579,0.0,21.428571428571427,85.30999999999999,86.7,-62.802938732323646,123.75557031127101
fusion_motion_local,data1,1,42,38,42,38,0,8,90.47619047619048,90.47619047619048,44.363157894736844,55.63981913777408,30.110526315789468,40.54030263910695,0.0,21.05263157894737,0.0,19.047619047619047,84.67999999999999,85.9,-62.825551322151895,123.04660395373084
fusion_motion_local,data1,2,42,38,42,38,0,7,90.47619047619048,90.47619047619048,44.22631578947368,55.30083277187748,29.731578947368426,40.23572909123006,0.0,18.42105263157895,0.0,16.666666666666668,83.88,85.0,-62.887036246452375,122.35019414118923
fusion_motion_local,data1,5,42,38,42,38,0,6,90.47619047619048,90.47619047619048,43.89473684210526,54.33605955920113,28.531578947368416,39.40782747419447,0.0,15.789473684210526,0.0,14.285714285714286,81.27999999999999,82.6,-63.320089629271735,120.38324752400857
