time_s,window_start_s,window_end_s,accepted,status,spectral_peak_bpm,ridge_bpm,roi_count,quality_proxy,state,available_roi_count,method_agreement,motion_overlap,consensus_score,runner_up_ratio,candidate_group_count,waveform_roi_count,motion_available,motion_observed_fraction,motion_speed_face_per_s,motion_strength,motion_reliability,motion_spectral_coverage,motion_evidence_status
30.999969,25.999973999999998,35.999964,True,accepted_consensus,82.0,82.0,3,0.5226274865668512,tracking,3,0.8333333333333334,0.19682915190930225,1.490731215991471,0.0,1,3,False,,,,,,legacy_not_assessed
31.999968,26.999972999999997,36.999963,True,accepted_consensus,79.0,79.0,2,0.48752149338332307,tracking,3,0.75,0.08809935376699209,0.9535678225093512,0.0,1,2,False,,,,,,legacy_not_assessed
32.999967,27.999972,37.999962,True,accepted_consensus,79.0,79.0,3,0.5607812031519303,tracking,3,1.0,0.14506720605777784,1.6213303876925633,0.0,1,2,False,,,,,,legacy_not_assessed
33.999966,28.999971,38.999961,True,accepted_consensus,81.0,81.0,3,0.436215310565314,tracking,3,0.8333333333333334,0.1254160202045712,1.26761464054339,0.0,1,3,False,,,,,,legacy_not_assessed
34.999964999999996,29.999969999999998,39.99996,True,accepted_consensus,80.0,80.0,2,0.4801192176626191,tracking,3,1.0,0.1128203747770306,0.9331548202880625,0.7580422572935636,2,2,False,,,,,,legacy_not_assessed
35.999964,30.999969,40.999959,False,no_frequency_consensus,,,0,0.0,uncertain,3,0.0,0.0,0.0,0.0,0,0,False,,,,,,legacy_not_assessed
36.999963,31.999968,41.999958,False,no_frequency_consensus,,,0,0.0,lost,3,0.0,0.0,0.0,0.0,0,0,False,,,,,,legacy_not_assessed
37.999962,32.999967,42.999956999999995,True,accepted_consensus,90.0,90.0,3,0.3108698038748565,reacquired,3,0.6666666666666666,0.22565602417397826,0.8799971786409612,0.5499200204344831,2,3,False,,,,,,legacy_not_assessed
38.999961,33.999966,43.999956,True,accepted_consensus,91.0,91.0,2,0.3509675442128255,tracking,3,0.75,0.32363095908051304,0.6451431069557865,0.7874447959124712,3,2,False,,,,,,legacy_not_assessed
39.99996,34.999964999999996,44.999955,False,insufficient_rois,,,0,0.0,uncertain,0,0.0,0.0,0.0,0.0,0,0,False,,,,,,legacy_not_assessed
40.999959,35.999964,45.999953999999995,False,insufficient_rois,,,0,0.0,lost,0,0.0,0.0,0.0,0.0,0,0,False,,,,,,legacy_not_assessed
