variant,case,Nplanned,Noutput,Nref,Nvalid,Nwithin5,Nwithin10,hr_output_coverage_pct,paired_reference_coverage_pct,MAE_bpm,RMSE_bpm,Bias_bpm,MAPE_pct,P5_valid_pct,P10_valid_pct,R5_all_reference_pct,R10_all_reference_pct,P95_abs_error_bpm,Max_abs_error_bpm,LoA_lower_descriptive_bpm,LoA_upper_descriptive_bpm,V25_MAE_bpm,delta_MAE_bpm,delta_P5_pp,delta_R5_pp,delta_hr_coverage_pp,waveform_coverage_pct,delta_waveform_coverage_pp,common_windows,new_windows,lost_windows,common_MAE_bpm,common_V25_MAE_bpm,new_MAE_bpm,lost_V25_MAE_bpm,mean_HR_bpm,target_P5_95_met,primary_hr_source,primary_hr_interpretation,mean_patch_observed_pct,at_least_two_regions_observed_pct,face_detection_pct
late_psd_cluster,data1,42,36,42,36,0,2,85.71428571428571,85.71428571428571,67.1875,72.01770374552203,60.604166666666664,63.132370790923844,0.0,5.555555555555555,0.0,4.761904761904762,83.5875,84.1,-16.7334885925924,137.94182192592572,13.097297297297297,54.090202702702705,0.0,0.0,-2.380952380952394,90.67524115755627,1.9292604501607746,35,1,2,66.71571428571428,13.120000000000001,83.7,12.699999999999996,167.20138888888889,False,patch_psd_cluster,Hierarchical spatial aggregation from the saved independent patch BVPs. Not claimed to be the heart rate of the single displayed fused waveform.,89.05680600214362,97.36334405144694,90.16077170418006
late_psd_cluster,data2,37,32,37,32,3,5,86.48648648648648,86.48648648648648,21.63125,23.638349403035736,-15.80625,27.380439144217927,9.375,15.625,8.108108108108109,13.513513513513514,32.16,47.8,-50.80746206288387,19.194962062883874,3.0151515151515142,18.616098484848486,-78.50378787878788,-70.27027027027026,-2.702702702702709,90.45226130653266,0.0,32,0,1,21.63125,2.8093749999999993,,9.599999999999994,63.046875,False,patch_psd_cluster,Hierarchical spatial aggregation from the saved independent patch BVPs. Not claimed to be the heart rate of the single displayed fused waveform.,100.0,100.0,100.0
late_psd_cluster,data3,65,58,65,58,1,3,89.23076923076923,89.23076923076923,38.01465517241379,41.25972769311917,-37.380172413793105,36.691440026017034,1.7241379310344827,5.172413793103448,1.5384615384615385,4.615384615384615,59.32749999999999,64.6,-71.91402963554319,-2.846315192043022,32.87118644067797,5.1434687317358225,-16.919929865575686,-15.384615384615385,-1.5384615384615472,94.5520036019811,2.701485817199467,56,2,3,38.00803571428571,34.14642857142857,38.2,9.066666666666668,65.29741379310344,False,patch_psd_cluster,Hierarchical spatial aggregation from the saved independent patch BVPs. Not claimed to be the heart rate of the single displayed fused waveform.,100.0,100.0,100.0
late_psd_cluster,data4,50,46,50,46,44,46,92.0,92.0,2.775,3.2119765687596273,0.17499999999999993,3.6129980851366628,95.65217391304348,100.0,88.0,92.0,4.975000000000001,6.099999999999994,-6.180585228757459,6.530585228757459,2.556521739130435,0.2184782608695648,-2.173913043478251,-2.0,0.0,92.58393341438324,0.0,46,0,0,2.775,2.556521739130435,,,77.11413043478261,True,patch_psd_cluster,Hierarchical spatial aggregation from the saved independent patch BVPs. Not claimed to be the heart rate of the single displayed fused waveform.,100.0,100.0,100.0
late_psd_cluster,data5,53,49,53,49,0,0,92.45283018867924,92.45283018867924,86.46224489795918,86.66089230501865,86.46224489795918,89.66710362282446,0.0,0.0,0.0,0.0,96.22,96.8,74.84902900685763,98.07546078906073,60.72244897959183,25.73979591836735,-16.3265306122449,-15.09433962264151,0.0,93.2475884244373,0.0,49,0,0,86.46224489795918,60.72244897959183,,,183.8622448979592,False,patch_psd_cluster,Hierarchical spatial aggregation from the saved independent patch BVPs. Not claimed to be the heart rate of the single displayed fused waveform.,100.0,100.0,100.0
late_psd_cluster,data6,62,37,62,37,0,0,59.67741935483871,59.67741935483871,72.88108108108106,73.15286567699694,72.88108108108106,64.10459904692341,0.0,0.0,0.0,0.0,81.36,81.5,60.36279092809474,85.39937123406739,26.002777777777776,46.878303303303284,0.0,0.0,1.6129032258064555,76.81564245810057,1.3966480446927387,36,1,0,73.23333333333332,26.002777777777776,60.19999999999999,,187.54054054054055,False,patch_psd_cluster,Hierarchical spatial aggregation from the saved independent patch BVPs. Not claimed to be the heart rate of the single displayed fused waveform.,80.92799503414028,90.54934823091247,89.10614525139665
