time_s,observed_fraction,interpolated_fraction,spectral_peak_bpm,peak_concentration,accepted,status,ridge_bpm,legacy_ridge_bpm,evidence_local_bpm,evidence_score,evidence_runner_up_margin,evidence_selected_relative_power,evidence_selected_peak_bpm,evidence_selected_periodic_support,evidence_selected_motion_overlap,evidence_candidate_count,evidence_candidates_json,evidence_reacquired,evidence_tracker_state,evidence_motion_available,raw_spectral_peak_bpm,window_index,window_start_s,window_end_s,profile,analysis_window_s,hr_source,hr_passes_original_gates,strict_accepted,quality_tier
2.999997,0.6666666666666666,0.0,,,False,gap_or_filter_edge,,,,,,,,,,0,[],False,unavailable,False,,0,0.0,5.999994,short6,6.0,saved_short_window_v26_harmonic_candidate_offline,False,False,rejected
3.999996,0.8333333333333334,0.0,,,False,gap_or_filter_edge,,,,,,,,,,0,[],False,unavailable,False,,1,0.999999,6.999993,short6,6.0,saved_short_window_v26_harmonic_candidate_offline,False,False,rejected
4.999995,1.0,0.0,91.0,0.6621351675817695,True,candidate_only,90.0,90.0,91.0,0.991576592265324,,0.9877993115732813,91.0,0.9745700952285385,0.04444708649943501,1,"[{""bpm"":91.0,""relative_power"":1.0,""peak_concentration"":0.6621351675817695,""prominence"":1.0,""period_correlation"":0.9747653357970067,""split_period_correlation"":0.9739843735231342,""periodic_support"":0.9745700952285385,""harmonic2_relative_power"":8.201072894713755e-09,""harmonic3_relative_power"":2.582342216413913e-09,""harmonic_support"":0.00010834563822547499,""motion_profile"":0.04444708649943501,""motion_strength"":0.9853834488579641,""motion_reliability"":0.5222222222222223,""motion_overlap"":0.04444708649943501,""motion_available"":true,""evidence_score"":1.016576592265324,""supported_bpm"":[88.0,89.0,90.0,91.0,92.0,93.0,94.0],""supported_relative_power"":[0.9078047482858291,0.9564859352174516,0.9877993115732813,1.0,0.9923221450817851,0.965049602947501,0.9195034104232259]}]",False,acquired,True,91.0,2,1.999998,7.999992,short6,6.0,saved_short_window_v26_harmonic_candidate_offline,True,True,original_hr_gates_with_short6_fusion
5.999994,1.0,0.0,90.0,0.6922820551353738,True,candidate_only,90.0,90.0,90.0,1.0852426203464625,,1.0,90.0,0.9863919626801766,0.0,1,"[{""bpm"":90.0,""relative_power"":1.0,""peak_concentration"":0.6922820551353738,""prominence"":1.0,""period_correlation"":0.985499563671847,""split_period_correlation"":0.9890691597051654,""periodic_support"":0.9863919626801766,""harmonic2_relative_power"":3.820910271319673e-08,""harmonic3_relative_power"":2.0871610027797454e-09,""harmonic_support"":0.00021146139826828356,""motion_profile"":0.0,""motion_strength"":null,""motion_reliability"":0.0,""motion_overlap"":0.0,""motion_available"":false,""evidence_score"":1.0852426203464625,""supported_bpm"":[87.0,88.0,89.0,90.0,91.0,92.0,93.0],""supported_relative_power"":[0.8997402144594424,0.9537708842407465,0.9877723643220402,1.0,0.9898037503608336,0.9578564937613213,0.9060922672446875]}]",False,tracked,False,90.0,3,2.999997,8.999991,short6,6.0,saved_short_window_v26_harmonic_candidate_offline,True,True,original_hr_gates_with_short6_fusion
6.999993,1.0,0.0,89.0,0.7297342717764574,True,candidate_only,90.0,90.0,89.0,1.0661931828304851,,0.9908807985710786,89.0,0.9917125744380269,0.0,1,"[{""bpm"":89.0,""relative_power"":1.0,""peak_concentration"":0.7297342717764574,""prominence"":1.0,""period_correlation"":0.9916937431999935,""split_period_correlation"":0.9917690681521272,""periodic_support"":0.9917125744380269,""harmonic2_relative_power"":8.344742031875256e-08,""harmonic3_relative_power"":3.423345605952215e-09,""harmonic_support"":0.0003093509486554403,""motion_profile"":0.0,""motion_strength"":null,""motion_reliability"":0.0,""motion_overlap"":0.0,""motion_available"":false,""evidence_score"":1.091193182830485,""supported_bpm"":[86.0,87.0,88.0,89.0,90.0,91.0,92.0],""supported_relative_power"":[0.8788304108827889,0.9429616995769653,0.9837437081187367,1.0,0.9908807985710786,0.9569528610918341,0.9003770233672347]}]",False,tracked,False,89.0,4,3.999996,9.99999,short6,6.0,saved_short_window_v26_harmonic_candidate_offline,True,True,original_hr_gates_with_short6_fusion
7.999992,1.0,0.0,89.0,0.7387671058676942,True,candidate_only,90.0,90.0,89.0,1.0086004565938254,,0.9840504111982096,89.0,0.9928624358955,0.047059537147434036,1,"[{""bpm"":89.0,""relative_power"":1.0,""peak_concentration"":0.7387671058676942,""prominence"":1.0,""period_correlation"":0.9929885094312566,""split_period_correlation"":0.9924842152882303,""periodic_support"":0.9928624358955,""harmonic2_relative_power"":6.244963227560402e-08,""harmonic3_relative_power"":5.646147905466942e-09,""harmonic_support"":0.00027619854306768963,""motion_profile"":0.047059537147434036,""motion_strength"":0.9843471496780414,""motion_reliability"":0.5333333333333333,""motion_overlap"":0.047059537147434036,""motion_available"":true,""evidence_score"":1.0336004565938253,""supported_bpm"":[86.0,87.0,88.0,89.0,90.0,91.0,92.0],""supported_relative_power"":[0.8937005088317711,0.9540695882207413,0.9898123316646884,1.0,0.9840504111982096,0.9428855540199839,0.8790950917895453]}]",False,tracked,True,89.0,5,4.999995,10.999989,short6,6.0,saved_short_window_v26_harmonic_candidate_offline,True,True,original_hr_gates_with_short6_fusion
8.999991,1.0,0.0,90.0,0.7249224554857581,True,candidate_only,90.0,90.0,90.0,1.0139392323370082,,1.0,90.0,0.9914953705404093,0.061469778594160175,1,"[{""bpm"":90.0,""relative_power"":1.0,""peak_concentration"":0.7249224554857581,""prominence"":1.0,""period_correlation"":0.9916993111148855,""split_period_correlation"":0.9908835488169805,""periodic_support"":0.9914953705404093,""harmonic2_relative_power"":1.4688408209899052e-08,""harmonic3_relative_power"":8.748482629178262e-10,""harmonic_support"":0.00013154798525824837,""motion_profile"":0.061469778594160175,""motion_strength"":0.9842001287656534,""motion_reliability"":0.7,""motion_overlap"":0.061469778594160175,""motion_available"":true,""evidence_score"":1.0139392323370082,""supported_bpm"":[87.0,88.0,89.0,90.0,91.0,92.0,93.0],""supported_relative_power"":[0.9062168812992897,0.9609531752670996,0.992848125552155,1.0,0.9819083148395716,0.9397240668950626,0.8761437519879479]}]",False,tracked,True,90.0,6,5.999994,11.999988,short6,6.0,saved_short_window_v26_harmonic_candidate_offline,True,True,original_hr_gates_with_short6_fusion
9.99999,1.0,0.0,91.0,0.7229998145932213,True,candidate_only,91.0,91.0,91.0,0.9961580580541529,,1.0,91.0,0.9928326508849319,0.07689286292097891,1,"[{""bpm"":91.0,""relative_power"":1.0,""peak_concentration"":0.7229998145932213,""prominence"":1.0,""period_correlation"":0.9931114348412298,""split_period_correlation"":0.9919962990160383,""periodic_support"":0.9928326508849319,""harmonic2_relative_power"":2.1934537550190154e-08,""harmonic3_relative_power"":8.356395067129348e-10,""harmonic_support"":0.00015822073195143697,""motion_profile"":0.07689286292097891,""motion_strength"":0.9843471217621091,""motion_reliability"":0.8666666666666667,""motion_overlap"":0.07689286292097891,""motion_available"":true,""evidence_score"":0.9961580580541529,""supported_bpm"":[88.0,89.0,90.0,91.0,92.0,93.0,94.0],""supported_relative_power"":[0.879849894607674,0.9421815977935384,0.9830703743819935,1.0,0.991977370492867,0.9596177536391501,0.9050786481418234]}]",False,tracked,True,91.0,7,6.999993,12.999986999999999,short6,6.0,saved_short_window_v26_harmonic_candidate_offline,True,True,original_hr_gates_with_short6_fusion
10.999989,1.0,0.0,92.0,0.7235819733127242,True,candidate_only,91.0,91.0,92.0,0.9582622264063815,,0.9870993515272997,92.0,0.9958194595710852,0.08997988190272443,1,"[{""bpm"":92.0,""relative_power"":1.0,""peak_concentration"":0.7235819733127242,""prominence"":1.0,""period_correlation"":0.9959776427661118,""split_period_correlation"":0.9953449099860056,""periodic_support"":0.9958194595710852,""harmonic2_relative_power"":1.0317421080458561e-07,""harmonic3_relative_power"":1.7082468720595574e-09,""harmonic_support"":0.0003356732565933111,""motion_profile"":0.08997988190272443,""motion_strength"":0.9844004324828595,""motion_reliability"":1.0,""motion_overlap"":0.08997988190272443,""motion_available"":true,""evidence_score"":0.9832622264063815,""supported_bpm"":[89.0,90.0,91.0,92.0,93.0,94.0,95.0],""supported_relative_power"":[0.8913727117628666,0.9501433923763798,0.9870993515272997,1.0,0.9881309733751779,0.9523608261279217,0.8938118294237885]}]",False,tracked,True,92.0,8,7.999992,13.999986,short6,6.0,saved_short_window_v26_harmonic_candidate_offline,True,True,original_hr_gates_with_short6_fusion
11.999988,1.0,0.0,92.0,0.724880575428036,True,candidate_only,91.0,91.0,92.0,0.9649969920696518,,0.9868492027979453,92.0,0.9989114494072258,0.08723571396225745,1,"[{""bpm"":92.0,""relative_power"":1.0,""peak_concentration"":0.724880575428036,""prominence"":1.0,""period_correlation"":0.998920923617586,""split_period_correlation"":0.9988830267761448,""periodic_support"":0.9989114494072258,""harmonic2_relative_power"":5.013465811853967e-08,""harmonic3_relative_power"":1.86932069635008e-09,""harmonic_support"":0.00023904017452507933,""motion_profile"":0.08723571396225745,""motion_strength"":0.984281396485446,""motion_reliability"":1.0,""motion_overlap"":0.08723571396225745,""motion_available"":true,""evidence_score"":0.9899969920696519,""supported_bpm"":[89.0,90.0,91.0,92.0,93.0,94.0,95.0],""supported_relative_power"":[0.891034641172184,0.9497429970294876,0.9868492027979453,1.0,0.9883469404392939,0.9526251485714347,0.8938221424245093]}]",False,tracked,True,92.0,9,8.999991,14.999984999999999,short6,6.0,saved_short_window_v26_harmonic_candidate_offline,True,True,original_hr_gates_with_short6_fusion
