case,window_index,time_s,window_start_s,window_end_s,reference_bpm,channel,kind,group,physical_roi,finite_fraction,spectral_available,status,reference_relative_power,reference_H1_energy_fraction,reference_H1_snr_db,nearest_local_peak_distance_bpm,reference_peak_rank_all_local,reference_peak_rank_v25_qualified,reference_matching_peak_relative_power,top1_peak_oracle_hit,top3_peak_oracle_hit,top8_peak_oracle_hit,uncapped_qualified_peak_oracle_hit,v25_supported_state_oracle_hit,top8_strong_20pct_peak_oracle_hit,top8_strong_50pct_peak_oracle_hit,qualified_peak_count,diagnostic_top8_peaks_json
data1,0,4.999995,0.0,9.99999,101.3,baseline_forehead_pos,optical_waveform,roi_baseline,forehead,0.7466666666666667,False,nonfinite_window,,,,,,,,False,False,False,False,False,False,False,0,[]
data1,0,4.999995,0.0,9.99999,101.3,baseline_forehead_chrom,optical_waveform,roi_baseline,forehead,0.7466666666666667,False,nonfinite_window,,,,,,,,False,False,False,False,False,False,False,0,[]
data1,0,4.999995,0.0,9.99999,101.3,baseline_left_cheek_pos,optical_waveform,roi_baseline,left_cheek,0.7466666666666667,False,nonfinite_window,,,,,,,,False,False,False,False,False,False,False,0,[]
data1,0,4.999995,0.0,9.99999,101.3,baseline_left_cheek_chrom,optical_waveform,roi_baseline,left_cheek,0.7466666666666667,False,nonfinite_window,,,,,,,,False,False,False,False,False,False,False,0,[]
data1,0,4.999995,0.0,9.99999,101.3,baseline_right_cheek_pos,optical_waveform,roi_baseline,right_cheek,0.7466666666666667,False,nonfinite_window,,,,,,,,False,False,False,False,False,False,False,0,[]
data1,0,4.999995,0.0,9.99999,101.3,baseline_right_cheek_chrom,optical_waveform,roi_baseline,right_cheek,0.7466666666666667,False,nonfinite_window,,,,,,,,False,False,False,False,False,False,False,0,[]
data1,0,4.999995,0.0,9.99999,101.3,tracked_forehead_pos,optical_waveform,roi_tracked,forehead,0.7466666666666667,False,nonfinite_window,,,,,,,,False,False,False,False,False,False,False,0,[]
data1,0,4.999995,0.0,9.99999,101.3,tracked_forehead_chrom,optical_waveform,roi_tracked,forehead,0.7466666666666667,False,nonfinite_window,,,,,,,,False,False,False,False,False,False,False,0,[]
data1,0,4.999995,0.0,9.99999,101.3,tracked_left_cheek_pos,optical_waveform,roi_tracked,left_cheek,0.7466666666666667,False,nonfinite_window,,,,,,,,False,False,False,False,False,False,False,0,[]
data1,0,4.999995,0.0,9.99999,101.3,tracked_left_cheek_chrom,optical_waveform,roi_tracked,left_cheek,0.7466666666666667,False,nonfinite_window,,,,,,,,False,False,False,False,False,False,False,0,[]
data1,0,4.999995,0.0,9.99999,101.3,tracked_right_cheek_pos,optical_waveform,roi_tracked,right_cheek,0.7466666666666667,False,nonfinite_window,,,,,,,,False,False,False,False,False,False,False,0,[]
data1,0,4.999995,0.0,9.99999,101.3,tracked_right_cheek_chrom,optical_waveform,roi_tracked,right_cheek,0.7466666666666667,False,nonfinite_window,,,,,,,,False,False,False,False,False,False,False,0,[]
data1,0,4.999995,0.0,9.99999,101.3,pos,optical_waveform,merged,,0.7466666666666667,False,nonfinite_window,,,,,,,,False,False,False,False,False,False,False,0,[]
data1,0,4.999995,0.0,9.99999,101.3,chrom,optical_waveform,merged,,0.7466666666666667,False,nonfinite_window,,,,,,,,False,False,False,False,False,False,False,0,[]
data1,0,4.999995,0.0,9.99999,101.3,fusion,optical_waveform,fusion_actual,,0.6,False,nonfinite_window,,,,,,,,False,False,False,False,False,False,False,0,[]
data1,0,4.999995,0.0,9.99999,101.3,baseline_branch,optical_waveform,fusion_baseline,,0.5,False,nonfinite_window,,,,,,,,False,False,False,False,False,False,False,0,[]
data1,0,4.999995,0.0,9.99999,101.3,tracked_branch,optical_waveform,fusion_tracked,,0.6,False,nonfinite_window,,,,,,,,False,False,False,False,False,False,False,0,[]
data1,0,4.999995,0.0,9.99999,101.3,rgb_tracked_forehead_r,raw_color,rgb_tracked,forehead,0.9066666666666666,False,nonfinite_window,,,,,,,,False,False,False,False,False,False,False,0,[]
data1,0,4.999995,0.0,9.99999,101.3,rgb_tracked_forehead_g,raw_color,rgb_tracked,forehead,0.9066666666666666,False,nonfinite_window,,,,,,,,False,False,False,False,False,False,False,0,[]
data1,0,4.999995,0.0,9.99999,101.3,rgb_tracked_forehead_b,raw_color,rgb_tracked,forehead,0.9066666666666666,False,nonfinite_window,,,,,,,,False,False,False,False,False,False,False,0,[]
data1,0,4.999995,0.0,9.99999,101.3,rgb_tracked_left_cheek_r,raw_color,rgb_tracked,left_cheek,0.9066666666666666,False,nonfinite_window,,,,,,,,False,False,False,False,False,False,False,0,[]
data1,0,4.999995,0.0,9.99999,101.3,rgb_tracked_left_cheek_g,raw_color,rgb_tracked,left_cheek,0.9066666666666666,False,nonfinite_window,,,,,,,,False,False,False,False,False,False,False,0,[]
data1,0,4.999995,0.0,9.99999,101.3,rgb_tracked_left_cheek_b,raw_color,rgb_tracked,left_cheek,0.9066666666666666,False,nonfinite_window,,,,,,,,False,False,False,False,False,False,False,0,[]
data1,0,4.999995,0.0,9.99999,101.3,rgb_tracked_right_cheek_r,raw_color,rgb_tracked,right_cheek,0.9066666666666666,False,nonfinite_window,,,,,,,,False,False,False,False,False,False,False,0,[]
data1,0,4.999995,0.0,9.99999,101.3,rgb_tracked_right_cheek_g,raw_color,rgb_tracked,right_cheek,0.9066666666666666,False,nonfinite_window,,,,,,,,False,False,False,False,False,False,False,0,[]
data1,0,4.999995,0.0,9.99999,101.3,rgb_tracked_right_cheek_b,raw_color,rgb_tracked,right_cheek,0.9066666666666666,False,nonfinite_window,,,,,,,,False,False,False,False,False,False,False,0,[]
data1,0,4.999995,0.0,9.99999,101.3,rgb_tracked_merged_r,raw_color,rgb_tracked_merged,,0.9066666666666666,False,nonfinite_window,,,,,,,,False,False,False,False,False,False,False,0,[]
data1,0,4.999995,0.0,9.99999,101.3,rgb_tracked_merged_g,raw_color,rgb_tracked_merged,,0.9066666666666666,False,nonfinite_window,,,,,,,,False,False,False,False,False,False,False,0,[]
data1,0,4.999995,0.0,9.99999,101.3,rgb_tracked_merged_b,raw_color,rgb_tracked_merged,,0.9066666666666666,False,nonfinite_window,,,,,,,,False,False,False,False,False,False,False,0,[]
data1,0,4.999995,0.0,9.99999,101.3,rgb_baseline_forehead_r,raw_color,rgb_baseline,forehead,0.9066666666666666,False,nonfinite_window,,,,,,,,False,False,False,False,False,False,False,0,[]
data1,0,4.999995,0.0,9.99999,101.3,rgb_baseline_forehead_g,raw_color,rgb_baseline,forehead,0.9066666666666666,False,nonfinite_window,,,,,,,,False,False,False,False,False,False,False,0,[]
data1,0,4.999995,0.0,9.99999,101.3,rgb_baseline_forehead_b,raw_color,rgb_baseline,forehead,0.9066666666666666,False,nonfinite_window,,,,,,,,False,False,False,False,False,False,False,0,[]
data1,0,4.999995,0.0,9.99999,101.3,rgb_baseline_left_cheek_r,raw_color,rgb_baseline,left_cheek,0.9066666666666666,False,nonfinite_window,,,,,,,,False,False,False,False,False,False,False,0,[]
data1,0,4.999995,0.0,9.99999,101.3,rgb_baseline_left_cheek_g,raw_color,rgb_baseline,left_cheek,0.9066666666666666,False,nonfinite_window,,,,,,,,False,False,False,False,False,False,False,0,[]
data1,0,4.999995,0.0,9.99999,101.3,rgb_baseline_left_cheek_b,raw_color,rgb_baseline,left_cheek,0.9066666666666666,False,nonfinite_window,,,,,,,,False,False,False,False,False,False,False,0,[]
data1,0,4.999995,0.0,9.99999,101.3,rgb_baseline_right_cheek_r,raw_color,rgb_baseline,right_cheek,0.9066666666666666,False,nonfinite_window,,,,,,,,False,False,False,False,False,False,False,0,[]
data1,0,4.999995,0.0,9.99999,101.3,rgb_baseline_right_cheek_g,raw_color,rgb_baseline,right_cheek,0.9066666666666666,False,nonfinite_window,,,,,,,,False,False,False,False,False,False,False,0,[]
data1,0,4.999995,0.0,9.99999,101.3,rgb_baseline_right_cheek_b,raw_color,rgb_baseline,right_cheek,0.9066666666666666,False,nonfinite_window,,,,,,,,False,False,False,False,False,False,False,0,[]
data1,0,4.999995,0.0,9.99999,101.3,rgb_baseline_merged_r,raw_color,rgb_baseline_merged,,0.9066666666666666,False,nonfinite_window,,,,,,,,False,False,False,False,False,False,False,0,[]
data1,0,4.999995,0.0,9.99999,101.3,rgb_baseline_merged_g,raw_color,rgb_baseline_merged,,0.9066666666666666,False,nonfinite_window,,,,,,,,False,False,False,False,False,False,False,0,[]
data1,0,4.999995,0.0,9.99999,101.3,rgb_baseline_merged_b,raw_color,rgb_baseline_merged,,0.9066666666666666,False,nonfinite_window,,,,,,,,False,False,False,False,False,False,False,0,[]
data1,0,4.999995,0.0,9.99999,101.3,face_velocity_x,motion,motion,,0.9,False,nonfinite_window,,,,,,,,False,False,False,False,False,False,False,0,[]
data1,0,4.999995,0.0,9.99999,101.3,face_velocity_y,motion,motion,,0.9,False,nonfinite_window,,,,,,,,False,False,False,False,False,False,False,0,[]
data1,1,5.999994,0.999999,10.999989,101.4,baseline_forehead_pos,optical_waveform,roi_baseline,forehead,0.8466666666666667,False,nonfinite_window,,,,,,,,False,False,False,False,False,False,False,0,[]
data1,1,5.999994,0.999999,10.999989,101.4,baseline_forehead_chrom,optical_waveform,roi_baseline,forehead,0.8466666666666667,False,nonfinite_window,,,,,,,,False,False,False,False,False,False,False,0,[]
data1,1,5.999994,0.999999,10.999989,101.4,baseline_left_cheek_pos,optical_waveform,roi_baseline,left_cheek,0.8466666666666667,False,nonfinite_window,,,,,,,,False,False,False,False,False,False,False,0,[]
data1,1,5.999994,0.999999,10.999989,101.4,baseline_left_cheek_chrom,optical_waveform,roi_baseline,left_cheek,0.8466666666666667,False,nonfinite_window,,,,,,,,False,False,False,False,False,False,False,0,[]
data1,1,5.999994,0.999999,10.999989,101.4,baseline_right_cheek_pos,optical_waveform,roi_baseline,right_cheek,0.8466666666666667,False,nonfinite_window,,,,,,,,False,False,False,False,False,False,False,0,[]
data1,1,5.999994,0.999999,10.999989,101.4,baseline_right_cheek_chrom,optical_waveform,roi_baseline,right_cheek,0.8466666666666667,False,nonfinite_window,,,,,,,,False,False,False,False,False,False,False,0,[]
data1,1,5.999994,0.999999,10.999989,101.4,tracked_forehead_pos,optical_waveform,roi_tracked,forehead,0.8466666666666667,False,nonfinite_window,,,,,,,,False,False,False,False,False,False,False,0,[]
data1,1,5.999994,0.999999,10.999989,101.4,tracked_forehead_chrom,optical_waveform,roi_tracked,forehead,0.8466666666666667,False,nonfinite_window,,,,,,,,False,False,False,False,False,False,False,0,[]
data1,1,5.999994,0.999999,10.999989,101.4,tracked_left_cheek_pos,optical_waveform,roi_tracked,left_cheek,0.8466666666666667,False,nonfinite_window,,,,,,,,False,False,False,False,False,False,False,0,[]
data1,1,5.999994,0.999999,10.999989,101.4,tracked_left_cheek_chrom,optical_waveform,roi_tracked,left_cheek,0.8466666666666667,False,nonfinite_window,,,,,,,,False,False,False,False,False,False,False,0,[]
data1,1,5.999994,0.999999,10.999989,101.4,tracked_right_cheek_pos,optical_waveform,roi_tracked,right_cheek,0.8466666666666667,False,nonfinite_window,,,,,,,,False,False,False,False,False,False,False,0,[]
data1,1,5.999994,0.999999,10.999989,101.4,tracked_right_cheek_chrom,optical_waveform,roi_tracked,right_cheek,0.8466666666666667,False,nonfinite_window,,,,,,,,False,False,False,False,False,False,False,0,[]
data1,1,5.999994,0.999999,10.999989,101.4,pos,optical_waveform,merged,,0.8466666666666667,False,nonfinite_window,,,,,,,,False,False,False,False,False,False,False,0,[]
data1,1,5.999994,0.999999,10.999989,101.4,chrom,optical_waveform,merged,,0.8466666666666667,False,nonfinite_window,,,,,,,,False,False,False,False,False,False,False,0,[]
data1,1,5.999994,0.999999,10.999989,101.4,fusion,optical_waveform,fusion_actual,,0.7,False,nonfinite_window,,,,,,,,False,False,False,False,False,False,False,0,[]
data1,1,5.999994,0.999999,10.999989,101.4,baseline_branch,optical_waveform,fusion_baseline,,0.6,False,nonfinite_window,,,,,,,,False,False,False,False,False,False,False,0,[]
data1,1,5.999994,0.999999,10.999989,101.4,tracked_branch,optical_waveform,fusion_tracked,,0.7,False,nonfinite_window,,,,,,,,False,False,False,False,False,False,False,0,[]
data1,1,5.999994,0.999999,10.999989,101.4,rgb_tracked_forehead_r,raw_color,rgb_tracked,forehead,1.0,True,spectrum_computed,0.4062140450242842,0.10080373178876352,-9.503778857086575,1.4000000000000057,5.0,5.0,0.4233200881048087,False,False,True,True,True,True,False,9,"[{""relative_power_rank"":1,""bpm"":184.0,""relative_power"":1.0,""prominence"":1.0,""peak_energy_fraction_6bpm"":0.25694597473345476},{""relative_power_rank"":2,""bpm"":70.0,""relative_power"":0.596967072803378,""prominence"":0.5960975778055514,""peak_energy_fraction_6bpm"":0.13694748752060035},{""relative_power_rank"":3,""bpm"":174.0,""relative_power"":0.4889154252830305,""prominence"":0.05537466196820762,""peak_energy_fraction_6bpm"":0.14249202495124733},{""relative_power_rank"":4,""bpm"":46.0,""relative_power"":0.45161113291096616,""prominence"":0.41649011171691325,""peak_energy_fraction_6bpm"":0.10738459818564171},{""relative_power_rank"":5,""bpm"":100.0,""relative_power"":0.4233200881048087,""prominence"":0.41810982085190684,""peak_energy_fraction_6bpm"":0.10217558215363601},{""relative_power_rank"":6,""bpm"":86.0,""relative_power"":0.4001504087291262,""prominence"":0.3482402734580713,""peak_energy_fraction_6bpm"":0.08358456073943615},{""relative_power_rank"":7,""bpm"":150.0,""relative_power"":0.2881566426202975,""prominence"":0.28644908105307804,""peak_energy_fraction_6bpm"":0.07437001582173561},{""relative_power_rank"":8,""bpm"":127.0,""relative_power"":0.12145675591903607,""prominence"":0.10067723282975061,""peak_energy_fraction_6bpm"":0.026621135686998983}]"
data1,1,5.999994,0.999999,10.999989,101.4,rgb_tracked_forehead_g,raw_color,rgb_tracked,forehead,1.0,True,spectrum_computed,0.2201835488303824,0.07956967079579656,-10.63243359464192,2.4000000000000057,4.0,4.0,0.2570852902622709,False,False,True,True,True,True,False,5,"[{""relative_power_rank"":1,""bpm"":85.0,""relative_power"":1.0,""prominence"":1.0,""peak_energy_fraction_6bpm"":0.33554533668941733},{""relative_power_rank"":2,""bpm"":52.0,""relative_power"":0.5944030061338937,""prominence"":0.5275947050762668,""peak_energy_fraction_6bpm"":0.2014924048874816},{""relative_power_rank"":3,""bpm"":184.0,""relative_power"":0.26100672488433985,""prominence"":0.2597320028991041,""peak_energy_fraction_6bpm"":0.08457690050990811},{""relative_power_rank"":4,""bpm"":99.0,""relative_power"":0.2570852902622709,""prominence"":0.023887364710109465,""peak_energy_fraction_6bpm"":0.09881735876484654},{""relative_power_rank"":5,""bpm"":152.0,""relative_power"":0.10623643884941998,""prominence"":0.0759072263876158,""peak_energy_fraction_6bpm"":0.03934933804144093}]"
data1,1,5.999994,0.999999,10.999989,101.4,rgb_tracked_forehead_b,raw_color,rgb_tracked,forehead,1.0,True,spectrum_computed,0.17025287312802542,0.052843296431946435,-12.534319357321564,0.4000000000000057,5.0,,0.1713972265789784,False,False,False,False,False,False,False,6,"[{""relative_power_rank"":1,""bpm"":50.0,""relative_power"":1.0,""prominence"":1.0,""peak_energy_fraction_6bpm"":0.2746038224383824},{""relative_power_rank"":2,""bpm"":87.0,""relative_power"":0.8291960570492353,""prominence"":0.78020240546189,""peak_energy_fraction_6bpm"":0.23366374063000409},{""relative_power_rank"":3,""bpm"":185.0,""relative_power"":0.626373698628474,""prominence"":0.6166277040714657,""peak_energy_fraction_6bpm"":0.1521375155969835},{""relative_power_rank"":4,""bpm"":153.0,""relative_power"":0.19286073556349012,""prominence"":0.17718974287022843,""peak_energy_fraction_6bpm"":0.05870984394325941},{""relative_power_rank"":5,""bpm"":174.0,""relative_power"":0.130520888428776,""prominence"":0.027418160871018338,""peak_energy_fraction_6bpm"":0.040024527231505395},{""relative_power_rank"":6,""bpm"":210.0,""relative_power"":0.060459062695045536,""prominence"":0.03884949643886218,""peak_energy_fraction_6bpm"":0.00729811168561772}]"
data1,1,5.999994,0.999999,10.999989,101.4,rgb_tracked_left_cheek_r,raw_color,rgb_tracked,left_cheek,1.0,True,spectrum_computed,0.27744998055672054,0.23447621729661774,-5.138598883685132,8.400000000000006,,,,False,False,False,False,False,False,False,3,"[{""relative_power_rank"":1,""bpm"":93.0,""relative_power"":1.0,""prominence"":1.0,""peak_energy_fraction_6bpm"":0.5638020507395329},{""relative_power_rank"":2,""bpm"":42.0,""relative_power"":0.5284976306540683,""prominence"":0.5281018434090806,""peak_energy_fraction_6bpm"":0.14531415082339083},{""relative_power_rank"":3,""bpm"":184.0,""relative_power"":0.08794439657792892,""prominence"":0.0868744372641115,""peak_energy_fraction_6bpm"":0.036354232225871724}]"
data1,1,5.999994,0.999999,10.999989,101.4,rgb_tracked_left_cheek_g,raw_color,rgb_tracked,left_cheek,1.0,True,spectrum_computed,0.26589435725076654,0.17982206277780388,-6.590651073477744,8.400000000000006,,,,False,False,False,False,False,False,False,4,"[{""relative_power_rank"":1,""bpm"":42.0,""relative_power"":1.0,""prominence"":1.0,""peak_energy_fraction_6bpm"":0.24175726955095006},{""relative_power_rank"":2,""bpm"":93.0,""relative_power"":0.8119412628686913,""prominence"":0.8085019267988302,""peak_energy_fraction_6bpm"":0.4018662782885661},{""relative_power_rank"":3,""bpm"":183.0,""relative_power"":0.10921429553590328,""prominence"":0.1089001010620257,""peak_energy_fraction_6bpm"":0.042621471562136595},{""relative_power_rank"":4,""bpm"":159.0,""relative_power"":0.06847480175763894,""prominence"":0.06744193719187834,""peak_energy_fraction_6bpm"":0.027085173419456307}]"
data1,1,5.999994,0.999999,10.999989,101.4,rgb_tracked_left_cheek_b,raw_color,rgb_tracked,left_cheek,1.0,True,spectrum_computed,0.35613572283260014,0.18532460243270563,-6.430515240974949,7.400000000000006,,,,False,False,False,False,True,False,False,6,"[{""relative_power_rank"":1,""bpm"":94.0,""relative_power"":1.0,""prominence"":1.0,""peak_energy_fraction_6bpm"":0.3773064772051131},{""relative_power_rank"":2,""bpm"":42.0,""relative_power"":0.8732956623851106,""prominence"":0.8722982023623794,""peak_energy_fraction_6bpm"":0.1714953429043959},{""relative_power_rank"":3,""bpm"":183.0,""relative_power"":0.25539827700248036,""prominence"":0.2548577019607002,""peak_energy_fraction_6bpm"":0.07853405246623471},{""relative_power_rank"":4,""bpm"":157.0,""relative_power"":0.15901813596779768,""prominence"":0.12353044765951304,""peak_energy_fraction_6bpm"":0.056370227145725885},{""relative_power_rank"":5,""bpm"":66.0,""relative_power"":0.1301988578076201,""prominence"":0.06000109230008546,""peak_energy_fraction_6bpm"":0.049908127342639136},{""relative_power_rank"":6,""bpm"":171.0,""relative_power"":0.057756190689690096,""prominence"":0.02151331266413805,""peak_energy_fraction_6bpm"":0.02186892348671835}]"
data1,1,5.999994,0.999999,10.999989,101.4,rgb_tracked_right_cheek_r,raw_color,rgb_tracked,right_cheek,1.0,True,spectrum_computed,0.07123463057147283,0.035641002228107156,-14.322888290043451,2.5999999999999943,6.0,,0.08060186809788521,False,False,False,False,False,False,False,5,"[{""relative_power_rank"":1,""bpm"":183.0,""relative_power"":1.0,""prominence"":1.0,""peak_energy_fraction_6bpm"":0.3763885558841068},{""relative_power_rank"":2,""bpm"":90.0,""relative_power"":0.3465077322007381,""prominence"":0.344421900835154,""peak_energy_fraction_6bpm"":0.12056196486312508},{""relative_power_rank"":3,""bpm"":69.0,""relative_power"":0.23573062828546584,""prominence"":0.2262026779833447,""peak_energy_fraction_6bpm"":0.09749730735267853},{""relative_power_rank"":4,""bpm"":51.0,""relative_power"":0.17705414805264047,""prominence"":0.06224306442682595,""peak_energy_fraction_6bpm"":0.06740904998757821},{""relative_power_rank"":5,""bpm"":154.0,""relative_power"":0.11865310875232721,""prominence"":0.10219305537561996,""peak_energy_fraction_6bpm"":0.039737848776214564}]"
data1,1,5.999994,0.999999,10.999989,101.4,rgb_tracked_right_cheek_g,raw_color,rgb_tracked,right_cheek,1.0,True,spectrum_computed,0.15454921928664897,0.05859692875770886,-12.059007568922516,9.400000000000006,,,,False,False,False,False,False,False,False,7,"[{""relative_power_rank"":1,""bpm"":64.0,""relative_power"":1.0,""prominence"":1.0,""peak_energy_fraction_6bpm"":0.2660009778161733},{""relative_power_rank"":2,""bpm"":92.0,""relative_power"":0.6601602408797669,""prominence"":0.6376672644955335,""peak_energy_fraction_6bpm"":0.16681320202804156},{""relative_power_rank"":3,""bpm"":184.0,""relative_power"":0.5751954492001315,""prominence"":0.5741300863025578,""peak_energy_fraction_6bpm"":0.14377129746628634},{""relative_power_rank"":4,""bpm"":155.0,""relative_power"":0.21043135399144516,""prominence"":0.15542339124281412,""peak_energy_fraction_6bpm"":0.045951710779049755},{""relative_power_rank"":5,""bpm"":203.0,""relative_power"":0.16141819838764832,""prominence"":0.04965452872935315,""peak_energy_fraction_6bpm"":0.043015974837102185},{""relative_power_rank"":6,""bpm"":130.0,""relative_power"":0.12123724768669583,""prominence"":0.06460003702724909,""peak_energy_fraction_6bpm"":0.027975624066762874},{""relative_power_rank"":7,""bpm"":42.0,""relative_power"":0.05827420464069091,""prominence"":0.044262934181968513,""peak_energy_fraction_6bpm"":0.006505766771337279}]"
data1,1,5.999994,0.999999,10.999989,101.4,rgb_tracked_right_cheek_b,raw_color,rgb_tracked,right_cheek,1.0,True,spectrum_computed,0.10696886509974116,0.0430707637460867,-13.466972505237727,11.400000000000006,,,,False,False,False,False,False,False,False,5,"[{""relative_power_rank"":1,""bpm"":183.0,""relative_power"":1.0,""prominence"":1.0,""peak_energy_fraction_6bpm"":0.2763078160538584},{""relative_power_rank"":2,""bpm"":64.0,""relative_power"":0.6722612633605491,""prominence"":0.6664169919286536,""peak_energy_fraction_6bpm"":0.20800815336431214},{""relative_power_rank"":3,""bpm"":90.0,""relative_power"":0.4382950666916151,""prominence"":0.42814136946288706,""peak_energy_fraction_6bpm"":0.13277547017070987},{""relative_power_rank"":4,""bpm"":155.0,""relative_power"":0.196205901484401,""prominence"":0.15933307380402617,""peak_energy_fraction_6bpm"":0.0487051458367472},{""relative_power_rank"":5,""bpm"":129.0,""relative_power"":0.11032964143753879,""prominence"":0.07204678815789431,""peak_energy_fraction_6bpm"":0.03005273733445755}]"
data1,1,5.999994,0.999999,10.999989,101.4,rgb_tracked_merged_r,raw_color,rgb_tracked_merged,,1.0,True,spectrum_computed,0.1488861929582017,0.07412576939306609,-10.965827825825464,5.400000000000006,,,,False,False,False,False,True,False,False,6,"[{""relative_power_rank"":1,""bpm"":184.0,""relative_power"":1.0,""prominence"":1.0,""peak_energy_fraction_6bpm"":0.35971997626298036},{""relative_power_rank"":2,""bpm"":42.0,""relative_power"":0.3838973256731247,""prominence"":0.38179331574701414,""peak_energy_fraction_6bpm"":0.08192820416750293},{""relative_power_rank"":3,""bpm"":172.0,""relative_power"":0.30294083089043294,""prominence"":0.056721115018251084,""peak_energy_fraction_6bpm"":0.11633982295150128},{""relative_power_rank"":4,""bpm"":96.0,""relative_power"":0.28767059201176254,""prominence"":0.2638722697819056,""peak_energy_fraction_6bpm"":0.12025075096181888},{""relative_power_rank"":5,""bpm"":68.0,""relative_power"":0.2257289276216159,""prominence"":0.17011859973818627,""peak_energy_fraction_6bpm"":0.08485603762485813},{""relative_power_rank"":6,""bpm"":154.0,""relative_power"":0.14567822523554974,""prominence"":0.1405144561773454,""peak_energy_fraction_6bpm"":0.0630088510791062}]"
data1,1,5.999994,0.999999,10.999989,101.4,rgb_tracked_merged_g,raw_color,rgb_tracked_merged,,1.0,True,spectrum_computed,0.20169136527891335,0.09586606781834921,-9.745678545536723,14.400000000000006,,,,False,False,False,False,False,False,False,7,"[{""relative_power_rank"":1,""bpm"":42.0,""relative_power"":1.0,""prominence"":1.0,""peak_energy_fraction_6bpm"":0.21304284159528528},{""relative_power_rank"":2,""bpm"":87.0,""relative_power"":0.6238559070264005,""prominence"":0.6212846961710651,""peak_energy_fraction_6bpm"":0.23991257261317978},{""relative_power_rank"":3,""bpm"":184.0,""relative_power"":0.36039051129139243,""prominence"":0.36003060096735673,""peak_energy_fraction_6bpm"":0.10364557192102482},{""relative_power_rank"":4,""bpm"":156.0,""relative_power"":0.1990557292867994,""prominence"":0.19725398441412037,""peak_energy_fraction_6bpm"":0.07585131168994319},{""relative_power_rank"":5,""bpm"":68.0,""relative_power"":0.12123368240760354,""prominence"":0.1041366796768737,""peak_energy_fraction_6bpm"":0.030702029919737688},{""relative_power_rank"":6,""bpm"":173.0,""relative_power"":0.10978494803737861,""prominence"":0.04193334884805719,""peak_energy_fraction_6bpm"":0.033074274851050786},{""relative_power_rank"":7,""bpm"":118.0,""relative_power"":0.05999722379432512,""prominence"":0.021016885594284614,""peak_energy_fraction_6bpm"":0.01893185774394525}]"
data1,1,5.999994,0.999999,10.999989,101.4,rgb_tracked_merged_b,raw_color,rgb_tracked_merged,,1.0,True,spectrum_computed,0.08650668793259668,0.04073016564177353,-13.72024611378091,12.400000000000006,,,,False,False,False,False,False,False,False,5,"[{""relative_power_rank"":1,""bpm"":184.0,""relative_power"":1.0,""prominence"":1.0,""peak_energy_fraction_6bpm"":0.29717199671814903},{""relative_power_rank"":2,""bpm"":45.0,""relative_power"":0.5316401359972558,""prominence"":0.5299079005477925,""peak_energy_fraction_6bpm"":0.16258408693527096},{""relative_power_rank"":3,""bpm"":155.0,""relative_power"":0.32762469317414217,""prominence"":0.302533872194927,""peak_energy_fraction_6bpm"":0.11420161058910154},{""relative_power_rank"":4,""bpm"":89.0,""relative_power"":0.29577151053696954,""prominence"":0.2899665304265092,""peak_energy_fraction_6bpm"":0.11756438695617563},{""relative_power_rank"":5,""bpm"":67.0,""relative_power"":0.23434278804917116,""prominence"":0.12868693231908107,""peak_energy_fraction_6bpm"":0.0759666024158335}]"
data1,1,5.999994,0.999999,10.999989,101.4,rgb_baseline_forehead_r,raw_color,rgb_baseline,forehead,1.0,True,spectrum_computed,0.10006583331517122,0.04588761058428781,-13.179040912035553,0.4000000000000057,3.0,3.0,0.10200802415308426,False,True,True,True,True,False,False,5,"[{""relative_power_rank"":1,""bpm"":184.0,""relative_power"":1.0,""prominence"":1.0,""peak_energy_fraction_6bpm"":0.5133274413488985},{""relative_power_rank"":2,""bpm"":42.0,""relative_power"":0.36942290051638416,""prominence"":0.36793387465570293,""peak_energy_fraction_6bpm"":0.11835143080299042},{""relative_power_rank"":3,""bpm"":101.0,""relative_power"":0.10200802415308426,""prominence"":0.09992056026592612,""peak_energy_fraction_6bpm"":0.04731815361360222},{""relative_power_rank"":4,""bpm"":148.0,""relative_power"":0.07944158374583905,""prominence"":0.07747133738647384,""peak_energy_fraction_6bpm"":0.045504746344200514},{""relative_power_rank"":5,""bpm"":89.0,""relative_power"":0.06432186691795962,""prominence"":0.03207093847449453,""peak_energy_fraction_6bpm"":0.03161688809996435}]"
