time_s,observed_fraction,interpolated_fraction,spectral_peak_bpm,peak_concentration,accepted,status,ridge_bpm,legacy_ridge_bpm,evidence_local_bpm,evidence_score,evidence_runner_up_margin,evidence_selected_relative_power,evidence_selected_peak_bpm,evidence_selected_periodic_support,evidence_selected_motion_overlap,evidence_candidate_count,evidence_candidates_json,evidence_reacquired,evidence_tracker_state,evidence_motion_available,raw_spectral_peak_bpm,window_start_s,window_end_s,component_proposal_bpm,hr_source
4.99995,0.8,0.0,,,False,gap_or_filter_edge,,,,,,,,,,0,[],False,unavailable,False,,0.0,9.9999,,saved_measured_component_offline
5.99994,0.9,0.0,,,False,gap_or_filter_edge,,,,,,,,,,0,[],False,unavailable,False,,0.9999899999999999,10.99989,,saved_measured_component_offline
6.99993,1.0,0.0,74.0,0.8279346155281895,True,candidate_only,74.0,74.0,74.0,1.0641203242554398,,1.0,74.0,0.9885038232184765,0.01867321357213444,1,"[{""bpm"":74.0,""relative_power"":1.0,""peak_concentration"":0.8279346155281895,""prominence"":1.0,""period_correlation"":0.9879817536651556,""split_period_correlation"":0.9900700318784391,""periodic_support"":0.9885038232184765,""harmonic2_relative_power"":8.929277480217745e-09,""harmonic3_relative_power"":1.4096433369811097e-09,""harmonic_support"":0.0001076356802837084,""motion_profile"":0.01867321357213444,""motion_strength"":0.04946067035523118,""motion_reliability"":1.0,""motion_overlap"":0.01867321357213444,""motion_available"":true,""evidence_score"":1.0641203242554398,""supported_bpm"":[71.0,72.0,73.0,74.0,75.0,76.0,77.0],""supported_relative_power"":[0.5326702528218651,0.7001271507097118,0.8675840485975586,1.0,0.9627027793501954,0.925405558700391,0.8881083380505861]}]",False,acquired,True,74.0,1.9999799999999999,11.99988,74.0,saved_measured_component_offline
7.9999199999999995,1.0,0.0,74.0,0.8361563350932422,True,candidate_only,74.0,74.0,74.0,1.0506932445975021,,1.0,74.0,0.9866538477677418,0.027794660067414885,1,"[{""bpm"":74.0,""relative_power"":1.0,""peak_concentration"":0.8361563350932422,""prominence"":1.0,""period_correlation"":0.9862721905198614,""split_period_correlation"":0.9877988195113832,""periodic_support"":0.9866538477677418,""harmonic2_relative_power"":1.202464131380253e-08,""harmonic3_relative_power"":4.815155292812278e-10,""harmonic_support"":0.00011733713725459318,""motion_profile"":0.027794660067414885,""motion_strength"":0.05037538680776387,""motion_reliability"":1.0,""motion_overlap"":0.027794660067414885,""motion_available"":true,""evidence_score"":1.0506932445975021,""supported_bpm"":[71.0,72.0,73.0,74.0,75.0,76.0,77.0],""supported_relative_power"":[0.5281963750432219,0.6979248866943942,0.8676533983455667,1.0,0.9512954840551849,0.9025909681103697,0.8538864521655537]}]",False,tracked,True,74.0,2.99997,12.99987,74.0,saved_measured_component_offline
8.99991,1.0,0.0,74.0,0.8465001461581754,True,candidate_only,74.0,74.0,74.0,1.0339779802627571,,1.0,74.0,0.9851650794719242,0.03986005621650742,1,"[{""bpm"":74.0,""relative_power"":1.0,""peak_concentration"":0.8465001461581754,""prominence"":1.0,""period_correlation"":0.9852671933865415,""split_period_correlation"":0.9848587377280726,""periodic_support"":0.9851650794719242,""harmonic2_relative_power"":1.2829427550074283e-08,""harmonic3_relative_power"":5.483694470191278e-10,""harmonic_support"":0.00012146311427453895,""motion_profile"":0.03986005621650742,""motion_strength"":0.05039976674731013,""motion_reliability"":1.0,""motion_overlap"":0.03986005621650742,""motion_available"":true,""evidence_score"":1.0339779802627571,""supported_bpm"":[71.0,72.0,73.0,74.0,75.0,76.0,77.0],""supported_relative_power"":[0.577322849175178,0.7316641778799942,0.8860055065848104,1.0,0.9185834076408969,0.8371668152817935,0.7557502229226892]}]",False,tracked,True,74.0,3.9999599999999997,13.99986,74.0,saved_measured_component_offline
9.9999,1.0,0.0,74.0,0.8504754523144425,True,candidate_only,74.0,74.0,74.0,1.0320636921385802,,1.0,74.0,0.9860827383538315,0.042216925070753517,1,"[{""bpm"":74.0,""relative_power"":1.0,""peak_concentration"":0.8504754523144425,""prominence"":1.0,""period_correlation"":0.9864030363887467,""split_period_correlation"":0.9851218442490862,""periodic_support"":0.9860827383538315,""harmonic2_relative_power"":1.8198372610676183e-08,""harmonic3_relative_power"":6.516997632110593e-10,""harmonic_support"":0.00014383628780726714,""motion_profile"":0.042216925070753517,""motion_strength"":0.05235758405023516,""motion_reliability"":1.0,""motion_overlap"":0.042216925070753517,""motion_available"":true,""evidence_score"":1.0320636921385802,""supported_bpm"":[71.0,72.0,73.0,74.0,75.0,76.0,77.0],""supported_relative_power"":[0.6637970878008633,0.7898418018331624,0.9158865158654614,1.0,0.8810287290762059,0.7620574581524117,0.643086187228616]}]",False,tracked,True,74.0,4.99995,14.99985,74.0,saved_measured_component_offline
10.99989,1.0,0.0,74.0,0.847928450462481,True,candidate_only,74.0,74.0,74.0,1.029360343925324,,1.0,74.0,0.9859477146601426,0.04425222477664935,1,"[{""bpm"":74.0,""relative_power"":1.0,""peak_concentration"":0.847928450462481,""prominence"":1.0,""period_correlation"":0.9861165522387314,""split_period_correlation"":0.9854412019243762,""periodic_support"":0.9859477146601426,""harmonic2_relative_power"":1.5358926794978847e-08,""harmonic3_relative_power"":6.920857090583302e-10,""harmonic_support"":0.00013313876997870388,""motion_profile"":0.04425222477664935,""motion_strength"":0.05211630511984346,""motion_reliability"":1.0,""motion_overlap"":0.04425222477664935,""motion_available"":true,""evidence_score"":1.029360343925324,""supported_bpm"":[71.0,72.0,73.0,74.0,75.0,76.0,77.0],""supported_relative_power"":[0.7477015386854348,0.8458041130901628,0.9439066874948909,1.0,0.852630626486422,0.7052612529728439,0.5578918794592638]}]",False,tracked,True,74.0,5.99994,15.999839999999999,74.0,saved_measured_component_offline
11.99988,1.0,0.0,74.0,0.8450938718802581,True,candidate_only,74.0,74.0,74.0,1.0216929337348821,,1.0,74.0,0.9844310577927374,0.04903298463063262,1,"[{""bpm"":74.0,""relative_power"":1.0,""peak_concentration"":0.8450938718802581,""prominence"":1.0,""period_correlation"":0.9841742489536237,""split_period_correlation"":0.9852014843100787,""periodic_support"":0.9844310577927374,""harmonic2_relative_power"":1.054596763650987e-08,""harmonic3_relative_power"":4.359015443895758e-10,""harmonic_support"":0.0001100009511616691,""motion_profile"":0.04903298463063262,""motion_strength"":0.05189573021209633,""motion_reliability"":1.0,""motion_overlap"":0.04903298463063262,""motion_available"":true,""evidence_score"":1.0216929337348821,""supported_bpm"":[71.0,72.0,73.0,74.0,75.0,76.0,77.0],""supported_relative_power"":[0.7847096592681331,0.8703649802653487,0.9560203012625641,1.0,0.8421329234540116,0.6842658469080231,0.5263987703620325]}]",False,tracked,True,74.0,6.99993,16.99983,74.0,saved_measured_component_offline
12.99987,1.0,0.0,74.0,0.8436085134680135,True,candidate_only,74.0,74.0,74.0,1.0066729774627827,,1.0,74.0,0.9742727442798613,0.05208809623874449,1,"[{""bpm"":74.0,""relative_power"":1.0,""peak_concentration"":0.8436085134680135,""prominence"":1.0,""period_correlation"":0.9741217575520253,""split_period_correlation"":0.9747257044633695,""periodic_support"":0.9742727442798613,""harmonic2_relative_power"":5.680962008020642e-09,""harmonic3_relative_power"":4.848673956583709e-10,""harmonic_support"":8.307905336563057e-05,""motion_profile"":0.05208809623874449,""motion_strength"":0.05208809623874449,""motion_reliability"":1.0,""motion_overlap"":0.05208809623874449,""motion_available"":true,""evidence_score"":1.0066729774627827,""supported_bpm"":[71.0,72.0,73.0,74.0,75.0,76.0,77.0],""supported_relative_power"":[0.7547984881696206,0.8503030883254112,0.9458076884812018,1.0,0.8541052632924653,0.7082105265849307,0.5623157898773942]}]",False,tracked,True,74.0,7.9999199999999995,17.99982,74.0,saved_measured_component_offline
13.99986,1.0,0.0,74.0,0.8331981267371589,True,candidate_only,75.0,74.0,74.0,0.9658591339106741,,0.8888833164202753,74.0,0.9563432426859755,0.04893105200809495,1,"[{""bpm"":74.0,""relative_power"":1.0,""peak_concentration"":0.8331981267371589,""prominence"":1.0,""period_correlation"":0.9569246615302414,""split_period_correlation"":0.9545989861531778,""periodic_support"":0.9563432426859755,""harmonic2_relative_power"":1.5641551869731137e-09,""harmonic3_relative_power"":2.777045476489657e-10,""harmonic_support"":4.5381966219841114e-05,""motion_profile"":0.04893105200809495,""motion_strength"":0.05242404726096525,""motion_reliability"":1.0,""motion_overlap"":0.04893105200809495,""motion_available"":true,""evidence_score"":0.9908591339106742,""supported_bpm"":[71.0,72.0,73.0,74.0,75.0,76.0,77.0],""supported_relative_power"":[0.6863223608647755,0.8039292400228917,0.921536119181008,1.0,0.8888833164202753,0.7777666328405505,0.6666499492608242]}]",False,tracked,True,74.0,8.99991,18.99981,75.0,saved_measured_component_offline
