variant,case,Nplanned,Noutput,Nref,Nvalid,Nwithin5,Nwithin10,hr_output_coverage_pct,paired_reference_coverage_pct,MAE_bpm,RMSE_bpm,Bias_bpm,MAPE_pct,P5_valid_pct,P10_valid_pct,R5_all_reference_pct,R10_all_reference_pct,P95_abs_error_bpm,Max_abs_error_bpm,LoA_lower_descriptive_bpm,LoA_upper_descriptive_bpm,V25_MAE_bpm,delta_MAE_bpm,delta_P5_pp,delta_R5_pp,delta_hr_coverage_pp,waveform_coverage_pct,delta_waveform_coverage_pp,common_windows,new_windows,lost_windows,common_MAE_bpm,common_V25_MAE_bpm,new_MAE_bpm,lost_V25_MAE_bpm,mean_HR_bpm,target_P5_95_met
component_harmonics,data1,42,38,42,38,0,0,90.47619047619048,90.47619047619048,32.65526315789473,37.8550038408329,-32.65526315789473,31.239205575638245,0.0,0.0,0.0,0.0,54.745000000000005,55.400000000000006,-70.68856498534039,5.378038669550932,13.097297297297297,19.557965860597434,0.0,0.0,2.3809523809523796,90.67524115755627,1.9292604501607746,37,1,0,32.097297297297295,13.097297297297297,53.3,,73.92105263157895,False
component_harmonics,data2,37,31,37,31,31,31,83.78378378378379,83.78378378378379,2.1483870967741927,2.417009616007136,-0.08387096774193575,2.724582519316041,100.0,100.0,83.78378378378379,83.78378378378379,4.099999999999994,4.200000000000003,-4.896618081241107,4.728876145757236,3.0151515151515142,-0.8667644183773215,12.121212121212125,5.405405405405418,-5.4054054054054035,86.14501076812635,-4.307250538406315,31,0,2,2.1483870967741927,2.56774193548387,,9.949999999999996,78.70967741935483,True
component_harmonics,data3,65,61,65,61,0,0,93.84615384615384,93.84615384615384,41.657377049180326,42.956964739982865,-41.657377049180326,40.22277902645456,0.0,0.0,0.0,0.0,58.8,60.7,-62.38121313034845,-20.933540968012203,32.87118644067797,8.786190608502359,-18.64406779661017,-16.923076923076923,3.076923076923066,94.5520036019811,2.701485817199467,59,2,0,41.57966101694915,32.87118644067797,43.95,,60.967213114754095,False
component_harmonics,data4,50,46,50,46,46,46,92.0,92.0,2.382608695652174,2.667273481682551,-0.2652173913043479,3.0914768694267423,100.0,100.0,92.0,92.0,4.350000000000005,5.0,-5.524646880028378,4.994212097419682,2.556521739130435,-0.1739130434782612,2.173913043478265,2.0,0.0,92.58393341438324,0.0,46,0,0,2.382608695652174,2.556521739130435,,,76.67391304347827,True
component_harmonics,data5,53,49,53,49,43,49,92.45283018867924,92.45283018867924,3.6612244897959165,3.814151950570508,3.6612244897959165,3.7777158547445677,87.75510204081633,100.0,81.13207547169812,92.45283018867924,5.519999999999998,6.0,1.5438739441060134,5.77857503548582,60.72244897959183,-57.06122448979592,71.42857142857143,66.0377358490566,0.0,93.2475884244373,0.0,49,0,0,3.6612244897959165,60.72244897959183,,,101.06122448979592,False
component_harmonics,data6,62,38,62,38,0,0,61.29032258064516,61.29032258064516,20.889473684210525,21.88966350634593,-20.889473684210525,17.90446206553703,0.0,0.0,0.0,0.0,32.449999999999996,34.30000000000001,-33.88231796932971,-7.89662939909134,26.002777777777776,-5.113304093567251,0.0,0.0,3.225806451612904,78.2122905027933,2.7932960893854664,36,2,0,20.30833333333333,26.002777777777776,31.35000000000001,,94.02631578947368,False
