window_index,time_s,window_start_s,window_end_s,accepted,ridge_bpm,raw_estimate_bpm,status,hr_source,aggregation_mode,eligible_patches,eligible_regions,contributing_patches,contributing_regions,waveform_generated,selected_channels_json,region_medians_json,estimate_near_contributor_peak,region_median_spread_bpm,selected_cluster_score
10,14.999984999999999,9.99999,19.99998,True,67.5,67.5,accepted,spatial_aggregation_of_saved_patch_BVP,median,12,3,12,3,True,"[""tracked/forehead_0/chrom"", ""baseline/forehead_1/pos"", ""baseline/forehead_2/chrom"", ""baseline/forehead_3/pos"", ""baseline/left_cheek_0/chrom"", ""baseline/left_cheek_1/chrom"", ""baseline/left_cheek_2/pos"", ""baseline/left_cheek_3/chrom"", ""baseline/right_cheek_0/pos"", ""baseline/right_cheek_1/chrom"", ""baseline/right_cheek_2/chrom"", ""baseline/right_cheek_3/pos""]","{""forehead"": 64.5, ""left_cheek"": 107.5, ""right_cheek"": 67.5}",False,43.0,
11,15.999984,10.999989,20.999979,True,77.5,77.5,accepted,spatial_aggregation_of_saved_patch_BVP,median,12,3,12,3,True,"[""baseline/forehead_0/pos"", ""baseline/forehead_1/pos"", ""tracked/forehead_2/chrom"", ""baseline/forehead_3/pos"", ""baseline/left_cheek_0/chrom"", ""baseline/left_cheek_1/chrom"", ""baseline/left_cheek_2/pos"", ""baseline/left_cheek_3/chrom"", ""baseline/right_cheek_0/pos"", ""baseline/right_cheek_1/pos"", ""baseline/right_cheek_2/chrom"", ""baseline/right_cheek_3/pos""]","{""forehead"": 62.0, ""left_cheek"": 107.5, ""right_cheek"": 77.5}",False,45.5,
12,16.999983,11.999988,21.999978,True,77.0,77.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,12,3,12,3,True,"[""baseline/forehead_0/pos"", ""baseline/forehead_1/pos"", ""tracked/forehead_2/chrom"", ""baseline/forehead_3/pos"", ""baseline/left_cheek_0/chrom"", ""baseline/left_cheek_1/chrom"", ""baseline/left_cheek_2/pos"", ""baseline/left_cheek_3/chrom"", ""baseline/right_cheek_0/pos"", ""baseline/right_cheek_1/pos"", ""baseline/right_cheek_2/chrom"", ""baseline/right_cheek_3/pos""]","{""forehead"": 61.0, ""left_cheek"": 107.0, ""right_cheek"": 77.0}",False,46.0,
13,17.999982,12.999986999999999,22.999976999999998,True,81.5,81.5,accepted,spatial_aggregation_of_saved_patch_BVP,median,12,3,12,3,True,"[""tracked/forehead_0/chrom"", ""baseline/forehead_1/pos"", ""baseline/forehead_2/pos"", ""baseline/forehead_3/pos"", ""baseline/left_cheek_0/chrom"", ""baseline/left_cheek_1/chrom"", ""baseline/left_cheek_2/pos"", ""baseline/left_cheek_3/pos"", ""baseline/right_cheek_0/chrom"", ""baseline/right_cheek_1/pos"", ""baseline/right_cheek_2/pos"", ""baseline/right_cheek_3/chrom""]","{""forehead"": 68.0, ""left_cheek"": 81.5, ""right_cheek"": 84.5}",False,16.5,
14,18.999981,13.999986,23.999976,True,77.5,77.5,accepted,spatial_aggregation_of_saved_patch_BVP,median,12,3,12,3,True,"[""tracked/forehead_0/chrom"", ""baseline/forehead_1/pos"", ""tracked/forehead_2/chrom"", ""baseline/forehead_3/chrom"", ""baseline/left_cheek_0/chrom"", ""baseline/left_cheek_1/pos"", ""baseline/left_cheek_2/pos"", ""baseline/left_cheek_3/pos"", ""baseline/right_cheek_0/chrom"", ""baseline/right_cheek_1/chrom"", ""baseline/right_cheek_2/pos"", ""baseline/right_cheek_3/pos""]","{""forehead"": 56.5, ""left_cheek"": 77.5, ""right_cheek"": 91.5}",False,35.0,
15,19.99998,14.999984999999999,24.999975,True,84.0,84.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,12,3,12,3,True,"[""tracked/forehead_0/pos"", ""baseline/forehead_1/chrom"", ""tracked/forehead_2/chrom"", ""baseline/forehead_3/chrom"", ""baseline/left_cheek_0/pos"", ""baseline/left_cheek_1/pos"", ""baseline/left_cheek_2/chrom"", ""baseline/left_cheek_3/chrom"", ""baseline/right_cheek_0/pos"", ""baseline/right_cheek_1/chrom"", ""baseline/right_cheek_2/pos"", ""baseline/right_cheek_3/pos""]","{""forehead"": 56.0, ""left_cheek"": 84.0, ""right_cheek"": 103.5}",False,47.5,
16,20.999979,15.999984,25.999973999999998,True,73.5,73.5,accepted,spatial_aggregation_of_saved_patch_BVP,median,12,3,12,3,True,"[""tracked/forehead_0/pos"", ""baseline/forehead_1/chrom"", ""baseline/forehead_2/chrom"", ""baseline/forehead_3/pos"", ""baseline/left_cheek_0/chrom"", ""baseline/left_cheek_1/pos"", ""baseline/left_cheek_2/chrom"", ""baseline/left_cheek_3/chrom"", ""baseline/right_cheek_0/pos"", ""baseline/right_cheek_1/chrom"", ""baseline/right_cheek_2/pos"", ""baseline/right_cheek_3/pos""]","{""forehead"": 57.0, ""left_cheek"": 73.5, ""right_cheek"": 94.0}",False,37.0,
17,21.999978,16.999983,26.999972999999997,True,56.5,56.5,accepted,spatial_aggregation_of_saved_patch_BVP,median,12,3,12,3,True,"[""tracked/forehead_0/pos"", ""baseline/forehead_1/chrom"", ""baseline/forehead_2/chrom"", ""baseline/forehead_3/chrom"", ""baseline/left_cheek_0/chrom"", ""baseline/left_cheek_1/pos"", ""baseline/left_cheek_2/pos"", ""baseline/left_cheek_3/pos"", ""baseline/right_cheek_0/pos"", ""baseline/right_cheek_1/pos"", ""baseline/right_cheek_2/pos"", ""baseline/right_cheek_3/chrom""]","{""forehead"": 56.5, ""left_cheek"": 54.5, ""right_cheek"": 90.0}",True,35.5,
18,22.999976999999998,17.999982,27.999972,True,62.5,62.5,accepted,spatial_aggregation_of_saved_patch_BVP,median,12,3,12,3,True,"[""tracked/forehead_0/pos"", ""baseline/forehead_1/chrom"", ""tracked/forehead_2/chrom"", ""baseline/forehead_3/pos"", ""baseline/left_cheek_0/chrom"", ""tracked/left_cheek_1/pos"", ""baseline/left_cheek_2/chrom"", ""baseline/left_cheek_3/pos"", ""baseline/right_cheek_0/pos"", ""baseline/right_cheek_1/chrom"", ""baseline/right_cheek_2/pos"", ""baseline/right_cheek_3/chrom""]","{""forehead"": 51.0, ""left_cheek"": 62.5, ""right_cheek"": 91.0}",True,40.0,
19,23.999976,18.999981,28.999971,True,68.0,68.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,12,3,12,3,True,"[""tracked/forehead_0/pos"", ""baseline/forehead_1/chrom"", ""baseline/forehead_2/chrom"", ""baseline/forehead_3/pos"", ""baseline/left_cheek_0/chrom"", ""tracked/left_cheek_1/pos"", ""baseline/left_cheek_2/pos"", ""baseline/left_cheek_3/chrom"", ""baseline/right_cheek_0/pos"", ""baseline/right_cheek_1/chrom"", ""baseline/right_cheek_2/pos"", ""baseline/right_cheek_3/chrom""]","{""forehead"": 58.0, ""left_cheek"": 68.0, ""right_cheek"": 92.0}",True,34.0,
20,24.999975,19.99998,29.999969999999998,True,62.0,62.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,12,3,12,3,True,"[""tracked/forehead_0/pos"", ""baseline/forehead_1/chrom"", ""baseline/forehead_2/chrom"", ""baseline/forehead_3/pos"", ""baseline/left_cheek_0/chrom"", ""tracked/left_cheek_1/pos"", ""baseline/left_cheek_2/pos"", ""baseline/left_cheek_3/pos"", ""baseline/right_cheek_0/pos"", ""baseline/right_cheek_1/pos"", ""baseline/right_cheek_2/pos"", ""baseline/right_cheek_3/chrom""]","{""forehead"": 59.0, ""left_cheek"": 70.5, ""right_cheek"": 62.0}",True,11.5,
21,25.999973999999998,20.999979,30.999969,True,61.5,61.5,accepted,spatial_aggregation_of_saved_patch_BVP,median,12,3,12,3,True,"[""tracked/forehead_0/chrom"", ""baseline/forehead_1/chrom"", ""baseline/forehead_2/chrom"", ""baseline/forehead_3/pos"", ""baseline/left_cheek_0/pos"", ""baseline/left_cheek_1/pos"", ""baseline/left_cheek_2/pos"", ""baseline/left_cheek_3/pos"", ""baseline/right_cheek_0/chrom"", ""baseline/right_cheek_1/pos"", ""baseline/right_cheek_2/pos"", ""baseline/right_cheek_3/chrom""]","{""forehead"": 57.5, ""left_cheek"": 67.0, ""right_cheek"": 61.5}",True,9.5,
22,26.999972999999997,21.999978,31.999968,True,62.5,62.5,accepted,spatial_aggregation_of_saved_patch_BVP,median,12,3,12,3,True,"[""tracked/forehead_0/chrom"", ""baseline/forehead_1/pos"", ""baseline/forehead_2/chrom"", ""baseline/forehead_3/pos"", ""baseline/left_cheek_0/pos"", ""tracked/left_cheek_1/pos"", ""baseline/left_cheek_2/pos"", ""baseline/left_cheek_3/pos"", ""baseline/right_cheek_0/chrom"", ""baseline/right_cheek_1/pos"", ""baseline/right_cheek_2/chrom"", ""baseline/right_cheek_3/chrom""]","{""forehead"": 62.5, ""left_cheek"": 62.5, ""right_cheek"": 52.0}",True,10.5,
23,27.999972,22.999976999999998,32.999967,True,73.5,73.5,accepted,spatial_aggregation_of_saved_patch_BVP,median,12,3,12,3,True,"[""tracked/forehead_0/chrom"", ""baseline/forehead_1/pos"", ""tracked/forehead_2/chrom"", ""baseline/forehead_3/pos"", ""baseline/left_cheek_0/pos"", ""baseline/left_cheek_1/chrom"", ""baseline/left_cheek_2/pos"", ""baseline/left_cheek_3/pos"", ""baseline/right_cheek_0/pos"", ""baseline/right_cheek_1/pos"", ""baseline/right_cheek_2/pos"", ""baseline/right_cheek_3/chrom""]","{""forehead"": 62.5, ""left_cheek"": 73.5, ""right_cheek"": 77.5}",True,15.0,
24,28.999971,23.999976,33.999966,True,82.5,82.5,accepted,spatial_aggregation_of_saved_patch_BVP,median,12,3,12,3,True,"[""baseline/forehead_0/chrom"", ""baseline/forehead_1/pos"", ""tracked/forehead_2/chrom"", ""baseline/forehead_3/chrom"", ""baseline/left_cheek_0/chrom"", ""baseline/left_cheek_1/pos"", ""baseline/left_cheek_2/chrom"", ""baseline/left_cheek_3/pos"", ""baseline/right_cheek_0/pos"", ""baseline/right_cheek_1/chrom"", ""baseline/right_cheek_2/chrom"", ""baseline/right_cheek_3/chrom""]","{""forehead"": 82.5, ""left_cheek"": 69.0, ""right_cheek"": 108.5}",True,39.5,
25,29.999969999999998,24.999975,34.999964999999996,True,67.5,67.5,accepted,spatial_aggregation_of_saved_patch_BVP,median,12,3,12,3,True,"[""tracked/forehead_0/chrom"", ""baseline/forehead_1/pos"", ""tracked/forehead_2/chrom"", ""baseline/forehead_3/chrom"", ""baseline/left_cheek_0/chrom"", ""baseline/left_cheek_1/pos"", ""baseline/left_cheek_2/pos"", ""baseline/left_cheek_3/pos"", ""baseline/right_cheek_0/pos"", ""baseline/right_cheek_1/chrom"", ""baseline/right_cheek_2/pos"", ""baseline/right_cheek_3/pos""]","{""forehead"": 62.0, ""left_cheek"": 73.5, ""right_cheek"": 67.5}",False,11.5,
26,30.999969,25.999973999999998,35.999964,True,62.0,62.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,12,3,12,3,True,"[""baseline/forehead_0/chrom"", ""baseline/forehead_1/pos"", ""tracked/forehead_2/chrom"", ""baseline/forehead_3/chrom"", ""baseline/left_cheek_0/pos"", ""baseline/left_cheek_1/pos"", ""baseline/left_cheek_2/pos"", ""baseline/left_cheek_3/pos"", ""baseline/right_cheek_0/pos"", ""baseline/right_cheek_1/chrom"", ""baseline/right_cheek_2/pos"", ""baseline/right_cheek_3/pos""]","{""forehead"": 62.0, ""left_cheek"": 79.5, ""right_cheek"": 61.0}",True,18.5,
27,31.999968,26.999972999999997,36.999963,True,62.0,62.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,12,3,12,3,True,"[""baseline/forehead_0/pos"", ""baseline/forehead_1/pos"", ""tracked/forehead_2/chrom"", ""baseline/forehead_3/chrom"", ""baseline/left_cheek_0/pos"", ""baseline/left_cheek_1/pos"", ""baseline/left_cheek_2/pos"", ""baseline/left_cheek_3/chrom"", ""baseline/right_cheek_0/pos"", ""baseline/right_cheek_1/chrom"", ""baseline/right_cheek_2/pos"", ""baseline/right_cheek_3/pos""]","{""forehead"": 62.0, ""left_cheek"": 61.0, ""right_cheek"": 62.5}",True,1.5,
28,32.999967,27.999972,37.999962,True,64.0,64.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,12,3,12,3,True,"[""baseline/forehead_0/pos"", ""baseline/forehead_1/pos"", ""tracked/forehead_2/chrom"", ""baseline/forehead_3/chrom"", ""baseline/left_cheek_0/pos"", ""baseline/left_cheek_1/pos"", ""baseline/left_cheek_2/pos"", ""baseline/left_cheek_3/chrom"", ""baseline/right_cheek_0/pos"", ""baseline/right_cheek_1/chrom"", ""baseline/right_cheek_2/pos"", ""baseline/right_cheek_3/pos""]","{""forehead"": 61.0, ""left_cheek"": 82.5, ""right_cheek"": 64.0}",True,21.5,
29,33.999966,28.999971,38.999961,True,60.0,60.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,12,3,12,3,True,"[""baseline/forehead_0/pos"", ""baseline/forehead_1/pos"", ""tracked/forehead_2/pos"", ""baseline/forehead_3/chrom"", ""tracked/left_cheek_0/chrom"", ""baseline/left_cheek_1/pos"", ""baseline/left_cheek_2/pos"", ""baseline/left_cheek_3/chrom"", ""baseline/right_cheek_0/chrom"", ""baseline/right_cheek_1/chrom"", ""baseline/right_cheek_2/chrom"", ""baseline/right_cheek_3/pos""]","{""forehead"": 60.5, ""left_cheek"": 56.5, ""right_cheek"": 60.0}",True,4.0,
30,34.999964999999996,29.999969999999998,39.99996,True,58.5,58.5,accepted,spatial_aggregation_of_saved_patch_BVP,median,12,3,12,3,True,"[""tracked/forehead_0/chrom"", ""baseline/forehead_1/pos"", ""tracked/forehead_2/chrom"", ""baseline/forehead_3/chrom"", ""tracked/left_cheek_0/chrom"", ""baseline/left_cheek_1/pos"", ""baseline/left_cheek_2/pos"", ""baseline/left_cheek_3/pos"", ""baseline/right_cheek_0/pos"", ""baseline/right_cheek_1/chrom"", ""baseline/right_cheek_2/chrom"", ""baseline/right_cheek_3/pos""]","{""forehead"": 55.5, ""left_cheek"": 59.0, ""right_cheek"": 58.5}",True,3.5,
31,35.999964,30.999969,40.999959,True,59.5,59.5,accepted,spatial_aggregation_of_saved_patch_BVP,median,12,3,12,3,True,"[""tracked/forehead_0/chrom"", ""baseline/forehead_1/pos"", ""tracked/forehead_2/pos"", ""baseline/forehead_3/chrom"", ""tracked/left_cheek_0/chrom"", ""baseline/left_cheek_1/pos"", ""baseline/left_cheek_2/chrom"", ""baseline/left_cheek_3/pos"", ""baseline/right_cheek_0/chrom"", ""baseline/right_cheek_1/chrom"", ""baseline/right_cheek_2/chrom"", ""baseline/right_cheek_3/pos""]","{""forehead"": 55.0, ""left_cheek"": 59.5, ""right_cheek"": 64.5}",True,9.5,
32,36.999963,31.999968,41.999958,True,69.0,69.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,12,3,12,3,True,"[""tracked/forehead_0/chrom"", ""baseline/forehead_1/pos"", ""tracked/forehead_2/pos"", ""baseline/forehead_3/chrom"", ""tracked/left_cheek_0/chrom"", ""baseline/left_cheek_1/chrom"", ""baseline/left_cheek_2/chrom"", ""baseline/left_cheek_3/chrom"", ""baseline/right_cheek_0/chrom"", ""baseline/right_cheek_1/pos"", ""baseline/right_cheek_2/chrom"", ""baseline/right_cheek_3/pos""]","{""forehead"": 54.0, ""left_cheek"": 69.0, ""right_cheek"": 72.5}",True,18.5,
33,37.999962,32.999967,42.999956999999995,True,63.5,63.5,accepted,spatial_aggregation_of_saved_patch_BVP,median,12,3,12,3,True,"[""baseline/forehead_0/chrom"", ""baseline/forehead_1/pos"", ""tracked/forehead_2/pos"", ""baseline/forehead_3/chrom"", ""tracked/left_cheek_0/chrom"", ""baseline/left_cheek_1/chrom"", ""baseline/left_cheek_2/pos"", ""baseline/left_cheek_3/chrom"", ""baseline/right_cheek_0/chrom"", ""baseline/right_cheek_1/pos"", ""baseline/right_cheek_2/pos"", ""baseline/right_cheek_3/chrom""]","{""forehead"": 55.0, ""left_cheek"": 70.5, ""right_cheek"": 63.5}",False,15.5,
34,38.999961,33.999966,43.999956,True,72.5,72.5,accepted,spatial_aggregation_of_saved_patch_BVP,median,12,3,12,3,True,"[""tracked/forehead_0/chrom"", ""baseline/forehead_1/pos"", ""tracked/forehead_2/chrom"", ""baseline/forehead_3/pos"", ""tracked/left_cheek_0/chrom"", ""baseline/left_cheek_1/chrom"", ""baseline/left_cheek_2/pos"", ""baseline/left_cheek_3/pos"", ""baseline/right_cheek_0/chrom"", ""baseline/right_cheek_1/pos"", ""baseline/right_cheek_2/chrom"", ""baseline/right_cheek_3/chrom""]","{""forehead"": 69.5, ""left_cheek"": 72.5, ""right_cheek"": 76.5}",False,7.0,
35,39.99996,34.999964999999996,44.999955,True,71.0,71.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,12,3,12,3,True,"[""tracked/forehead_0/pos"", ""baseline/forehead_1/chrom"", ""tracked/forehead_2/pos"", ""baseline/forehead_3/pos"", ""tracked/left_cheek_0/chrom"", ""baseline/left_cheek_1/pos"", ""baseline/left_cheek_2/pos"", ""baseline/left_cheek_3/pos"", ""baseline/right_cheek_0/chrom"", ""baseline/right_cheek_1/pos"", ""baseline/right_cheek_2/chrom"", ""baseline/right_cheek_3/chrom""]","{""forehead"": 71.0, ""left_cheek"": 68.5, ""right_cheek"": 78.0}",False,9.5,
36,40.999959,35.999964,45.999953999999995,True,82.0,82.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,12,3,12,3,True,"[""tracked/forehead_0/pos"", ""baseline/forehead_1/chrom"", ""tracked/forehead_2/pos"", ""baseline/forehead_3/pos"", ""baseline/left_cheek_0/pos"", ""baseline/left_cheek_1/pos"", ""baseline/left_cheek_2/chrom"", ""baseline/left_cheek_3/pos"", ""baseline/right_cheek_0/chrom"", ""baseline/right_cheek_1/chrom"", ""baseline/right_cheek_2/chrom"", ""baseline/right_cheek_3/pos""]","{""forehead"": 71.5, ""left_cheek"": 101.0, ""right_cheek"": 82.0}",True,29.5,
37,41.999958,36.999963,46.999953,True,82.5,82.5,accepted,spatial_aggregation_of_saved_patch_BVP,median,12,3,12,3,True,"[""tracked/forehead_0/pos"", ""baseline/forehead_1/chrom"", ""tracked/forehead_2/pos"", ""baseline/forehead_3/pos"", ""baseline/left_cheek_0/pos"", ""baseline/left_cheek_1/pos"", ""baseline/left_cheek_2/chrom"", ""baseline/left_cheek_3/pos"", ""baseline/right_cheek_0/pos"", ""baseline/right_cheek_1/chrom"", ""baseline/right_cheek_2/chrom"", ""baseline/right_cheek_3/pos""]","{""forehead"": 72.5, ""left_cheek"": 102.0, ""right_cheek"": 82.5}",True,29.5,
38,42.999956999999995,37.999962,47.999952,True,79.5,79.5,accepted,spatial_aggregation_of_saved_patch_BVP,median,12,3,12,3,True,"[""tracked/forehead_0/chrom"", ""baseline/forehead_1/chrom"", ""tracked/forehead_2/pos"", ""baseline/forehead_3/pos"", ""baseline/left_cheek_0/chrom"", ""tracked/left_cheek_1/chrom"", ""baseline/left_cheek_2/chrom"", ""baseline/left_cheek_3/pos"", ""baseline/right_cheek_0/pos"", ""baseline/right_cheek_1/pos"", ""baseline/right_cheek_2/chrom"", ""baseline/right_cheek_3/chrom""]","{""forehead"": 79.5, ""left_cheek"": 102.0, ""right_cheek"": 70.5}",True,31.5,
39,43.999956,38.999961,48.999950999999996,True,91.0,91.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,12,3,12,3,True,"[""tracked/forehead_0/chrom"", ""baseline/forehead_1/chrom"", ""baseline/forehead_2/chrom"", ""baseline/forehead_3/pos"", ""tracked/left_cheek_0/chrom"", ""tracked/left_cheek_1/chrom"", ""baseline/left_cheek_2/chrom"", ""baseline/left_cheek_3/pos"", ""baseline/right_cheek_0/pos"", ""baseline/right_cheek_1/chrom"", ""baseline/right_cheek_2/chrom"", ""baseline/right_cheek_3/chrom""]","{""forehead"": 126.0, ""left_cheek"": 91.0, ""right_cheek"": 78.5}",True,47.5,
40,44.999955,39.99996,49.99995,True,98.5,98.5,accepted,spatial_aggregation_of_saved_patch_BVP,median,12,3,12,3,True,"[""tracked/forehead_0/chrom"", ""baseline/forehead_1/pos"", ""baseline/forehead_2/chrom"", ""baseline/forehead_3/pos"", ""tracked/left_cheek_0/chrom"", ""tracked/left_cheek_1/chrom"", ""baseline/left_cheek_2/chrom"", ""baseline/left_cheek_3/pos"", ""baseline/right_cheek_0/pos"", ""baseline/right_cheek_1/chrom"", ""baseline/right_cheek_2/chrom"", ""baseline/right_cheek_3/chrom""]","{""forehead"": 127.0, ""left_cheek"": 92.0, ""right_cheek"": 98.5}",True,35.0,
41,45.999953999999995,40.999959,50.999949,True,92.5,92.5,accepted,spatial_aggregation_of_saved_patch_BVP,median,12,3,12,3,True,"[""tracked/forehead_0/pos"", ""baseline/forehead_1/pos"", ""tracked/forehead_2/chrom"", ""tracked/forehead_3/chrom"", ""tracked/left_cheek_0/chrom"", ""tracked/left_cheek_1/chrom"", ""baseline/left_cheek_2/chrom"", ""baseline/left_cheek_3/pos"", ""baseline/right_cheek_0/pos"", ""baseline/right_cheek_1/pos"", ""baseline/right_cheek_2/chrom"", ""baseline/right_cheek_3/pos""]","{""forehead"": 92.5, ""left_cheek"": 92.5, ""right_cheek"": 112.5}",True,20.0,
42,46.999953,41.999958,51.999947999999996,True,87.5,87.5,accepted,spatial_aggregation_of_saved_patch_BVP,median,12,3,12,3,True,"[""baseline/forehead_0/chrom"", ""baseline/forehead_1/pos"", ""tracked/forehead_2/pos"", ""tracked/forehead_3/chrom"", ""tracked/left_cheek_0/chrom"", ""tracked/left_cheek_1/pos"", ""baseline/left_cheek_2/chrom"", ""baseline/left_cheek_3/pos"", ""baseline/right_cheek_0/pos"", ""baseline/right_cheek_1/pos"", ""baseline/right_cheek_2/chrom"", ""baseline/right_cheek_3/chrom""]","{""forehead"": 59.5, ""left_cheek"": 87.5, ""right_cheek"": 112.5}",False,53.0,
