time_s,observed_fraction,interpolated_fraction,spectral_peak_bpm,peak_concentration,accepted,status,ridge_bpm,legacy_ridge_bpm,evidence_local_bpm,evidence_score,evidence_runner_up_margin,evidence_selected_relative_power,evidence_selected_peak_bpm,evidence_selected_periodic_support,evidence_selected_motion_overlap,evidence_candidate_count,evidence_candidates_json,evidence_reacquired,evidence_tracker_state,evidence_motion_available,raw_spectral_peak_bpm,window_start_s,window_end_s,hr_source
4.99995,0.8,0.0,,,False,gap_or_filter_edge,,,,,,,,,,0,[],False,unavailable,False,,0.0,9.9999,saved_fused_wave_motion_dp
5.99994,0.9,0.0,,,False,gap_or_filter_edge,,,,,,,,,,0,[],False,unavailable,False,,0.9999899999999999,10.99989,saved_fused_wave_motion_dp
6.99993,1.0,0.0,74.0,0.7421565331540277,True,candidate_only,74.0,74.0,74.0,1.1995867951159216,2.241481672289906,1.0,74.0,0.8984072559144061,0.01867321357213444,2,"[{""bpm"":74.0,""relative_power"":1.0,""peak_concentration"":0.7421565331540277,""prominence"":1.0,""period_correlation"":0.8990741881252808,""split_period_correlation"":0.8964064592817819,""periodic_support"":0.8984072559144061,""harmonic2_relative_power"":0.04467498190437091,""harmonic3_relative_power"":0.004437752173239516,""harmonic_support"":0.2346803305752428,""motion_profile"":0.01867321357213444,""motion_strength"":0.04946067035523118,""motion_reliability"":1.0,""motion_overlap"":0.01867321357213444,""motion_available"":true,""evidence_score"":1.1995867951159216,""supported_bpm"":[71.0,72.0,73.0,74.0,75.0,76.0,77.0],""supported_relative_power"":[0.5157985165452635,0.6885445088176934,0.8612905010901233,1.0,0.9738611762054641,0.9477223524109283,0.921583528616392]},{""bpm"":153.0,""relative_power"":0.055701316109898764,""peak_concentration"":0.038929380071178916,""prominence"":0.05539083064471239,""period_correlation"":-0.826963111779295,""split_period_correlation"":-0.8171432602045559,""periodic_support"":0.0,""harmonic2_relative_power"":3.8317596716329193e-05,""harmonic3_relative_power"":5.940142490983099e-09,""harmonic_support"":0.0014673047263937052,""motion_profile"":0.026119324460758694,""motion_strength"":0.04946067035523118,""motion_reliability"":1.0,""motion_overlap"":0.026119324460758694,""motion_available"":true,""evidence_score"":-1.0418948771739842,""supported_bpm"":[151.0,152.0,153.0],""supported_relative_power"":[0.05180584262180971,0.05418279619428931,0.055701316109898764]}]",False,acquired,True,74.0,1.9999799999999999,11.99988,saved_fused_wave_motion_dp
7.9999199999999995,1.0,0.0,74.0,0.7430224868619157,True,candidate_only,74.0,74.0,74.0,1.2023829894698475,2.248968680998215,1.0,74.0,0.8916416364999861,0.027794660067414885,2,"[{""bpm"":74.0,""relative_power"":1.0,""peak_concentration"":0.7430224868619157,""prominence"":1.0,""period_correlation"":0.8915838434408845,""split_period_correlation"":0.8918150156772909,""periodic_support"":0.8916416364999861,""harmonic2_relative_power"":0.05331224620570902,""harmonic3_relative_power"":0.0052774272901503225,""harmonic_support"":0.2563205144041313,""motion_profile"":0.027794660067414885,""motion_strength"":0.05037538680776387,""motion_reliability"":1.0,""motion_overlap"":0.027794660067414885,""motion_available"":true,""evidence_score"":1.2023829894698475,""supported_bpm"":[71.0,72.0,73.0,74.0,75.0,76.0,77.0],""supported_relative_power"":[0.5271961324382228,0.6970868612201169,0.8669775900020107,1.0,0.9544587592799377,0.9089175185598755,0.8633762778398126]},{""bpm"":148.0,""relative_power"":0.05331224620570902,""peak_concentration"":0.04328718884188993,""prominence"":0.05225478653155341,""period_correlation"":-0.8313914618659933,""split_period_correlation"":-0.8311459122857382,""periodic_support"":0.0,""harmonic2_relative_power"":9.739101852736224e-06,""harmonic3_relative_power"":3.605765237461424e-08,""harmonic_support"":0.0007359101090567973,""motion_profile"":0.017012301321592184,""motion_strength"":0.05037538680776387,""motion_reliability"":1.0,""motion_overlap"":0.017012301321592184,""motion_available"":true,""evidence_score"":-1.0465856915283676,""supported_bpm"":[148.0,149.0,150.0,151.0],""supported_relative_power"":[0.05331224620570902,0.05285996685851117,0.05240768751131334,0.0519554081641155]}]",False,tracked,True,74.0,2.99997,12.99987,saved_fused_wave_motion_dp
8.99991,1.0,0.0,74.0,0.7385907662237329,True,candidate_only,74.0,74.0,74.0,1.1817608463908231,2.2045061863581026,1.0,74.0,0.8795123713918287,0.03986005621650742,2,"[{""bpm"":74.0,""relative_power"":1.0,""peak_concentration"":0.7385907662237329,""prominence"":1.0,""period_correlation"":0.878520345934814,""split_period_correlation"":0.8824884477628729,""periodic_support"":0.8795123713918287,""harmonic2_relative_power"":0.056996897290572515,""harmonic3_relative_power"":0.005259182890028666,""harmonic_support"":0.2641223081304458,""motion_profile"":0.03986005621650742,""motion_strength"":0.05039976674731013,""motion_reliability"":1.0,""motion_overlap"":0.03986005621650742,""motion_available"":true,""evidence_score"":1.1817608463908231,""supported_bpm"":[71.0,72.0,73.0,74.0,75.0,76.0,77.0],""supported_relative_power"":[0.5793346152859576,0.7331081443470863,0.8868816734082149,1.0,0.9162137317238292,0.8324274634476585,0.7486411951714866]},{""bpm"":148.0,""relative_power"":0.056996897290572515,""peak_concentration"":0.05105877933766307,""prominence"":0.05614857063044648,""period_correlation"":-0.8166072968595818,""split_period_correlation"":-0.8208748259406533,""periodic_support"":0.0,""harmonic2_relative_power"":1.544193880432248e-05,""harmonic3_relative_power"":2.7772533496651406e-08,""harmonic_support"":0.0009520843536565749,""motion_profile"":0.01682557454094479,""motion_strength"":0.05039976674731013,""motion_reliability"":1.0,""motion_overlap"":0.01682557454094479,""motion_available"":true,""evidence_score"":-1.0227453399672792,""supported_bpm"":[147.0,148.0,149.0,150.0],""supported_relative_power"":[0.05428756951946549,0.056996897290572515,0.054007799551001864,0.051018701811431214]}]",False,tracked,True,74.0,3.9999599999999997,13.99986,saved_fused_wave_motion_dp
9.9999,1.0,0.0,74.0,0.7358497103964595,True,candidate_only,74.0,74.0,74.0,1.1672389688754918,,1.0,74.0,0.8870814210708561,0.042216925070753517,1,"[{""bpm"":74.0,""relative_power"":1.0,""peak_concentration"":0.7358497103964595,""prominence"":1.0,""period_correlation"":0.8874975559704379,""split_period_correlation"":0.8858330163721106,""periodic_support"":0.8870814210708561,""harmonic2_relative_power"":0.048460500260719026,""harmonic3_relative_power"":0.004734660545748342,""harmonic_support"":0.244220562035992,""motion_profile"":0.042216925070753517,""motion_strength"":0.05235758405023516,""motion_reliability"":1.0,""motion_overlap"":0.042216925070753517,""motion_available"":true,""evidence_score"":1.1672389688754918,""supported_bpm"":[71.0,72.0,73.0,74.0,75.0,76.0,77.0],""supported_relative_power"":[0.6742361124704402,0.7967590037870201,0.9192818951036,1.0,0.8782457512089721,0.7564915024179445,0.6347372536269151]}]",False,tracked,True,74.0,4.99995,14.99985,saved_fused_wave_motion_dp
10.99989,1.0,0.0,74.0,0.7356828652540257,True,candidate_only,74.0,74.0,74.0,1.1188490646548512,2.1737918292305594,1.0,74.0,0.8825936753151133,0.04425222477664935,2,"[{""bpm"":74.0,""relative_power"":1.0,""peak_concentration"":0.7356828652540257,""prominence"":1.0,""period_correlation"":0.8827667392711822,""split_period_correlation"":0.8820744834469066,""periodic_support"":0.8825936753151133,""harmonic2_relative_power"":0.032268646930333905,""harmonic3_relative_power"":0.00457615254843942,""harmonic_support"":0.2033113027790381,""motion_profile"":0.04425222477664935,""motion_strength"":0.05211630511984346,""motion_reliability"":1.0,""motion_overlap"":0.04425222477664935,""motion_available"":true,""evidence_score"":1.1188490646548512,""supported_bpm"":[71.0,72.0,73.0,74.0,75.0,76.0,77.0],""supported_relative_power"":[0.7792535933940801,0.86628581150232,0.95331802961056,1.0,0.8512543572596579,0.702508714519316,0.5537630717789719]},{""bpm"":142.0,""relative_power"":0.05010789905790103,""peak_concentration"":0.04387926977975587,""prominence"":0.04962397276536879,""period_correlation"":-0.8549791775500767,""split_period_correlation"":-0.8614090614391234,""periodic_support"":0.0,""harmonic2_relative_power"":2.0083577338210487e-05,""harmonic3_relative_power"":4.2605315246307263e-07,""harmonic_support"":0.0010543070095263287,""motion_profile"":0.006596204370175352,""motion_strength"":0.05211630511984346,""motion_reliability"":1.0,""motion_overlap"":0.006596204370175352,""motion_available"":true,""evidence_score"":-1.054942764575708,""supported_bpm"":[142.0],""supported_relative_power"":[0.05010789905790103]}]",False,tracked,True,74.0,5.99994,15.999839999999999,saved_fused_wave_motion_dp
11.99988,1.0,0.0,74.0,0.7430181812725286,True,candidate_only,74.0,74.0,74.0,1.0404065407758043,,1.0,74.0,0.8663997166225592,0.04903298463063262,1,"[{""bpm"":74.0,""relative_power"":1.0,""peak_concentration"":0.7430181812725286,""prominence"":1.0,""period_correlation"":0.8628925777582356,""split_period_correlation"":0.8769211332155302,""periodic_support"":0.8663997166225592,""harmonic2_relative_power"":0.015768819521410238,""harmonic3_relative_power"":0.004350014128850117,""harmonic_support"":0.1486580832792797,""motion_profile"":0.04903298463063262,""motion_strength"":0.05189573021209633,""motion_reliability"":1.0,""motion_overlap"":0.04903298463063262,""motion_available"":true,""evidence_score"":1.0404065407758043,""supported_bpm"":[71.0,72.0,73.0,74.0,75.0,76.0,77.0],""supported_relative_power"":[0.8289195493630113,0.8991785958689466,0.9694376423748818,1.0,0.8383001140027799,0.67660022800556,0.5149003420083379]}]",False,tracked,True,74.0,6.99993,16.99983,saved_fused_wave_motion_dp
12.99987,1.0,0.0,74.0,0.7508979834072873,True,candidate_only,74.0,74.0,74.0,0.9851574836350356,,1.0,74.0,0.8523659377512901,0.05208809623874449,1,"[{""bpm"":74.0,""relative_power"":1.0,""peak_concentration"":0.7508979834072873,""prominence"":1.0,""period_correlation"":0.8507586239044878,""split_period_correlation"":0.8571878792916974,""periodic_support"":0.8523659377512901,""harmonic2_relative_power"":0.008351399310274517,""harmonic3_relative_power"":0.0036963209389610312,""harmonic_support"":0.11266507240704705,""motion_profile"":0.05208809623874449,""motion_strength"":0.05208809623874449,""motion_reliability"":1.0,""motion_overlap"":0.05208809623874449,""motion_available"":true,""evidence_score"":0.9851574836350356,""supported_bpm"":[71.0,72.0,73.0,74.0,75.0,76.0,77.0],""supported_relative_power"":[0.8039369320210965,0.8825764719587141,0.9612160118963317,1.0,0.8457523264603629,0.6915046529207258,0.5372569793810866]}]",False,tracked,True,74.0,7.9999199999999995,17.99982,saved_fused_wave_motion_dp
13.99986,1.0,0.0,74.0,0.7418261226394413,True,candidate_only,75.0,74.0,74.0,0.90526827474362,,0.8786058444885024,74.0,0.8109904794404856,0.04893105200809495,1,"[{""bpm"":74.0,""relative_power"":1.0,""peak_concentration"":0.7418261226394413,""prominence"":1.0,""period_correlation"":0.8117560025343177,""split_period_correlation"":0.8086939101589894,""periodic_support"":0.8109904794404856,""harmonic2_relative_power"":0.006523058303692451,""harmonic3_relative_power"":0.00281721644306331,""harmonic_support"":0.09934256236920447,""motion_profile"":0.04893105200809495,""motion_strength"":0.05242404726096525,""motion_reliability"":1.0,""motion_overlap"":0.04893105200809495,""motion_available"":true,""evidence_score"":0.9302682747436201,""supported_bpm"":[71.0,72.0,73.0,74.0,75.0,76.0,77.0],""supported_relative_power"":[0.7380233002475117,0.8379757077894686,0.9379281153314253,1.0,0.8786058444885024,0.7572116889770049,0.6358175334655056]}]",False,tracked,True,74.0,8.99991,18.99981,saved_fused_wave_motion_dp
