window_index,time_s,window_start_s,window_end_s,accepted,ridge_bpm,raw_estimate_bpm,status,hr_source,aggregation_mode,eligible_patches,eligible_regions,contributing_patches,contributing_regions,waveform_generated,selected_channels_json,region_medians_json,estimate_near_contributor_peak,region_median_spread_bpm,selected_cluster_score
34,38.99961,33.99966,43.99956,True,81.0,81.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,3,3,True,"[""baseline/forehead/pos"", ""baseline/left_cheek/pos"", ""baseline/right_cheek/pos""]","{""forehead"": 81.0, ""left_cheek"": 80.0, ""right_cheek"": 81.0}",True,1.0,0.3504336096284757
35,39.9996,34.99965,44.99955,True,80.0,80.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,3,3,True,"[""baseline/forehead/pos"", ""baseline/left_cheek/pos"", ""baseline/right_cheek/pos""]","{""forehead"": 80.0, ""left_cheek"": 80.0, ""right_cheek"": 80.0}",True,0.0,0.3677893026517422
36,40.99959,35.99964,45.999539999999996,True,79.0,79.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,3,3,True,"[""baseline/forehead/pos"", ""baseline/left_cheek/pos"", ""baseline/right_cheek/pos""]","{""forehead"": 79.0, ""left_cheek"": 79.0, ""right_cheek"": 79.0}",True,0.0,0.3594887374723083
37,41.99958,36.999629999999996,46.99953,True,78.0,78.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,3,3,True,"[""baseline/forehead/pos"", ""baseline/left_cheek/pos"", ""baseline/right_cheek/pos""]","{""forehead"": 78.0, ""left_cheek"": 78.0, ""right_cheek"": 78.0}",True,0.0,0.34856212756405086
38,42.99957,37.99962,47.99952,True,76.0,76.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,3,3,True,"[""baseline/forehead/pos"", ""baseline/left_cheek/pos"", ""baseline/right_cheek/pos""]","{""forehead"": 76.0, ""left_cheek"": 77.0, ""right_cheek"": 76.0}",True,1.0,0.36698382100768695
39,43.99956,38.99961,48.99951,True,75.0,75.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,3,3,True,"[""baseline/forehead/pos"", ""baseline/left_cheek/pos"", ""baseline/right_cheek/pos""]","{""forehead"": 74.0, ""left_cheek"": 76.0, ""right_cheek"": 75.0}",True,2.0,0.4016138925619141
40,44.99955,39.9996,49.9995,True,74.0,74.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,3,3,True,"[""baseline/forehead/pos"", ""baseline/left_cheek/pos"", ""baseline/right_cheek/pos""]","{""forehead"": 74.0, ""left_cheek"": 75.0, ""right_cheek"": 74.0}",True,1.0,0.41983148688397504
41,45.999539999999996,40.99959,50.99949,True,74.0,74.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,3,3,True,"[""baseline/forehead/pos"", ""baseline/left_cheek/pos"", ""baseline/right_cheek/pos""]","{""forehead"": 74.0, ""left_cheek"": 75.0, ""right_cheek"": 74.0}",True,1.0,0.4215666150095818
42,46.99953,41.99958,51.99948,True,75.0,75.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,3,3,True,"[""baseline/forehead/pos"", ""baseline/left_cheek/pos"", ""baseline/right_cheek/pos""]","{""forehead"": 75.0, ""left_cheek"": 75.0, ""right_cheek"": 75.0}",True,0.0,0.41086889775166674
43,47.99952,42.99957,52.99947,True,76.0,76.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,3,3,True,"[""baseline/forehead/pos"", ""baseline/left_cheek/pos"", ""baseline/right_cheek/pos""]","{""forehead"": 76.0, ""left_cheek"": 75.0, ""right_cheek"": 76.0}",True,1.0,0.37478703478316094
44,48.99951,43.99956,53.99946,True,78.0,78.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,3,3,True,"[""baseline/forehead/pos"", ""baseline/left_cheek/pos"", ""baseline/right_cheek/pos""]","{""forehead"": 79.0, ""left_cheek"": 76.0, ""right_cheek"": 78.0}",True,3.0,0.314396356261672
45,49.9995,44.99955,54.999449999999996,True,80.0,80.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,3,3,True,"[""baseline/forehead/pos"", ""baseline/left_cheek/pos"", ""baseline/right_cheek/pos""]","{""forehead"": 81.0, ""left_cheek"": 79.0, ""right_cheek"": 80.0}",True,2.0,0.2926122150584759
46,50.99949,45.999539999999996,55.99944,True,82.0,82.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,3,3,True,"[""baseline/forehead/pos"", ""baseline/left_cheek/pos"", ""baseline/right_cheek/pos""]","{""forehead"": 83.0, ""left_cheek"": 82.0, ""right_cheek"": 82.0}",True,1.0,0.33166613445103726
47,51.99948,46.99953,56.99943,True,83.0,83.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,3,3,True,"[""baseline/forehead/pos"", ""baseline/left_cheek/pos"", ""baseline/right_cheek/pos""]","{""forehead"": 83.0, ""left_cheek"": 82.0, ""right_cheek"": 83.0}",True,1.0,0.3692025927705324
48,52.99947,47.99952,57.99942,False,,,insufficient_regions,spatial_aggregation_of_saved_patch_BVP,psd_cluster,0,0,0,0,False,[],{},False,,
49,53.99946,48.99951,58.99941,False,,,insufficient_regions,spatial_aggregation_of_saved_patch_BVP,psd_cluster,0,0,0,0,False,[],{},False,,
