stage,case,shift_s,Nplanned,Noutput,Nref,Nvalid,Nwithin5,Nwithin10,hr_output_coverage_pct,paired_reference_coverage_pct,MAE_bpm,RMSE_bpm,Bias_bpm,MAPE_pct,P5_valid_pct,P10_valid_pct,R5_all_reference_pct,R10_all_reference_pct,P95_abs_error_bpm,Max_abs_error_bpm,LoA_lower_descriptive_bpm,LoA_upper_descriptive_bpm
stage2_hr,data6,-5,62,31,62,31,0,0,50.0,50.0,21.938709677419357,22.214271785672874,-21.938709677419357,19.646646757378658,0.0,0.0,0.0,0.0,26.799999999999997,29.400000000000006,-28.888409679299222,-14.989009675539492
stage2_hr,data6,-2,62,31,62,31,0,0,50.0,50.0,22.206451612903226,22.613484415705482,-22.206451612903226,19.805831702592243,0.0,0.0,0.0,0.0,29.15,30.700000000000003,-30.71639385143962,-13.696509374366833
stage2_hr,data6,-1,62,31,62,31,0,0,50.0,50.0,22.364516129032257,22.85816717174876,-22.364516129032257,19.89828526602885,0.0,0.0,0.0,0.0,30.25,31.599999999999994,-31.778305655886676,-12.950726602177838
stage2_hr,data6,0,62,31,62,31,0,0,50.0,50.0,22.56774193548387,23.161021204295082,-22.56774193548387,20.019099649209405,0.0,0.0,0.0,0.0,31.4,32.7,-32.94542981769757,-12.190054053270165
stage2_hr,data6,1,62,31,62,31,0,0,50.0,50.0,22.816129032258058,23.513448451142086,-22.816129032258058,20.169670239337645,0.0,0.0,0.0,0.0,32.55,33.8,-34.14068911989477,-11.491568944621338
stage2_hr,data6,2,62,31,62,31,0,0,50.0,50.0,23.11290322580645,23.91287276491404,-23.11290322580645,20.35305212283905,0.0,0.0,0.0,0.0,33.599999999999994,35.0,-35.33317885334052,-10.892627598272377
stage2_hr,data6,5,62,31,61,31,0,0,50.0,50.81967213114754,24.24838709677419,25.288700779137987,-24.24838709677419,21.078246038179792,0.0,0.0,0.0,0.0,36.45,38.099999999999994,-38.55127326494966,-9.94550092859873
