stage,case,Nplanned,Noutput,Nref,Nvalid,Nwithin5,Nwithin10,hr_output_coverage_pct,paired_reference_coverage_pct,MAE_bpm,RMSE_bpm,Bias_bpm,MAPE_pct,P5_valid_pct,P10_valid_pct,R5_all_reference_pct,R10_all_reference_pct,P95_abs_error_bpm,Max_abs_error_bpm,LoA_lower_descriptive_bpm,LoA_upper_descriptive_bpm,baseline_MAE_bpm,delta_MAE_bpm,delta_R5_pp,delta_hr_coverage_pp,waveform_coverage_pct,baseline_waveform_coverage_pct,delta_waveform_coverage_pp,common_windows,new_windows,lost_windows,common_MAE_bpm,common_baseline_MAE_bpm,new_MAE_bpm,lost_baseline_MAE_bpm,correct_new_windows,lost_correct_windows,mean_hr_bpm,sync_status
stage2_hr,data1,42,38,42,38,0,11,90.47619047619048,90.47619047619048,13.049999999999999,13.656355759556755,-13.049999999999999,12.111603944110092,0.0,28.94736842105263,0.0,26.19047619047619,20.344999999999995,20.900000000000006,-21.04315208264025,-5.056847917359747,13.097297297297297,-0.04729729729729826,0.0,2.3809523809523796,90.67524115755627,88.7459807073955,1.9292604501607746,37,1,0,13.151351351351352,13.097297297297297,9.299999999999997,,0,0,93.52631578947368,fixed_original_estimated_timestamps_not_hardware_sync
stage2_hr,data2,37,33,37,33,29,32,89.1891891891892,89.1891891891892,3.0151515151515142,3.8112671876631223,1.2212121212121207,3.7968857391937623,87.87878787878788,96.96969696969697,78.37837837837837,86.48648648648648,8.519999999999994,10.299999999999997,-5.964727270363201,8.407151512787443,3.16060606060606,-0.14545454545454595,0.0,0.0,90.45226130653266,90.45226130653266,0.0,33,0,0,3.0151515151515142,3.16060606060606,,,0,0,80.12121212121212,fixed_original_estimated_timestamps_not_hardware_sync
stage2_hr,data3,65,59,65,59,11,19,90.76923076923077,90.76923076923077,32.85423728813559,39.6749547434941,-32.18983050847458,31.323253636937785,18.64406779661017,32.20338983050848,16.923076923076923,29.23076923076923,59.53,60.8,-78.03838554149621,13.658724524547061,43.952542372881354,-11.09830508474576,16.923076923076923,0.0,91.85051778478163,91.85051778478163,0.0,59,0,0,32.85423728813559,43.952542372881354,,,0,0,70.44067796610169,fixed_original_estimated_timestamps_not_hardware_sync
stage2_hr,data4,50,46,50,46,45,46,92.0,92.0,2.556521739130435,2.891742366298125,-0.09130434782608701,3.318757300560302,97.82608695652173,100.0,90.0,92.0,4.650000000000002,5.799999999999997,-5.818891945319164,5.63628324966699,2.78695652173913,-0.230434782608695,-2.0,0.0,92.58393341438324,92.58393341438324,0.0,46,0,0,2.556521739130435,2.78695652173913,,,0,0,76.84782608695652,fixed_original_estimated_timestamps_not_hardware_sync
stage2_hr,data5,53,49,53,49,24,33,92.45283018867924,92.45283018867924,28.39183673469388,45.628947131470504,28.171428571428574,27.392045094563294,48.97959183673469,67.34693877551021,45.283018867924525,62.264150943396224,80.64,81.6,-42.90965428470129,99.25251142755845,86.2734693877551,-57.88163265306122,45.283018867924525,0.0,93.2475884244373,93.2475884244373,0.0,49,0,0,28.39183673469388,86.2734693877551,,,0,0,125.57142857142857,fixed_original_estimated_timestamps_not_hardware_sync
stage2_hr,data6,62,31,62,31,0,0,50.0,50.0,22.56774193548387,23.161021204295082,-22.56774193548387,20.019099649209405,0.0,0.0,0.0,0.0,31.4,32.7,-32.94542981769757,-12.190054053270165,73.41388888888888,-50.84614695340501,0.0,-8.064516129032256,55.865921787709496,75.41899441340783,-19.55307262569833,31,0,5,22.56774193548387,74.69032258064516,,65.5,0,0,89.70967741935483,fixed_original_estimated_timestamps_not_hardware_sync
