stage,case,shift_s,Nplanned,Noutput,Nref,Nvalid,Nwithin5,Nwithin10,hr_output_coverage_pct,paired_reference_coverage_pct,MAE_bpm,RMSE_bpm,Bias_bpm,MAPE_pct,P5_valid_pct,P10_valid_pct,R5_all_reference_pct,R10_all_reference_pct,P95_abs_error_bpm,Max_abs_error_bpm,LoA_lower_descriptive_bpm,LoA_upper_descriptive_bpm
v24_replay,data5,-5,53,49,53,49,0,0,92.45283018867924,92.45283018867924,87.92857142857143,88.1073174472762,87.92857142857143,92.66410272359609,0.0,0.0,0.0,0.0,95.8,96.5,76.8201514689192,99.03699138822365
v24_replay,data5,-2,53,49,53,49,0,0,92.45283018867924,92.45283018867924,86.97142857142856,87.16635280441928,86.97142857142856,90.82061003440445,0.0,0.0,0.0,0.0,96.5,96.8,75.43389671520674,98.50896042765038
v24_replay,data5,-1,53,49,53,49,0,0,92.45283018867924,92.45283018867924,86.63061224489797,86.829987531347,86.63061224489797,90.16498668516783,0.0,0.0,0.0,0.0,96.33999999999999,96.8,74.9848055603727,98.27641892942324
v24_replay,data5,0,53,49,53,49,0,0,92.45283018867924,92.45283018867924,86.2734693877551,86.47621355149681,86.2734693877551,89.47653710020063,0.0,0.0,0.0,0.0,95.97999999999999,96.8,74.55377456806518,97.99316420744502
v24_replay,data5,1,53,49,53,49,0,0,92.45283018867924,92.45283018867924,85.89591836734695,86.10074663688214,85.89591836734695,88.74708706162123,0.0,0.0,0.0,0.0,95.8,96.5,74.14184347109644,97.64999326359747
v24_replay,data5,2,53,49,53,49,0,0,92.45283018867924,92.45283018867924,85.5,85.70497925667887,85.5,87.97953104565799,0.0,0.0,0.0,0.0,95.5,96.1,73.76868637648224,97.23131362351776
v24_replay,data5,5,53,49,52,49,0,0,92.45283018867924,94.23076923076923,84.20816326530611,84.39898683984208,84.20816326530611,85.45839349946361,0.0,0.0,0.0,0.0,94.5,94.8,72.97537687901709,95.44094965159513
