record_type,window_index,channel,patch_id,region,branch,method,status,observed_fraction,mean_quality,tracked_fraction,reset_fraction,representative,peak_bpm,peak_concentration,peak_fwhm_bpm,spectral_score,coefficient,polarity,medoid_channel
channel,1,baseline/right_cheek/chrom,right_cheek,right_cheek,baseline,chrom,nonfinite_bvp,0.4766666666666667,0.36043665135666775,0.07333333333333333,0.06,False,,,,,,,
channel,1,baseline/right_cheek/pos,right_cheek,right_cheek,baseline,pos,nonfinite_bvp,0.4766666666666667,0.36043665135666775,0.07333333333333333,0.06,False,,,,,,,
channel,1,tracked/forehead/chrom,forehead,forehead,tracked,chrom,nonfinite_bvp,0.4766666666666667,0.46618908420944677,0.09666666666666666,0.013333333333333334,False,,,,,,,
channel,1,tracked/forehead/pos,forehead,forehead,tracked,pos,nonfinite_bvp,0.4766666666666667,0.46618908420944677,0.09666666666666666,0.013333333333333334,False,,,,,,,
channel,1,tracked/left_cheek/chrom,left_cheek,left_cheek,tracked,chrom,nonfinite_bvp,0.4766666666666667,0.47666666128635116,0.08666666666666667,0.006666666666666667,False,,,,,,,
channel,1,tracked/left_cheek/pos,left_cheek,left_cheek,tracked,pos,nonfinite_bvp,0.4766666666666667,0.47666666128635116,0.08666666666666667,0.006666666666666667,False,,,,,,,
channel,1,tracked/right_cheek/chrom,right_cheek,right_cheek,tracked,chrom,nonfinite_bvp,0.4766666666666667,0.36043665135666775,0.07333333333333333,0.06,False,,,,,,,
channel,1,tracked/right_cheek/pos,right_cheek,right_cheek,tracked,pos,nonfinite_bvp,0.4766666666666667,0.36043665135666775,0.07333333333333333,0.06,False,,,,,,,
channel,2,baseline/forehead/chrom,forehead,forehead,baseline,chrom,nonfinite_bvp,0.5533333333333333,0.5421230413188172,0.11,0.01,False,,,,,,,
channel,2,baseline/forehead/pos,forehead,forehead,baseline,pos,nonfinite_bvp,0.5533333333333333,0.5421230413188172,0.11,0.01,False,,,,,,,
channel,2,baseline/left_cheek/chrom,left_cheek,left_cheek,baseline,chrom,nonfinite_bvp,0.5533333333333333,0.5533333270787016,0.09,0.0033333333333333335,False,,,,,,,
channel,2,baseline/left_cheek/pos,left_cheek,left_cheek,baseline,pos,nonfinite_bvp,0.5533333333333333,0.5533333270787016,0.09,0.0033333333333333335,False,,,,,,,
channel,2,baseline/right_cheek/chrom,right_cheek,right_cheek,baseline,chrom,nonfinite_bvp,0.5533333333333333,0.42017639922779093,0.09,0.07666666666666666,False,,,,,,,
channel,2,baseline/right_cheek/pos,right_cheek,right_cheek,baseline,pos,nonfinite_bvp,0.5533333333333333,0.42017639922779093,0.09,0.07666666666666666,False,,,,,,,
channel,2,tracked/forehead/chrom,forehead,forehead,tracked,chrom,nonfinite_bvp,0.5533333333333333,0.5421230413188172,0.11,0.01,False,,,,,,,
channel,2,tracked/forehead/pos,forehead,forehead,tracked,pos,nonfinite_bvp,0.5533333333333333,0.5421230413188172,0.11,0.01,False,,,,,,,
channel,2,tracked/left_cheek/chrom,left_cheek,left_cheek,tracked,chrom,nonfinite_bvp,0.5533333333333333,0.5533333270787016,0.09,0.0033333333333333335,False,,,,,,,
channel,2,tracked/left_cheek/pos,left_cheek,left_cheek,tracked,pos,nonfinite_bvp,0.5533333333333333,0.5533333270787016,0.09,0.0033333333333333335,False,,,,,,,
channel,2,tracked/right_cheek/chrom,right_cheek,right_cheek,tracked,chrom,nonfinite_bvp,0.5533333333333333,0.42017639922779093,0.09,0.07666666666666666,False,,,,,,,
channel,2,tracked/right_cheek/pos,right_cheek,right_cheek,tracked,pos,nonfinite_bvp,0.5533333333333333,0.42017639922779093,0.09,0.07666666666666666,False,,,,,,,
channel,3,baseline/forehead/chrom,forehead,forehead,baseline,chrom,nonfinite_bvp,0.6533333333333333,0.6405902017963255,0.11666666666666667,0.01,False,,,,,,,
channel,3,baseline/forehead/pos,forehead,forehead,baseline,pos,nonfinite_bvp,0.6533333333333333,0.6405902017963255,0.11666666666666667,0.01,False,,,,,,,
channel,3,baseline/left_cheek/chrom,left_cheek,left_cheek,baseline,chrom,nonfinite_bvp,0.6533333333333333,0.6533333259137499,0.13666666666666666,0.0033333333333333335,False,,,,,,,
channel,3,baseline/left_cheek/pos,left_cheek,left_cheek,baseline,pos,nonfinite_bvp,0.6533333333333333,0.6533333259137499,0.13666666666666666,0.0033333333333333335,False,,,,,,,
channel,3,baseline/right_cheek/chrom,right_cheek,right_cheek,baseline,chrom,nonfinite_bvp,0.6533333333333333,0.5148604695119545,0.10333333333333333,0.08666666666666667,False,,,,,,,
channel,3,baseline/right_cheek/pos,right_cheek,right_cheek,baseline,pos,nonfinite_bvp,0.6533333333333333,0.5148604695119545,0.10333333333333333,0.08666666666666667,False,,,,,,,
channel,3,tracked/forehead/chrom,forehead,forehead,tracked,chrom,nonfinite_bvp,0.6533333333333333,0.6405902017963255,0.11666666666666667,0.01,False,,,,,,,
channel,3,tracked/forehead/pos,forehead,forehead,tracked,pos,nonfinite_bvp,0.6533333333333333,0.6405902017963255,0.11666666666666667,0.01,False,,,,,,,
channel,3,tracked/left_cheek/chrom,left_cheek,left_cheek,tracked,chrom,nonfinite_bvp,0.6533333333333333,0.6533333259137499,0.13666666666666666,0.0033333333333333335,False,,,,,,,
channel,3,tracked/left_cheek/pos,left_cheek,left_cheek,tracked,pos,nonfinite_bvp,0.6533333333333333,0.6533333259137499,0.13666666666666666,0.0033333333333333335,False,,,,,,,
channel,3,tracked/right_cheek/chrom,right_cheek,right_cheek,tracked,chrom,nonfinite_bvp,0.6533333333333333,0.5148604695119545,0.10333333333333333,0.08666666666666667,False,,,,,,,
channel,3,tracked/right_cheek/pos,right_cheek,right_cheek,tracked,pos,nonfinite_bvp,0.6533333333333333,0.5148604695119545,0.10333333333333333,0.08666666666666667,False,,,,,,,
channel,4,baseline/forehead/chrom,forehead,forehead,baseline,chrom,nonfinite_bvp,0.7533333333333333,0.7405902007808581,0.14666666666666667,0.01,False,,,,,,,
channel,4,baseline/forehead/pos,forehead,forehead,baseline,pos,nonfinite_bvp,0.7533333333333333,0.7405902007808581,0.14666666666666667,0.01,False,,,,,,,
channel,4,baseline/left_cheek/chrom,left_cheek,left_cheek,baseline,chrom,nonfinite_bvp,0.7533333333333333,0.7533333248902827,0.16,0.0033333333333333335,False,,,,,,,
channel,4,baseline/left_cheek/pos,left_cheek,left_cheek,baseline,pos,nonfinite_bvp,0.7533333333333333,0.7533333248902827,0.16,0.0033333333333333335,False,,,,,,,
channel,4,baseline/right_cheek/chrom,right_cheek,right_cheek,baseline,chrom,nonfinite_bvp,0.7533333333333333,0.613484309095101,0.11,0.09,False,,,,,,,
channel,4,baseline/right_cheek/pos,right_cheek,right_cheek,baseline,pos,nonfinite_bvp,0.7533333333333333,0.613484309095101,0.11,0.09,False,,,,,,,
channel,4,tracked/forehead/chrom,forehead,forehead,tracked,chrom,nonfinite_bvp,0.7533333333333333,0.7405902007808581,0.14666666666666667,0.01,False,,,,,,,
channel,4,tracked/forehead/pos,forehead,forehead,tracked,pos,nonfinite_bvp,0.7533333333333333,0.7405902007808581,0.14666666666666667,0.01,False,,,,,,,
channel,4,tracked/left_cheek/chrom,left_cheek,left_cheek,tracked,chrom,nonfinite_bvp,0.7533333333333333,0.7533333248902827,0.16,0.0033333333333333335,False,,,,,,,
channel,4,tracked/left_cheek/pos,left_cheek,left_cheek,tracked,pos,nonfinite_bvp,0.7533333333333333,0.7533333248902827,0.16,0.0033333333333333335,False,,,,,,,
channel,4,tracked/right_cheek/chrom,right_cheek,right_cheek,tracked,chrom,nonfinite_bvp,0.7533333333333333,0.613484309095101,0.11,0.09,False,,,,,,,
channel,4,tracked/right_cheek/pos,right_cheek,right_cheek,tracked,pos,nonfinite_bvp,0.7533333333333333,0.613484309095101,0.11,0.09,False,,,,,,,
channel,5,baseline/forehead/chrom,forehead,forehead,baseline,chrom,nonfinite_bvp,0.8533333333333334,0.8405901996908948,0.16333333333333333,0.01,False,,,,,,,
channel,5,baseline/forehead/pos,forehead,forehead,baseline,pos,nonfinite_bvp,0.8533333333333334,0.8405901996908948,0.16333333333333333,0.01,False,,,,,,,
channel,5,baseline/left_cheek/chrom,left_cheek,left_cheek,baseline,chrom,nonfinite_bvp,0.8533333333333334,0.8533333239185054,0.17,0.0033333333333333335,False,,,,,,,
channel,5,baseline/left_cheek/pos,left_cheek,left_cheek,baseline,pos,nonfinite_bvp,0.8533333333333334,0.8533333239185054,0.17,0.0033333333333333335,False,,,,,,,
channel,5,baseline/right_cheek/chrom,right_cheek,right_cheek,baseline,chrom,nonfinite_bvp,0.8533333333333334,0.7004157597069366,0.12,0.10333333333333333,False,,,,,,,
channel,5,baseline/right_cheek/pos,right_cheek,right_cheek,baseline,pos,nonfinite_bvp,0.8533333333333334,0.7004157597069366,0.12,0.10333333333333333,False,,,,,,,
channel,5,tracked/forehead/chrom,forehead,forehead,tracked,chrom,nonfinite_bvp,0.8533333333333334,0.8405901996908948,0.16333333333333333,0.01,False,,,,,,,
channel,5,tracked/forehead/pos,forehead,forehead,tracked,pos,nonfinite_bvp,0.8533333333333334,0.8405901996908948,0.16333333333333333,0.01,False,,,,,,,
channel,5,tracked/left_cheek/chrom,left_cheek,left_cheek,tracked,chrom,nonfinite_bvp,0.8533333333333334,0.8533333239185054,0.17,0.0033333333333333335,False,,,,,,,
channel,5,tracked/left_cheek/pos,left_cheek,left_cheek,tracked,pos,nonfinite_bvp,0.8533333333333334,0.8533333239185054,0.17,0.0033333333333333335,False,,,,,,,
channel,5,tracked/right_cheek/chrom,right_cheek,right_cheek,tracked,chrom,nonfinite_bvp,0.8533333333333334,0.7004157597069366,0.12,0.10333333333333333,False,,,,,,,
channel,5,tracked/right_cheek/pos,right_cheek,right_cheek,tracked,pos,nonfinite_bvp,0.8533333333333334,0.7004157597069366,0.12,0.10333333333333333,False,,,,,,,
channel,6,baseline/forehead/chrom,forehead,forehead,baseline,chrom,nonfinite_bvp,0.9533333333333334,0.9405901988605216,0.18,0.01,False,,,,,,,
channel,6,baseline/forehead/pos,forehead,forehead,baseline,pos,nonfinite_bvp,0.9533333333333334,0.9405901988605216,0.18,0.01,False,,,,,,,
channel,6,baseline/left_cheek/chrom,left_cheek,left_cheek,baseline,chrom,nonfinite_bvp,0.9533333333333334,0.9533333230354614,0.17333333333333334,0.0033333333333333335,False,,,,,,,
channel,6,baseline/left_cheek/pos,left_cheek,left_cheek,baseline,pos,nonfinite_bvp,0.9533333333333334,0.9533333230354614,0.17333333333333334,0.0033333333333333335,False,,,,,,,
channel,6,baseline/right_cheek/chrom,right_cheek,right_cheek,baseline,chrom,nonfinite_bvp,0.9533333333333334,0.7719048247057017,0.14,0.11,False,,,,,,,
channel,6,baseline/right_cheek/pos,right_cheek,right_cheek,baseline,pos,nonfinite_bvp,0.9533333333333334,0.7719048247057017,0.14,0.11,False,,,,,,,
channel,6,tracked/forehead/chrom,forehead,forehead,tracked,chrom,nonfinite_bvp,0.9533333333333334,0.9405901988605216,0.18,0.01,False,,,,,,,
channel,6,tracked/forehead/pos,forehead,forehead,tracked,pos,nonfinite_bvp,0.9533333333333334,0.9405901988605216,0.18,0.01,False,,,,,,,
channel,6,tracked/left_cheek/chrom,left_cheek,left_cheek,tracked,chrom,nonfinite_bvp,0.9533333333333334,0.9533333230354614,0.17333333333333334,0.0033333333333333335,False,,,,,,,
channel,6,tracked/left_cheek/pos,left_cheek,left_cheek,tracked,pos,nonfinite_bvp,0.9533333333333334,0.9533333230354614,0.17333333333333334,0.0033333333333333335,False,,,,,,,
channel,6,tracked/right_cheek/chrom,right_cheek,right_cheek,tracked,chrom,nonfinite_bvp,0.9533333333333334,0.7719048247057017,0.14,0.11,False,,,,,,,
channel,6,tracked/right_cheek/pos,right_cheek,right_cheek,tracked,pos,nonfinite_bvp,0.9533333333333334,0.7719048247057017,0.14,0.11,False,,,,,,,
channel,7,baseline/forehead/chrom,forehead,forehead,baseline,chrom,nonfinite_bvp,1.0,0.9872568649279854,0.19333333333333333,0.006666666666666667,False,,,,,,,
channel,7,baseline/forehead/pos,forehead,forehead,baseline,pos,nonfinite_bvp,1.0,0.9872568649279854,0.19333333333333333,0.006666666666666667,False,,,,,,,
channel,7,baseline/left_cheek/chrom,left_cheek,left_cheek,baseline,chrom,nonfinite_bvp,1.0,0.9999999892400621,0.17666666666666667,0.0,False,,,,,,,
channel,7,baseline/left_cheek/pos,left_cheek,left_cheek,baseline,pos,nonfinite_bvp,1.0,0.9999999892400621,0.17666666666666667,0.0,False,,,,,,,
channel,7,baseline/right_cheek/chrom,right_cheek,right_cheek,baseline,chrom,nonfinite_bvp,1.0,0.8035223726310162,0.16333333333333333,0.12,False,,,,,,,
channel,7,baseline/right_cheek/pos,right_cheek,right_cheek,baseline,pos,nonfinite_bvp,1.0,0.8035223726310162,0.16333333333333333,0.12,False,,,,,,,
channel,7,tracked/forehead/chrom,forehead,forehead,tracked,chrom,nonfinite_bvp,1.0,0.9872568649279854,0.19333333333333333,0.006666666666666667,False,,,,,,,
channel,7,tracked/forehead/pos,forehead,forehead,tracked,pos,nonfinite_bvp,1.0,0.9872568649279854,0.19333333333333333,0.006666666666666667,False,,,,,,,
channel,7,tracked/left_cheek/chrom,left_cheek,left_cheek,tracked,chrom,nonfinite_bvp,1.0,0.9999999892400621,0.17666666666666667,0.0,False,,,,,,,
channel,7,tracked/left_cheek/pos,left_cheek,left_cheek,tracked,pos,nonfinite_bvp,1.0,0.9999999892400621,0.17666666666666667,0.0,False,,,,,,,
channel,7,tracked/right_cheek/chrom,right_cheek,right_cheek,tracked,chrom,nonfinite_bvp,1.0,0.8035223726310162,0.16333333333333333,0.12,False,,,,,,,
channel,7,tracked/right_cheek/pos,right_cheek,right_cheek,tracked,pos,nonfinite_bvp,1.0,0.8035223726310162,0.16333333333333333,0.12,False,,,,,,,
channel,8,baseline/forehead/chrom,forehead,forehead,baseline,chrom,nonfinite_bvp,1.0,0.9872568650386908,0.20333333333333334,0.006666666666666667,False,,,,,,,
channel,8,baseline/forehead/pos,forehead,forehead,baseline,pos,nonfinite_bvp,1.0,0.9872568650386908,0.20333333333333334,0.006666666666666667,False,,,,,,,
channel,8,baseline/left_cheek/chrom,left_cheek,left_cheek,baseline,chrom,nonfinite_bvp,1.0,0.9999999891730541,0.17666666666666667,0.0,False,,,,,,,
channel,8,baseline/left_cheek/pos,left_cheek,left_cheek,baseline,pos,nonfinite_bvp,1.0,0.9999999891730541,0.17666666666666667,0.0,False,,,,,,,
channel,8,baseline/right_cheek/chrom,right_cheek,right_cheek,baseline,chrom,nonfinite_bvp,1.0,0.7968083230470411,0.19333333333333333,0.11666666666666667,False,,,,,,,
channel,8,baseline/right_cheek/pos,right_cheek,right_cheek,baseline,pos,nonfinite_bvp,1.0,0.7968083230470411,0.19333333333333333,0.11666666666666667,False,,,,,,,
channel,8,tracked/forehead/chrom,forehead,forehead,tracked,chrom,nonfinite_bvp,1.0,0.9872568650386908,0.20333333333333334,0.006666666666666667,False,,,,,,,
channel,8,tracked/forehead/pos,forehead,forehead,tracked,pos,nonfinite_bvp,1.0,0.9872568650386908,0.20333333333333334,0.006666666666666667,False,,,,,,,
channel,8,tracked/left_cheek/chrom,left_cheek,left_cheek,tracked,chrom,nonfinite_bvp,1.0,0.9999999891730541,0.17666666666666667,0.0,False,,,,,,,
channel,8,tracked/left_cheek/pos,left_cheek,left_cheek,tracked,pos,nonfinite_bvp,1.0,0.9999999891730541,0.17666666666666667,0.0,False,,,,,,,
channel,8,tracked/right_cheek/chrom,right_cheek,right_cheek,tracked,chrom,nonfinite_bvp,1.0,0.7968083230470411,0.19333333333333333,0.11666666666666667,False,,,,,,,
channel,8,tracked/right_cheek/pos,right_cheek,right_cheek,tracked,pos,nonfinite_bvp,1.0,0.7968083230470411,0.19333333333333333,0.11666666666666667,False,,,,,,,
channel,9,baseline/forehead/chrom,forehead,forehead,baseline,chrom,eligible,1.0,0.991984792052871,0.18333333333333332,0.0033333333333333335,False,185.0,0.2214984711081623,7.018151533351244,0.1397602521273831,,,
channel,9,baseline/forehead/pos,forehead,forehead,baseline,pos,eligible,1.0,0.991984792052871,0.18333333333333332,0.0033333333333333335,True,185.0,0.3399097593597121,8.382037160787974,0.20012313195875137,,,
channel,9,baseline/left_cheek/chrom,left_cheek,left_cheek,baseline,chrom,eligible,1.0,0.9999999890081315,0.16333333333333333,0.0,False,188.0,0.5454039448630531,11.119561559663765,0.283087000653823,,,
channel,9,baseline/left_cheek/pos,left_cheek,left_cheek,baseline,pos,eligible,1.0,0.9999999890081315,0.16333333333333333,0.0,True,188.0,0.6453576361464715,11.541630845778428,0.32896156109534747,,,
channel,9,baseline/right_cheek/chrom,right_cheek,right_cheek,baseline,chrom,eligible,1.0,0.7651416568061419,0.18666666666666668,0.11333333333333333,False,110.0,0.19906956128355174,14.156058119365596,0.09133007445162233,,,
channel,9,baseline/right_cheek/pos,right_cheek,right_cheek,baseline,pos,eligible,1.0,0.7651416568061419,0.18666666666666668,0.11333333333333333,True,92.0,0.28654472608263154,6.878858127230515,0.18213690096181703,,,
channel,9,tracked/forehead/chrom,forehead,forehead,tracked,chrom,tracking_ineligible,1.0,0.991984792052871,0.18333333333333332,0.0033333333333333335,False,,,,,,,
channel,9,tracked/forehead/pos,forehead,forehead,tracked,pos,tracking_ineligible,1.0,0.991984792052871,0.18333333333333332,0.0033333333333333335,False,,,,,,,
channel,9,tracked/left_cheek/chrom,left_cheek,left_cheek,tracked,chrom,tracking_ineligible,1.0,0.9999999890081315,0.16333333333333333,0.0,False,,,,,,,
channel,9,tracked/left_cheek/pos,left_cheek,left_cheek,tracked,pos,tracking_ineligible,1.0,0.9999999890081315,0.16333333333333333,0.0,False,,,,,,,
channel,9,tracked/right_cheek/chrom,right_cheek,right_cheek,tracked,chrom,tracking_ineligible,1.0,0.7651416568061419,0.18666666666666668,0.11333333333333333,False,,,,,,,
channel,9,tracked/right_cheek/pos,right_cheek,right_cheek,tracked,pos,tracking_ineligible,1.0,0.7651416568061419,0.18666666666666668,0.11333333333333333,False,,,,,,,
contributor,9,baseline/forehead/pos,forehead,forehead,,,,,,,,,185.0,,,,0.3333333333333333,-1.0,baseline/left_cheek/pos
contributor,9,baseline/left_cheek/pos,left_cheek,left_cheek,,,,,,,,,188.0,,,,0.3333333333333333,1.0,baseline/left_cheek/pos
contributor,9,baseline/right_cheek/pos,right_cheek,right_cheek,,,,,,,,,92.0,,,,0.3333333333333333,1.0,baseline/left_cheek/pos
channel,10,baseline/forehead/chrom,forehead,forehead,baseline,chrom,eligible,1.0,0.9977344424142263,0.16333333333333333,0.0,False,186.0,0.177313419466659,7.6749609513683765,0.108145629303113,,,
channel,10,baseline/forehead/pos,forehead,forehead,baseline,pos,eligible,1.0,0.9977344424142263,0.16333333333333333,0.0,True,186.0,0.29371285772623434,8.453709839187525,0.17231858281093212,,,
channel,10,baseline/left_cheek/chrom,left_cheek,left_cheek,baseline,chrom,eligible,1.0,0.9999999890846876,0.12666666666666668,0.0,False,189.0,0.586985671141841,9.574290025886114,0.32649176613693837,,,
channel,10,baseline/left_cheek/pos,left_cheek,left_cheek,baseline,pos,eligible,1.0,0.9999999890846876,0.12666666666666668,0.0,True,189.0,0.7290007373785918,9.733651082111123,0.40250985973284314,,,
channel,10,baseline/right_cheek/chrom,right_cheek,right_cheek,baseline,chrom,eligible,1.0,0.723502068908526,0.2,0.10666666666666667,False,106.0,0.25630975289177804,13.47709613247514,0.12072478820617168,,,
channel,10,baseline/right_cheek/pos,right_cheek,right_cheek,baseline,pos,eligible,1.0,0.723502068908526,0.2,0.10666666666666667,True,93.0,0.3275629810687313,7.867308118659665,0.1978504460366703,,,
channel,10,tracked/forehead/chrom,forehead,forehead,tracked,chrom,tracking_ineligible,1.0,0.9977344424142263,0.16333333333333333,0.0,False,,,,,,,
channel,10,tracked/forehead/pos,forehead,forehead,tracked,pos,tracking_ineligible,1.0,0.9977344424142263,0.16333333333333333,0.0,False,,,,,,,
channel,10,tracked/left_cheek/chrom,left_cheek,left_cheek,tracked,chrom,tracking_ineligible,1.0,0.9999999890846876,0.12666666666666668,0.0,False,,,,,,,
channel,10,tracked/left_cheek/pos,left_cheek,left_cheek,tracked,pos,tracking_ineligible,1.0,0.9999999890846876,0.12666666666666668,0.0,False,,,,,,,
channel,10,tracked/right_cheek/chrom,right_cheek,right_cheek,tracked,chrom,tracking_ineligible,1.0,0.723502068908526,0.2,0.10666666666666667,False,,,,,,,
channel,10,tracked/right_cheek/pos,right_cheek,right_cheek,tracked,pos,tracking_ineligible,1.0,0.723502068908526,0.2,0.10666666666666667,False,,,,,,,
contributor,10,baseline/forehead/pos,forehead,forehead,,,,,,,,,186.0,,,,0.3333333333333333,-1.0,baseline/left_cheek/pos
contributor,10,baseline/left_cheek/pos,left_cheek,left_cheek,,,,,,,,,189.0,,,,0.3333333333333333,1.0,baseline/left_cheek/pos
contributor,10,baseline/right_cheek/pos,right_cheek,right_cheek,,,,,,,,,93.0,,,,0.3333333333333333,1.0,baseline/left_cheek/pos
channel,11,baseline/forehead/chrom,forehead,forehead,baseline,chrom,eligible,1.0,0.9977344429135802,0.14666666666666667,0.0,False,188.0,0.1783860895523778,15.089692830993101,0.07902020476878396,,,
channel,11,baseline/forehead/pos,forehead,forehead,baseline,pos,eligible,1.0,0.9977344429135802,0.14666666666666667,0.0,True,187.0,0.2233717816770066,9.500163309188082,0.12467167535320933,,,
channel,11,baseline/left_cheek/chrom,left_cheek,left_cheek,baseline,chrom,eligible,1.0,0.9999999895441499,0.11,0.0,False,189.0,0.6175077681076123,8.176379547837115,0.36726575249649784,,,
channel,11,baseline/left_cheek/pos,left_cheek,left_cheek,baseline,pos,eligible,1.0,0.9999999895441499,0.11,0.0,True,189.0,0.7876067507261764,8.337085029157322,0.4647313513792068,,,
channel,11,baseline/right_cheek/chrom,right_cheek,right_cheek,baseline,chrom,eligible,1.0,0.7053137799923025,0.21,0.09333333333333334,False,104.0,0.24288672435480702,23.012064704153545,0.08324675270898592,,,
channel,11,baseline/right_cheek/pos,right_cheek,right_cheek,baseline,pos,eligible,1.0,0.7053137799923025,0.21,0.09333333333333334,True,94.0,0.4024621665232366,10.239849340405357,0.21715731632698249,,,
channel,11,tracked/forehead/chrom,forehead,forehead,tracked,chrom,tracking_ineligible,1.0,0.9977344429135802,0.14666666666666667,0.0,False,,,,,,,
channel,11,tracked/forehead/pos,forehead,forehead,tracked,pos,tracking_ineligible,1.0,0.9977344429135802,0.14666666666666667,0.0,False,,,,,,,
channel,11,tracked/left_cheek/chrom,left_cheek,left_cheek,tracked,chrom,tracking_ineligible,1.0,0.9999999895441499,0.11,0.0,False,,,,,,,
channel,11,tracked/left_cheek/pos,left_cheek,left_cheek,tracked,pos,tracking_ineligible,1.0,0.9999999895441499,0.11,0.0,False,,,,,,,
channel,11,tracked/right_cheek/chrom,right_cheek,right_cheek,tracked,chrom,tracking_ineligible,1.0,0.7053137799923025,0.21,0.09333333333333334,False,,,,,,,
channel,11,tracked/right_cheek/pos,right_cheek,right_cheek,tracked,pos,tracking_ineligible,1.0,0.7053137799923025,0.21,0.09333333333333334,False,,,,,,,
contributor,11,baseline/forehead/pos,forehead,forehead,,,,,,,,,187.0,,,,0.3333333333333333,-1.0,baseline/left_cheek/pos
contributor,11,baseline/left_cheek/pos,left_cheek,left_cheek,,,,,,,,,189.0,,,,0.3333333333333333,1.0,baseline/left_cheek/pos
contributor,11,baseline/right_cheek/pos,right_cheek,right_cheek,,,,,,,,,94.0,,,,0.3333333333333333,1.0,baseline/left_cheek/pos
channel,12,baseline/forehead/chrom,forehead,forehead,baseline,chrom,eligible,1.0,0.9984671519742288,0.12333333333333334,0.0,False,191.0,0.19191589422285388,13.436393576288566,0.0905392002119774,,,
channel,12,baseline/forehead/pos,forehead,forehead,baseline,pos,eligible,1.0,0.9984671519742288,0.12333333333333334,0.0,True,189.0,0.19070643399462184,11.899378739647233,0.09575467349446429,,,
channel,12,baseline/left_cheek/chrom,left_cheek,left_cheek,baseline,chrom,eligible,1.0,0.9999999894879495,0.08666666666666667,0.0,False,189.0,0.6337338280670425,8.001378365356402,0.3802140931435253,,,
channel,12,baseline/left_cheek/pos,left_cheek,left_cheek,baseline,pos,eligible,1.0,0.9999999894879495,0.08666666666666667,0.0,True,189.0,0.7711296856762522,8.130773664863995,0.4596721607508841,,,
channel,12,baseline/right_cheek/chrom,right_cheek,right_cheek,baseline,chrom,eligible,1.0,0.7157985867892297,0.21,0.08333333333333333,False,95.0,0.2657225293475295,20.91664177369475,0.09687107129860896,,,
