case,version,variant,estimator,branch,shift_s,reference_kind,scope,Nplanned,Noutput,Nref,Nvalid,C_out_pct,C_ref_pct,MAE_bpm,RMSE_bpm,Bias_bpm,SD_error_bpm_ddof1,LoA_lower_descriptive_bpm,LoA_upper_descriptive_bpm,P95_abs_error_bpm_linear,Max_abs_error_bpm,Nwithin5,Nwithin10,P5_valid_pct,P10_valid_pct,R5_all_reference_pct,R10_all_reference_pct
user0904,bounded_tracking_gap15,chrom,local_peak,bounded_tracking_gap15/chrom/local_peak,0,none,strict_common_all_versions_same_variant,39,35,0,0,89.74358974358974,,,,,,,,,,0,0,,,,
user0904,bounded_tracking_gap15,chrom,offline_ridge,bounded_tracking_gap15/chrom/offline_ridge,0,none,strict_common_all_versions_same_variant,39,35,0,0,89.74358974358974,,,,,,,,,,0,0,,,,
user0904,guarded_fusion_gap10,chrom,local_peak,guarded_fusion_gap10/chrom/local_peak,0,none,strict_common_all_versions_same_variant,39,35,0,0,89.74358974358974,,,,,,,,,,0,0,,,,
user0904,guarded_fusion_gap10,chrom,offline_ridge,guarded_fusion_gap10/chrom/offline_ridge,0,none,strict_common_all_versions_same_variant,39,35,0,0,89.74358974358974,,,,,,,,,,0,0,,,,
user0904,guarded_fusion_gap15,chrom,local_peak,guarded_fusion_gap15/chrom/local_peak,0,none,strict_common_all_versions_same_variant,39,35,0,0,89.74358974358974,,,,,,,,,,0,0,,,,
user0904,guarded_fusion_gap15,chrom,offline_ridge,guarded_fusion_gap15/chrom/offline_ridge,0,none,strict_common_all_versions_same_variant,39,35,0,0,89.74358974358974,,,,,,,,,,0,0,,,,
user0907,trimmed_gap10,fusion,local_peak,trimmed_gap10/fusion/local_peak,0,none,strict_common_all_versions_same_variant,42,7,0,0,16.666666666666668,,,,,,,,,,0,0,,,,
user0907,trimmed_gap10,fusion,offline_ridge,trimmed_gap10/fusion/offline_ridge,0,none,strict_common_all_versions_same_variant,42,7,0,0,16.666666666666668,,,,,,,,,,0,0,,,,
user0907,trimmed_gap15,fusion,local_peak,trimmed_gap15/fusion/local_peak,0,none,strict_common_all_versions_same_variant,42,7,0,0,16.666666666666668,,,,,,,,,,0,0,,,,
user0907,trimmed_gap15,fusion,offline_ridge,trimmed_gap15/fusion/offline_ridge,0,none,strict_common_all_versions_same_variant,42,7,0,0,16.666666666666668,,,,,,,,,,0,0,,,,
user0907,bounded_tracking_gap10,fusion,local_peak,bounded_tracking_gap10/fusion/local_peak,0,none,strict_common_all_versions_same_variant,42,7,0,0,16.666666666666668,,,,,,,,,,0,0,,,,
user0907,bounded_tracking_gap10,fusion,offline_ridge,bounded_tracking_gap10/fusion/offline_ridge,0,none,strict_common_all_versions_same_variant,42,7,0,0,16.666666666666668,,,,,,,,,,0,0,,,,
user0907,bounded_tracking_gap15,fusion,local_peak,bounded_tracking_gap15/fusion/local_peak,0,none,strict_common_all_versions_same_variant,42,7,0,0,16.666666666666668,,,,,,,,,,0,0,,,,
user0907,bounded_tracking_gap15,fusion,offline_ridge,bounded_tracking_gap15/fusion/offline_ridge,0,none,strict_common_all_versions_same_variant,42,7,0,0,16.666666666666668,,,,,,,,,,0,0,,,,
user0907,guarded_fusion_gap10,fusion,local_peak,guarded_fusion_gap10/fusion/local_peak,0,none,strict_common_all_versions_same_variant,42,7,0,0,16.666666666666668,,,,,,,,,,0,0,,,,
user0907,guarded_fusion_gap10,fusion,offline_ridge,guarded_fusion_gap10/fusion/offline_ridge,0,none,strict_common_all_versions_same_variant,42,7,0,0,16.666666666666668,,,,,,,,,,0,0,,,,
user0907,guarded_fusion_gap15,fusion,local_peak,guarded_fusion_gap15/fusion/local_peak,0,none,strict_common_all_versions_same_variant,42,7,0,0,16.666666666666668,,,,,,,,,,0,0,,,,
user0907,guarded_fusion_gap15,fusion,offline_ridge,guarded_fusion_gap15/fusion/offline_ridge,0,none,strict_common_all_versions_same_variant,42,7,0,0,16.666666666666668,,,,,,,,,,0,0,,,,
user0907,trimmed_gap10,pos,local_peak,trimmed_gap10/pos/local_peak,0,none,strict_common_all_versions_same_variant,42,14,0,0,33.333333333333336,,,,,,,,,,0,0,,,,
user0907,trimmed_gap10,pos,offline_ridge,trimmed_gap10/pos/offline_ridge,0,none,strict_common_all_versions_same_variant,42,14,0,0,33.333333333333336,,,,,,,,,,0,0,,,,
user0907,trimmed_gap15,pos,local_peak,trimmed_gap15/pos/local_peak,0,none,strict_common_all_versions_same_variant,42,14,0,0,33.333333333333336,,,,,,,,,,0,0,,,,
user0907,trimmed_gap15,pos,offline_ridge,trimmed_gap15/pos/offline_ridge,0,none,strict_common_all_versions_same_variant,42,14,0,0,33.333333333333336,,,,,,,,,,0,0,,,,
user0907,bounded_tracking_gap10,pos,local_peak,bounded_tracking_gap10/pos/local_peak,0,none,strict_common_all_versions_same_variant,42,14,0,0,33.333333333333336,,,,,,,,,,0,0,,,,
user0907,bounded_tracking_gap10,pos,offline_ridge,bounded_tracking_gap10/pos/offline_ridge,0,none,strict_common_all_versions_same_variant,42,14,0,0,33.333333333333336,,,,,,,,,,0,0,,,,
user0907,bounded_tracking_gap15,pos,local_peak,bounded_tracking_gap15/pos/local_peak,0,none,strict_common_all_versions_same_variant,42,14,0,0,33.333333333333336,,,,,,,,,,0,0,,,,
user0907,bounded_tracking_gap15,pos,offline_ridge,bounded_tracking_gap15/pos/offline_ridge,0,none,strict_common_all_versions_same_variant,42,14,0,0,33.333333333333336,,,,,,,,,,0,0,,,,
user0907,guarded_fusion_gap10,pos,local_peak,guarded_fusion_gap10/pos/local_peak,0,none,strict_common_all_versions_same_variant,42,14,0,0,33.333333333333336,,,,,,,,,,0,0,,,,
user0907,guarded_fusion_gap10,pos,offline_ridge,guarded_fusion_gap10/pos/offline_ridge,0,none,strict_common_all_versions_same_variant,42,14,0,0,33.333333333333336,,,,,,,,,,0,0,,,,
user0907,guarded_fusion_gap15,pos,local_peak,guarded_fusion_gap15/pos/local_peak,0,none,strict_common_all_versions_same_variant,42,14,0,0,33.333333333333336,,,,,,,,,,0,0,,,,
user0907,guarded_fusion_gap15,pos,offline_ridge,guarded_fusion_gap15/pos/offline_ridge,0,none,strict_common_all_versions_same_variant,42,14,0,0,33.333333333333336,,,,,,,,,,0,0,,,,
user0907,trimmed_gap10,chrom,local_peak,trimmed_gap10/chrom/local_peak,0,none,strict_common_all_versions_same_variant,42,14,0,0,33.333333333333336,,,,,,,,,,0,0,,,,
user0907,trimmed_gap10,chrom,offline_ridge,trimmed_gap10/chrom/offline_ridge,0,none,strict_common_all_versions_same_variant,42,14,0,0,33.333333333333336,,,,,,,,,,0,0,,,,
user0907,trimmed_gap15,chrom,local_peak,trimmed_gap15/chrom/local_peak,0,none,strict_common_all_versions_same_variant,42,14,0,0,33.333333333333336,,,,,,,,,,0,0,,,,
user0907,trimmed_gap15,chrom,offline_ridge,trimmed_gap15/chrom/offline_ridge,0,none,strict_common_all_versions_same_variant,42,14,0,0,33.333333333333336,,,,,,,,,,0,0,,,,
user0907,bounded_tracking_gap10,chrom,local_peak,bounded_tracking_gap10/chrom/local_peak,0,none,strict_common_all_versions_same_variant,42,14,0,0,33.333333333333336,,,,,,,,,,0,0,,,,
user0907,bounded_tracking_gap10,chrom,offline_ridge,bounded_tracking_gap10/chrom/offline_ridge,0,none,strict_common_all_versions_same_variant,42,14,0,0,33.333333333333336,,,,,,,,,,0,0,,,,
user0907,bounded_tracking_gap15,chrom,local_peak,bounded_tracking_gap15/chrom/local_peak,0,none,strict_common_all_versions_same_variant,42,14,0,0,33.333333333333336,,,,,,,,,,0,0,,,,
user0907,bounded_tracking_gap15,chrom,offline_ridge,bounded_tracking_gap15/chrom/offline_ridge,0,none,strict_common_all_versions_same_variant,42,14,0,0,33.333333333333336,,,,,,,,,,0,0,,,,
user0907,guarded_fusion_gap10,chrom,local_peak,guarded_fusion_gap10/chrom/local_peak,0,none,strict_common_all_versions_same_variant,42,14,0,0,33.333333333333336,,,,,,,,,,0,0,,,,
user0907,guarded_fusion_gap10,chrom,offline_ridge,guarded_fusion_gap10/chrom/offline_ridge,0,none,strict_common_all_versions_same_variant,42,14,0,0,33.333333333333336,,,,,,,,,,0,0,,,,
user0907,guarded_fusion_gap15,chrom,local_peak,guarded_fusion_gap15/chrom/local_peak,0,none,strict_common_all_versions_same_variant,42,14,0,0,33.333333333333336,,,,,,,,,,0,0,,,,
user0907,guarded_fusion_gap15,chrom,offline_ridge,guarded_fusion_gap15/chrom/offline_ridge,0,none,strict_common_all_versions_same_variant,42,14,0,0,33.333333333333336,,,,,,,,,,0,0,,,,
ubfc,trimmed_gap10,fusion,local_peak,trimmed_gap10/fusion/local_peak,0,paired_UBFC_device_HR,strict_common_all_versions_same_variant,44,40,44,40,90.9090909090909,90.9090909090909,2.765783131216183,3.5002721919318986,-0.7253926583732963,3.4679057315419337,-7.522487892195486,6.071702575448893,6.096196329379086,7.343965517241372,31,40,77.5,100.0,70.45454545454545,90.9090909090909
ubfc,trimmed_gap10,fusion,offline_ridge,trimmed_gap10/fusion/offline_ridge,0,paired_UBFC_device_HR,strict_common_all_versions_same_variant,44,40,44,40,90.9090909090909,90.9090909090909,2.5608837981643235,3.176009202248615,-0.6503926583732962,3.1483041984294027,-6.821068887294926,5.520283570548333,5.575299361283598,6.343965517241372,36,40,90.0,100.0,81.81818181818181,90.9090909090909
ubfc,trimmed_gap15,fusion,local_peak,trimmed_gap15/fusion/local_peak,0,paired_UBFC_device_HR,strict_common_all_versions_same_variant,44,40,44,40,90.9090909090909,90.9090909090909,2.765783131216183,3.5002721919318986,-0.7253926583732963,3.4679057315419337,-7.522487892195486,6.071702575448893,6.096196329379086,7.343965517241372,31,40,77.5,100.0,70.45454545454545,90.9090909090909
ubfc,trimmed_gap15,fusion,offline_ridge,trimmed_gap15/fusion/offline_ridge,0,paired_UBFC_device_HR,strict_common_all_versions_same_variant,44,40,44,40,90.9090909090909,90.9090909090909,2.5608837981643235,3.176009202248615,-0.6503926583732962,3.1483041984294027,-6.821068887294926,5.520283570548333,5.575299361283598,6.343965517241372,36,40,90.0,100.0,81.81818181818181,90.9090909090909
ubfc,bounded_tracking_gap10,fusion,local_peak,bounded_tracking_gap10/fusion/local_peak,0,paired_UBFC_device_HR,strict_common_all_versions_same_variant,44,40,44,40,90.9090909090909,90.9090909090909,2.7516959720347423,3.5153162788166106,-0.6753926583732962,3.4937736995577655,-7.523189109506516,6.1724037927599245,6.583091082944972,7.343965517241372,32,40,80.0,100.0,72.72727272727273,90.9090909090909
ubfc,bounded_tracking_gap10,fusion,offline_ridge,bounded_tracking_gap10/fusion/offline_ridge,0,paired_UBFC_device_HR,strict_common_all_versions_same_variant,44,40,44,40,90.9090909090909,90.9090909090909,2.6142021372646695,3.2030419824737226,-0.6253926583732963,3.181414290296784,-6.860964667354993,5.610179350608401,5.575299361283598,6.343965517241372,36,40,90.0,100.0,81.81818181818181,90.9090909090909
ubfc,bounded_tracking_gap15,fusion,local_peak,bounded_tracking_gap15/fusion/local_peak,0,paired_UBFC_device_HR,strict_common_all_versions_same_variant,44,40,44,40,90.9090909090909,90.9090909090909,2.7516959720347423,3.5153162788166106,-0.6753926583732962,3.4937736995577655,-7.523189109506516,6.1724037927599245,6.583091082944972,7.343965517241372,32,40,80.0,100.0,72.72727272727273,90.9090909090909
ubfc,bounded_tracking_gap15,fusion,offline_ridge,bounded_tracking_gap15/fusion/offline_ridge,0,paired_UBFC_device_HR,strict_common_all_versions_same_variant,44,40,44,40,90.9090909090909,90.9090909090909,2.6142021372646695,3.2030419824737226,-0.6253926583732963,3.181414290296784,-6.860964667354993,5.610179350608401,5.575299361283598,6.343965517241372,36,40,90.0,100.0,81.81818181818181,90.9090909090909
ubfc,guarded_fusion_gap10,fusion,local_peak,guarded_fusion_gap10/fusion/local_peak,0,paired_UBFC_device_HR,strict_common_all_versions_same_variant,44,40,44,40,90.9090909090909,90.9090909090909,2.765783131216183,3.5002721919318986,-0.7253926583732963,3.4679057315419337,-7.522487892195486,6.071702575448893,6.096196329379086,7.343965517241372,31,40,77.5,100.0,70.45454545454545,90.9090909090909
ubfc,guarded_fusion_gap10,fusion,offline_ridge,guarded_fusion_gap10/fusion/offline_ridge,0,paired_UBFC_device_HR,strict_common_all_versions_same_variant,44,40,44,40,90.9090909090909,90.9090909090909,2.5608837981643235,3.176009202248615,-0.6503926583732962,3.1483041984294027,-6.821068887294926,5.520283570548333,5.575299361283598,6.343965517241372,36,40,90.0,100.0,81.81818181818181,90.9090909090909
ubfc,guarded_fusion_gap15,fusion,local_peak,guarded_fusion_gap15/fusion/local_peak,0,paired_UBFC_device_HR,strict_common_all_versions_same_variant,44,40,44,40,90.9090909090909,90.9090909090909,2.765783131216183,3.5002721919318986,-0.7253926583732963,3.4679057315419337,-7.522487892195486,6.071702575448893,6.096196329379086,7.343965517241372,31,40,77.5,100.0,70.45454545454545,90.9090909090909
ubfc,guarded_fusion_gap15,fusion,offline_ridge,guarded_fusion_gap15/fusion/offline_ridge,0,paired_UBFC_device_HR,strict_common_all_versions_same_variant,44,40,44,40,90.9090909090909,90.9090909090909,2.5608837981643235,3.176009202248615,-0.6503926583732962,3.1483041984294027,-6.821068887294926,5.520283570548333,5.575299361283598,6.343965517241372,36,40,90.0,100.0,81.81818181818181,90.9090909090909
ubfc,trimmed_gap10,pos,local_peak,trimmed_gap10/pos/local_peak,0,paired_UBFC_device_HR,strict_common_all_versions_same_variant,44,40,44,40,90.9090909090909,90.9090909090909,2.7157831312161833,3.444752005542945,-0.6753926583732962,3.4209252214835315,-7.380406092481017,6.029620775734426,6.096196329379086,7.343965517241372,32,40,80.0,100.0,72.72727272727273,90.9090909090909
ubfc,trimmed_gap10,pos,offline_ridge,trimmed_gap10/pos/offline_ridge,0,paired_UBFC_device_HR,strict_common_all_versions_same_variant,44,40,44,40,90.9090909090909,90.9090909090909,2.5608837981643235,3.176009202248615,-0.6503926583732962,3.1483041984294027,-6.821068887294926,5.520283570548333,5.575299361283598,6.343965517241372,36,40,90.0,100.0,81.81818181818181,90.9090909090909
ubfc,trimmed_gap15,pos,local_peak,trimmed_gap15/pos/local_peak,0,paired_UBFC_device_HR,strict_common_all_versions_same_variant,44,40,44,40,90.9090909090909,90.9090909090909,2.7157831312161833,3.444752005542945,-0.6753926583732962,3.4209252214835315,-7.380406092481017,6.029620775734426,6.096196329379086,7.343965517241372,32,40,80.0,100.0,72.72727272727273,90.9090909090909
ubfc,trimmed_gap15,pos,offline_ridge,trimmed_gap15/pos/offline_ridge,0,paired_UBFC_device_HR,strict_common_all_versions_same_variant,44,40,44,40,90.9090909090909,90.9090909090909,2.5608837981643235,3.176009202248615,-0.6503926583732962,3.1483041984294027,-6.821068887294926,5.520283570548333,5.575299361283598,6.343965517241372,36,40,90.0,100.0,81.81818181818181,90.9090909090909
ubfc,bounded_tracking_gap10,pos,local_peak,bounded_tracking_gap10/pos/local_peak,0,paired_UBFC_device_HR,strict_common_all_versions_same_variant,44,40,44,40,90.9090909090909,90.9090909090909,2.801365463560166,3.5972360442288505,-0.7253926583732963,3.5682233816869977,-7.719110486479812,6.2683251697332185,6.923881687059304,7.343965517241372,33,40,82.5,100.0,75.0,90.9090909090909
ubfc,bounded_tracking_gap10,pos,offline_ridge,bounded_tracking_gap10/pos/offline_ridge,0,paired_UBFC_device_HR,strict_common_all_versions_same_variant,44,40,44,40,90.9090909090909,90.9090909090909,2.5892021372646696,3.1982829230346255,-0.6503926583732962,3.171346562777399,-6.866231921416999,5.565446604670406,5.575299361283598,6.343965517241372,36,40,90.0,100.0,81.81818181818181,90.9090909090909
ubfc,bounded_tracking_gap15,pos,local_peak,bounded_tracking_gap15/pos/local_peak,0,paired_UBFC_device_HR,strict_common_all_versions_same_variant,44,40,44,40,90.9090909090909,90.9090909090909,2.801365463560166,3.5972360442288505,-0.7253926583732963,3.5682233816869977,-7.719110486479812,6.2683251697332185,6.923881687059304,7.343965517241372,33,40,82.5,100.0,75.0,90.9090909090909
ubfc,bounded_tracking_gap15,pos,offline_ridge,bounded_tracking_gap15/pos/offline_ridge,0,paired_UBFC_device_HR,strict_common_all_versions_same_variant,44,40,44,40,90.9090909090909,90.9090909090909,2.5892021372646696,3.1982829230346255,-0.6503926583732962,3.171346562777399,-6.866231921416999,5.565446604670406,5.575299361283598,6.343965517241372,36,40,90.0,100.0,81.81818181818181,90.9090909090909
ubfc,guarded_fusion_gap10,pos,local_peak,guarded_fusion_gap10/pos/local_peak,0,paired_UBFC_device_HR,strict_common_all_versions_same_variant,44,40,44,40,90.9090909090909,90.9090909090909,2.801365463560166,3.5972360442288505,-0.7253926583732963,3.5682233816869977,-7.719110486479812,6.2683251697332185,6.923881687059304,7.343965517241372,33,40,82.5,100.0,75.0,90.9090909090909
ubfc,guarded_fusion_gap10,pos,offline_ridge,guarded_fusion_gap10/pos/offline_ridge,0,paired_UBFC_device_HR,strict_common_all_versions_same_variant,44,40,44,40,90.9090909090909,90.9090909090909,2.5892021372646696,3.1982829230346255,-0.6503926583732962,3.171346562777399,-6.866231921416999,5.565446604670406,5.575299361283598,6.343965517241372,36,40,90.0,100.0,81.81818181818181,90.9090909090909
ubfc,guarded_fusion_gap15,pos,local_peak,guarded_fusion_gap15/pos/local_peak,0,paired_UBFC_device_HR,strict_common_all_versions_same_variant,44,40,44,40,90.9090909090909,90.9090909090909,2.801365463560166,3.5972360442288505,-0.7253926583732963,3.5682233816869977,-7.719110486479812,6.2683251697332185,6.923881687059304,7.343965517241372,33,40,82.5,100.0,75.0,90.9090909090909
ubfc,guarded_fusion_gap15,pos,offline_ridge,guarded_fusion_gap15/pos/offline_ridge,0,paired_UBFC_device_HR,strict_common_all_versions_same_variant,44,40,44,40,90.9090909090909,90.9090909090909,2.5892021372646696,3.1982829230346255,-0.6503926583732962,3.171346562777399,-6.866231921416999,5.565446604670406,5.575299361283598,6.343965517241372,36,40,90.0,100.0,81.81818181818181,90.9090909090909
ubfc,trimmed_gap10,chrom,local_peak,trimmed_gap10/chrom/local_peak,0,paired_UBFC_device_HR,strict_common_all_versions_same_variant,44,40,44,40,90.9090909090909,90.9090909090909,2.7446773527061206,3.4799686733458803,-0.8003926583732962,3.429817003399903,-7.5228339850371055,5.922048668290514,6.096196329379086,7.343965517241372,32,40,80.0,100.0,72.72727272727273,90.9090909090909
ubfc,trimmed_gap10,chrom,offline_ridge,trimmed_gap10/chrom/offline_ridge,0,paired_UBFC_device_HR,strict_common_all_versions_same_variant,44,40,44,40,90.9090909090909,90.9090909090909,2.490452622741607,3.1318733531141105,-0.6003926583732963,3.112943920474335,-6.701762742502993,5.5009774257564,5.575299361283598,6.343965517241372,36,40,90.0,100.0,81.81818181818181,90.9090909090909
ubfc,trimmed_gap15,chrom,local_peak,trimmed_gap15/chrom/local_peak,0,paired_UBFC_device_HR,strict_common_all_versions_same_variant,44,40,44,40,90.9090909090909,90.9090909090909,2.7446773527061206,3.4799686733458803,-0.8003926583732962,3.429817003399903,-7.5228339850371055,5.922048668290514,6.096196329379086,7.343965517241372,32,40,80.0,100.0,72.72727272727273,90.9090909090909
ubfc,trimmed_gap15,chrom,offline_ridge,trimmed_gap15/chrom/offline_ridge,0,paired_UBFC_device_HR,strict_common_all_versions_same_variant,44,40,44,40,90.9090909090909,90.9090909090909,2.490452622741607,3.1318733531141105,-0.6003926583732963,3.112943920474335,-6.701762742502993,5.5009774257564,5.575299361283598,6.343965517241372,36,40,90.0,100.0,81.81818181818181,90.9090909090909
ubfc,bounded_tracking_gap10,chrom,local_peak,bounded_tracking_gap10/chrom/local_peak,0,paired_UBFC_device_HR,strict_common_all_versions_same_variant,44,40,44,40,90.9090909090909,90.9090909090909,2.775836597034742,3.488834514611042,-0.7253926583732963,3.4560644227019317,-7.499278926869082,6.048493610122489,6.373098790415574,7.071924398625427,32,40,80.0,100.0,72.72727272727273,90.9090909090909
ubfc,bounded_tracking_gap10,chrom,offline_ridge,bounded_tracking_gap10/chrom/offline_ridge,0,paired_UBFC_device_HR,strict_common_all_versions_same_variant,44,40,44,40,90.9090909090909,90.9090909090909,2.5892021372646696,3.122305957635186,-0.7003926583732962,3.0814989055329858,-6.740130513217948,5.339345196471355,5.0855264545562235,5.557363013698634,37,40,92.5,100.0,84.0909090909091,90.9090909090909
ubfc,bounded_tracking_gap15,chrom,local_peak,bounded_tracking_gap15/chrom/local_peak,0,paired_UBFC_device_HR,strict_common_all_versions_same_variant,44,40,44,40,90.9090909090909,90.9090909090909,2.775836597034742,3.488834514611042,-0.7253926583732963,3.4560644227019317,-7.499278926869082,6.048493610122489,6.373098790415574,7.071924398625427,32,40,80.0,100.0,72.72727272727273,90.9090909090909
ubfc,bounded_tracking_gap15,chrom,offline_ridge,bounded_tracking_gap15/chrom/offline_ridge,0,paired_UBFC_device_HR,strict_common_all_versions_same_variant,44,40,44,40,90.9090909090909,90.9090909090909,2.5892021372646696,3.122305957635186,-0.7003926583732962,3.0814989055329858,-6.740130513217948,5.339345196471355,5.0855264545562235,5.557363013698634,37,40,92.5,100.0,84.0909090909091,90.9090909090909
ubfc,guarded_fusion_gap10,chrom,local_peak,guarded_fusion_gap10/chrom/local_peak,0,paired_UBFC_device_HR,strict_common_all_versions_same_variant,44,40,44,40,90.9090909090909,90.9090909090909,2.775836597034742,3.488834514611042,-0.7253926583732963,3.4560644227019317,-7.499278926869082,6.048493610122489,6.373098790415574,7.071924398625427,32,40,80.0,100.0,72.72727272727273,90.9090909090909
