case,variant,estimator,before,after,reference_kind,shift_s,Ncommon_output,Nadded_output,Nlost_output,scope,version,Nplanned,Noutput,Nref,Nvalid,C_out_pct,C_ref_pct,MAE_bpm,RMSE_bpm,Bias_bpm,SD_error_bpm_ddof1,LoA_lower_descriptive_bpm,LoA_upper_descriptive_bpm,P95_abs_error_bpm_linear,Max_abs_error_bpm,Nwithin5,Nwithin10,P5_valid_pct,P10_valid_pct,R5_all_reference_pct,R10_all_reference_pct
data1,fusion,local_peak,trimmed_gap10,bounded_tracking_gap10,estimated_alignment_Polar_device_HR,-5,36,1,0,added_after,bounded_tracking_gap10,42,1,42,1,2.380952380952381,2.380952380952381,83.18181818181819,83.18181818181819,83.18181818181819,,,,83.18181818181819,83.18181818181819,0,0,0.0,0.0,0.0,0.0
data1,fusion,local_peak,trimmed_gap10,bounded_tracking_gap10,estimated_alignment_Polar_device_HR,-5,36,1,0,lost_before,trimmed_gap10,42,0,42,0,0.0,0.0,,,,,,,,,0,0,,,0.0,0.0
data1,fusion,offline_ridge,trimmed_gap10,bounded_tracking_gap10,estimated_alignment_Polar_device_HR,-5,36,1,0,common_before,trimmed_gap10,42,36,42,36,85.71428571428571,85.71428571428571,11.375000000000002,11.8740028821137,-11.375000000000002,3.4543864454177267,-18.145597433018747,-4.604402566981258,18.525000000000006,19.299999999999997,0,12,0.0,33.333333333333336,0.0,28.571428571428573
data1,fusion,offline_ridge,trimmed_gap10,bounded_tracking_gap10,estimated_alignment_Polar_device_HR,-5,36,1,0,common_after,bounded_tracking_gap10,42,36,42,36,85.71428571428571,85.71428571428571,30.59722222222222,34.2149699205869,-30.59722222222222,15.529759194363594,-61.03555024317487,-0.15889420126957887,51.775000000000006,54.3,0,7,0.0,19.444444444444443,0.0,16.666666666666668
data1,fusion,offline_ridge,trimmed_gap10,bounded_tracking_gap10,estimated_alignment_Polar_device_HR,-5,36,1,0,added_after,bounded_tracking_gap10,42,1,42,1,2.380952380952381,2.380952380952381,8.818181818181813,8.818181818181813,-8.818181818181813,,,,8.818181818181813,8.818181818181813,0,1,0.0,100.0,0.0,2.380952380952381
data1,fusion,offline_ridge,trimmed_gap10,bounded_tracking_gap10,estimated_alignment_Polar_device_HR,-5,36,1,0,lost_before,trimmed_gap10,42,0,42,0,0.0,0.0,,,,,,,,,0,0,,,0.0,0.0
data1,fusion,local_peak,trimmed_gap10,bounded_tracking_gap15,estimated_alignment_Polar_device_HR,-5,36,1,0,common_before,trimmed_gap10,42,36,42,36,85.71428571428571,85.71428571428571,19.852777777777778,29.82360642175926,-1.597222222222223,30.203249457264988,-60.7955911584616,57.601146714017155,81.625,83.7,0,9,0.0,25.0,0.0,21.428571428571427
data1,fusion,local_peak,trimmed_gap10,bounded_tracking_gap15,estimated_alignment_Polar_device_HR,-5,36,1,0,common_after,bounded_tracking_gap15,42,36,42,36,85.71428571428571,85.71428571428571,46.84166666666667,50.27013416422209,-24.041666666666668,44.77468911912494,-111.80005734015155,63.71672400681821,81.95,83.8,1,2,2.7777777777777777,5.555555555555555,2.380952380952381,4.761904761904762
data1,fusion,local_peak,trimmed_gap10,bounded_tracking_gap15,estimated_alignment_Polar_device_HR,-5,36,1,0,added_after,bounded_tracking_gap15,42,1,42,1,2.380952380952381,2.380952380952381,83.18181818181819,83.18181818181819,83.18181818181819,,,,83.18181818181819,83.18181818181819,0,0,0.0,0.0,0.0,0.0
data1,fusion,local_peak,trimmed_gap10,bounded_tracking_gap15,estimated_alignment_Polar_device_HR,-5,36,1,0,lost_before,trimmed_gap10,42,0,42,0,0.0,0.0,,,,,,,,,0,0,,,0.0,0.0
data1,fusion,offline_ridge,trimmed_gap10,bounded_tracking_gap15,estimated_alignment_Polar_device_HR,-5,36,1,0,common_before,trimmed_gap10,42,36,42,36,85.71428571428571,85.71428571428571,11.375000000000002,11.8740028821137,-11.375000000000002,3.4543864454177267,-18.145597433018747,-4.604402566981258,18.525000000000006,19.299999999999997,0,12,0.0,33.333333333333336,0.0,28.571428571428573
data1,fusion,offline_ridge,trimmed_gap10,bounded_tracking_gap15,estimated_alignment_Polar_device_HR,-5,36,1,0,common_after,bounded_tracking_gap15,42,36,42,36,85.71428571428571,85.71428571428571,30.59722222222222,34.2149699205869,-30.59722222222222,15.529759194363594,-61.03555024317487,-0.15889420126957887,51.775000000000006,54.3,0,7,0.0,19.444444444444443,0.0,16.666666666666668
data1,fusion,offline_ridge,trimmed_gap10,bounded_tracking_gap15,estimated_alignment_Polar_device_HR,-5,36,1,0,added_after,bounded_tracking_gap15,42,1,42,1,2.380952380952381,2.380952380952381,8.818181818181813,8.818181818181813,-8.818181818181813,,,,8.818181818181813,8.818181818181813,0,1,0.0,100.0,0.0,2.380952380952381
data1,fusion,offline_ridge,trimmed_gap10,bounded_tracking_gap15,estimated_alignment_Polar_device_HR,-5,36,1,0,lost_before,trimmed_gap10,42,0,42,0,0.0,0.0,,,,,,,,,0,0,,,0.0,0.0
data1,fusion,local_peak,trimmed_gap10,guarded_fusion_gap10,estimated_alignment_Polar_device_HR,-5,36,1,0,common_before,trimmed_gap10,42,36,42,36,85.71428571428571,85.71428571428571,19.852777777777778,29.82360642175926,-1.597222222222223,30.203249457264988,-60.7955911584616,57.601146714017155,81.625,83.7,0,9,0.0,25.0,0.0,21.428571428571427
data1,fusion,local_peak,trimmed_gap10,guarded_fusion_gap10,estimated_alignment_Polar_device_HR,-5,36,1,0,common_after,guarded_fusion_gap10,42,36,42,36,85.71428571428571,85.71428571428571,19.658333333333335,29.635896964473492,-1.5138888888888897,30.01704423230982,-60.34729558421614,57.319517806438355,81.625,82.7,0,9,0.0,25.0,0.0,21.428571428571427
data1,fusion,local_peak,trimmed_gap10,guarded_fusion_gap10,estimated_alignment_Polar_device_HR,-5,36,1,0,added_after,guarded_fusion_gap10,42,1,42,1,2.380952380952381,2.380952380952381,83.18181818181819,83.18181818181819,83.18181818181819,,,,83.18181818181819,83.18181818181819,0,0,0.0,0.0,0.0,0.0
data1,fusion,local_peak,trimmed_gap10,guarded_fusion_gap10,estimated_alignment_Polar_device_HR,-5,36,1,0,lost_before,trimmed_gap10,42,0,42,0,0.0,0.0,,,,,,,,,0,0,,,0.0,0.0
data1,fusion,offline_ridge,trimmed_gap10,guarded_fusion_gap10,estimated_alignment_Polar_device_HR,-5,36,1,0,common_before,trimmed_gap10,42,36,42,36,85.71428571428571,85.71428571428571,11.375000000000002,11.8740028821137,-11.375000000000002,3.4543864454177267,-18.145597433018747,-4.604402566981258,18.525000000000006,19.299999999999997,0,12,0.0,33.333333333333336,0.0,28.571428571428573
data1,fusion,offline_ridge,trimmed_gap10,guarded_fusion_gap10,estimated_alignment_Polar_device_HR,-5,36,1,0,common_after,guarded_fusion_gap10,42,36,42,36,85.71428571428571,85.71428571428571,11.402777777777779,11.890834472165713,-11.402777777777779,3.4195643925682457,-18.10512398721154,-4.700431568344017,18.525000000000006,19.299999999999997,0,12,0.0,33.333333333333336,0.0,28.571428571428573
data1,fusion,offline_ridge,trimmed_gap10,guarded_fusion_gap10,estimated_alignment_Polar_device_HR,-5,36,1,0,added_after,guarded_fusion_gap10,42,1,42,1,2.380952380952381,2.380952380952381,8.818181818181813,8.818181818181813,-8.818181818181813,,,,8.818181818181813,8.818181818181813,0,1,0.0,100.0,0.0,2.380952380952381
data1,fusion,offline_ridge,trimmed_gap10,guarded_fusion_gap10,estimated_alignment_Polar_device_HR,-5,36,1,0,lost_before,trimmed_gap10,42,0,42,0,0.0,0.0,,,,,,,,,0,0,,,0.0,0.0
data1,fusion,local_peak,trimmed_gap10,guarded_fusion_gap15,estimated_alignment_Polar_device_HR,-5,36,1,0,common_before,trimmed_gap10,42,36,42,36,85.71428571428571,85.71428571428571,19.852777777777778,29.82360642175926,-1.597222222222223,30.203249457264988,-60.7955911584616,57.601146714017155,81.625,83.7,0,9,0.0,25.0,0.0,21.428571428571427
data1,fusion,local_peak,trimmed_gap10,guarded_fusion_gap15,estimated_alignment_Polar_device_HR,-5,36,1,0,common_after,guarded_fusion_gap15,42,36,42,36,85.71428571428571,85.71428571428571,19.658333333333335,29.635896964473492,-1.5138888888888897,30.01704423230982,-60.34729558421614,57.319517806438355,81.625,82.7,0,9,0.0,25.0,0.0,21.428571428571427
data1,fusion,local_peak,trimmed_gap10,guarded_fusion_gap15,estimated_alignment_Polar_device_HR,-5,36,1,0,added_after,guarded_fusion_gap15,42,1,42,1,2.380952380952381,2.380952380952381,83.18181818181819,83.18181818181819,83.18181818181819,,,,83.18181818181819,83.18181818181819,0,0,0.0,0.0,0.0,0.0
data1,fusion,local_peak,trimmed_gap10,guarded_fusion_gap15,estimated_alignment_Polar_device_HR,-5,36,1,0,lost_before,trimmed_gap10,42,0,42,0,0.0,0.0,,,,,,,,,0,0,,,0.0,0.0
data1,fusion,offline_ridge,trimmed_gap10,guarded_fusion_gap15,estimated_alignment_Polar_device_HR,-5,36,1,0,common_before,trimmed_gap10,42,36,42,36,85.71428571428571,85.71428571428571,11.375000000000002,11.8740028821137,-11.375000000000002,3.4543864454177267,-18.145597433018747,-4.604402566981258,18.525000000000006,19.299999999999997,0,12,0.0,33.333333333333336,0.0,28.571428571428573
data1,fusion,offline_ridge,trimmed_gap10,guarded_fusion_gap15,estimated_alignment_Polar_device_HR,-5,36,1,0,common_after,guarded_fusion_gap15,42,36,42,36,85.71428571428571,85.71428571428571,11.402777777777779,11.890834472165713,-11.402777777777779,3.4195643925682457,-18.10512398721154,-4.700431568344017,18.525000000000006,19.299999999999997,0,12,0.0,33.333333333333336,0.0,28.571428571428573
data1,fusion,offline_ridge,trimmed_gap10,guarded_fusion_gap15,estimated_alignment_Polar_device_HR,-5,36,1,0,added_after,guarded_fusion_gap15,42,1,42,1,2.380952380952381,2.380952380952381,8.818181818181813,8.818181818181813,-8.818181818181813,,,,8.818181818181813,8.818181818181813,0,1,0.0,100.0,0.0,2.380952380952381
data1,fusion,offline_ridge,trimmed_gap10,guarded_fusion_gap15,estimated_alignment_Polar_device_HR,-5,36,1,0,lost_before,trimmed_gap10,42,0,42,0,0.0,0.0,,,,,,,,,0,0,,,0.0,0.0
data1,fusion,local_peak,trimmed_gap15,bounded_tracking_gap10,estimated_alignment_Polar_device_HR,-5,36,1,0,common_before,trimmed_gap15,42,36,42,36,85.71428571428571,85.71428571428571,19.852777777777778,29.82360642175926,-1.597222222222223,30.203249457264988,-60.7955911584616,57.601146714017155,81.625,83.7,0,9,0.0,25.0,0.0,21.428571428571427
data1,fusion,local_peak,trimmed_gap15,bounded_tracking_gap10,estimated_alignment_Polar_device_HR,-5,36,1,0,common_after,bounded_tracking_gap10,42,36,42,36,85.71428571428571,85.71428571428571,46.84166666666667,50.27013416422209,-24.041666666666668,44.77468911912494,-111.80005734015155,63.71672400681821,81.95,83.8,1,2,2.7777777777777777,5.555555555555555,2.380952380952381,4.761904761904762
data1,fusion,local_peak,trimmed_gap15,bounded_tracking_gap10,estimated_alignment_Polar_device_HR,-5,36,1,0,added_after,bounded_tracking_gap10,42,1,42,1,2.380952380952381,2.380952380952381,83.18181818181819,83.18181818181819,83.18181818181819,,,,83.18181818181819,83.18181818181819,0,0,0.0,0.0,0.0,0.0
data1,fusion,local_peak,trimmed_gap15,bounded_tracking_gap10,estimated_alignment_Polar_device_HR,-5,36,1,0,lost_before,trimmed_gap15,42,0,42,0,0.0,0.0,,,,,,,,,0,0,,,0.0,0.0
data1,fusion,offline_ridge,trimmed_gap15,bounded_tracking_gap10,estimated_alignment_Polar_device_HR,-5,36,1,0,common_before,trimmed_gap15,42,36,42,36,85.71428571428571,85.71428571428571,11.375000000000002,11.8740028821137,-11.375000000000002,3.4543864454177267,-18.145597433018747,-4.604402566981258,18.525000000000006,19.299999999999997,0,12,0.0,33.333333333333336,0.0,28.571428571428573
data1,fusion,offline_ridge,trimmed_gap15,bounded_tracking_gap10,estimated_alignment_Polar_device_HR,-5,36,1,0,common_after,bounded_tracking_gap10,42,36,42,36,85.71428571428571,85.71428571428571,30.59722222222222,34.2149699205869,-30.59722222222222,15.529759194363594,-61.03555024317487,-0.15889420126957887,51.775000000000006,54.3,0,7,0.0,19.444444444444443,0.0,16.666666666666668
data1,fusion,offline_ridge,trimmed_gap15,bounded_tracking_gap10,estimated_alignment_Polar_device_HR,-5,36,1,0,added_after,bounded_tracking_gap10,42,1,42,1,2.380952380952381,2.380952380952381,8.818181818181813,8.818181818181813,-8.818181818181813,,,,8.818181818181813,8.818181818181813,0,1,0.0,100.0,0.0,2.380952380952381
data1,fusion,offline_ridge,trimmed_gap15,bounded_tracking_gap10,estimated_alignment_Polar_device_HR,-5,36,1,0,lost_before,trimmed_gap15,42,0,42,0,0.0,0.0,,,,,,,,,0,0,,,0.0,0.0
data1,fusion,local_peak,trimmed_gap15,bounded_tracking_gap15,estimated_alignment_Polar_device_HR,-5,36,1,0,common_before,trimmed_gap15,42,36,42,36,85.71428571428571,85.71428571428571,19.852777777777778,29.82360642175926,-1.597222222222223,30.203249457264988,-60.7955911584616,57.601146714017155,81.625,83.7,0,9,0.0,25.0,0.0,21.428571428571427
data1,fusion,local_peak,trimmed_gap15,bounded_tracking_gap15,estimated_alignment_Polar_device_HR,-5,36,1,0,common_after,bounded_tracking_gap15,42,36,42,36,85.71428571428571,85.71428571428571,46.84166666666667,50.27013416422209,-24.041666666666668,44.77468911912494,-111.80005734015155,63.71672400681821,81.95,83.8,1,2,2.7777777777777777,5.555555555555555,2.380952380952381,4.761904761904762
data1,fusion,local_peak,trimmed_gap15,bounded_tracking_gap15,estimated_alignment_Polar_device_HR,-5,36,1,0,added_after,bounded_tracking_gap15,42,1,42,1,2.380952380952381,2.380952380952381,83.18181818181819,83.18181818181819,83.18181818181819,,,,83.18181818181819,83.18181818181819,0,0,0.0,0.0,0.0,0.0
data1,fusion,local_peak,trimmed_gap15,bounded_tracking_gap15,estimated_alignment_Polar_device_HR,-5,36,1,0,lost_before,trimmed_gap15,42,0,42,0,0.0,0.0,,,,,,,,,0,0,,,0.0,0.0
data1,fusion,offline_ridge,trimmed_gap15,bounded_tracking_gap15,estimated_alignment_Polar_device_HR,-5,36,1,0,common_before,trimmed_gap15,42,36,42,36,85.71428571428571,85.71428571428571,11.375000000000002,11.8740028821137,-11.375000000000002,3.4543864454177267,-18.145597433018747,-4.604402566981258,18.525000000000006,19.299999999999997,0,12,0.0,33.333333333333336,0.0,28.571428571428573
data1,fusion,offline_ridge,trimmed_gap15,bounded_tracking_gap15,estimated_alignment_Polar_device_HR,-5,36,1,0,common_after,bounded_tracking_gap15,42,36,42,36,85.71428571428571,85.71428571428571,30.59722222222222,34.2149699205869,-30.59722222222222,15.529759194363594,-61.03555024317487,-0.15889420126957887,51.775000000000006,54.3,0,7,0.0,19.444444444444443,0.0,16.666666666666668
data1,fusion,offline_ridge,trimmed_gap15,bounded_tracking_gap15,estimated_alignment_Polar_device_HR,-5,36,1,0,added_after,bounded_tracking_gap15,42,1,42,1,2.380952380952381,2.380952380952381,8.818181818181813,8.818181818181813,-8.818181818181813,,,,8.818181818181813,8.818181818181813,0,1,0.0,100.0,0.0,2.380952380952381
data1,fusion,offline_ridge,trimmed_gap15,bounded_tracking_gap15,estimated_alignment_Polar_device_HR,-5,36,1,0,lost_before,trimmed_gap15,42,0,42,0,0.0,0.0,,,,,,,,,0,0,,,0.0,0.0
data1,fusion,local_peak,trimmed_gap15,guarded_fusion_gap10,estimated_alignment_Polar_device_HR,-5,36,1,0,common_before,trimmed_gap15,42,36,42,36,85.71428571428571,85.71428571428571,19.852777777777778,29.82360642175926,-1.597222222222223,30.203249457264988,-60.7955911584616,57.601146714017155,81.625,83.7,0,9,0.0,25.0,0.0,21.428571428571427
data1,fusion,local_peak,trimmed_gap15,guarded_fusion_gap10,estimated_alignment_Polar_device_HR,-5,36,1,0,common_after,guarded_fusion_gap10,42,36,42,36,85.71428571428571,85.71428571428571,19.658333333333335,29.635896964473492,-1.5138888888888897,30.01704423230982,-60.34729558421614,57.319517806438355,81.625,82.7,0,9,0.0,25.0,0.0,21.428571428571427
data1,fusion,local_peak,trimmed_gap15,guarded_fusion_gap10,estimated_alignment_Polar_device_HR,-5,36,1,0,added_after,guarded_fusion_gap10,42,1,42,1,2.380952380952381,2.380952380952381,83.18181818181819,83.18181818181819,83.18181818181819,,,,83.18181818181819,83.18181818181819,0,0,0.0,0.0,0.0,0.0
data1,fusion,local_peak,trimmed_gap15,guarded_fusion_gap10,estimated_alignment_Polar_device_HR,-5,36,1,0,lost_before,trimmed_gap15,42,0,42,0,0.0,0.0,,,,,,,,,0,0,,,0.0,0.0
data1,fusion,offline_ridge,trimmed_gap15,guarded_fusion_gap10,estimated_alignment_Polar_device_HR,-5,36,1,0,common_before,trimmed_gap15,42,36,42,36,85.71428571428571,85.71428571428571,11.375000000000002,11.8740028821137,-11.375000000000002,3.4543864454177267,-18.145597433018747,-4.604402566981258,18.525000000000006,19.299999999999997,0,12,0.0,33.333333333333336,0.0,28.571428571428573
data1,fusion,offline_ridge,trimmed_gap15,guarded_fusion_gap10,estimated_alignment_Polar_device_HR,-5,36,1,0,common_after,guarded_fusion_gap10,42,36,42,36,85.71428571428571,85.71428571428571,11.402777777777779,11.890834472165713,-11.402777777777779,3.4195643925682457,-18.10512398721154,-4.700431568344017,18.525000000000006,19.299999999999997,0,12,0.0,33.333333333333336,0.0,28.571428571428573
data1,fusion,offline_ridge,trimmed_gap15,guarded_fusion_gap10,estimated_alignment_Polar_device_HR,-5,36,1,0,added_after,guarded_fusion_gap10,42,1,42,1,2.380952380952381,2.380952380952381,8.818181818181813,8.818181818181813,-8.818181818181813,,,,8.818181818181813,8.818181818181813,0,1,0.0,100.0,0.0,2.380952380952381
data1,fusion,offline_ridge,trimmed_gap15,guarded_fusion_gap10,estimated_alignment_Polar_device_HR,-5,36,1,0,lost_before,trimmed_gap15,42,0,42,0,0.0,0.0,,,,,,,,,0,0,,,0.0,0.0
data1,fusion,local_peak,trimmed_gap15,guarded_fusion_gap15,estimated_alignment_Polar_device_HR,-5,36,1,0,common_before,trimmed_gap15,42,36,42,36,85.71428571428571,85.71428571428571,19.852777777777778,29.82360642175926,-1.597222222222223,30.203249457264988,-60.7955911584616,57.601146714017155,81.625,83.7,0,9,0.0,25.0,0.0,21.428571428571427
data1,fusion,local_peak,trimmed_gap15,guarded_fusion_gap15,estimated_alignment_Polar_device_HR,-5,36,1,0,common_after,guarded_fusion_gap15,42,36,42,36,85.71428571428571,85.71428571428571,19.658333333333335,29.635896964473492,-1.5138888888888897,30.01704423230982,-60.34729558421614,57.319517806438355,81.625,82.7,0,9,0.0,25.0,0.0,21.428571428571427
data1,fusion,local_peak,trimmed_gap15,guarded_fusion_gap15,estimated_alignment_Polar_device_HR,-5,36,1,0,added_after,guarded_fusion_gap15,42,1,42,1,2.380952380952381,2.380952380952381,83.18181818181819,83.18181818181819,83.18181818181819,,,,83.18181818181819,83.18181818181819,0,0,0.0,0.0,0.0,0.0
data1,fusion,local_peak,trimmed_gap15,guarded_fusion_gap15,estimated_alignment_Polar_device_HR,-5,36,1,0,lost_before,trimmed_gap15,42,0,42,0,0.0,0.0,,,,,,,,,0,0,,,0.0,0.0
data1,fusion,offline_ridge,trimmed_gap15,guarded_fusion_gap15,estimated_alignment_Polar_device_HR,-5,36,1,0,common_before,trimmed_gap15,42,36,42,36,85.71428571428571,85.71428571428571,11.375000000000002,11.8740028821137,-11.375000000000002,3.4543864454177267,-18.145597433018747,-4.604402566981258,18.525000000000006,19.299999999999997,0,12,0.0,33.333333333333336,0.0,28.571428571428573
data1,fusion,offline_ridge,trimmed_gap15,guarded_fusion_gap15,estimated_alignment_Polar_device_HR,-5,36,1,0,common_after,guarded_fusion_gap15,42,36,42,36,85.71428571428571,85.71428571428571,11.402777777777779,11.890834472165713,-11.402777777777779,3.4195643925682457,-18.10512398721154,-4.700431568344017,18.525000000000006,19.299999999999997,0,12,0.0,33.333333333333336,0.0,28.571428571428573
data1,fusion,offline_ridge,trimmed_gap15,guarded_fusion_gap15,estimated_alignment_Polar_device_HR,-5,36,1,0,added_after,guarded_fusion_gap15,42,1,42,1,2.380952380952381,2.380952380952381,8.818181818181813,8.818181818181813,-8.818181818181813,,,,8.818181818181813,8.818181818181813,0,1,0.0,100.0,0.0,2.380952380952381
data1,fusion,offline_ridge,trimmed_gap15,guarded_fusion_gap15,estimated_alignment_Polar_device_HR,-5,36,1,0,lost_before,trimmed_gap15,42,0,42,0,0.0,0.0,,,,,,,,,0,0,,,0.0,0.0
data1,fusion,local_peak,bounded_tracking_gap10,bounded_tracking_gap15,estimated_alignment_Polar_device_HR,-5,37,0,0,common_before,bounded_tracking_gap10,42,37,42,37,88.0952380952381,88.0952380952381,47.82383292383293,51.437268242171555,-21.143734643734643,47.53746967530528,-114.317175207333,72.0297059198637,82.79636363636364,83.8,1,2,2.7027027027027026,5.405405405405405,2.380952380952381,4.761904761904762
data1,fusion,local_peak,bounded_tracking_gap10,bounded_tracking_gap15,estimated_alignment_Polar_device_HR,-5,37,0,0,common_after,bounded_tracking_gap15,42,37,42,37,88.0952380952381,88.0952380952381,47.82383292383293,51.437268242171555,-21.143734643734643,47.53746967530528,-114.317175207333,72.0297059198637,82.79636363636364,83.8,1,2,2.7027027027027026,5.405405405405405,2.380952380952381,4.761904761904762
data1,fusion,local_peak,bounded_tracking_gap10,bounded_tracking_gap15,estimated_alignment_Polar_device_HR,-5,37,0,0,added_after,bounded_tracking_gap15,42,0,42,0,0.0,0.0,,,,,,,,,0,0,,,0.0,0.0
data1,fusion,local_peak,bounded_tracking_gap10,bounded_tracking_gap15,estimated_alignment_Polar_device_HR,-5,37,0,0,lost_before,bounded_tracking_gap10,42,0,42,0,0.0,0.0,,,,,,,,,0,0,,,0.0,0.0
data1,fusion,offline_ridge,bounded_tracking_gap10,bounded_tracking_gap15,estimated_alignment_Polar_device_HR,-5,37,0,0,common_before,bounded_tracking_gap10,42,37,42,37,88.0952380952381,88.0952380952381,30.008599508599506,33.78055987029775,-30.008599508599506,15.725577789491306,-60.83073197600247,0.813532958803453,51.7,54.3,0,8,0.0,21.62162162162162,0.0,19.047619047619047
data1,fusion,offline_ridge,bounded_tracking_gap10,bounded_tracking_gap15,estimated_alignment_Polar_device_HR,-5,37,0,0,common_after,bounded_tracking_gap15,42,37,42,37,88.0952380952381,88.0952380952381,30.008599508599506,33.78055987029775,-30.008599508599506,15.725577789491306,-60.83073197600247,0.813532958803453,51.7,54.3,0,8,0.0,21.62162162162162,0.0,19.047619047619047
data1,fusion,offline_ridge,bounded_tracking_gap10,bounded_tracking_gap15,estimated_alignment_Polar_device_HR,-5,37,0,0,added_after,bounded_tracking_gap15,42,0,42,0,0.0,0.0,,,,,,,,,0,0,,,0.0,0.0
data1,fusion,offline_ridge,bounded_tracking_gap10,bounded_tracking_gap15,estimated_alignment_Polar_device_HR,-5,37,0,0,lost_before,bounded_tracking_gap10,42,0,42,0,0.0,0.0,,,,,,,,,0,0,,,0.0,0.0
data1,fusion,local_peak,bounded_tracking_gap10,guarded_fusion_gap10,estimated_alignment_Polar_device_HR,-5,37,0,0,common_before,bounded_tracking_gap10,42,37,42,37,88.0952380952381,88.0952380952381,47.82383292383293,51.437268242171555,-21.143734643734643,47.53746967530528,-114.317175207333,72.0297059198637,82.79636363636364,83.8,1,2,2.7027027027027026,5.405405405405405,2.380952380952381,4.761904761904762
data1,fusion,local_peak,bounded_tracking_gap10,guarded_fusion_gap10,estimated_alignment_Polar_device_HR,-5,37,0,0,common_after,guarded_fusion_gap10,42,37,42,37,88.0952380952381,88.0952380952381,21.375184275184274,32.27312700032756,0.7751842751842741,32.708855062333576,-63.33417164698953,64.88454019735808,81.9,83.18181818181819,0,9,0.0,24.324324324324323,0.0,21.428571428571427
data1,fusion,local_peak,bounded_tracking_gap10,guarded_fusion_gap10,estimated_alignment_Polar_device_HR,-5,37,0,0,added_after,guarded_fusion_gap10,42,0,42,0,0.0,0.0,,,,,,,,,0,0,,,0.0,0.0
data1,fusion,local_peak,bounded_tracking_gap10,guarded_fusion_gap10,estimated_alignment_Polar_device_HR,-5,37,0,0,lost_before,bounded_tracking_gap10,42,0,42,0,0.0,0.0,,,,,,,,,0,0,,,0.0,0.0
