case,version,variant,estimator,branch,shift_s,reference_kind,scope,Nplanned,Noutput,Nref,Nvalid,C_out_pct,C_ref_pct,MAE_bpm,RMSE_bpm,Bias_bpm,SD_error_bpm_ddof1,LoA_lower_descriptive_bpm,LoA_upper_descriptive_bpm,P95_abs_error_bpm_linear,Max_abs_error_bpm,Nwithin5,Nwithin10,P5_valid_pct,P10_valid_pct,R5_all_reference_pct,R10_all_reference_pct
data1,guarded_fusion_gap15,chrom,local_peak,guarded_fusion_gap15/chrom/local_peak,-5,estimated_alignment_Polar_device_HR,own,42,38,42,38,90.47619047619048,90.47619047619048,41.43373205741628,49.651566169190495,-6.68732057416268,49.85958530483423,-104.41210777163778,91.03746662331241,83.23,83.8,0,7,0.0,18.42105263157895,0.0,16.666666666666668
data1,guarded_fusion_gap15,chrom,offline_ridge,guarded_fusion_gap15/chrom/offline_ridge,-5,estimated_alignment_Polar_device_HR,own,42,38,42,38,90.47619047619048,90.47619047619048,26.213636363636365,31.30736700514958,-26.213636363636365,17.346911011588144,-60.21358194634912,7.786309219076397,51.47500000000001,52.3,0,12,0.0,31.57894736842105,0.0,28.571428571428573
data1,trimmed_gap10,fusion,local_peak,trimmed_gap10/fusion/local_peak,-2,estimated_alignment_Polar_device_HR,own,42,36,42,36,85.71428571428571,85.71428571428571,20.927777777777777,30.341793691943202,-2.6500000000000012,30.654605806352446,-62.73302738045079,57.433027380450795,81.8,83.7,0,5,0.0,13.88888888888889,0.0,11.904761904761905
data1,trimmed_gap10,fusion,offline_ridge,trimmed_gap10/fusion/offline_ridge,-2,estimated_alignment_Polar_device_HR,own,42,36,42,36,85.71428571428571,85.71428571428571,12.427777777777779,13.035720156554452,-12.427777777777779,3.990317646583405,-20.24880036508125,-4.606755190474305,19.775000000000002,20.299999999999997,0,9,0.0,25.0,0.0,21.428571428571427
data1,trimmed_gap15,fusion,local_peak,trimmed_gap15/fusion/local_peak,-2,estimated_alignment_Polar_device_HR,own,42,36,42,36,85.71428571428571,85.71428571428571,20.927777777777777,30.341793691943202,-2.6500000000000012,30.654605806352446,-62.73302738045079,57.433027380450795,81.8,83.7,0,5,0.0,13.88888888888889,0.0,11.904761904761905
data1,trimmed_gap15,fusion,offline_ridge,trimmed_gap15/fusion/offline_ridge,-2,estimated_alignment_Polar_device_HR,own,42,36,42,36,85.71428571428571,85.71428571428571,12.427777777777779,13.035720156554452,-12.427777777777779,3.990317646583405,-20.24880036508125,-4.606755190474305,19.775000000000002,20.299999999999997,0,9,0.0,25.0,0.0,21.428571428571427
data1,bounded_tracking_gap10,fusion,local_peak,bounded_tracking_gap10/fusion/local_peak,-2,estimated_alignment_Polar_device_HR,own,42,37,42,37,88.0952380952381,88.0952380952381,48.84324324324324,52.29501552393543,-22.18378378378378,48.009834140248536,-116.28305869867091,71.91549113110335,82.61999999999999,83.6,1,2,2.7027027027027026,5.405405405405405,2.380952380952381,4.761904761904762
data1,bounded_tracking_gap10,fusion,offline_ridge,bounded_tracking_gap10/fusion/offline_ridge,-2,estimated_alignment_Polar_device_HR,own,42,37,42,37,88.0952380952381,88.0952380952381,31.048648648648648,34.94646098155198,-31.048648648648648,16.25982816674309,-62.91791185546511,0.8206145581678115,52.959999999999994,55.3,0,8,0.0,21.62162162162162,0.0,19.047619047619047
data1,bounded_tracking_gap15,fusion,local_peak,bounded_tracking_gap15/fusion/local_peak,-2,estimated_alignment_Polar_device_HR,own,42,37,42,37,88.0952380952381,88.0952380952381,48.84324324324324,52.29501552393543,-22.18378378378378,48.009834140248536,-116.28305869867091,71.91549113110335,82.61999999999999,83.6,1,2,2.7027027027027026,5.405405405405405,2.380952380952381,4.761904761904762
data1,bounded_tracking_gap15,fusion,offline_ridge,bounded_tracking_gap15/fusion/offline_ridge,-2,estimated_alignment_Polar_device_HR,own,42,37,42,37,88.0952380952381,88.0952380952381,31.048648648648648,34.94646098155198,-31.048648648648648,16.25982816674309,-62.91791185546511,0.8206145581678115,52.959999999999994,55.3,0,8,0.0,21.62162162162162,0.0,19.047619047619047
