time_s,window_start_s,window_end_s,accepted,status,spectral_peak_bpm,ridge_bpm,roi_count,quality_proxy,state,available_roi_count,method_agreement,motion_overlap,consensus_score,runner_up_ratio,candidate_group_count,waveform_roi_count,motion_available,motion_observed_fraction,motion_speed_face_per_s,motion_strength,motion_reliability,motion_spectral_coverage,motion_evidence_status,waveform_generated
2.999997,0.0,5.999994,False,insufficient_rois,,,0,0.0,searching,0,0.0,0.0,0.0,0.0,0,0,False,,,,,,legacy_not_assessed,False
3.999996,0.999999,6.999993,False,insufficient_rois,,,0,0.0,searching,0,0.0,0.0,0.0,0.0,0,0,False,,,,,,legacy_not_assessed,False
4.999995,1.999998,7.999992,False,no_frequency_consensus,,,0,0.0,searching,3,0.0,0.0,0.0,0.0,0,0,False,,,,,,legacy_not_assessed,False
5.999994,2.999997,8.999991,False,no_frequency_consensus,,,0,0.0,searching,3,0.0,0.0,0.0,0.0,0,0,False,,,,,,legacy_not_assessed,False
6.999993,3.999996,9.99999,False,no_frequency_consensus,,,0,0.0,searching,3,0.0,0.0,0.0,0.0,0,0,False,,,,,,legacy_not_assessed,False
7.999992,4.999995,10.999989,False,ambiguous_consensus,,,2,0.4192964472319045,searching,3,1.0,0.6114748057892292,0.7103982876441877,0.9390334625421738,2,0,False,,,,,,legacy_not_assessed,False
8.999991,5.999994,11.999988,True,accepted_consensus,75.0,75.0,3,0.26703346534019734,acquired,3,0.5,0.7840509642370403,0.644074511532937,0.0,1,2,False,,,,,,legacy_not_assessed,True
9.99999,6.999993,12.999986999999999,False,no_frequency_consensus,,,0,0.0,uncertain,3,0.0,0.0,0.0,0.0,0,0,False,,,,,,legacy_not_assessed,False
10.999989,7.999992,13.999986,True,accepted_consensus,99.0,99.0,2,0.37757777239623574,reacquired,3,0.75,0.436607244265682,0.6727289494415238,0.0,1,2,False,,,,,,legacy_not_assessed,True
11.999988,8.999991,14.999984999999999,False,no_frequency_consensus,,,0,0.0,lost,3,0.0,0.0,0.0,0.0,0,0,False,,,,,,legacy_not_assessed,False
12.999986999999999,9.99999,15.999984,False,accepted_consensus,,,2,0.3028326906812112,reacquired,3,0.75,0.914795469833723,0.4671503945860579,0.0,1,0,False,,,,,,legacy_not_assessed,False
13.999986,10.999989,16.999983,True,accepted_consensus,124.0,124.0,2,0.4430048164251116,tracking,3,1.0,0.557877405501171,0.7624384440443414,0.0,1,2,False,,,,,,legacy_not_assessed,True
14.999984999999999,11.999988,17.999982,False,ambiguous_consensus,,,2,0.43562295446718124,uncertain,3,0.75,0.15606741893819998,0.8372526338673996,0.8912424760091182,2,0,False,,,,,,legacy_not_assessed,False
15.999984,12.999986999999999,18.999981,False,tracking_jump,,,3,0.5066636346248179,lost,3,0.8333333333333334,0.5078106201953198,1.327024022977521,0.0,1,0,False,,,,,,legacy_not_assessed,False
16.999983,13.999986,19.99998,True,accepted_consensus,78.0,78.0,2,0.5552555173875964,reacquired,3,1.0,0.7220804250650734,0.9100414647677113,0.0,1,2,False,,,,,,legacy_not_assessed,True
17.999982,14.999984999999999,20.999979,True,accepted_consensus,76.0,76.0,2,0.47311492319625337,tracking,3,1.0,0.6015980685320967,0.8039173343982181,0.0,1,2,False,,,,,,legacy_not_assessed,True
18.999981,15.999984,21.999978,True,accepted_consensus,85.0,85.0,2,0.5753939826518305,tracking,3,1.0,0.4307119619384728,1.0268734297258801,0.0,1,2,False,,,,,,legacy_not_assessed,True
19.99998,16.999983,22.999976999999998,False,ambiguous_consensus,,,2,0.49329963639290997,uncertain,3,1.0,0.09692145295628539,0.9626936140348159,1.067074086964717,2,0,False,,,,,,legacy_not_assessed,False
20.999979,17.999982,23.999976,False,accepted_consensus,,,2,0.458113116689137,tracking,3,0.75,0.23742457202318681,0.8618425780442107,0.0,1,0,False,,,,,,legacy_not_assessed,False
21.999978,18.999981,24.999975,True,accepted_consensus,63.0,63.0,2,0.5375759957412657,tracking,3,1.0,0.6931685830367862,0.8888365958612502,0.4424646200880124,2,2,False,,,,,,legacy_not_assessed,True
22.999976999999998,19.99998,25.999973999999998,False,tracking_jump,,,2,0.5859170764233268,uncertain,3,1.0,0.5896464646764671,0.9990921864933605,0.4166569079023837,2,0,False,,,,,,legacy_not_assessed,False
23.999976,20.999979,26.999972999999997,False,tracking_jump,,,2,0.38299882429943577,lost,3,0.75,0.029775678506726626,0.7602956236684744,0.0,1,0,False,,,,,,legacy_not_assessed,False
24.999975,21.999978,27.999972,True,accepted_consensus,157.0,157.0,3,0.4626665689457617,reacquired,3,1.0,0.4095046474160642,1.2459016241967844,0.5809205413568114,2,3,False,,,,,,legacy_not_assessed,True
25.999973999999998,22.999976999999998,28.999971,True,accepted_consensus,160.0,160.0,2,0.5351702136557197,tracking,3,1.0,0.7615247469962997,0.8665677465343756,0.0,1,2,False,,,,,,legacy_not_assessed,True
26.999972999999997,23.999976,29.999969999999998,True,accepted_consensus,160.0,160.0,2,0.498696167550918,tracking,3,1.0,0.519806434757155,0.8677795966609863,0.0,1,2,False,,,,,,legacy_not_assessed,True
27.999972,24.999975,30.999969,True,accepted_consensus,162.0,162.0,2,0.33673065707999644,tracking,3,0.75,0.38530797741734396,0.6085888099530395,0.0,1,2,False,,,,,,legacy_not_assessed,True
28.999971,25.999973999999998,31.999968,False,ambiguous_consensus,,,2,0.4758490004947665,uncertain,3,1.0,0.5163570179584237,0.8288440155425459,0.8069971152878986,3,0,False,,,,,,legacy_not_assessed,False
29.999969999999998,26.999972999999997,32.999967,False,tracking_jump,,,3,0.46961324282220573,lost,3,0.8333333333333334,0.4802063001582733,1.2397063000858821,0.0,1,0,False,,,,,,legacy_not_assessed,False
30.999969,27.999972,33.999966,True,accepted_consensus,65.0,65.0,3,0.42831670237236796,tracking,3,0.6666666666666666,0.09502134211242316,1.2544256861856615,0.0,1,2,False,,,,,,legacy_not_assessed,True
31.999968,28.999971,34.999964999999996,True,accepted_consensus,78.0,78.0,3,0.5417976633865145,tracking,3,0.8333333333333334,0.29097651854076995,1.5071551917752444,0.0,1,3,False,,,,,,legacy_not_assessed,True
32.999967,29.999969999999998,35.999964,True,accepted_consensus,79.0,79.0,3,0.47765100265505916,tracking,3,0.8333333333333334,0.1665764070468179,1.3732789670817351,0.0,1,3,False,,,,,,legacy_not_assessed,True
33.999966,30.999969,36.999963,False,no_frequency_consensus,,,0,0.0,uncertain,3,0.0,0.0,0.0,0.0,0,0,False,,,,,,legacy_not_assessed,False
34.999964999999996,31.999968,37.999962,True,accepted_consensus,76.0,76.0,2,0.45341989399213634,tracking,3,0.75,0.5008653157474431,0.7932886387990009,0.7276694668303544,3,2,False,,,,,,legacy_not_assessed,True
35.999964,32.999967,38.999961,True,accepted_consensus,81.0,81.0,3,0.4112965023329802,tracking,3,0.6666666666666666,0.11749886242594139,1.1976443536410204,0.5323898889408624,3,2,False,,,,,,legacy_not_assessed,True
36.999963,33.999966,39.99996,False,no_frequency_consensus,,,0,0.0,lost,3,0.0,0.0,0.0,0.0,0,0,False,,,,,,legacy_not_assessed,False
37.999962,34.999964999999996,40.999959,False,no_frequency_consensus,,,0,0.0,lost,3,0.0,0.0,0.0,0.0,0,0,False,,,,,,legacy_not_assessed,False
38.999961,35.999964,41.999958,True,accepted_consensus,93.0,93.0,3,0.36741981558698233,reacquired,3,0.6666666666666666,0.3160348335494156,1.0151713515646053,0.677872689549476,2,3,False,,,,,,legacy_not_assessed,True
39.99996,36.999963,42.999956999999995,True,accepted_consensus,79.0,79.0,3,0.44409672918568593,tracking,3,0.6666666666666666,0.7281516151772421,1.0897628745684422,0.0,1,3,False,,,,,,legacy_not_assessed,True
40.999959,37.999962,43.999956,True,accepted_consensus,80.0,80.0,2,0.5079131629408016,tracking,3,0.75,0.3333438950432576,0.9311714498423894,0.0,1,2,False,,,,,,legacy_not_assessed,True
41.999958,38.999961,44.999955,False,insufficient_rois,,,0,0.0,uncertain,0,0.0,0.0,0.0,0.0,0,0,False,,,,,,legacy_not_assessed,False
42.999956999999995,39.99996,45.999953999999995,False,insufficient_rois,,,0,0.0,lost,0,0.0,0.0,0.0,0.0,0,0,False,,,,,,legacy_not_assessed,False
