time_s,bpm,snr_db
5.006132768928598,97.7375415234375,0.2616588528071018
5.997107856293304,97.7375415234375,-0.5632019429779993
6.988082943658008,99.452235234375,-3.073769189605357
7.9790580310227135,101.16692894531249,-5.852314508373777
8.97003311838742,103.73896951171874,-5.526854918291084
9.961008205752124,107.16835693359374,-3.722005460715181
10.95198329311683,107.16835693359374,-3.34361667088851
11.942958380481535,106.311010078125,-3.997963924210079
12.933933467846241,105.45366322265625,-5.07377528457511
13.924908555210946,105.45366322265625,-5.606975964487764
14.91588364257565,105.45366322265625,-5.517797350030831
15.906858729940357,107.16835693359374,-4.532715185031781
16.897833817305063,108.02570378906249,-2.819222091580724
17.888808904669766,107.16835693359374,-2.646506029079215
18.879783992034472,107.16835693359374,-3.3406419336262823
19.87075907939918,107.16835693359374,-3.9217966859033266
20.861734166763885,108.02570378906249,-3.8667189265730153
21.852709254128587,108.88305064453124,-2.701234328425323
22.843684341493294,109.7403975,-0.8611944040113618
23.834659428858,109.7403975,0.43055706194705223
24.825634516222706,108.88305064453124,0.0672664138909875
25.81660960358741,107.16835693359374,-1.5096870442578347
26.807584690952115,105.45366322265625,-2.7221275737158046
27.79855977831682,103.73896951171874,-2.93065706542702
28.789534865681528,94.3081541015625,-4.004060074797719
29.78050995304623,107.16835693359374,-4.830237868904842
30.771485040410937,108.88305064453124,-3.4774774207680554
31.762460127775643,108.88305064453124,-3.6983841578744583
32.75343521514035,107.16835693359374,-4.222806729673925
33.74441030250505,107.16835693359374,-4.6781240818379
34.735385389869755,106.311010078125,-4.713066200303504
35.726360477234465,105.45366322265625,-4.194466084711596
36.71733556459917,105.45366322265625,-3.6153254913383974
37.70831065196388,107.16835693359374,-3.449733928485841
38.69928573932858,108.02570378906249,-3.5057659766041405
39.69026082669328,109.7403975,-3.557736982604203
40.68123591405799,110.59774435546875,-3.4790116103638797
41.672211001422696,109.7403975,-3.6926845907332857
42.6631860887874,108.88305064453124,-3.9025472115868927
43.65416117615211,107.16835693359374,-4.16326281238856
44.64513626351681,105.45366322265625,-4.865827647568153
45.63611135088152,103.73896951171874,-6.086741896197689
46.627086438246224,86.59203240234375,-6.09185711198298
47.618061525610926,87.4493792578125,-5.342067109459313
