window_index,time_s,channel,roi,method,channel_status,observed_fraction,roi_quality,signal_std,candidate_rank,candidate_bpm,relative_power,peak_concentration,prominence_ratio,candidate_weight,motion_overlap,motion_weight,selected_consensus,output_accepted,waveform_weight,motion_available,motion_observed_fraction,motion_speed_face_per_s,motion_strength,motion_reliability,motion_spectral_coverage,motion_evidence_status,branch,original_channel
0,2.99997,forehead_baseline_pos,forehead,baseline_pos,gap_or_filter_edge,1.0,0.9999970114308351,,0,,0.0,0.0,0.0,0.0,0.0,1.0,False,False,0.0,False,,,,,,legacy_not_assessed,baseline,forehead_pos
0,2.99997,forehead_baseline_chrom,forehead,baseline_chrom,gap_or_filter_edge,1.0,0.9999970114308351,,0,,0.0,0.0,0.0,0.0,0.0,1.0,False,False,0.0,False,,,,,,legacy_not_assessed,baseline,forehead_chrom
0,2.99997,left_cheek_baseline_pos,left_cheek,baseline_pos,gap_or_filter_edge,1.0,0.999998875137764,,0,,0.0,0.0,0.0,0.0,0.0,1.0,False,False,0.0,False,,,,,,legacy_not_assessed,baseline,left_cheek_pos
0,2.99997,left_cheek_baseline_chrom,left_cheek,baseline_chrom,gap_or_filter_edge,1.0,0.999998875137764,,0,,0.0,0.0,0.0,0.0,0.0,1.0,False,False,0.0,False,,,,,,legacy_not_assessed,baseline,left_cheek_chrom
0,2.99997,right_cheek_baseline_pos,right_cheek,baseline_pos,gap_or_filter_edge,1.0,1.0,,0,,0.0,0.0,0.0,0.0,0.0,1.0,False,False,0.0,False,,,,,,legacy_not_assessed,baseline,right_cheek_pos
0,2.99997,right_cheek_baseline_chrom,right_cheek,baseline_chrom,gap_or_filter_edge,1.0,1.0,,0,,0.0,0.0,0.0,0.0,0.0,1.0,False,False,0.0,False,,,,,,legacy_not_assessed,baseline,right_cheek_chrom
0,2.99997,forehead_tracked_pos,forehead,tracked_pos,gap_or_filter_edge,1.0,0.9999970114308351,,0,,0.0,0.0,0.0,0.0,0.0,1.0,False,False,0.0,False,,,,,,legacy_not_assessed,tracked,forehead_pos
0,2.99997,forehead_tracked_chrom,forehead,tracked_chrom,gap_or_filter_edge,1.0,0.9999970114308351,,0,,0.0,0.0,0.0,0.0,0.0,1.0,False,False,0.0,False,,,,,,legacy_not_assessed,tracked,forehead_chrom
0,2.99997,left_cheek_tracked_pos,left_cheek,tracked_pos,gap_or_filter_edge,1.0,0.999998875137764,,0,,0.0,0.0,0.0,0.0,0.0,1.0,False,False,0.0,False,,,,,,legacy_not_assessed,tracked,left_cheek_pos
0,2.99997,left_cheek_tracked_chrom,left_cheek,tracked_chrom,gap_or_filter_edge,1.0,0.999998875137764,,0,,0.0,0.0,0.0,0.0,0.0,1.0,False,False,0.0,False,,,,,,legacy_not_assessed,tracked,left_cheek_chrom
0,2.99997,right_cheek_tracked_pos,right_cheek,tracked_pos,gap_or_filter_edge,1.0,1.0,,0,,0.0,0.0,0.0,0.0,0.0,1.0,False,False,0.0,False,,,,,,legacy_not_assessed,tracked,right_cheek_pos
0,2.99997,right_cheek_tracked_chrom,right_cheek,tracked_chrom,gap_or_filter_edge,1.0,1.0,,0,,0.0,0.0,0.0,0.0,0.0,1.0,False,False,0.0,False,,,,,,legacy_not_assessed,tracked,right_cheek_chrom
1,3.9999599999999997,forehead_baseline_pos,forehead,baseline_pos,gap_or_filter_edge,1.0,0.9999985145573381,,0,,0.0,0.0,0.0,0.0,0.0,1.0,False,False,0.0,False,,,,,,legacy_not_assessed,baseline,forehead_pos
1,3.9999599999999997,forehead_baseline_chrom,forehead,baseline_chrom,gap_or_filter_edge,1.0,0.9999985145573381,,0,,0.0,0.0,0.0,0.0,0.0,1.0,False,False,0.0,False,,,,,,legacy_not_assessed,baseline,forehead_chrom
1,3.9999599999999997,left_cheek_baseline_pos,left_cheek,baseline_pos,gap_or_filter_edge,1.0,0.999998875137764,,0,,0.0,0.0,0.0,0.0,0.0,1.0,False,False,0.0,False,,,,,,legacy_not_assessed,baseline,left_cheek_pos
1,3.9999599999999997,left_cheek_baseline_chrom,left_cheek,baseline_chrom,gap_or_filter_edge,1.0,0.999998875137764,,0,,0.0,0.0,0.0,0.0,0.0,1.0,False,False,0.0,False,,,,,,legacy_not_assessed,baseline,left_cheek_chrom
1,3.9999599999999997,right_cheek_baseline_pos,right_cheek,baseline_pos,gap_or_filter_edge,1.0,1.0,,0,,0.0,0.0,0.0,0.0,0.0,1.0,False,False,0.0,False,,,,,,legacy_not_assessed,baseline,right_cheek_pos
1,3.9999599999999997,right_cheek_baseline_chrom,right_cheek,baseline_chrom,gap_or_filter_edge,1.0,1.0,,0,,0.0,0.0,0.0,0.0,0.0,1.0,False,False,0.0,False,,,,,,legacy_not_assessed,baseline,right_cheek_chrom
1,3.9999599999999997,forehead_tracked_pos,forehead,tracked_pos,gap_or_filter_edge,1.0,0.9999985145573381,,0,,0.0,0.0,0.0,0.0,0.0,1.0,False,False,0.0,False,,,,,,legacy_not_assessed,tracked,forehead_pos
1,3.9999599999999997,forehead_tracked_chrom,forehead,tracked_chrom,gap_or_filter_edge,1.0,0.9999985145573381,,0,,0.0,0.0,0.0,0.0,0.0,1.0,False,False,0.0,False,,,,,,legacy_not_assessed,tracked,forehead_chrom
1,3.9999599999999997,left_cheek_tracked_pos,left_cheek,tracked_pos,gap_or_filter_edge,1.0,0.999998875137764,,0,,0.0,0.0,0.0,0.0,0.0,1.0,False,False,0.0,False,,,,,,legacy_not_assessed,tracked,left_cheek_pos
1,3.9999599999999997,left_cheek_tracked_chrom,left_cheek,tracked_chrom,gap_or_filter_edge,1.0,0.999998875137764,,0,,0.0,0.0,0.0,0.0,0.0,1.0,False,False,0.0,False,,,,,,legacy_not_assessed,tracked,left_cheek_chrom
1,3.9999599999999997,right_cheek_tracked_pos,right_cheek,tracked_pos,gap_or_filter_edge,1.0,1.0,,0,,0.0,0.0,0.0,0.0,0.0,1.0,False,False,0.0,False,,,,,,legacy_not_assessed,tracked,right_cheek_pos
1,3.9999599999999997,right_cheek_tracked_chrom,right_cheek,tracked_chrom,gap_or_filter_edge,1.0,1.0,,0,,0.0,0.0,0.0,0.0,0.0,1.0,False,False,0.0,False,,,,,,legacy_not_assessed,tracked,right_cheek_chrom
2,4.99995,forehead_baseline_pos,forehead,baseline_pos,usable,1.0,1.0,0.9060090132799011,1,74.0,1.0,0.5381494995422045,1.0,0.7335867362092942,0.19899611195887018,0.9502509720102824,True,True,0.37320341739859486,False,,,,,,legacy_not_assessed,baseline,forehead_pos
2,4.99995,forehead_baseline_chrom,forehead,baseline_chrom,usable,1.0,1.0,0.8487319579503146,1,75.0,1.0,0.5018120407502838,1.0,0.7083869286980695,0.22897074766063324,0.9427573130848417,True,True,0.3603833188106992,False,,,,,,legacy_not_assessed,baseline,forehead_chrom
2,4.99995,left_cheek_baseline_pos,left_cheek,baseline_pos,usable,1.0,0.999998875137764,1.0033310511404916,1,75.0,1.0,0.6768705023130668,1.0,0.8227204747311141,0.22897074766063324,0.9427573130848417,True,True,0.41456057405731594,False,,,,,,legacy_not_assessed,baseline,left_cheek_pos
2,4.99995,left_cheek_baseline_chrom,left_cheek,baseline_chrom,usable,1.0,0.999998875137764,0.9817498174050959,1,75.0,1.0,0.6561305589507044,1.0,0.8100179521705425,0.22897074766063324,0.9427573130848417,True,True,0.40815990067379815,False,,,,,,legacy_not_assessed,baseline,left_cheek_chrom
2,4.99995,right_cheek_baseline_pos,right_cheek,baseline_pos,usable,1.0,1.0,1.0685086221422506,1,77.0,1.0,0.5706339832396514,1.0,0.7554031925003041,0.27995274405941095,0.9300118139851472,True,True,0.39011283646042433,False,,,,,,legacy_not_assessed,baseline,right_cheek_pos
2,4.99995,right_cheek_baseline_chrom,right_cheek,baseline_chrom,usable,1.0,1.0,1.0406366208538078,1,77.0,1.0,0.5003265662124181,1.0,0.7073376606772879,0.27995274405941095,0.9300118139851472,True,True,0.3652903560398798,False,,,,,,legacy_not_assessed,baseline,right_cheek_chrom
2,4.99995,forehead_tracked_pos,forehead,tracked_pos,usable,1.0,1.0,0.8398767144820573,1,72.0,1.0,0.3707100118243629,1.0,0.608859599435176,0.21256387864097143,0.9468590303397572,True,False,0.0,False,,,,,,legacy_not_assessed,tracked,forehead_pos
2,4.99995,forehead_tracked_chrom,forehead,tracked_chrom,usable,1.0,1.0,0.9509983876731168,1,71.0,1.0,0.3636265048288574,1.0,0.6030145146087758,0.23450204824216794,0.941374487939458,True,False,0.0,False,,,,,,legacy_not_assessed,tracked,forehead_chrom
2,4.99995,forehead_tracked_chrom,forehead,tracked_chrom,usable,1.0,1.0,0.9509983876731168,2,95.0,0.46894157010512566,0.16447408255795712,0.4586356065383191,0.2777206051346001,0.9232366070747843,0.7691908482313039,False,False,0.0,False,,,,,,legacy_not_assessed,tracked,forehead_chrom
2,4.99995,left_cheek_tracked_pos,left_cheek,tracked_pos,usable,1.0,0.999998875137764,0.8780091887186354,1,46.0,1.0,0.3996535029320891,1.0,0.632180831584072,0.3153476723916754,0.9211630819020812,False,False,0.0,False,,,,,,legacy_not_assessed,tracked,left_cheek_pos
2,4.99995,left_cheek_tracked_chrom,left_cheek,tracked_chrom,usable,1.0,0.999998875137764,0.9577305678819901,1,47.0,1.0,0.38644428714229656,1.0,0.621645733315701,0.31508713152913964,0.9212282171177151,False,False,0.0,False,,,,,,legacy_not_assessed,tracked,left_cheek_chrom
2,4.99995,right_cheek_tracked_pos,right_cheek,tracked_pos,usable,1.0,1.0,0.8431061868948823,1,78.0,1.0,0.368270966636817,1.0,0.6068533320637014,0.29884336862365324,0.9252891578440867,True,False,0.0,False,,,,,,legacy_not_assessed,tracked,right_cheek_pos
