window_index,time_s,channel,roi,method,channel_status,observed_fraction,roi_quality,signal_std,candidate_rank,candidate_bpm,relative_power,peak_concentration,prominence_ratio,candidate_weight,motion_overlap,motion_weight,selected_consensus,output_accepted,waveform_weight,motion_available,motion_observed_fraction,motion_speed_face_per_s,motion_strength,motion_reliability,motion_spectral_coverage,motion_evidence_status
2,6.999993,left_cheek_logpos,left_cheek,logpos,usable,1.0,1.0,0.7709573169380219,1,104.0,1.0,0.2404350181898661,1.0,0.49034173612886156,0.4091084879195909,0.8977228780201023,False,False,0.0,False,,,,,,legacy_not_assessed
2,6.999993,left_cheek_logpos,left_cheek,logpos,usable,1.0,1.0,0.7709573169380219,2,162.0,0.9380938537095662,0.20935579352153016,0.830200005143778,0.44316518719438747,0.4943834370994556,0.8764041407251361,False,False,0.0,False,,,,,,legacy_not_assessed
2,6.999993,left_cheek_logchrom,left_cheek,logchrom,usable,1.0,1.0,0.9341304356621439,1,161.0,1.0,0.2540963475385093,1.0,0.5040797035573931,0.48337343518037196,0.879156641204907,False,False,0.0,False,,,,,,legacy_not_assessed
2,6.999993,left_cheek_logchrom,left_cheek,logchrom,usable,1.0,1.0,0.9341304356621439,2,105.0,0.7575533188069051,0.2204451796149804,0.7378271001405788,0.4086550836981142,0.3780195968712778,0.9054951007821805,False,False,0.0,False,,,,,,legacy_not_assessed
2,6.999993,right_cheek_logpos,right_cheek,logpos,usable,1.0,1.0,0.6400735213530275,1,89.0,1.0,0.2367988311428282,1.0,0.4866198014290296,0.5493992421106073,0.8626501894723482,False,False,0.0,False,,,,,,legacy_not_assessed
2,6.999993,right_cheek_logpos,right_cheek,logpos,usable,1.0,1.0,0.6400735213530275,2,169.0,0.7087468086154389,0.16366165156494342,0.6978288729266138,0.340579907274909,0.41891654000242634,0.8952708649993935,False,False,0.0,False,,,,,,legacy_not_assessed
2,6.999993,right_cheek_logchrom,right_cheek,logchrom,usable,1.0,1.0,0.8356468358593881,1,88.0,1.0,0.2194866301422707,1.0,0.46849400224791643,0.49208991406640135,0.8769775214833997,False,False,0.0,False,,,,,,legacy_not_assessed
2,6.999993,right_cheek_logchrom,right_cheek,logchrom,usable,1.0,1.0,0.8356468358593881,2,192.0,0.6254538290703634,0.16129343617970784,0.6199491140884773,0.3176186349421497,0.9558191490864981,0.7610452127283754,False,False,0.0,False,,,,,,legacy_not_assessed
3,7.999992,forehead_logpos,forehead,logpos,usable,1.0,1.0,0.811052242800437,1,134.0,1.0,0.22276611205483834,1.0,0.471981050525165,0.09032753745464167,0.9774181156363396,False,False,0.0,False,,,,,,legacy_not_assessed
3,7.999992,forehead_logpos,forehead,logpos,usable,1.0,1.0,0.811052242800437,2,56.0,0.8548246851364081,0.19459046248998602,0.8497232324173656,0.40784890686202696,0.03967934712794395,0.9900801632180141,False,False,0.0,False,,,,,,legacy_not_assessed
3,7.999992,forehead_logchrom,forehead,logchrom,usable,1.0,1.0,0.9337625261156773,1,68.0,1.0,0.23964419519081928,1.0,0.48953467210282386,0.4254684187177011,0.8936328953205748,False,False,0.0,False,,,,,,legacy_not_assessed
3,7.999992,forehead_logchrom,forehead,logchrom,usable,1.0,1.0,0.9337625261156773,2,142.0,0.839160533995385,0.16340700464982208,0.8372929071944403,0.3703035366838009,0.4762182899427887,0.8809454275143028,False,False,0.0,False,,,,,,legacy_not_assessed
3,7.999992,left_cheek_logpos,left_cheek,logpos,usable,1.0,1.0,0.7247996547901071,1,162.0,1.0,0.2528002357649619,1.0,0.5027924380546728,0.5076780286787734,0.8730804928303066,False,False,0.0,False,,,,,,legacy_not_assessed
3,7.999992,left_cheek_logpos,left_cheek,logpos,usable,1.0,1.0,0.7247996547901071,2,106.0,0.6343920197480026,0.1733873845276705,0.587165526207554,0.33165580511930204,0.09171474987963565,0.977071312530091,False,False,0.0,False,,,,,,legacy_not_assessed
3,7.999992,left_cheek_logchrom,left_cheek,logchrom,usable,1.0,1.0,0.9564428482745351,1,162.0,1.0,0.30820578423720496,1.0,0.5551628447916926,0.5076780286787734,0.8730804928303066,False,False,0.0,False,,,,,,legacy_not_assessed
3,7.999992,left_cheek_logchrom,left_cheek,logchrom,usable,1.0,1.0,0.9564428482745351,2,95.0,0.4454808719246608,0.15152483513554443,0.4343661905326613,0.2598103455877437,0.42453254234901694,0.8938668644127458,False,False,0.0,False,,,,,,legacy_not_assessed
3,7.999992,right_cheek_logpos,right_cheek,logpos,usable,1.0,1.0,0.6336641593826978,1,88.0,1.0,0.20784352679058146,1.0,0.4558985926613302,0.3704493234154518,0.9073876691461371,False,False,0.0,False,,,,,,legacy_not_assessed
3,7.999992,right_cheek_logpos,right_cheek,logpos,usable,1.0,1.0,0.6336641593826978,2,169.0,0.753545040661353,0.17031299938890962,0.7520631200282263,0.35824365458396173,0.5854219451965463,0.8536445137008635,False,False,0.0,False,,,,,,legacy_not_assessed
3,7.999992,right_cheek_logchrom,right_cheek,logchrom,usable,1.0,1.0,0.8670401854817568,1,88.0,1.0,0.2657820504285062,1.0,0.5155405419833694,0.3704493234154518,0.9073876691461371,False,False,0.0,False,,,,,,legacy_not_assessed
4,8.999991,forehead_logpos,forehead,logpos,usable,1.0,1.0,0.8436431783050322,1,139.0,1.0,0.3691017600684019,1.0,0.6075374556917473,0.48437960488862625,0.8789050987778434,False,True,0.0,False,,,,,,legacy_not_assessed
4,8.999991,forehead_logchrom,forehead,logchrom,usable,1.0,1.0,0.9709769206663957,1,140.0,1.0,0.26157781123003615,1.0,0.5114467824026623,0.611277564649014,0.8471806088377465,False,True,0.0,False,,,,,,legacy_not_assessed
4,8.999991,forehead_logchrom,forehead,logchrom,usable,1.0,1.0,0.9709769206663957,2,68.0,0.8174977926350563,0.23187468528353228,0.8073461852657489,0.43538149178305224,0.4431279944970318,0.889218001375742,False,True,0.0,False,,,,,,legacy_not_assessed
4,8.999991,left_cheek_logpos,left_cheek,logpos,usable,1.0,1.0,0.6943624084015751,1,162.0,1.0,0.29179405714766693,1.0,0.5401796526598044,0.46169345601225054,0.8845766359969374,False,True,0.0,False,,,,,,legacy_not_assessed
4,8.999991,left_cheek_logpos,left_cheek,logpos,usable,1.0,1.0,0.6943624084015751,2,93.0,0.5991358832431354,0.16696220818061983,0.5939209874538902,0.31628001844334064,0.6011431077421072,0.8497142230644732,True,True,0.0,False,,,,,,legacy_not_assessed
4,8.999991,left_cheek_logchrom,left_cheek,logchrom,usable,1.0,1.0,0.9260414736130729,1,162.0,1.0,0.33841973013897303,1.0,0.5817385410465539,0.46169345601225054,0.8845766359969374,False,True,0.0,False,,,,,,legacy_not_assessed
4,8.999991,right_cheek_logpos,right_cheek,logpos,usable,1.0,1.0,0.6584977962477131,1,75.0,1.0,0.22294852498979634,1.0,0.47217425278153013,0.8183030401846978,0.7954242399538256,False,True,0.0,False,,,,,,legacy_not_assessed
4,8.999991,right_cheek_logpos,right_cheek,logpos,usable,1.0,1.0,0.6584977962477131,2,87.0,0.7343445005711031,0.16570758506918948,0.4217953657974518,0.3488358550930187,0.2631602892683873,0.9342099276829032,True,True,0.0,False,,,,,,legacy_not_assessed
4,8.999991,right_cheek_logchrom,right_cheek,logchrom,usable,1.0,1.0,0.8941354434177076,1,87.0,1.0,0.28239454458156643,1.0,0.5314080772641364,0.2631602892683873,0.9342099276829032,True,True,0.0,False,,,,,,legacy_not_assessed
4,8.999991,right_cheek_logchrom,right_cheek,logchrom,usable,1.0,1.0,0.8941354434177076,2,75.0,0.6780059042061248,0.18414393302016,0.3011316803407874,0.3533421483653,0.8183030401846978,0.7954242399538256,False,True,0.0,False,,,,,,legacy_not_assessed
5,9.99999,forehead_logpos,forehead,logpos,usable,1.0,1.0,0.8371328653829582,1,140.0,1.0,0.3839312054418529,1.0,0.6196218245364288,0.7782087442377252,0.8054478139405687,False,False,0.0,False,,,,,,legacy_not_assessed
5,9.99999,forehead_logchrom,forehead,logchrom,usable,1.0,1.0,0.9668345041471597,1,140.0,1.0,0.29467319205809606,1.0,0.5428380900951001,0.7782087442377252,0.8054478139405687,False,False,0.0,False,,,,,,legacy_not_assessed
5,9.99999,forehead_logchrom,forehead,logchrom,usable,1.0,1.0,0.9668345041471597,2,71.0,0.5099549386117526,0.15504211895367453,0.5036116352339277,0.2811840931725284,0.5517405202366262,0.8620648699408434,True,False,0.0,False,,,,,,legacy_not_assessed
5,9.99999,left_cheek_logpos,left_cheek,logpos,usable,1.0,1.0,0.7115095799553924,1,163.0,1.0,0.3052224323570734,1.0,0.5524693949505922,0.6439630845665678,0.839009228858358,False,False,0.0,False,,,,,,legacy_not_assessed
5,9.99999,left_cheek_logpos,left_cheek,logpos,usable,1.0,1.0,0.7115095799553924,2,93.0,0.5789232315709842,0.15580163928271895,0.5760732535352144,0.3003284676776553,0.37857395945039135,0.9053565101374021,False,False,0.0,False,,,,,,legacy_not_assessed
5,9.99999,left_cheek_logchrom,left_cheek,logchrom,usable,1.0,1.0,0.92930408455178,1,163.0,1.0,0.3184903898768251,1.0,0.5643495281089771,0.6439630845665678,0.839009228858358,False,False,0.0,False,,,,,,legacy_not_assessed
5,9.99999,right_cheek_logpos,right_cheek,logpos,usable,1.0,1.0,0.6482268117405086,1,75.0,1.0,0.29740458878491643,1.0,0.5453481354006049,0.9512237051317742,0.7621940737170565,True,False,0.0,False,,,,,,legacy_not_assessed
5,9.99999,right_cheek_logpos,right_cheek,logpos,usable,1.0,1.0,0.6482268117405086,2,63.0,0.8696109110092755,0.2629120008348474,0.1477836175694286,0.47815389213229564,0.19025587463871552,0.9524360313403211,False,False,0.0,False,,,,,,legacy_not_assessed
5,9.99999,right_cheek_logchrom,right_cheek,logchrom,usable,1.0,1.0,0.879146902493798,1,85.0,1.0,0.2949353575283545,1.0,0.5430795130810538,0.37009191087508037,0.90747702228123,False,False,0.0,False,,,,,,legacy_not_assessed
5,9.99999,right_cheek_logchrom,right_cheek,logchrom,usable,1.0,1.0,0.879146902493798,2,76.0,0.9880913427846735,0.297517185295515,0.0840374163560128,0.5421938353763919,0.9910847871016838,0.7522288032245791,True,False,0.0,False,,,,,,legacy_not_assessed
5,9.99999,right_cheek_logchrom,right_cheek,logchrom,usable,1.0,1.0,0.879146902493798,3,63.0,0.7146135022870442,0.1931349323101174,0.1858567704223234,0.37150616467577524,0.19025587463871552,0.9524360313403211,False,False,0.0,False,,,,,,legacy_not_assessed
6,10.999989,forehead_logpos,forehead,logpos,usable,1.0,1.0,0.8503729368865832,1,142.0,1.0,0.3217476060820048,1.0,0.5672280018493487,0.9065870641682505,0.7733532339579374,False,False,0.0,False,,,,,,legacy_not_assessed
6,10.999989,forehead_logchrom,forehead,logchrom,usable,1.0,1.0,0.9881045160072821,1,141.0,1.0,0.2793251722627293,1.0,0.5285122252727266,0.8319552654608954,0.7920111836347762,False,False,0.0,False,,,,,,legacy_not_assessed
6,10.999989,forehead_logchrom,forehead,logchrom,usable,1.0,1.0,0.9881045160072821,2,96.0,0.632032012795912,0.17576406712828097,0.6246308608702809,0.3332994406300185,0.11955214838579044,0.9701119629035524,False,False,0.0,False,,,,,,legacy_not_assessed
6,10.999989,left_cheek_logpos,left_cheek,logpos,usable,1.0,1.0,0.7274440533625358,1,164.0,1.0,0.24079683174948935,1.0,0.49071053763852407,0.3856548930822744,0.9035862767294314,False,False,0.0,False,,,,,,legacy_not_assessed
6,10.999989,left_cheek_logpos,left_cheek,logpos,usable,1.0,1.0,0.7274440533625358,2,198.0,0.6392381668083209,0.17167660517081462,0.6357609270639099,0.3312736608504628,0.5033942099273848,0.8741514475181538,False,False,0.0,False,,,,,,legacy_not_assessed
6,10.999989,left_cheek_logchrom,left_cheek,logchrom,usable,1.0,1.0,0.9639642673835427,1,163.0,1.0,0.24855934508411237,1.0,0.4985572635957803,0.4529831255893947,0.8867542186026514,False,False,0.0,False,,,,,,legacy_not_assessed
6,10.999989,left_cheek_logchrom,left_cheek,logchrom,usable,1.0,1.0,0.9639642673835427,2,198.0,0.5719812456087439,0.17445523517462505,0.5703430460561666,0.3158878324946188,0.5033942099273848,0.8741514475181538,False,False,0.0,False,,,,,,legacy_not_assessed
6,10.999989,right_cheek_logpos,right_cheek,logpos,usable,1.0,1.0,0.6656552355516309,1,62.0,1.0,0.32627752638887003,1.0,0.5712070783777718,0.21955483797169514,0.9451112905070762,False,False,0.0,False,,,,,,legacy_not_assessed
6,10.999989,right_cheek_logchrom,right_cheek,logchrom,usable,1.0,1.0,0.9190746464603082,1,77.0,1.0,0.3276793757625724,1.0,0.5724328569907324,0.8599507043859757,0.7850123239035061,False,False,0.0,False,,,,,,legacy_not_assessed
7,11.999988,forehead_logpos,forehead,logpos,usable,1.0,1.0,0.8427252282154284,1,144.0,1.0,0.25189946570634336,1.0,0.5018958713780612,0.7034976750153302,0.8241255812461674,False,False,0.0,False,,,,,,legacy_not_assessed
7,11.999988,forehead_logpos,forehead,logpos,usable,1.0,1.0,0.8427252282154284,2,95.0,0.6070547153036372,0.16854950442862784,0.6019817904038437,0.31987305517265724,0.002501751374127869,0.999374562156468,False,False,0.0,False,,,,,,legacy_not_assessed
7,11.999988,forehead_logchrom,forehead,logchrom,usable,1.0,1.0,0.9745142976783067,1,142.0,1.0,0.2391761557417276,1.0,0.4890563932122017,0.7077071774180517,0.823073205645487,False,False,0.0,False,,,,,,legacy_not_assessed
7,11.999988,forehead_logchrom,forehead,logchrom,usable,1.0,1.0,0.9745142976783067,2,96.0,0.7765816611825928,0.19366505653800173,0.7351815977921403,0.38781017433701004,0.00830868897807463,0.9979228277554814,False,False,0.0,False,,,,,,legacy_not_assessed
7,11.999988,left_cheek_logpos,left_cheek,logpos,usable,1.0,1.0,0.8171533857457883,1,199.0,1.0,0.17084534487834405,1.0,0.4133344225664541,0.3309664480967832,0.9172583879758042,False,False,0.0,False,,,,,,legacy_not_assessed
7,11.999988,left_cheek_logchrom,left_cheek,logchrom,usable,1.0,1.0,0.9565801416850137,1,196.0,1.0,0.20671002344365993,1.0,0.4546537401624009,0.12237567404779325,0.9694060814880517,False,False,0.0,False,,,,,,legacy_not_assessed
7,11.999988,left_cheek_logchrom,left_cheek,logchrom,usable,1.0,1.0,0.9565801416850137,2,165.0,0.9362090900642321,0.15792370066843972,0.8984064480815691,0.3845121637898808,0.05076151921434203,0.9873096201964144,False,False,0.0,False,,,,,,legacy_not_assessed
7,11.999988,right_cheek_logpos,right_cheek,logpos,usable,1.0,0.9999994274590633,0.685878108558446,1,61.0,1.0,0.33716208595562663,1.0,0.5806562665446264,0.4168973551619792,0.8957756612095052,False,False,0.0,False,,,,,,legacy_not_assessed
7,11.999988,right_cheek_logchrom,right_cheek,logchrom,usable,1.0,0.9999994274590633,0.9389265855573126,1,75.0,1.0,0.3011895242022492,1.0,0.5488070510805081,0.4368648579724762,0.890783785506881,False,False,0.0,False,,,,,,legacy_not_assessed
7,11.999988,right_cheek_logchrom,right_cheek,logchrom,usable,1.0,0.9999994274590633,0.9389265855573126,2,61.0,0.933525647676643,0.26669573513713885,0.20714131277199888,0.4989659545386089,0.4168973551619792,0.8957756612095052,False,False,0.0,False,,,,,,legacy_not_assessed
8,12.999986999999999,forehead_logpos,forehead,logpos,usable,1.0,1.0,0.8401221183404944,1,80.0,1.0,0.2392965705004429,1.0,0.4891794869988345,0.1679981366612388,0.9580004658346903,False,False,0.0,False,,,,,,legacy_not_assessed
8,12.999986999999999,forehead_logpos,forehead,logpos,usable,1.0,1.0,0.8401221183404944,2,146.0,0.8393572873750926,0.17233756991047544,0.8385206927687757,0.38033247980270113,0.34699731222059704,0.9132506719448508,True,False,0.0,False,,,,,,legacy_not_assessed
8,12.999986999999999,forehead_logchrom,forehead,logchrom,usable,1.0,1.0,0.9678718245075169,1,145.0,1.0,0.16602410026631934,1.0,0.4074605505644925,0.3199461710984259,0.9200134572253935,True,False,0.0,False,,,,,,legacy_not_assessed
8,12.999986999999999,forehead_logchrom,forehead,logchrom,usable,1.0,1.0,0.9678718245075169,2,91.0,0.8464254194436578,0.16762238749914518,0.8082787871325892,0.37666941692565287,0.013624745737715724,0.9965938135655711,False,False,0.0,False,,,,,,legacy_not_assessed
8,12.999986999999999,left_cheek_logpos,left_cheek,logpos,usable,1.0,1.0,0.913667478141307,1,124.0,1.0,0.15581136518127597,1.0,0.3947294835469932,0.4523873092248409,0.8869031726937898,False,False,0.0,False,,,,,,legacy_not_assessed
8,12.999986999999999,left_cheek_logpos,left_cheek,logpos,usable,1.0,1.0,0.913667478141307,2,141.0,0.8232550272916911,0.15684320180619257,0.6822118911514846,0.3593354343555243,0.29913850838308903,0.9252153729042277,True,False,0.0,False,,,,,,legacy_not_assessed
8,12.999986999999999,left_cheek_logchrom,left_cheek,logchrom,usable,1.0,1.0,0.8691325748756187,1,190.0,0.8082088470842622,0.1584965949912366,0.7755095457519116,0.35790829873676944,0.017335857834463266,0.9956660355413842,False,False,0.0,False,,,,,,legacy_not_assessed
8,12.999986999999999,right_cheek_logpos,right_cheek,logpos,usable,1.0,0.9999994274590633,0.8173947307747242,1,60.0,1.0,0.3149285345911246,1.0,0.5611846166568285,0.8253590117984443,0.793660247050389,False,False,0.0,False,,,,,,legacy_not_assessed
8,12.999986999999999,right_cheek_logchrom,right_cheek,logchrom,usable,1.0,0.9999994274590633,0.9751246951259441,1,60.0,1.0,0.2736940944196875,1.0,0.5231575107151104,0.8253590117984443,0.793660247050389,False,False,0.0,False,,,,,,legacy_not_assessed
8,12.999986999999999,right_cheek_logchrom,right_cheek,logchrom,usable,1.0,0.9999994274590633,0.9751246951259441,2,74.0,0.8835589169646797,0.2261742527784514,0.5032147774772363,0.4470324921066703,0.18048048238158862,0.9548798794046028,False,False,0.0,False,,,,,,legacy_not_assessed
9,13.999986,forehead_logpos,forehead,logpos,usable,1.0,1.0,0.8531679439755507,1,79.0,1.0,0.30923138694437163,1.0,0.5560857730102179,0.17976773996208115,0.9550580650094798,True,True,0.0,False,,,,,,legacy_not_assessed
9,13.999986,forehead_logchrom,forehead,logchrom,usable,1.0,1.0,0.9628875023179252,1,82.0,1.0,0.2455543009757226,1.0,0.4955343590264176,0.11175468010227713,0.9720613299744307,True,True,0.0,False,,,,,,legacy_not_assessed
9,13.999986,left_cheek_logpos,left_cheek,logpos,usable,1.0,1.0,0.9953153953416878,1,72.0,1.0,0.19868029942996435,1.0,0.4457356833707218,0.2249994172486624,0.9437501456878344,False,True,0.0,False,,,,,,legacy_not_assessed
9,13.999986,left_cheek_logpos,left_cheek,logpos,usable,1.0,1.0,0.9953153953416878,2,125.0,0.8765406358456413,0.1819826844096842,0.8068282332490178,0.3993935626739135,0.44671466471461246,0.8883213338213469,False,True,0.0,False,,,,,,legacy_not_assessed
9,13.999986,left_cheek_logchrom,left_cheek,logchrom,usable,1.0,1.0,0.9680961793831777,1,126.0,1.0,0.18067254219686812,1.0,0.425055928316343,0.3100602154308109,0.9224849461422973,False,True,0.0,False,,,,,,legacy_not_assessed
9,13.999986,left_cheek_logchrom,left_cheek,logchrom,usable,1.0,1.0,0.9680961793831777,2,79.0,0.8826462627150968,0.17682182122980955,0.8764155582391859,0.3950583750219306,0.17976773996208115,0.9550580650094798,True,True,0.0,False,,,,,,legacy_not_assessed
9,13.999986,right_cheek_logpos,right_cheek,logpos,usable,1.0,0.9999994274590633,0.8463352334153694,1,54.0,1.0,0.223984220534859,1.0,0.47326944128547066,0.5565481770078997,0.8608629557480251,False,True,0.0,False,,,,,,legacy_not_assessed
9,13.999986,right_cheek_logchrom,right_cheek,logchrom,usable,1.0,0.9999994274590633,0.997807602132597,1,58.0,1.0,0.2461274334887568,1.0,0.49611203538391896,0.9004034662152086,0.7748991334461979,False,True,0.0,False,,,,,,legacy_not_assessed
10,14.999984999999999,forehead_logpos,forehead,logpos,usable,1.0,1.0,0.8537491347592463,1,76.0,1.0,0.30006597785651734,1.0,0.5477827834612159,0.2751937265119575,0.9312015683720106,True,True,0.0,False,,,,,,legacy_not_assessed
10,14.999984999999999,forehead_logpos,forehead,logpos,usable,1.0,1.0,0.8537491347592463,2,63.0,0.6280346231189273,0.17450733643597363,0.19922547757629488,0.3310538464812855,0.962830463562658,0.7592923841093355,False,True,0.0,False,,,,,,legacy_not_assessed
10,14.999984999999999,forehead_logchrom,forehead,logchrom,usable,1.0,1.0,0.9342036559809295,1,84.0,1.0,0.27133623849892563,1.0,0.5208994514288968,0.1179615361357053,0.9705096159660737,False,True,0.0,False,,,,,,legacy_not_assessed
10,14.999984999999999,left_cheek_logpos,left_cheek,logpos,usable,1.0,1.0,1.027130136340401,1,73.0,1.0,0.30560733021491965,1.0,0.5528176283503626,0.2583484781854636,0.9354128804536341,True,True,0.30891095838847366,False,,,,,,legacy_not_assessed
10,14.999984999999999,left_cheek_logpos,left_cheek,logpos,usable,1.0,1.0,1.027130136340401,2,127.0,0.5876889322901755,0.17267415844802336,0.5832003497400674,0.31855720335981014,0.43381025927324,0.89154743518169,False,True,0.0,False,,,,,,legacy_not_assessed
10,14.999984999999999,left_cheek_logchrom,left_cheek,logchrom,usable,1.0,1.0,1.0015900613532733,1,127.0,1.0,0.22362176325937896,1.0,0.47288662833641104,0.43381025927324,0.89154743518169,False,True,0.0,False,,,,,,legacy_not_assessed
10,14.999984999999999,left_cheek_logchrom,left_cheek,logchrom,usable,1.0,1.0,1.0015900613532733,2,78.0,0.8972519282644494,0.21233915783918333,0.8936126790866356,0.436487936622831,0.27915813988535454,0.9302104650286613,True,True,0.24390666996188895,False,,,,,,legacy_not_assessed
10,14.999984999999999,right_cheek_logpos,right_cheek,logpos,usable,1.0,0.9999994274590633,0.8804320982072926,1,76.0,1.0,0.20902084061888607,1.0,0.45718770901346295,0.2751937265119575,0.9312015683720106,True,True,0.29717201085875095,False,,,,,,legacy_not_assessed
10,14.999984999999999,right_cheek_logpos,right_cheek,logpos,usable,1.0,0.9999994274590633,0.8804320982072926,2,52.0,0.9122607638787065,0.17133931230558333,0.7918599602828268,0.3953554766827906,0.36987398509282354,0.9075315037267941,False,True,0.0,False,,,,,,legacy_not_assessed
10,14.999984999999999,right_cheek_logchrom,right_cheek,logchrom,usable,1.0,0.9999994274590633,1.0592423691033095,1,141.0,1.0,0.1967706695214522,1.0,0.443588147049704,0.34884098370435507,0.9127897540739113,False,True,0.0,False,,,,,,legacy_not_assessed
10,14.999984999999999,right_cheek_logchrom,right_cheek,logchrom,usable,1.0,0.9999994274590633,1.0592423691033095,2,123.0,0.889917423113588,0.18807873322952412,0.6236964420865834,0.40911410383973235,0.8658880673241752,0.7835279831689562,False,True,0.0,False,,,,,,legacy_not_assessed
10,14.999984999999999,right_cheek_logchrom,right_cheek,logchrom,usable,1.0,0.9999994274590633,1.0592423691033095,3,58.0,0.6838587990581354,0.1513770832914491,0.6733869865505377,0.3217459119322916,0.9362321303520437,0.765941967411989,False,True,0.0,False,,,,,,legacy_not_assessed
11,15.999984,forehead_logpos,forehead,logpos,usable,1.0,1.0,0.8529582049932033,1,72.0,1.0,0.3582257395032807,1.0,0.5985196233234803,0.407572676212536,0.898106830946866,True,True,0.0,False,,,,,,legacy_not_assessed
11,15.999984,forehead_logchrom,forehead,logchrom,usable,1.0,1.0,0.9005021120627277,1,85.0,1.0,0.21122748003912278,1.0,0.4595949086305491,0.2580376923395349,0.9354905769151163,False,True,0.0,False,,,,,,legacy_not_assessed
11,15.999984,forehead_logchrom,forehead,logchrom,usable,1.0,1.0,0.9005021120627277,2,61.0,0.7783643950333464,0.1760967075054392,0.422008976674525,0.3702261568350288,0.4390290957036524,0.8902427260740869,False,True,0.0,False,,,,,,legacy_not_assessed
11,15.999984,left_cheek_logpos,left_cheek,logpos,usable,1.0,1.0,1.088042505213965,1,76.0,1.0,0.32937913386885553,1.0,0.5739156156342634,0.41082319848058485,0.8972942003798537,True,True,0.32728237856105946,False,,,,,,legacy_not_assessed
11,15.999984,left_cheek_logchrom,left_cheek,logchrom,usable,1.0,1.0,1.002127531017391,1,127.0,1.0,0.233662126376042,1.0,0.48338610486446754,0.6250656529167925,0.8437335867708019,False,True,0.0,False,,,,,,legacy_not_assessed
