time_s,window_start_s,window_end_s,accepted,status,spectral_peak_bpm,ridge_bpm,roi_count,quality_proxy,state,available_roi_count,method_agreement,motion_overlap,consensus_score,runner_up_ratio,candidate_group_count,waveform_roi_count,motion_available,motion_observed_fraction,motion_speed_face_per_s,motion_strength,motion_reliability,motion_spectral_coverage,motion_evidence_status
4.99995,0.0,9.9999,False,insufficient_rois,,,0,0.0,searching,0,0.0,0.0,0.0,0.0,0,0,True,0.9994444444444445,0.05585702246266991,0.04754658073068137,0.9994444444444445,0.9994444444444445,observed_motion
5.99994,0.9999899999999999,10.99989,False,insufficient_rois,,,0,0.0,searching,0,0.0,0.0,0.0,0.0,0,0,True,1.0,0.056255215989025255,0.048194109897122236,1.0,1.0,observed_motion
6.99993,1.9999799999999999,11.99988,True,accepted_consensus,76.0,76.0,3,0.8515950855155712,acquired,3,1.0,0.01827892552336913,2.5197612094722497,0.0,1,3,True,1.0,0.05702758260515581,0.04946067035523118,1.0,1.0,observed_motion
7.9999199999999995,2.99997,12.99987,True,accepted_consensus,76.0,76.0,3,0.8392386450899926,tracking,3,1.0,0.02634971840567065,2.4679601058301026,0.0,1,3,True,1.0,0.05758020733626212,0.05037538680776387,1.0,1.0,observed_motion
8.99991,3.9999599999999997,13.99986,True,accepted_consensus,75.0,75.0,3,0.8227602769113185,tracking,3,1.0,0.036765467532582995,2.400220206676221,0.0,1,3,True,1.0,0.05759487839049196,0.05039976674731013,1.0,1.0,observed_motion
9.9999,4.99995,14.99985,True,accepted_consensus,74.0,74.0,3,0.8239351087487865,tracking,3,1.0,0.042216925070753517,2.393541311060636,0.0,1,3,True,1.0,0.058763487486688366,0.05235758405023516,1.0,1.0,observed_motion
10.99989,5.99994,15.999839999999999,True,accepted_consensus,73.0,73.0,3,0.8441506297016677,tracking,3,1.0,0.04910023987303036,2.4391938926885297,0.0,1,3,True,1.0,0.05862046934608777,0.05211630511984346,1.0,1.0,observed_motion
11.99988,6.99993,16.99983,True,accepted_consensus,72.0,72.0,3,0.8574817517957573,tracking,3,1.0,0.05038374980662873,2.475238176783261,0.0,1,3,True,1.0,0.05848948144900591,0.05189573021209633,1.0,1.0,observed_motion
12.99987,7.9999199999999995,17.99982,True,accepted_consensus,72.0,72.0,3,0.8572986932655539,tracking,3,1.0,0.04600939410644718,2.483147544544518,0.0,1,3,True,1.0,0.0586037304978934,0.05208809623874449,1.0,1.0,observed_motion
13.99986,8.99991,18.99981,True,accepted_consensus,74.0,74.0,3,0.8438660948655983,tracking,3,1.0,0.04631645862538937,2.443657284193319,0.0,1,3,True,1.0,0.058802835234422,0.05242404726096525,1.0,1.0,observed_motion
14.99985,9.9999,19.9998,True,accepted_consensus,75.0,75.0,3,0.8212814996828709,tracking,3,1.0,0.04985933095536021,2.371710270323156,0.0,1,3,True,1.0,0.05865484825698265,0.0521742616351795,1.0,1.0,observed_motion
15.999839999999999,10.99989,20.99979,True,accepted_consensus,78.0,78.0,3,0.8151664505789183,tracking,3,1.0,0.05145767619824298,2.3511195663982427,0.0,1,3,True,1.0,0.05849400025118185,0.05190333306480529,1.0,1.0,observed_motion
16.99983,11.99988,21.99978,True,accepted_consensus,79.0,79.0,3,0.824413705104114,tracking,3,1.0,0.033139826711489635,2.4117690288294553,0.0,1,3,True,1.0,0.05785861573006848,0.05083888292365251,1.0,1.0,observed_motion
