time_s,observed_fraction,interpolated_fraction,spectral_peak_bpm,peak_concentration,accepted,status,ridge_bpm,raw_spectral_peak_bpm,window_start_s,window_end_s,proposal_accepted,proposal_status,consensus_bpm,proposal_roi_count,waveform_roi_count,waveform_generated,neighbor_covered,hr_source
4.999995,0.8,0.0,,,False,gap_or_filter_edge,,,0.0,9.99999,False,insufficient_rois,,0,0,False,False,saved_fused_waveform_offline
5.999994,0.9,0.0,,,False,gap_or_filter_edge,,,0.999999,10.999989,False,insufficient_rois,,0,0,False,False,saved_fused_waveform_offline
6.999993,1.0,0.0,91.0,0.45869252789448245,True,candidate_only,179.0,91.0,1.999998,11.999988,True,accepted_consensus,91.0,3,2,True,False,saved_fused_waveform_offline
7.999992,1.0,0.0,91.0,0.5410043503700799,True,candidate_only,178.0,91.0,2.999997,12.999986999999999,False,accepted_consensus,,2,0,False,True,saved_fused_waveform_offline
8.999991,1.0,0.0,91.0,0.6304783884257151,True,candidate_only,177.0,91.0,3.999996,13.999986,False,accepted_consensus,,2,0,False,True,saved_fused_waveform_offline
9.99999,1.0,0.0,91.0,0.6914697370175016,True,candidate_only,177.0,91.0,4.999995,14.999984999999999,False,accepted_consensus,,2,0,False,True,saved_fused_waveform_offline
10.999989,1.0,0.0,92.0,0.698655730900123,True,candidate_only,178.0,92.0,5.999994,15.999984,True,accepted_consensus,93.0,2,2,True,False,saved_fused_waveform_offline
11.999988,1.0,0.0,92.0,0.6518233242327255,True,candidate_only,180.0,92.0,6.999993,16.999983,True,accepted_consensus,63.0,3,2,True,False,saved_fused_waveform_offline
12.999986999999999,1.0,0.0,92.0,0.5894004177886049,True,candidate_only,181.0,92.0,7.999992,17.999982,False,accepted_consensus,,2,0,False,True,saved_fused_waveform_offline
13.999986,1.0,0.0,92.0,0.5228845469956709,True,candidate_only,182.0,92.0,8.999991,18.999981,True,accepted_consensus,91.0,3,2,True,False,saved_fused_waveform_offline
14.999984999999999,1.0,0.0,92.0,0.44439853500444515,True,candidate_only,182.0,92.0,9.99999,19.99998,True,accepted_consensus,91.0,3,2,True,False,saved_fused_waveform_offline
15.999984,1.0,0.0,182.0,0.4198159308698738,True,candidate_only,182.0,182.0,10.999989,20.999979,True,accepted_consensus,91.0,3,2,True,False,saved_fused_waveform_offline
16.999983,1.0,0.0,182.0,0.4261090588349963,True,candidate_only,182.0,182.0,11.999988,21.999978,True,accepted_consensus,91.0,3,2,True,False,saved_fused_waveform_offline
17.999982,1.0,0.0,181.0,0.38163209089917927,True,candidate_only,182.0,181.0,12.999986999999999,22.999976999999998,True,accepted_consensus,91.0,3,2,True,False,saved_fused_waveform_offline
18.999981,1.0,0.0,181.0,0.3201641704089571,True,candidate_only,182.0,181.0,13.999986,23.999976,True,accepted_consensus,51.0,2,2,True,False,saved_fused_waveform_offline
19.99998,1.0,0.0,181.0,0.261484774506979,True,candidate_only,182.0,181.0,14.999984999999999,24.999975,True,accepted_consensus,52.0,2,2,True,False,saved_fused_waveform_offline
20.999979,1.0,0.0,182.0,0.2079689837173293,True,candidate_only,182.0,182.0,15.999984,25.999973999999998,False,accepted_consensus,,2,0,False,True,saved_fused_waveform_offline
21.999978,1.0,0.0,183.0,0.18377944935685145,True,candidate_only,183.0,183.0,16.999983,26.999972999999997,False,accepted_consensus,,2,0,False,True,saved_fused_waveform_offline
22.999976999999998,1.0,0.0,92.0,0.23514160165462633,True,candidate_only,183.0,92.0,17.999982,27.999972,True,accepted_consensus,98.0,3,2,True,False,saved_fused_waveform_offline
23.999976,1.0,0.0,101.0,0.3129624409430518,True,candidate_only,183.0,101.0,18.999981,28.999971,True,accepted_consensus,98.0,3,2,True,False,saved_fused_waveform_offline
24.999975,1.0,0.0,100.0,0.34542453807387585,True,candidate_only,183.0,100.0,19.99998,29.999969999999998,True,accepted_consensus,98.0,3,2,True,False,saved_fused_waveform_offline
25.999973999999998,1.0,0.0,184.0,0.3225520775108185,True,candidate_only,184.0,184.0,20.999979,30.999969,True,accepted_consensus,89.0,3,3,True,False,saved_fused_waveform_offline
26.999972999999997,1.0,0.0,184.0,0.4596042215231179,True,candidate_only,184.0,184.0,21.999978,31.999968,True,accepted_consensus,99.0,2,2,True,False,saved_fused_waveform_offline
27.999972,1.0,0.0,185.0,0.577619810443207,True,candidate_only,185.0,185.0,22.999976999999998,32.999967,False,accepted_consensus,,2,0,False,True,saved_fused_waveform_offline
28.999971,1.0,0.0,185.0,0.6451074735426927,True,candidate_only,185.0,185.0,23.999976,33.999966,False,tracking_jump,,2,0,False,True,saved_fused_waveform_offline
29.999969999999998,1.0,0.0,185.0,0.6778221175094931,True,candidate_only,185.0,185.0,24.999975,34.999964999999996,True,accepted_consensus,185.0,3,3,True,False,saved_fused_waveform_offline
30.999969,1.0,0.0,186.0,0.6779127803821745,True,candidate_only,186.0,186.0,25.999973999999998,35.999964,True,accepted_consensus,185.0,2,2,True,False,saved_fused_waveform_offline
31.999968,1.0,0.0,186.0,0.674144377029531,True,candidate_only,186.0,186.0,26.999972999999997,36.999963,True,accepted_consensus,186.0,2,2,True,False,saved_fused_waveform_offline
32.999967,1.0,0.0,186.0,0.6819512667829416,True,candidate_only,186.0,186.0,27.999972,37.999962,True,accepted_consensus,186.0,2,2,True,False,saved_fused_waveform_offline
33.999966,1.0,0.0,186.0,0.704194844572817,True,candidate_only,186.0,186.0,28.999971,38.999961,True,accepted_consensus,186.0,2,2,True,False,saved_fused_waveform_offline
34.999964999999996,1.0,0.0,185.0,0.7291109884592601,True,candidate_only,185.0,185.0,29.999969999999998,39.99996,True,accepted_consensus,185.0,2,2,True,False,saved_fused_waveform_offline
35.999964,1.0,0.0,185.0,0.7579293921591319,True,candidate_only,185.0,185.0,30.999969,40.999959,True,accepted_consensus,185.0,2,2,True,False,saved_fused_waveform_offline
36.999963,1.0,0.0,184.0,0.7721196100295465,True,candidate_only,184.0,184.0,31.999968,41.999958,True,accepted_consensus,184.0,2,2,True,False,saved_fused_waveform_offline
37.999962,1.0,0.0,184.0,0.7398613435496667,True,candidate_only,184.0,184.0,32.999967,42.999956999999995,True,accepted_consensus,184.0,2,2,True,False,saved_fused_waveform_offline
38.999961,1.0,0.0,184.0,0.6988969385118301,True,candidate_only,184.0,184.0,33.999966,43.999956,True,accepted_consensus,184.0,2,2,True,False,saved_fused_waveform_offline
39.99996,1.0,0.0,184.0,0.6806427257049684,True,candidate_only,184.0,184.0,34.999964999999996,44.999955,True,accepted_consensus,184.0,2,2,True,False,saved_fused_waveform_offline
40.999959,1.0,0.0,184.0,0.6878760392397001,True,candidate_only,184.0,184.0,35.999964,45.999953999999995,True,accepted_consensus,184.0,2,2,True,False,saved_fused_waveform_offline
41.999958,1.0,0.0,184.0,0.6983594011475975,True,candidate_only,184.0,184.0,36.999963,46.999953,True,accepted_consensus,184.0,2,2,True,False,saved_fused_waveform_offline
42.999956999999995,1.0,0.0,184.0,0.6876795309171345,True,candidate_only,184.0,184.0,37.999962,47.999952,True,accepted_consensus,184.0,2,2,True,False,saved_fused_waveform_offline
43.999956,1.0,0.0,184.0,0.6700651609453505,True,candidate_only,184.0,184.0,38.999961,48.999950999999996,True,accepted_consensus,184.0,2,2,True,False,saved_fused_waveform_offline
44.999955,1.0,0.0,184.0,0.6764449101085571,True,candidate_only,184.0,184.0,39.99996,49.99995,True,accepted_consensus,184.0,2,2,True,False,saved_fused_waveform_offline
45.999953999999995,1.0,0.0,184.0,0.7128597064069995,True,candidate_only,184.0,184.0,40.999959,50.999949,True,accepted_consensus,184.0,3,3,True,False,saved_fused_waveform_offline
46.999953,1.0,0.0,185.0,0.7656895767911488,True,candidate_only,185.0,185.0,41.999958,51.999947999999996,True,accepted_consensus,185.0,3,2,True,False,saved_fused_waveform_offline
47.999952,1.0,0.0,185.0,0.8166704385655706,True,candidate_only,185.0,185.0,42.999956999999995,52.999947,True,accepted_consensus,185.0,2,2,True,False,saved_fused_waveform_offline
48.999950999999996,1.0,0.0,186.0,0.8435360206386637,True,candidate_only,185.0,186.0,43.999956,53.999945999999994,True,accepted_consensus,186.0,2,2,True,False,saved_fused_waveform_offline
49.99995,1.0,0.0,186.0,0.8180594474740845,True,candidate_only,185.0,186.0,44.999955,54.999945,True,accepted_consensus,186.0,3,3,True,False,saved_fused_waveform_offline
