variant,case,shift_s,Nplanned,Noutput,Nref,Nvalid,Nwithin5,Nwithin10,hr_output_coverage_pct,paired_reference_coverage_pct,MAE_bpm,RMSE_bpm,Bias_bpm,MAPE_pct,P5_valid_pct,P10_valid_pct,R5_all_reference_pct,R10_all_reference_pct,P95_abs_error_bpm,Max_abs_error_bpm,LoA_lower_descriptive_bpm,LoA_upper_descriptive_bpm
early_psd_cluster,data6,2,62,29,62,29,0,0,46.774193548387096,46.774193548387096,72.24827586206897,72.54298606747732,72.24827586206897,63.60685375686755,0.0,0.0,0.0,0.0,80.4,81.0,59.21826376796814,85.27828795616979
early_psd_cluster,data6,5,62,29,61,29,0,0,46.774193548387096,47.540983606557376,70.56206896551724,70.87804241478261,70.56206896551724,61.26269338287307,0.0,0.0,0.0,0.0,78.52,80.2,57.22723400409848,83.89690392693599
late_median,data1,-5,42,38,42,38,2,16,90.47619047619048,90.47619047619048,34.131100478468895,45.57842139365636,23.74688995215311,32.53153350502022,5.2631578947368425,42.10526315789474,4.761904761904762,38.095238095238095,81.93,83.18181818181819,-53.527399943985046,101.02117984829128
late_median,data1,-2,42,38,42,38,4,16,90.47619047619048,90.47619047619048,33.87631578947368,45.09573150532099,22.71842105263158,32.03388995576372,10.526315789473683,42.10526315789474,9.523809523809524,38.095238095238095,81.44999999999999,82.6,-54.65844230677303,100.0952844120362
late_median,data1,-1,42,38,42,38,4,16,90.47619047619048,90.47619047619048,33.86578947368421,45.00097952150305,22.371052631578948,31.952253702337583,10.526315789473683,42.10526315789474,9.523809523809524,38.095238095238095,81.435,82.7,-55.18726977814029,99.9293750412982
late_median,data1,0,42,38,42,38,4,16,90.47619047619048,90.47619047619048,33.88421052631579,44.926577528463625,22.01578947368421,31.8948996316362,10.526315789473683,42.10526315789474,9.523809523809524,38.095238095238095,81.42,82.8,-55.7730968175437,99.80467576491212
late_median,data1,1,42,38,42,38,3,16,90.47619047619048,90.47619047619048,33.91315789473684,44.85043859434669,21.65,31.83863046920227,7.894736842105263,42.10526315789474,7.142857142857143,38.095238095238095,81.32000000000001,82.8,-56.37025402869887,99.67025402869888
late_median,data1,2,42,38,42,38,3,15,90.47619047619048,90.47619047619048,33.939473684210526,44.76425677044718,21.271052631578947,31.76754289620991,7.894736842105263,39.47368421052632,7.142857142857143,35.714285714285715,81.205,82.7,-56.96487609052389,99.5069813536818
late_median,data1,5,42,38,42,38,2,14,90.47619047619048,90.47619047619048,33.93421052631579,44.42747786532209,20.071052631578947,31.42684303011926,5.2631578947368425,36.8421052631579,4.761904761904762,33.333333333333336,80.645,82.3,-58.6568517774143,98.7989570405722
late_median,data2,-5,37,33,37,33,10,23,89.1891891891892,89.1891891891892,9.333333333333334,11.49951250613642,-6.715151515151515,11.912247310745956,30.303030303030305,69.6969696969697,27.027027027027028,62.16216216216216,20.76,24.40000000000001,-25.295788776297943,11.865485745994912
late_median,data2,-2,37,33,37,33,10,20,89.1891891891892,89.1891891891892,9.824242424242424,11.986558128068946,-7.157575757575757,12.468189792365296,30.303030303030305,60.60606060606061,27.027027027027028,54.054054054054056,21.71999999999999,25.599999999999994,-26.29501053231962,11.979859017168106
late_median,data2,-1,37,33,37,33,10,19,89.1891891891892,89.1891891891892,9.966666666666669,12.120068506657072,-7.275757575757575,12.631820863419618,30.303030303030305,57.57575757575758,27.027027027027028,51.35135135135136,21.82,26.0,-26.569132235406308,12.017617083891157
late_median,data2,0,37,33,37,33,10,18,89.1891891891892,89.1891891891892,10.093939393939394,12.233647093656137,-7.384848484848485,12.777359625301324,30.303030303030305,54.54545454545455,27.027027027027028,48.648648648648646,21.76,26.3,-26.797639346296076,12.027942376599102
late_median,data2,1,37,33,37,33,11,17,89.1891891891892,89.1891891891892,10.19090909090909,12.313961034680773,-7.481818181818183,12.886946263495933,33.333333333333336,51.51515151515152,29.72972972972973,45.94594594594594,21.54,26.5,-26.948603313514592,11.984966949878224
late_median,data2,2,37,33,37,33,10,17,89.1891891891892,89.1891891891892,10.257575757575756,12.365139168916244,-7.566666666666666,12.96062967735701,30.303030303030305,51.51515151515152,27.027027027027028,45.94594594594594,21.26,26.599999999999994,-27.03204643862762,11.898713105294288
late_median,data2,5,37,33,37,33,10,16,89.1891891891892,89.1891891891892,10.366666666666667,12.420108329201115,-7.718181818181818,13.078944174671523,30.303030303030305,48.48484848484848,27.027027027027028,43.24324324324324,21.02,26.40000000000001,-27.08629291254609,11.649929276182451
late_median,data3,-5,65,61,65,61,1,5,93.84615384615384,93.84615384615384,27.760655737704912,30.28187251935865,-27.66229508196721,26.75487812601581,1.639344262295082,8.19672131147541,1.5384615384615383,7.6923076923076925,46.3,50.7,-52.01043834430853,-3.3141518196258843
late_median,data3,-2,65,61,65,61,2,5,93.84615384615384,93.84615384615384,27.44754098360656,30.35468743341509,-27.35901639344262,26.425781767062027,3.278688524590164,8.19672131147541,3.076923076923077,7.6923076923076925,47.2,51.3,-53.34456543691504,-1.3734673499701984
late_median,data3,-1,65,61,65,61,2,5,93.84615384615384,93.84615384615384,27.349180327868847,30.36793768671594,-27.257377049180324,26.325287292732924,3.278688524590164,8.19672131147541,3.076923076923077,7.6923076923076925,47.6,51.2,-53.71625084832616,-0.7985032500344929
late_median,data3,0,65,61,65,61,2,5,93.84615384615384,93.84615384615384,27.25573770491803,30.378270922853645,-27.15737704918033,26.230509218362062,3.278688524590164,8.19672131147541,3.076923076923077,7.6923076923076925,47.8,51.0,-54.0604615424584,-0.2542925559022535
late_median,data3,1,65,61,65,61,2,6,93.84615384615384,93.84615384615384,27.16721311475409,30.383343150213182,-27.059016393442626,26.14214258417737,3.278688524590164,9.836065573770492,3.076923076923077,9.23076923076923,47.8,50.7,-54.368491421181815,0.2504586342965673
late_median,data3,2,65,61,65,61,3,7,93.84615384615384,93.84615384615384,27.081967213114755,30.383834140035397,-26.96393442622951,26.058131263810846,4.918032786885246,11.475409836065571,4.615384615384615,10.76923076923077,48.400000000000006,50.400000000000006,-54.64037982151163,0.7125109690526088
late_median,data3,5,65,61,65,61,4,8,93.84615384615384,93.84615384615384,26.945901639344267,30.38808815373788,-26.745901639344265,25.923409140525333,6.557377049180328,13.114754098360656,6.153846153846154,12.307692307692308,48.1,50.900000000000006,-55.254359889465526,1.762556610776997
late_median,data4,-5,50,46,50,46,42,46,92.0,92.0,2.4239130434782616,3.1128415649845818,0.028260869565217,3.116434972671551,91.30434782608695,100.0,84.0,92.0,5.650000000000002,6.200000000000003,-6.140072654629184,6.196594393759617
late_median,data4,-2,50,46,50,46,40,46,92.0,92.0,2.791304347826088,3.281900297878867,0.1478260869565217,3.621874731613496,86.95652173913044,100.0,80.0,92.0,5.350000000000005,5.799999999999997,-6.3491774836982975,6.64482965761134
late_median,data4,-1,50,46,50,46,41,46,92.0,92.0,2.860869565217392,3.329251123522866,0.1913043478260869,3.719303559151333,89.1304347826087,100.0,82.0,92.0,5.5,6.0,-6.395232300541542,6.777840996193715
late_median,data4,0,50,46,50,46,42,46,92.0,92.0,2.882608695652173,3.3491076033968263,0.2347826086956521,3.752752451454107,91.30434782608695,100.0,84.0,92.0,5.799999999999997,6.099999999999994,-6.38567554028584,6.855240757677144
late_median,data4,1,50,46,50,46,41,46,92.0,92.0,2.8739130434782605,3.3263114445413797,0.2782608695652173,3.7449306193328447,89.1304347826087,100.0,82.0,92.0,6.0,6.099999999999994,-6.290246417239873,6.846768156370308
late_median,data4,2,50,46,50,46,41,46,92.0,92.0,2.817391304347826,3.254695604547508,0.317391304347826,3.6729812338363295,89.1304347826087,100.0,82.0,92.0,5.949999999999999,6.099999999999994,-6.101561894581755,6.736344503277406
late_median,data4,5,50,46,50,46,43,46,92.0,92.0,2.35,2.741984365540687,0.3847826086956522,3.061377389556524,93.47826086956522,100.0,86.0,92.0,5.300000000000004,5.599999999999994,-4.99512560739192,5.764690824783225
late_median,data5,-5,53,49,53,49,0,2,92.45283018867924,92.45283018867924,82.18571428571428,84.24692448816327,81.80612244897961,86.15091279818058,0.0,4.081632653061225,0.0,3.7735849056603774,95.68,96.1,41.93823753726987,121.67400736068934
late_median,data5,-2,53,49,53,49,1,1,92.45283018867924,92.45283018867924,81.35102040816327,83.47465459158052,80.84897959183674,84.64719904001771,2.0408163265306123,2.0408163265306123,1.8867924528301887,1.8867924528301887,96.14,96.8,39.71469079688288,121.9832683867906
late_median,data5,-1,53,49,53,49,1,1,92.45283018867924,92.45283018867924,81.0591836734694,83.20719037806916,80.50816326530614,84.12025563453247,2.0408163265306123,2.0408163265306123,1.8867924528301887,1.8867924528301887,96.3,96.8,38.88052024611355,122.13580628449871
late_median,data5,0,53,49,53,49,1,1,92.45283018867924,92.45283018867924,80.75102040816327,82.92035027540537,80.15102040816326,83.55585013152324,2.0408163265306123,2.0408163265306123,1.8867924528301887,1.8867924528301887,96.22,96.8,38.06772910785423,122.23431170847228
late_median,data5,1,53,49,53,49,1,1,92.45283018867924,92.45283018867924,80.4387755102041,82.60531805778955,79.77346938775511,82.96034154954745,2.0408163265306123,2.0408163265306123,1.8867924528301887,1.8867924528301887,95.86,96.5,37.30827069517863,122.2386680803316
late_median,data5,2,53,49,53,49,1,1,92.45283018867924,92.45283018867924,80.11224489795919,82.2622027422072,79.37755102040816,82.32218616683777,2.0408163265306123,2.0408163265306123,1.8867924528301887,1.8867924528301887,95.42,96.1,36.61591861471064,122.13918342610567
late_median,data5,5,53,49,52,49,1,1,92.45283018867924,94.23076923076924,78.9795918367347,81.06433071509142,78.08571428571429,80.09033084640744,2.0408163265306123,2.0408163265306123,1.9230769230769231,1.9230769230769231,94.12,95.3,34.96914813456228,121.20228043686627
late_median,data6,-5,62,38,62,38,0,0,61.29032258064516,61.29032258064516,57.34736842105263,61.8331541114346,57.34736842105263,51.19954352783987,0.0,0.0,0.0,0.0,80.79,82.1,11.420280323617902,103.27445651848736
late_median,data6,-2,62,38,62,38,0,0,61.29032258064516,61.29032258064516,56.86842105263157,61.441576871212,56.86842105263157,50.63836084140031,0.0,0.0,0.0,0.0,81.615,81.9,10.6658939404033,103.07094816485984
late_median,data6,-1,62,38,62,38,0,0,61.29032258064516,61.29032258064516,56.6157894736842,61.25438759795089,56.6157894736842,50.350768474563246,0.0,0.0,0.0,0.0,81.415,81.6,10.17042774503294,103.06115120233548
late_median,data6,0,62,38,62,38,0,0,61.29032258064516,61.29032258064516,56.30789473684209,61.03218089879435,56.30789473684209,50.00223562864639,0.0,0.0,0.0,0.0,81.015,81.4,9.541026564658225,103.07476290902596
late_median,data6,1,62,38,62,38,0,0,61.29032258064516,61.29032258064516,55.94999999999997,60.76817250398176,55.94999999999997,49.5931909940067,0.0,0.0,0.0,0.0,80.645,81.0,8.846039992030029,103.05396000796992
late_median,data6,2,62,38,62,38,0,0,61.29032258064516,61.29032258064516,55.54210526315788,60.4590030734181,55.54210526315788,49.121593033680135,0.0,0.0,0.0,0.0,80.315,80.5,8.104400470031244,102.97981005628452
late_median,data6,5,62,38,61,38,0,2,61.29032258064516,62.29508196721312,54.09736842105263,59.31066958242665,54.09736842105263,47.41903631841682,0.0,5.2631578947368425,0.0,3.278688524590164,78.43,80.2,5.799792579851676,102.39494426225356
late_psd_cluster,data1,-5,42,36,42,36,0,4,85.71428571428571,85.71428571428571,68.12588383838383,73.36135494478174,62.309217171717165,64.94446005898199,0.0,11.11111111111111,0.0,9.523809523809524,84.9,86.2,-14.663935149020958,139.2823694924553
late_psd_cluster,data1,-2,42,36,42,36,0,3,85.71428571428571,85.71428571428571,67.56805555555555,72.55868075411637,61.29583333333333,63.86671474571371,0.0,8.333333333333334,0.0,7.142857142857143,84.1625,84.5,-15.885790382419115,138.4774570490858
late_psd_cluster,data1,-1,42,36,42,36,0,2,85.71428571428571,85.71428571428571,67.38472222222224,72.29298557874677,60.951388888888886,63.508488349391016,0.0,5.555555555555555,0.0,4.761904761904762,83.7375,84.3,-16.32286856582742,138.2256463436052
late_psd_cluster,data1,0,42,36,42,36,0,2,85.71428571428571,85.71428571428571,67.1875,72.01770374552203,60.60416666666666,63.13237079092384,0.0,5.555555555555555,0.0,4.761904761904762,83.5875,84.1,-16.7334885925924,137.94182192592572
late_psd_cluster,data1,1,42,36,42,36,0,2,85.71428571428571,85.71428571428571,66.9736111111111,71.72961140824462,60.245833333333344,62.72951985151786,0.0,5.555555555555555,0.0,4.761904761904762,83.3125,83.8,-17.140142291452825,137.6318089581195
