time_s,observed_fraction,interpolated_fraction,spectral_peak_bpm,peak_concentration,accepted,status,ridge_bpm,raw_spectral_peak_bpm,window_start_s,window_end_s,proposal_accepted,proposal_status,consensus_bpm,proposal_roi_count,waveform_roi_count,waveform_generated,neighbor_covered,hr_source
4.999995,0.1,0.0,,,False,gap_or_filter_edge,,,0.0,9.99999,False,insufficient_rois,,0,0,False,False,saved_fused_waveform_offline
5.999994,0.2,0.0,,,False,gap_or_filter_edge,,,0.999999,10.999989,False,insufficient_rois,,0,0,False,False,saved_fused_waveform_offline
6.999993,0.3,0.0,,,False,gap_or_filter_edge,,,1.999998,11.999988,False,insufficient_rois,,0,0,False,False,saved_fused_waveform_offline
7.999992,0.4,0.0,,,False,gap_or_filter_edge,,,2.999997,12.999986999999999,False,insufficient_rois,,0,0,False,False,saved_fused_waveform_offline
8.999991,0.5,0.0,,,False,gap_or_filter_edge,,,3.999996,13.999986,False,insufficient_rois,,0,0,False,False,saved_fused_waveform_offline
9.99999,0.6,0.0,,,False,gap_or_filter_edge,,,4.999995,14.999984999999999,False,insufficient_rois,,0,0,False,False,saved_fused_waveform_offline
10.999989,0.7,0.0,,,False,gap_or_filter_edge,,,5.999994,15.999984,False,insufficient_rois,,0,0,False,False,saved_fused_waveform_offline
11.999988,0.8,0.0,,,False,gap_or_filter_edge,,,6.999993,16.999983,False,insufficient_rois,,0,0,False,False,saved_fused_waveform_offline
12.999986999999999,0.9,0.0,,,False,gap_or_filter_edge,,,7.999992,17.999982,False,insufficient_rois,,0,0,False,False,saved_fused_waveform_offline
13.999986,1.0,0.0,188.0,0.5718005731943758,True,candidate_only,189.0,188.0,8.999991,18.999981,True,accepted_consensus,189.0,2,2,True,False,saved_fused_waveform_offline
14.999984999999999,1.0,0.0,189.0,0.6238965129378727,True,candidate_only,189.0,189.0,9.99999,19.99998,True,accepted_consensus,189.0,2,2,True,False,saved_fused_waveform_offline
15.999984,1.0,0.0,189.0,0.6106164086341006,True,candidate_only,189.0,189.0,10.999989,20.999979,True,accepted_consensus,92.0,2,2,True,False,saved_fused_waveform_offline
16.999983,1.0,0.0,189.0,0.5673721530651608,True,candidate_only,189.0,189.0,11.999988,21.999978,True,accepted_consensus,92.0,2,2,True,False,saved_fused_waveform_offline
17.999982,1.0,0.0,188.0,0.5379716976326467,True,candidate_only,188.0,188.0,12.999986999999999,22.999976999999998,False,tracking_jump,,3,0,False,True,saved_fused_waveform_offline
18.999981,1.0,0.0,186.0,0.5263393656287431,True,candidate_only,187.0,186.0,13.999986,23.999976,True,accepted_consensus,187.0,2,2,True,False,saved_fused_waveform_offline
19.99998,1.0,0.0,185.0,0.5051243541098023,True,candidate_only,186.0,185.0,14.999984999999999,24.999975,True,accepted_consensus,184.0,2,2,True,False,saved_fused_waveform_offline
20.999979,1.0,0.0,184.0,0.4589233843680558,True,candidate_only,185.0,184.0,15.999984,25.999973999999998,True,accepted_consensus,91.0,3,2,True,False,saved_fused_waveform_offline
21.999978,1.0,0.0,184.0,0.3899656247065467,True,candidate_only,185.0,184.0,16.999983,26.999972999999997,False,accepted_consensus,,2,0,False,True,saved_fused_waveform_offline
22.999976999999998,1.0,0.0,185.0,0.339143296189856,True,candidate_only,185.0,185.0,17.999982,27.999972,True,accepted_consensus,81.0,2,2,True,False,saved_fused_waveform_offline
23.999976,1.0,0.0,186.0,0.34480280764452104,True,candidate_only,186.0,186.0,18.999981,28.999971,True,accepted_consensus,82.0,2,2,True,False,saved_fused_waveform_offline
24.999975,1.0,0.0,188.0,0.4202178485966253,True,candidate_only,187.0,188.0,19.99998,29.999969999999998,False,accepted_consensus,,2,0,False,True,saved_fused_waveform_offline
25.999973999999998,1.0,0.0,189.0,0.5153774027426316,True,candidate_only,188.0,189.0,20.999979,30.999969,False,accepted_consensus,,2,0,False,True,saved_fused_waveform_offline
26.999972999999997,1.0,0.0,189.0,0.5867858063213045,True,candidate_only,189.0,189.0,21.999978,31.999968,True,accepted_consensus,189.0,3,2,True,False,saved_fused_waveform_offline
27.999972,1.0,0.0,189.0,0.6132036601532511,True,candidate_only,189.0,189.0,22.999976999999998,32.999967,True,accepted_consensus,189.0,2,2,True,False,saved_fused_waveform_offline
28.999971,1.0,0.0,189.0,0.5823575710673481,True,candidate_only,189.0,189.0,23.999976,33.999966,True,accepted_consensus,189.0,2,2,True,False,saved_fused_waveform_offline
29.999969999999998,1.0,0.0,188.0,0.5084126760257819,True,candidate_only,188.0,188.0,24.999975,34.999964999999996,True,accepted_consensus,188.0,2,2,True,False,saved_fused_waveform_offline
30.999969,1.0,0.0,187.0,0.46602434198719805,True,candidate_only,187.0,187.0,25.999973999999998,35.999964,True,accepted_consensus,93.0,3,2,True,False,saved_fused_waveform_offline
31.999968,1.0,0.0,186.0,0.4965991070659081,True,candidate_only,186.0,186.0,26.999972999999997,36.999963,True,accepted_consensus,185.0,2,2,True,False,saved_fused_waveform_offline
32.999967,1.0,0.0,185.0,0.5705178281390204,True,candidate_only,186.0,185.0,27.999972,37.999962,True,accepted_consensus,184.0,2,2,True,False,saved_fused_waveform_offline
33.999966,1.0,0.0,185.0,0.593484728518044,True,candidate_only,186.0,185.0,28.999971,38.999961,True,accepted_consensus,185.0,2,2,True,False,saved_fused_waveform_offline
34.999964999999996,1.0,0.0,186.0,0.5216805136207143,True,candidate_only,186.0,186.0,29.999969999999998,39.99996,True,accepted_consensus,185.0,3,2,True,False,saved_fused_waveform_offline
35.999964,1.0,0.0,187.0,0.3967631824909907,True,candidate_only,187.0,187.0,30.999969,40.999959,True,accepted_consensus,93.0,3,2,True,False,saved_fused_waveform_offline
36.999963,1.0,0.0,94.0,0.5177536660805698,True,candidate_only,188.0,94.0,31.999968,41.999958,True,accepted_consensus,93.0,3,3,True,False,saved_fused_waveform_offline
37.999962,1.0,0.0,95.0,0.6479773650680215,True,candidate_only,189.0,95.0,32.999967,42.999956999999995,True,accepted_consensus,94.0,3,2,True,False,saved_fused_waveform_offline
38.999961,1.0,0.0,95.0,0.6825194676357081,True,candidate_only,189.0,95.0,33.999966,43.999956,True,accepted_consensus,95.0,3,2,True,False,saved_fused_waveform_offline
39.99996,1.0,0.0,95.0,0.6475858529919226,True,candidate_only,189.0,95.0,34.999964999999996,44.999955,True,accepted_consensus,95.0,3,2,True,False,saved_fused_waveform_offline
40.999959,1.0,0.0,94.0,0.596046001759152,True,candidate_only,188.0,94.0,35.999964,45.999953999999995,True,accepted_consensus,94.0,3,3,True,False,saved_fused_waveform_offline
41.999958,1.0,0.0,93.0,0.5456550514791915,True,candidate_only,186.0,93.0,36.999963,46.999953,True,accepted_consensus,93.0,2,2,True,False,saved_fused_waveform_offline
42.999956999999995,1.0,0.0,92.0,0.467860313860181,True,candidate_only,184.0,92.0,37.999962,47.999952,True,accepted_consensus,93.0,2,2,True,False,saved_fused_waveform_offline
43.999956,1.0,0.0,93.0,0.3467779506691955,True,candidate_only,183.0,93.0,38.999961,48.999950999999996,True,accepted_consensus,93.0,2,2,True,False,saved_fused_waveform_offline
44.999955,0.9,0.0,,,False,gap_or_filter_edge,,,39.99996,49.99995,False,insufficient_rois,,0,0,False,False,saved_fused_waveform_offline
45.999953999999995,0.8,0.0,,,False,gap_or_filter_edge,,,40.999959,50.999949,False,insufficient_rois,,0,0,False,False,saved_fused_waveform_offline
46.999953,0.7,0.0,,,False,gap_or_filter_edge,,,41.999958,51.999947999999996,False,insufficient_rois,,0,0,False,False,saved_fused_waveform_offline
47.999952,0.6,0.0,,,False,gap_or_filter_edge,,,42.999956999999995,52.999947,False,insufficient_rois,,0,0,False,False,saved_fused_waveform_offline
48.999950999999996,0.5,0.0,,,False,gap_or_filter_edge,,,43.999956,53.999945999999994,False,insufficient_rois,,0,0,False,False,saved_fused_waveform_offline
49.99995,0.4,0.0,,,False,gap_or_filter_edge,,,44.999955,54.999945,False,insufficient_rois,,0,0,False,False,saved_fused_waveform_offline
50.999949,0.3,0.0,,,False,gap_or_filter_edge,,,45.999953999999995,55.999944,False,insufficient_rois,,0,0,False,False,saved_fused_waveform_offline
51.999947999999996,0.2,0.0,,,False,gap_or_filter_edge,,,46.999953,56.999942999999995,False,insufficient_rois,,0,0,False,False,saved_fused_waveform_offline
52.999947,0.1,0.0,,,False,gap_or_filter_edge,,,47.999952,57.999942,False,insufficient_rois,,0,0,False,False,saved_fused_waveform_offline
53.999945999999994,0.0,0.0,,,False,gap_or_filter_edge,,,48.999950999999996,58.999941,False,insufficient_rois,,0,0,False,False,saved_fused_waveform_offline
54.999945,0.0,0.0,,,False,gap_or_filter_edge,,,49.99995,59.999939999999995,False,insufficient_rois,,0,0,False,False,saved_fused_waveform_offline
