stage,case,Nplanned,Noutput,Nref,Nvalid,Nwithin5,Nwithin10,hr_output_coverage_pct,paired_reference_coverage_pct,MAE_bpm,RMSE_bpm,Bias_bpm,MAPE_pct,P5_valid_pct,P10_valid_pct,R5_all_reference_pct,R10_all_reference_pct,P95_abs_error_bpm,Max_abs_error_bpm,LoA_lower_descriptive_bpm,LoA_upper_descriptive_bpm,baseline_MAE_bpm,delta_MAE_bpm,delta_R5_pp,delta_hr_coverage_pp,waveform_coverage_pct,baseline_waveform_coverage_pct,delta_waveform_coverage_pp,common_windows,new_windows,lost_windows,common_MAE_bpm,common_baseline_MAE_bpm,new_MAE_bpm,lost_baseline_MAE_bpm,correct_new_windows,lost_correct_windows,mean_hr_bpm,sync_status
stage1_motion,data1,42,38,42,38,0,11,90.47619047619048,90.47619047619048,13.049999999999999,13.656355759556755,-13.049999999999999,12.111603944110092,0.0,28.94736842105263,0.0,26.19047619047619,20.344999999999995,20.900000000000006,-21.04315208264025,-5.056847917359747,13.097297297297297,-0.04729729729729826,0.0,2.3809523809523796,90.67524115755627,88.7459807073955,1.9292604501607746,37,1,0,13.151351351351352,13.097297297297297,9.299999999999997,,0,0,93.52631578947368,fixed_original_estimated_timestamps_not_hardware_sync
stage1_motion,data2,37,33,37,33,29,33,89.1891891891892,89.1891891891892,3.16060606060606,3.8200031730908592,1.3424242424242419,3.9860673825946846,87.87878787878788,100.0,78.37837837837837,89.1891891891892,8.119999999999996,9.299999999999997,-5.775916628704066,8.46076511355255,3.16060606060606,0.0,0.0,0.0,90.45226130653266,90.45226130653266,0.0,33,0,0,3.16060606060606,3.16060606060606,,,0,0,80.24242424242425,fixed_original_estimated_timestamps_not_hardware_sync
stage1_motion,data3,65,59,65,59,0,0,90.76923076923077,90.76923076923077,44.46101694915254,45.49122098208266,-44.46101694915254,43.036021017854026,0.0,0.0,0.0,0.0,59.86999999999999,61.7,-63.49088116951603,-25.431152728789048,43.952542372881354,0.5084745762711833,0.0,0.0,91.85051778478163,91.85051778478163,0.0,59,0,0,44.46101694915254,43.952542372881354,,,0,0,58.16949152542373,fixed_original_estimated_timestamps_not_hardware_sync
stage1_motion,data4,50,46,50,46,46,46,92.0,92.0,2.78695652173913,3.0390931141578634,-0.3304347826086957,3.618939752926608,100.0,100.0,92.0,92.0,4.3750000000000036,5.0,-6.317174430335315,5.6563048651179235,2.78695652173913,0.0,0.0,0.0,92.58393341438324,92.58393341438324,0.0,46,0,0,2.78695652173913,2.78695652173913,,,0,0,76.6086956521739,fixed_original_estimated_timestamps_not_hardware_sync
stage1_motion,data5,53,49,53,49,0,0,92.45283018867924,92.45283018867924,85.80408163265305,85.96812888317082,85.80408163265305,88.93533525633282,0.0,0.0,0.0,0.0,94.67999999999999,95.5,75.2918620763462,96.3163011889599,86.2734693877551,-0.4693877551020478,0.0,0.0,93.2475884244373,93.2475884244373,0.0,49,0,0,85.80408163265305,86.2734693877551,,,0,0,183.20408163265307,fixed_original_estimated_timestamps_not_hardware_sync
stage1_motion,data6,62,31,62,31,0,0,50.0,50.0,74.88387096774194,75.0659537963439,74.88387096774194,67.00149644190776,0.0,0.0,0.0,0.0,81.35,82.0,64.47307901042694,85.29466292505694,73.41388888888888,1.4699820788530644,0.0,-8.064516129032256,55.865921787709496,75.41899441340783,-19.55307262569833,31,0,5,74.88387096774194,74.69032258064516,,65.5,0,0,187.16129032258064,fixed_original_estimated_timestamps_not_hardware_sync
