window_index,time_s,window_start_s,window_end_s,old_accepted,old_bpm,candidate_bpm,candidate_generated,candidate_proposal_supported,contributing_rois,contributing_roi_names,old_window_finite,candidate_window_finite,motion_available,motion_status,motion_speed_face_per_s,motion_strength,motion_reliability,old_motion_risk,old_motion_risk_direct,old_motion_risk_double,old_motion_risk_half,candidate_motion_risk_direct,candidate_motion_risk_double,candidate_motion_risk_half,candidate_motion_risk,motion_risk_decrease,route_eligible,reason
0,2.999997,0.0,5.999994,False,,,False,False,0,[],False,False,False,not_evaluated,,,,,,,,,,,,,False,old_hr_not_accepted
1,3.999996,0.999999,6.999993,False,,,False,False,0,[],False,False,False,not_evaluated,,,,,,,,,,,,,False,old_hr_not_accepted
2,4.999995,1.999998,7.999992,True,184.0,89.0,True,True,2,"[""left_cheek"", ""right_cheek""]",True,True,True,observed_motion,2.052674962737228,0.9853834488579641,0.5222222222222223,0.46343524588990953,0.46343524588990953,0.0008301142341482535,0.04519561600510121,0.04212733683068069,0.3197752581343122,0.005101636755445245,0.25582020650744974,0.2076150393824598,False,old_motion_risk_below_threshold
3,5.999994,2.999997,8.999991,True,183.0,90.0,True,True,2,"[""left_cheek"", ""right_cheek""]",True,True,False,insufficient_contiguous_motion_support,,,0.0,,,,,,,,,,False,motion_evidence_unavailable
4,6.999993,3.999996,9.99999,True,182.0,89.0,False,True,0,[],True,True,False,not_evaluated,,,,,,,,,,,,,False,candidate_not_generated_and_supported
5,7.999992,4.999995,10.999989,True,181.0,90.0,True,True,3,"[""forehead"", ""left_cheek"", ""right_cheek""]",True,True,True,observed_motion,1.98251935755003,0.9843471496780414,0.5333333333333333,0.524525257266871,0.524525257266871,0.002162751631094347,0.04805849462717589,0.04780096914772085,0.5244985788854678,0.0017009024828203068,0.41959886310837424,0.1049263941584968,False,insufficient_motion_risk_decrease
6,8.999991,5.999994,11.999988,True,181.0,91.0,True,True,3,"[""forehead"", ""left_cheek"", ""right_cheek""]",True,True,True,observed_motion,1.9731265647773897,0.9842001287656534,0.7,0.6889400901359574,0.6889400901359574,0.002462579452077851,0.061941445255980235,0.062224761055167804,0.6844091120979178,0.0020140700352538773,0.5475272896783342,0.14141280045762317,False,insufficient_motion_risk_decrease
7,9.99999,6.999993,12.999986999999999,True,181.0,92.0,True,True,2,"[""forehead"", ""left_cheek""]",True,True,True,observed_motion,1.9825175615874728,0.9843471217621091,0.8666666666666667,0.8514675473304479,0.8514675473304479,0.0026943820254743435,0.07614909459105423,0.07683922972921398,0.8006448971583784,0.002196787762076061,0.6405159177267028,0.21095162960374514,False,insufficient_motion_risk_decrease
8,10.999989,7.999992,13.999986,True,182.0,93.0,True,True,2,"[""forehead"", ""left_cheek""]",True,True,True,observed_motion,1.985956024247188,0.9844004324828595,1.0,0.9844004324828595,0.9844004324828595,0.0028450740473144904,0.08973698214349705,0.08799597874604799,0.8082577245263616,0.0016611630686299258,0.6466061796210893,0.3377942528617701,True,lower_motion_risk_component
9,11.999988,8.999991,14.999984999999999,True,182.0,93.0,True,True,3,"[""forehead"", ""left_cheek"", ""right_cheek""]",True,True,True,observed_motion,1.9783023519642164,0.984281396485446,1.0,0.9787861738970497,0.9787861738970497,0.002712134838046924,0.0875519840637664,0.08477540835713773,0.8587597320655777,0.0006292265868505464,0.6870077856524621,0.29177838824458757,False,insufficient_motion_risk_decrease
10,12.999986999999999,9.99999,15.999984,True,183.0,93.0,True,True,3,"[""forehead"", ""left_cheek"", ""right_cheek""]",True,True,True,observed_motion,1.9805412065793333,0.9843163567836906,1.0,0.9843163567836906,0.9843163567836906,0.0026448844162594476,0.0807747933578489,0.077980872561956,0.8777148567343726,0.0002835988825032974,0.7021718853874981,0.2821444713961925,False,insufficient_motion_risk_decrease
11,13.999986,10.999989,16.999983,True,183.0,92.0,True,True,3,"[""forehead"", ""left_cheek"", ""right_cheek""]",True,True,True,observed_motion,1.9825117043516283,0.9843470307183815,1.0,0.9843470307183815,0.9843470307183815,0.002720235300881862,0.07564197771591769,0.07541326673807881,0.9740170274432606,0.0003951260010327297,0.7792136219546085,0.20513340876377295,False,insufficient_motion_risk_decrease
12,14.999984999999999,11.999988,17.999982,True,183.0,92.0,True,True,3,"[""forehead"", ""left_cheek"", ""right_cheek""]",True,True,True,observed_motion,1.9627609792922875,0.9840354771517853,1.0,0.9840354771517853,0.9840354771517853,0.003055139721335483,0.07640108127681762,0.07630557861619176,0.968308118307644,0.0006104715582958927,0.7746464946461152,0.20938898250567006,False,insufficient_motion_risk_decrease
13,15.999984,12.999986999999999,18.999981,True,183.0,91.0,True,True,3,"[""forehead"", ""left_cheek"", ""right_cheek""]",True,True,True,observed_motion,1.9555323499525477,0.9839191346922687,0.9222222222222223,0.905076787837202,0.905076787837202,0.003193153544066286,0.07283610663021174,0.07275341059884709,0.9048314729387765,0.0005591604542972394,0.7238651783510213,0.18121160948618076,False,insufficient_motion_risk_decrease
14,16.999983,13.999986,19.99998,True,182.0,91.0,True,True,3,"[""forehead"", ""left_cheek"", ""right_cheek""]",True,True,True,observed_motion,1.9137576425188663,0.9832213337869008,0.7555555555555555,0.7424572095429963,0.7424572095429963,0.0028710134634126376,0.06098044258829226,0.06098044258829226,0.7424572095429963,0.00024007414004675306,0.5939657676343971,0.1484914419085992,False,insufficient_motion_risk_decrease
15,17.999982,14.999984999999999,20.999979,True,182.0,91.0,True,True,3,"[""forehead"", ""left_cheek"", ""right_cheek""]",True,True,True,observed_motion,1.8835224243607058,0.9826877321971613,0.5888888888888889,0.5777347374938189,0.5777347374938189,0.0018892187127990151,0.0467915155683908,0.0467915155683908,0.5777347374938189,0.00031673075965279844,0.4621877899950551,0.11554694749876376,False,insufficient_motion_risk_decrease
16,18.999981,15.999984,21.999978,True,181.0,92.0,True,True,2,"[""forehead"", ""left_cheek""]",True,True,True,observed_motion,1.843042401393915,0.9819327886092035,0.5722222222222222,0.5618056490215292,0.5618056490215292,0.001469533511612429,0.05239598649539146,0.05118250596229281,0.5345270585285962,0.00434847538936904,0.42762164682287696,0.13418400219865223,False,insufficient_motion_risk_decrease
17,19.99998,16.999983,22.999976999999998,True,181.0,92.0,True,True,2,"[""forehead"", ""left_cheek""]",True,True,True,observed_motion,1.892909793522802,0.9828560808499247,0.6611111111111111,0.6497770756730058,0.6497770756730058,0.001066238590563714,0.05115258780152133,0.04950000790330719,0.6155051331074137,0.0021630471289362063,0.492404106485931,0.15737296918707477,False,insufficient_motion_risk_decrease
18,20.999979,17.999982,23.999976,True,181.0,92.0,True,True,3,"[""forehead"", ""left_cheek"", ""right_cheek""]",True,True,True,observed_motion,1.8963691252323773,0.9829175037345527,0.6611111111111111,0.6498176830245098,0.6498176830245098,0.0010663052243783794,0.05115578454574479,0.049503101370737226,0.6155435986584903,0.002163182307012462,0.4924348789267923,0.15738280409771754,False,insufficient_motion_risk_decrease
19,21.999978,18.999981,24.999975,True,98.0,92.0,True,True,2,"[""forehead"", ""left_cheek""]",True,True,True,observed_motion,1.8916047041918573,0.9828328224730523,0.5888888888888889,0.14284371771773366,0.03328182406980231,0.17855464714716707,0.0010616246436911797,0.04266103492852219,0.5512121403116289,0.0014968420568141952,0.44096971224930315,-0.2981259945315695,False,old_motion_risk_below_threshold
20,22.999976999999998,19.99998,25.999973999999998,True,100.0,92.0,True,True,2,"[""left_cheek"", ""right_cheek""]",True,True,True,observed_motion,1.9151691058014386,0.9832456419338312,0.5722222222222222,0.0799907605668922,0.02299231463517209,0.09998845070861523,0.0025059273743310868,0.031573850874948524,0.5421214567246705,0.0028865899570407983,0.4336971653797364,-0.3537064048128442,False,old_motion_risk_below_threshold
21,23.999976,20.999979,26.999972999999997,True,101.0,91.0,False,True,0,[],True,True,False,not_evaluated,,,,,,,,,,,,,False,candidate_not_generated_and_supported
