frame,time_s,source,motion_x,motion_y,face_x0,face_y0,face_x1,face_y1,face_detected,flow_available,bridge_age_frames,is_bridge,valid_patch_count,anchor_initialized
23,0.7666659,mesh,0.004089327211733218,0.015411382803210506,0.4664496159553528,0.07630605608224869,0.5650865411758423,0.28737308859825134,True,True,0,False,12,True
24,0.7999991999999999,mesh,0.0030356954645227503,0.00835852148356261,0.4706221491098404,0.08575870603322983,0.5688289523124694,0.2970830506086349,True,True,0,False,12,True
25,0.8333324999999999,mesh,0.0010717427289044415,-0.005076980535630826,0.47165410280227665,0.08184107571840286,0.5671916782855988,0.29112783133983605,True,True,0,False,12,True
26,0.8666657999999999,mesh,-0.0008917737890172888,-0.012029039252687383,0.47073358654975894,0.06790763720870018,0.567020264863968,0.2764560991525649,True,True,0,False,12,True
27,0.8999990999999999,mesh,-0.002348451261167173,-0.016328505785376937,0.4691727328300476,0.04877548277378082,0.56708620429039,0.2595876169204711,True,True,0,False,12,True
28,0.9333324,mesh,-0.003918962125424985,-0.012600214503429553,0.46714087247848507,0.03676783084869385,0.5653878462314607,0.25124936401844017,True,True,0,False,12,True
29,0.9666657,mesh,-0.005094708336724175,-0.003889208369784885,0.46340717136859894,0.03062961846590042,0.5638220441341399,0.24957643449306488,True,True,0,False,12,True
30,0.999999,mesh,-0.006051271933096426,0.0017775428515893442,0.45840442240238194,0.030631655901670458,0.5592127120494843,0.24920827627182005,True,True,0,False,12,True
31,1.0333322999999999,mesh,-0.006970578652841074,0.01311334647514202,0.4552847683429718,0.043248271793127055,0.5517171084880829,0.2580544251203537,True,True,0,False,12,True
32,1.0666655999999999,mesh,-0.005845509635077582,0.013350805805789099,0.45160681903362276,0.059293310791254036,0.546829320192337,0.2724436968564987,True,True,0,False,12,True
33,1.0999989,mesh,-0.0030407976221155236,0.009662170652989988,0.4505682545900345,0.07180271178483963,0.5439867949485779,0.28479943573474886,True,True,0,False,12,True
34,1.1333322,mesh,8.022167064525462e-05,0.00013719228682694613,0.44964481592178346,0.07340598493814468,0.5464234006404877,0.28771065771579735,True,True,0,False,12,True
35,1.1666655,mesh,0.002546305126614041,-0.01161213379215311,0.4498528391122818,0.05844124957919121,0.546913355588913,0.27294972658157346,True,True,0,False,12,True
36,1.1999988,mesh,0.004794364505343967,-0.013227049068168358,0.45244845747947693,0.04539710760116577,0.5496706664562225,0.2603264302015304,True,True,0,False,12,True
37,1.2333321,mesh,0.006010638342963325,-0.0112571410006947,0.4556542283296585,0.034324957579374316,0.5537607336044311,0.2500831925868988,True,True,0,False,12,True
38,1.2666654,mesh,0.006249699769196687,-0.003239462993763111,0.45830609261989597,0.028803991824388503,0.5585828876495361,0.24690830051898954,True,True,0,False,12,True
39,1.2999987,mesh,0.005916787959911205,0.0067131751665362605,0.4634395897388458,0.03643797740340233,0.5622941768169404,0.2513841485977173,True,True,0,False,12,True
40,1.333332,mesh,0.0052715230871129915,0.01584881036369889,0.4636133021116257,0.0526250071823597,0.565302313566208,0.2656222146749497,True,True,0,False,12,True
41,1.3666653,mesh,0.004798875031647859,0.02173759462656798,0.4667750245332718,0.07646295994520187,0.5681924295425416,0.2846607279777527,True,True,0,False,12,True
42,1.3999986,mesh,0.004364755418565538,0.016504453784889645,0.4722987365722656,0.09733996450901031,0.5699774610996245,0.30273826003074644,True,True,0,False,12,True
43,1.4333319,mesh,0.0031772013063784,0.006117293624966233,0.4759834450483322,0.10570597529411316,0.5709824597835541,0.31052534162998197,True,True,0,False,12,True
44,1.4666652,mesh,0.001108091848867911,-0.0055632808694133055,0.47698330342769624,0.09935006648302078,0.5712163627147675,0.3036438596248626,True,True,0,False,12,True
45,1.4999985,mesh,-0.001110767435144495,-0.015711881937804047,0.4743762844800949,0.07862805008888245,0.5731113004684448,0.2856780922412872,True,True,0,False,12,True
46,1.5333318,mesh,-0.003148382681387442,-0.01829004712678768,0.47327818632125856,0.06050146520137787,0.5712980365753174,0.2686892020702361,True,True,0,False,12,True
47,1.5666650999999998,mesh,-0.0043250119244610825,-0.014111409971007594,0.47125131964683536,0.047639091014862064,0.5703030514717101,0.2587981986999511,True,True,0,False,12,True
48,1.5999983999999998,mesh,-0.005114375220404731,-0.0067062067212881864,0.4682418859004975,0.03866209983825684,0.5692797458171844,0.2557258605957031,True,True,0,False,12,True
49,1.6333316999999998,mesh,-0.006259188828644929,0.004178254637453291,0.46456937968730927,0.041810441911220554,0.5624267172813416,0.25629703640937807,True,True,0,False,12,True
50,1.6666649999999998,mesh,-0.006516546673244901,0.012292454529691625,0.4620053315162658,0.05488837152719498,0.5570490789413453,0.2657201099395752,True,True,0,False,12,True
51,1.6999982999999999,mesh,-0.00530160974573206,0.014688356938185515,0.4589998942613602,0.07230181097984315,0.5526881146430969,0.27929387509822845,True,True,0,False,12,True
52,1.7333315999999999,mesh,-0.001779051180239077,0.006667719008745971,0.4578675812482834,0.0811573776602745,0.5525841844081878,0.28970704913139345,True,True,0,False,12,True
53,1.7666648999999999,mesh,0.0015034604955602576,-0.006108773140995591,0.457262447476387,0.07432884812355042,0.5536523902416229,0.2843185764551162,True,True,0,False,12,True
54,1.7999981999999999,mesh,0.004298157162136502,-0.015118708323549342,0.45913862049579623,0.05616350322961807,0.5562073779106139,0.2660903632640838,True,True,0,False,12,True
55,1.8333315,mesh,0.0058268547058105465,-0.016916374531057148,0.4617976027727127,0.03824113190174103,0.5599172723293305,0.2500056326389313,True,True,0,False,12,True
56,1.8666648,mesh,0.005920562037715206,-0.011007988176963947,0.4643246871232986,0.02835081085562706,0.5630993199348449,0.243349537551403,True,True,0,False,12,True
57,1.8999981,mesh,0.005566385057237413,-0.0005534446073902978,0.4673813170194626,0.025116920471191406,0.5680166602134704,0.24301578998565673,True,True,0,False,12,True
58,1.9333314,mesh,0.004845092914722584,0.010211014416482714,0.47000332593917843,0.03462335377931595,0.5714739191532134,0.2543146967887878,True,True,0,False,12,True
59,1.9666647,mesh,0.004038111368815104,0.020290220722004218,0.4693314778804779,0.05500496357679367,0.5737694644927979,0.26928196609020233,True,True,0,False,12,True
60,1.999998,mesh,0.0037723188047055845,0.017882380386193594,0.47488005042076115,0.07831028670072555,0.572574849128723,0.28813915014266966,True,True,0,False,12,True
61,2.0333313,mesh,0.0031592757613570603,0.00912938874076914,0.47803212225437164,0.09134334564208985,0.574230705499649,0.2998832756280899,True,True,0,False,12,True
62,2.0666645999999997,mesh,0.0015547010633680555,-0.004229774022543872,0.47889584124088286,0.0857743887603283,0.5747921657562255,0.29391581296920777,True,True,0,False,12,True
63,2.0999979,mesh,-0.0006435447269015842,-0.016404361305413423,0.47730220675468443,0.06586051046848297,0.5767888152599334,0.2749801015853882,True,True,0,False,12,True
64,2.1333311999999998,mesh,nan,nan,0.4768569481372833,0.04341513320803642,0.5768347203731536,0.25619184315204613,True,False,0,False,12,True
65,2.1666645,mesh,-0.0046101993984646265,-0.016605179839664034,0.47503849446773533,0.02825380563735962,0.5728038156032562,0.24393507868051523,True,True,0,False,12,True
66,2.1999978,mesh,-0.0060833542435257525,-0.0063367723866745275,0.470564586520195,0.019643107205629347,0.5722170901298523,0.23953382551670072,True,True,0,False,12,True
67,2.2333311,mesh,-0.007588351214373553,0.004271171021240729,0.4659655338525772,0.022244479954242707,0.5649312281608582,0.24079201012849807,True,True,0,False,12,True
68,2.2666644,mesh,-0.0087182292231807,0.014964047598618049,0.46149008393287655,0.036847940236330035,0.5587512016296386,0.2535717666149139,True,True,0,False,12,True
69,2.2999977,mesh,-0.008425698456940828,0.016614254674425833,0.45663288950920106,0.056254822462797165,0.5538282740116119,0.26737271010875696,True,True,0,False,12,True
70,2.333331,mesh,-0.0058321175751862705,0.013102334130693364,0.4538795894384384,0.07134714394807815,0.549973315000534,0.2845222795009613,True,True,0,False,12,True
71,2.3666643,mesh,-0.0019720148157190394,-0.001816616400524422,0.4513602697849273,0.06975677356123924,0.5492055428028106,0.28559611678123475,True,True,0,False,12,True
72,2.3999976,mesh,0.0013315218466299552,-0.01385363241036733,0.44981580436229707,0.05246673867106438,0.5506236481666564,0.2686281710863113,True,True,0,False,12,True
73,2.4333309,mesh,0.00397502757884838,-0.019576175676451788,0.44980476021766663,0.028430156111717224,0.553281021118164,0.24756503760814658,True,True,0,False,12,True
74,2.4666642,mesh,0.004939266487404152,-0.01925637004552064,0.4519154781103134,0.009593173712491989,0.5558893072605132,0.23272134184837334,True,True,0,False,12,True
75,2.4999975,mesh,0.0048327640250877095,-0.00953463801631221,0.45572091460227965,-0.0006607843935489655,0.560806087255478,0.22601126611232758,True,True,0,False,12,True
76,2.5333308,mesh,0.004285611046685113,-0.00034780242928752195,0.4589991766214371,-0.0014347553253173829,0.563095850944519,0.2261680096387863,True,True,0,False,12,True
77,2.5666640999999997,mesh,0.003748816030996817,0.014865887385827524,0.4551910316944123,0.0023151150345802306,0.5665184450149535,0.23469667375087735,True,True,0,False,12,True
78,2.5999974,mesh,0.0032564622384530528,0.02331511874993642,0.4590193265676498,0.028363074362277984,0.5689568412303924,0.25793215692043303,True,True,0,False,12,True
79,2.6333306999999997,mesh,0.0028842431527596932,0.019566913335411638,0.4643236768245697,0.05732711330056191,0.5693374049663544,0.2796482819318771,True,True,0,False,12,True
80,2.666664,mesh,0.002145081979257089,0.010576738086011674,0.4681248807907104,0.07485644474625588,0.5705181884765624,0.29295150518417357,True,True,0,False,12,True
81,2.6999972999999997,mesh,0.0004953843575936776,-0.006130294225834034,0.46946743965148924,0.06616200134158134,0.5701704132556915,0.2856563115119934,True,True,0,False,12,True
82,2.7333306,mesh,-0.0013987611841272424,-0.01590938463255211,0.46751656711101536,0.04829933568835258,0.5700163090229035,0.2673289585113525,True,True,0,False,12,True
83,2.7666638999999997,mesh,-0.0031987278549759474,-0.020412662238986405,0.4645150876045227,0.02492324262857437,0.5684175407886506,0.2467115953564644,True,True,0,False,12,True
84,2.7999972,mesh,-0.004557817953604239,-0.016301656431621975,0.4624582952260971,0.008401745557785034,0.5657807803153992,0.23185915380716318,True,True,0,False,12,True
85,2.8333304999999998,mesh,-0.005585253680193866,-0.0038818990190823874,0.4590418320894241,0.003599474877119064,0.5626723515987396,0.22898698210716242,True,True,0,False,12,True
86,2.8666638,mesh,-0.006559428462275752,0.0071530247176135025,0.4536409509181976,0.008414147198200226,0.5565121734142303,0.2346025800704956,True,True,0,False,12,True
87,2.8999970999999998,mesh,-0.00712707484209979,0.01617945162234483,0.4485622578859329,0.022025316655635833,0.552452334165573,0.24587565660476685,True,True,0,False,12,True
88,2.9333304,mesh,-0.005758700547394929,0.016219097486248724,0.44809329569339756,0.04671054497361184,0.5486077404022217,0.26499793767929075,True,True,0,False,12,True
89,2.9666637,mesh,-0.002127832836574978,0.0081232993139161,0.4482563519477844,0.05704747051000595,0.5475413155555724,0.2779056751728058,True,True,0,False,12,True
90,2.999997,mesh,0.0011206097073025174,-0.0048572111460897655,0.4482014966011047,0.05182785302400589,0.5479745578765869,0.27304296016693114,True,True,0,False,12,True
91,3.0333303,mesh,0.004553461074829101,-0.01447081990815975,0.44644200325012207,0.03341081321239471,0.5504965519905091,0.25351650595664976,True,True,0,False,12,True
92,3.0666636,mesh,0.0069434801737467446,-0.018380641495739973,0.4477517694234848,0.014604864865541458,0.5540255284309388,0.23804570078849785,True,True,0,False,12,True
93,3.0999969,mesh,0.00746672065169723,-0.013270257358197812,0.45530452609062194,0.0030722576379776,0.5592528939247131,0.22959737539291383,True,True,0,False,12,True
94,3.1333301999999996,mesh,0.007374876516836661,-0.003923440200311166,0.4586276388168335,-0.002429753988981247,0.5646919047832489,0.22659183502197264,True,True,0,False,12,True
95,3.1666635,mesh,0.00637589384008337,0.007825542434498116,0.4624890333414078,0.001729653924703598,0.5669761574268342,0.23415956646203995,True,True,0,False,12,True
96,3.1999967999999996,mesh,0.004419404489022714,0.023030385982107233,0.4589942741394043,0.016775721609592436,0.5723143553733825,0.2533901953697204,True,True,0,False,12,True
97,3.2333301,mesh,0.0031441900465223526,0.02401747880158601,0.4622519165277481,0.0484841588139534,0.5726724410057068,0.27993740916252136,True,True,0,False,12,True
98,3.2666633999999997,mesh,0.00230356322394477,0.01991011169221666,0.4687818205356598,0.07400669321417809,0.5722924470901489,0.29808377742767334,True,True,0,False,12,True
99,3.2999967,mesh,0.0014001139888057002,0.005434856922538193,0.473412247300148,0.08520972356200218,0.5725455796718598,0.3038419806957245,True,True,0,False,12,True
100,3.3333299999999997,mesh,-0.0009222913671422888,-0.008222121662563748,0.47419527888298035,0.07739091917872429,0.5713995599746704,0.29367244303226464,True,True,0,False,12,True
101,3.3666633,mesh,-0.0030492711950231483,-0.015518907540374332,0.4723637908697128,0.057396020591259,0.57249547123909,0.2787487310171127,True,True,0,False,12,True
102,3.3999965999999997,mesh,-0.004691982269287109,-0.019764429772341694,0.47074913144111635,0.03761862769722939,0.570707311630249,0.2616807252168655,True,True,0,False,12,True
103,3.4333299,mesh,-0.005958705478244357,-0.011741895311408573,0.46750726699829104,0.028752925395965575,0.5680438876152039,0.25303831934928883,True,True,0,False,12,True
104,3.4666631999999997,mesh,-0.00729048870227955,-0.00281760612571681,0.4625990569591522,0.023605169951915743,0.5658462822437287,0.24783272445201873,True,True,0,False,12,True
105,3.4999965,mesh,-0.008824231889512804,0.009306229568190045,0.4571968865394592,0.033178741931915286,0.5574718403816222,0.2552353346347809,True,True,0,False,12,True
106,3.5333297999999997,mesh,-0.009524048699273004,0.017945780301535572,0.45146220743656157,0.05311417996883393,0.5512266099452973,0.2709888553619385,True,True,0,False,12,True
107,3.5666631,mesh,-0.00852062084056713,0.01499130035992022,0.4479579019546509,0.07109605893492699,0.5430602884292602,0.28442768096923826,True,True,0,False,12,True
108,3.5999963999999998,mesh,-0.00514982541402181,0.008575513241467653,0.44463452637195583,0.08264943316578865,0.5405400657653808,0.29300906062126153,True,True,0,False,12,True
109,3.6333297,mesh,-0.0011404602615921586,-0.004967133204142253,0.4435488641262054,0.07722158566117286,0.5377667534351348,0.28696373581886286,True,True,0,False,12,True
110,3.666663,mesh,0.002178091473049588,-0.015088178493358471,0.44196963906288145,0.059618726819753644,0.5413731920719146,0.27112776041030884,True,True,0,False,12,True
111,3.6999963,mesh,0.0042833646138509115,-0.01756133966975742,0.44268852591514585,0.04127914711833,0.5437240147590637,0.25552230715751645,True,True,0,False,12,True
112,3.7333296,mesh,0.0047961623580367475,-0.015740786216877124,0.4466868269443512,0.02715593695640564,0.5463015520572662,0.2413444775342941,True,True,0,False,12,True
113,3.7666628999999996,mesh,0.0044988067061812785,-0.006845875525916065,0.45112276256084444,0.020206291675567627,0.5489142847061158,0.23505345940589897,True,True,0,False,12,True
114,3.7999962,mesh,0.0036981529659695094,0.004310338143949155,0.4544156658649445,0.025689692050218583,0.5511755323410035,0.23888881742954254,True,True,0,False,12,True
115,3.8333294999999996,mesh,0.0028818995864303026,0.01770735416147444,0.4535776084661484,0.04333497136831284,0.552827570438385,0.2528915250301361,True,True,0,False,12,True
116,3.8666628,mesh,0.0022476514180501304,0.02472731277898506,0.45436495065689086,0.06711387872695923,0.5534401714801789,0.2758304667472839,True,True,0,False,12,True
117,3.8999960999999996,mesh,0.0022345295658817996,0.018589567531038215,0.45558905363082886,0.09090578690171242,0.5537611448764801,0.2958144760131836,True,True,0,False,12,True
118,3.9333294,mesh,0.002526106657805266,0.009767117158130363,0.4593700057268143,0.10511272698640824,0.5541816973686218,0.3062822794914245,True,True,0,False,12,True
119,3.9666626999999997,mesh,0.002500419263486509,-0.005317207950132865,0.4610639762878418,0.09813011527061463,0.5542715466022492,0.2968518155813217,True,True,0,False,12,True
120,3.999996,mesh,0.0025098147215666593,-0.015293394139519445,0.4621466302871704,0.08209847286343575,0.554944760799408,0.28287774920463554,True,True,0,False,12,True
121,4.0333293,mesh,0.0015473047892252604,-0.01602242092291514,0.46275663793087,0.06584641933441163,0.5539405071735382,0.26750640034675593,True,True,0,False,12,True
122,4.0666626,mesh,-0.000252568280255353,-0.011198449355584604,0.46297369003295896,0.05619281440973282,0.5530678069591523,0.25697053015232085,True,True,0,False,12,True
123,4.0999959,mesh,-0.0019379244910346137,0.002186423098599469,0.458999360203743,0.05641051068902016,0.551943998336792,0.25819752633571624,True,True,0,False,12,True
124,4.1333291999999995,mesh,-0.0023924227114076966,0.011089064732745842,0.45666258692741396,0.06751823514699937,0.5495823192596435,0.2695695203542709,True,True,0,False,12,True
125,4.1666625,mesh,-0.0033674452039930557,0.016876857865739753,0.45481288254261015,0.08276141181588173,0.5463334381580353,0.2844375145435333,True,True,0,False,12,True
126,4.1999958,mesh,-0.0028835278970223885,0.01521257300067831,0.45491073131561277,0.10183121293783189,0.5462999141216278,0.30018618464469904,True,True,0,False,12,True
127,4.2333291,mesh,-0.00037577593768084493,0.006116095516416762,0.4534807676076889,0.10897175192832946,0.5467810165882111,0.3048626708984375,True,True,0,False,12,True
128,4.2666623999999995,mesh,0.0021851574933087385,-0.004067902929253049,0.4545784968137741,0.10466623723506926,0.546207081079483,0.3002434104681015,True,True,0,False,12,True
129,4.2999957,mesh,0.005195953227855541,-0.016165813196588445,0.45735408544540407,0.08751984268426896,0.5470952427387238,0.2835774493217467,True,True,0,False,12,True
130,4.333329,mesh,0.006599097781711154,-0.018305103425626402,0.4604600232839584,0.06831289485096932,0.551279182434082,0.2660700714588165,True,True,0,False,12,True
131,4.3666623,mesh,0.006109597947862413,-0.014424332755583304,0.4651661950349808,0.05512169644236565,0.5552945029735565,0.25358087956905356,True,True,0,False,12,True
132,4.3999956,mesh,0.005108229319254557,-0.00605501902324182,0.46854759752750397,0.047193351984024044,0.5594231629371643,0.24713344365358347,True,True,0,False,12,True
133,4.433328899999999,mesh,0.004302346264874493,0.0055562044183413185,0.4714976185560226,0.05139039561152458,0.5625458991527558,0.2517188948392868,True,True,0,False,12,True
134,4.4666622,mesh,0.0030931472778320313,0.016931027008427513,0.4740557813644409,0.06590425640344619,0.5658542084693908,0.2674616223573684,True,True,0,False,12,True
135,4.4999955,mesh,0.0022826371369538486,0.020037367277675206,0.47395385801792145,0.08741912260651588,0.5693081724643707,0.28836387872695923,True,True,0,False,12,True
136,4.5333288,mesh,0.0019250799108434607,0.016485978221451796,0.47634514212608337,0.10912274673581124,0.5692872774600983,0.30487862884998324,True,True,0,False,12,True
137,4.566662099999999,mesh,0.0012746563664189092,0.007299091860100075,0.480424821972847,0.12000856712460517,0.5700778138637543,0.3117830944061279,True,True,0,False,12,True
138,4.5999954,mesh,0.0005720173871075666,-0.008188173009289635,0.4812965840101242,0.11072118073701859,0.5700528681278229,0.3016267740726471,True,True,0,False,12,True
139,4.6333287,mesh,-0.0003009478251139323,-0.016886869072914125,0.48037993907928467,0.09112902238965034,0.5732173085212707,0.2847829753160477,True,True,0,False,12,True
140,4.666662,mesh,-0.0011963208516438803,-0.020783360412827245,0.47918208479881286,0.06976940482854843,0.5732110166549682,0.266084081530571,True,True,0,False,12,True
141,4.699995299999999,mesh,-0.0023057195875379774,-0.015854969289567734,0.48069212079048157,0.05466530695557594,0.570747048854828,0.25410434424877165,True,True,0,False,12,True
142,4.7333286,mesh,-0.003551091088189019,-0.005468504793114132,0.47856229484081264,0.04881844654679298,0.5691792416572571,0.24971179753541944,True,True,0,False,12,True
143,4.7666619,mesh,-0.004771218476472078,0.004783193325554883,0.4753895151615143,0.05350265711545944,0.5657264053821563,0.25289667665958404,True,True,0,False,12,True
144,4.7999952,mesh,-0.005898825327555339,0.01833144685736409,0.47156137704849244,0.06954023510217666,0.5624055433273315,0.2656214678287506,True,True,0,False,12,True
145,4.8333284999999995,mesh,-0.005469329268844039,0.020588707261615328,0.4699165791273117,0.09213953778147697,0.5598162460327148,0.2861139678955078,True,True,0,False,12,True
146,4.8666618,mesh,-0.002918971026385272,0.016258230695018062,0.46783667206764223,0.11153627306222916,0.5562944948673249,0.3034314268827438,True,True,0,False,12,True
147,4.8999951,mesh,0.000683876320167824,0.0011429257414959095,0.4680566227436066,0.11263826832175254,0.557886164188385,0.30591881990432734,True,True,0,False,12,True
148,4.9333284,mesh,0.003596224608244719,-0.014497922305707579,0.46823220133781435,0.094502242654562,0.5613501751422881,0.2910780704021454,True,True,0,False,12,True
149,4.9666616999999995,mesh,0.006315298433657046,-0.018445261705804756,0.4707866710424423,0.07506468281149864,0.5652222013473511,0.2726398640871048,True,True,0,False,12,True
150,4.999995,mesh,0.007008050989221644,-0.019310639522693775,0.4730536407232285,0.05409725904464722,0.5696041226387024,0.25748413026332845,True,True,0,False,12,True
151,5.0333283,mesh,0.006381253842954283,-0.008234203275707033,0.47888759136199954,0.04681269630789757,0.5759078907966614,0.25370468437671656,True,True,0,False,12,True
152,5.0666616,mesh,0.005350056401005498,0.0014603046355424103,0.48257432937622075,0.04620662018656731,0.5792250776290894,0.2555615264177322,True,True,0,False,12,True
153,5.0999948999999996,mesh,0.0038703282674153647,0.012563611842967845,0.4817824637889862,0.057029308825731276,0.5800947177410125,0.26570596218109127,True,True,0,False,12,True
154,5.133328199999999,mesh,0.0026968779387297453,0.020305529016035575,0.48200211524963377,0.07941659227013588,0.5806726777553558,0.28375728785991666,True,True,0,False,12,True
155,5.1666615,mesh,0.0020879816125940393,0.013956242910137882,0.48602567791938783,0.09448488011956216,0.5803594172000885,0.2980209499597549,True,True,0,False,12,True
156,5.1999948,mesh,0.0006496040909378616,0.00398121730045036,0.488780180811882,0.10032679945230484,0.5820218098163605,0.3024502938985824,True,True,0,False,12,True
157,5.2333281,mesh,-0.0016475818775318286,-0.011372988753848606,0.4878444892168045,0.08520798325538635,0.5803632831573486,0.28731117010116575,True,True,0,False,12,True
158,5.266661399999999,mesh,-0.003518463064123083,-0.020195891239024974,0.48547645449638366,0.06477847948670387,0.5799581861495972,0.2683353149890899,True,True,0,False,12,True
159,5.2999947,mesh,nan,nan,0.4831118607521057,0.04358223631978035,0.5788098907470703,0.24953535437583924,True,False,0,False,12,True
160,5.333328,mesh,-0.005680614047580295,-0.01577032478871169,0.4810387432575226,0.027073015421628953,0.5754270255565643,0.2359408244490623,True,True,0,False,12,True
161,5.3666613,mesh,-0.0064289622836642794,-0.004737886427729218,0.4769271326065063,0.022644736021757126,0.5740011775493622,0.23196796268224712,True,True,0,False,12,True
162,5.399994599999999,mesh,-0.007715045081244575,0.008002528603430148,0.4719092118740082,0.02734988510608673,0.5670130813121795,0.23710445612668987,True,True,0,False,12,True
163,5.4333279,mesh,-0.007680366657398365,0.01877614096910865,0.46721729457378386,0.047903113067150116,0.5617597579956055,0.2535788512229919,True,True,0,False,12,True
164,5.4666612,mesh,-0.006502995667634187,0.019561200506157346,0.4639288699626923,0.06764620050787926,0.5574352431297301,0.27171902298927303,True,True,0,False,12,True
165,5.4999945,mesh,-0.0035316944122314453,0.014723137793717561,0.4627458482980728,0.08740196153521537,0.5537801384925842,0.2877406364679337,True,True,0,False,12,True
166,5.5333277999999995,mesh,-0.00017748938666449653,-0.0006534564274328726,0.4626109886169434,0.08623114719986916,0.5557628464698792,0.2886823177337646,True,True,0,False,12,True
167,5.5666611,mesh,0.002544913468537507,-0.012876954840289221,0.4620889502763748,0.07105765745043754,0.5570097613334656,0.2737105798721313,True,True,0,False,12,True
168,5.5999944,mesh,0.0042979805557816116,-0.017924452435087276,0.46439393222332004,0.04961477920413017,0.5592591404914856,0.25653326511383046,True,True,0,False,12,True
169,5.6333277,mesh,0.004361237419976128,-0.016743340922726526,0.46660349249839783,0.03232043132185936,0.5627055203914643,0.2433285608887672,True,True,0,False,12,True
170,5.6666609999999995,mesh,0.004145134819878472,-0.007685545638755516,0.4681679266691208,0.02539606675505638,0.5675739157199859,0.23658061563968658,True,True,0,False,12,True
171,5.699994299999999,mesh,0.00418935705114294,0.0005803369537547783,0.4705816870927811,0.026584964096546173,0.5701975226402283,0.23851801246404647,True,True,0,False,12,True
