time_s,r,g,b,rppg_normalized
0.0,189.33333333333334,148.0,128.0,0.1079179552610053
0.033333299999999996,189.33333333333334,148.0,128.0,0.48808531489613544
0.06666659999999999,191.33333333333334,151.66666666666666,132.0,0.6334035576912411
0.09999989999999999,195.0,155.66666666666666,134.33333333333334,0.45156009289409793
0.13333319999999999,195.33333333333334,156.0,134.66666666666666,0.030062297976767648
0.1666665,195.33333333333334,156.33333333333334,135.33333333333334,-0.4355885628299573
0.19999979999999998,195.33333333333334,156.33333333333334,134.66666666666666,-0.7549972071430182
0.2333331,195.66666666666666,156.33333333333334,135.33333333333334,-0.8260047085194616
0.26666639999999997,196.0,156.33333333333334,135.0,-0.6582745675970575
0.2999997,195.33333333333334,156.33333333333334,135.0,-0.3452516247906817
0.333333,195.33333333333334,155.66666666666666,135.0,-0.010078825504896359
0.3666663,196.0,155.66666666666666,134.66666666666666,0.24811526365439732
0.39999959999999996,196.33333333333334,156.33333333333334,135.0,0.3859010381277503
0.43333289999999997,195.33333333333334,156.0,134.66666666666666,0.41326446375062803
0.4666662,196.0,156.0,135.33333333333334,0.36636091164470236
0.4999995,195.33333333333334,156.0,135.33333333333334,0.27943520069217115
0.5333327999999999,196.0,156.66666666666666,135.33333333333334,0.17070270359006465
0.5666661,195.66666666666666,155.66666666666666,134.0,0.04151970965072047
0.5999994,195.66666666666666,156.0,135.0,-0.11216339006529533
0.6333327,196.0,156.33333333333334,135.33333333333334,-0.277133058341476
0.666666,195.66666666666666,156.33333333333334,135.33333333333334,-0.4042248838906771
0.6999993,195.66666666666666,157.33333333333334,135.66666666666666,-0.41663225774089313
0.7333326,196.66666666666666,157.0,136.33333333333334,-0.24963090597970564
0.7666659,196.0,157.0,136.0,0.10087048823605135
0.7999991999999999,196.33333333333334,157.66666666666666,136.66666666666666,0.5498515725943228
0.8333324999999999,196.66666666666666,157.33333333333334,136.66666666666666,0.9337376985009493
0.8666657999999999,197.66666666666666,156.66666666666666,136.33333333333334,1.0680033994917648
0.8999990999999999,197.0,156.66666666666666,136.0,0.8372791448157904
0.9333324,196.33333333333334,156.33333333333334,135.66666666666666,0.2711330746992701
0.9666657,196.33333333333334,157.33333333333334,136.33333333333334,-0.4467872950779294
0.999999,197.0,158.0,135.66666666666666,-1.0512163546013285
1.0333322999999999,196.66666666666666,157.33333333333334,135.33333333333334,-1.3120630001956275
1.0666655999999999,196.66666666666666,156.66666666666666,135.66666666666666,-1.1301224453665655
1.0999989,196.0,156.66666666666666,136.33333333333334,-0.5659133675787268
1.1333322,196.16666666666666,157.33333333333334,136.66666666666666,0.19382411019637974
1.1666655,195.33333333333334,157.33333333333334,138.16666666666666,0.8993523603366624
1.1999988,196.33333333333334,157.0,138.0,1.3117846927849304
1.2333321,196.66666666666666,156.0,136.66666666666666,1.2820766540088795
1.2666654,196.66666666666666,155.0,135.0,0.8139028627631735
1.2999987,196.66666666666666,156.0,135.66666666666666,0.07125042568403275
1.333332,196.33333333333334,156.66666666666666,134.66666666666666,-0.6913125005093346
1.3666653,196.33333333333334,156.0,134.33333333333334,-1.2466276474600648
1.3999986,195.66666666666666,154.66666666666666,133.0,-1.4890602290416868
1.4333319,196.66666666666666,154.0,132.0,-1.4455621273244827
1.4666652,196.66666666666666,155.0,134.0,-1.2092676402397324
1.4999985,198.0,157.33333333333334,137.0,-0.8572980007903912
1.5333318,199.33333333333334,159.33333333333334,139.0,-0.4148592466055593
1.5666650999999998,199.66666666666666,159.66666666666666,140.33333333333334,0.11856779953222185
1.5999983999999998,200.33333333333334,158.66666666666666,138.33333333333334,0.7147789900507177
1.6333316999999998,200.33333333333334,158.0,139.0,1.2829168234943624
1.6666649999999998,199.33333333333334,157.33333333333334,137.66666666666666,1.6811713945592304
1.6999982999999999,198.55555555555557,156.44444444444446,137.0,1.7659591701420545
1.7333315999999999,197.77777777777777,155.55555555555554,136.33333333333331,1.455602577814563
1.7666648999999999,197.0,154.66666666666666,135.66666666666666,0.785588289446986
1.7999981999999999,197.33333333333334,155.33333333333334,135.33333333333334,-0.07098196750691206
1.8333315,198.0,157.66666666666666,138.33333333333334,-0.8436950525681198
1.8666648,199.33333333333334,163.66666666666666,145.66666666666666,-1.2650846817182984
1.8999981,202.0,165.0,148.33333333333334,-1.1859574304872815
1.9333314,203.66666666666666,166.66666666666666,150.66666666666666,-0.6414800156022048
1.9666647,203.0,162.66666666666666,146.0,0.1642911145080049
1.999998,202.0,161.66666666666666,143.33333333333334,0.9332330333007042
2.0333313,200.0,166.33333333333334,152.33333333333334,1.3652520121161806
2.0666645999999997,198.66666666666666,162.44444444444446,147.22222222222223,1.2486361468075133
2.0999979,197.33333333333334,158.55555555555554,142.11111111111111,0.5442062094555233
2.1333311999999998,196.0,154.66666666666666,137.0,-0.5633431808906768
2.1666645,196.66666666666666,156.0,136.16666666666666,-1.6946428081806064
2.1999978,197.66666666666666,156.0,136.33333333333334,-2.4067004530733973
2.2333311,198.33333333333334,159.0,139.66666666666666,-2.380971736066383
2.2666644,199.0,162.33333333333334,145.0,-1.5744877987109964
2.2999977,198.66666666666666,160.33333333333334,143.44444444444446,-0.2514226771983769
