record_type,window_index,channel,patch_id,region,branch,method,status,observed_fraction,mean_quality,tracked_fraction,reset_fraction,representative,peak_bpm,peak_concentration,peak_fwhm_bpm,spectral_score,cluster_index,patch_ids_json,regions_json,patch_count,region_count,qualified,cluster_score,selected,coefficient,polarity,medoid_channel
channel,19,baseline/right_cheek_2/pos,right_cheek_2,right_cheek,baseline,pos,eligible,1.0,0.9999999884794424,0.4866666666666667,0.0,False,60.0,0.26008364403260875,13.489293287070446,0.12244371365032893,,,,,,,,,,,
channel,19,baseline/right_cheek_3/chrom,right_cheek_3,right_cheek,baseline,chrom,eligible,1.0,0.9999999861796526,0.21666666666666667,0.0,True,73.0,0.2827649290512587,23.710997124265177,0.09501776544652911,,,,,,,,,,,
channel,19,baseline/right_cheek_3/pos,right_cheek_3,right_cheek,baseline,pos,eligible,1.0,0.9999999861796526,0.21666666666666667,0.0,False,75.0,0.1974253841134004,26.13935226559238,0.0621170646229906,,,,,,,,,,,
channel,19,tracked/forehead_0/chrom,forehead_0,forehead,tracked,chrom,eligible,1.0,0.9999999901549677,0.9233333333333333,0.0,True,57.0,0.27820049135509295,9.00082657107518,0.15896545238172494,,,,,,,,,,,
channel,19,tracked/forehead_0/pos,forehead_0,forehead,tracked,pos,eligible,1.0,0.9999999901549677,0.9233333333333333,0.0,False,75.0,0.23967414293004863,9.449030059748523,0.13408949995169636,,,,,,,,,,,
channel,19,tracked/forehead_1/chrom,forehead_1,forehead,tracked,chrom,eligible,1.0,0.9999999887056602,0.8333333333333334,0.0,False,97.0,0.22968615913109505,10.786853750561647,0.12095719486966056,,,,,,,,,,,
channel,19,tracked/forehead_1/pos,forehead_1,forehead,tracked,pos,eligible,1.0,0.9999999887056602,0.8333333333333334,0.0,True,77.0,0.23052033368422412,9.13732089349979,0.13087013336024872,,,,,,,,,,,
channel,19,tracked/forehead_2/chrom,forehead_2,forehead,tracked,chrom,eligible,1.0,0.9999999905846162,0.9266666666666666,0.0,False,60.0,0.31455794329798575,14.57785952725029,0.14202405260309367,,,,,,,,,,,
channel,19,tracked/forehead_2/pos,forehead_2,forehead,tracked,pos,eligible,1.0,0.9999999905846162,0.9266666666666666,0.0,True,64.0,0.39564429407664187,11.961938755602901,0.19813636856949082,,,,,,,,,,,
channel,19,tracked/forehead_3/chrom,forehead_3,forehead,tracked,chrom,tracking_ineligible,1.0,0.9999999877485425,0.51,0.0,False,,,,,,,,,,,,,,,
channel,19,tracked/forehead_3/pos,forehead_3,forehead,tracked,pos,tracking_ineligible,1.0,0.9999999877485425,0.51,0.0,False,,,,,,,,,,,,,,,
channel,19,tracked/left_cheek_0/chrom,left_cheek_0,left_cheek,tracked,chrom,tracking_ineligible,1.0,0.9999999888890607,0.13666666666666666,0.0,False,,,,,,,,,,,,,,,
channel,19,tracked/left_cheek_0/pos,left_cheek_0,left_cheek,tracked,pos,tracking_ineligible,1.0,0.9999999888890607,0.13666666666666666,0.0,False,,,,,,,,,,,,,,,
channel,19,tracked/left_cheek_1/chrom,left_cheek_1,left_cheek,tracked,chrom,eligible,1.0,0.9999999882281049,0.6466666666666666,0.0,True,51.0,0.36832103318175746,7.614955298686034,0.22533074028861877,,,,,,,,,,,
