time_s,observed_fraction,interpolated_fraction,spectral_peak_bpm,peak_concentration,accepted,status,ridge_bpm,legacy_ridge_bpm,evidence_local_bpm,evidence_score,evidence_runner_up_margin,evidence_selected_relative_power,evidence_selected_peak_bpm,evidence_selected_periodic_support,evidence_selected_motion_overlap,evidence_candidate_count,evidence_candidates_json,evidence_reacquired,evidence_tracker_state,evidence_motion_available,raw_spectral_peak_bpm,window_start_s,window_end_s,hr_source
4.99995,0.8394444444444444,0.0,,,False,gap_or_filter_edge,,,,,,,,,,0,[],False,unavailable,False,,0.0,9.9999,saved_efficientphys_integrated_waveform_offline
5.99994,0.9394444444444444,0.0,,,False,gap_or_filter_edge,,,,,,,,,,0,[],False,unavailable,False,,0.9999899999999999,10.99989,saved_efficientphys_integrated_waveform_offline
6.99993,1.0,0.0,74.0,0.6325932731214856,True,candidate_only,74.0,74.0,74.0,1.2448591538192932,1.839847860419562,1.0,74.0,0.8576913356570479,0.01867321357213444,3,"[{""bpm"":74.0,""relative_power"":1.0,""peak_concentration"":0.6325932731214856,""prominence"":1.0,""period_correlation"":0.857910306756178,""split_period_correlation"":0.8570344223596578,""periodic_support"":0.8576913356570479,""harmonic2_relative_power"":0.09767006112904186,""harmonic3_relative_power"":0.0012186292119553493,""harmonic_support"":0.3247402015617086,""motion_profile"":0.01867321357213444,""motion_strength"":0.04946067035523118,""motion_reliability"":1.0,""motion_overlap"":0.01867321357213444,""motion_available"":true,""evidence_score"":1.2448591538192932,""supported_bpm"":[71.0,72.0,73.0,74.0,75.0,76.0,77.0],""supported_relative_power"":[0.4746354447988942,0.6623597733559343,0.8500841019129745,1.0,0.9667990217191016,0.9335980434382032,0.9003970651573043]},{""bpm"":153.0,""relative_power"":0.19967491277902225,""peak_concentration"":0.11361425872351061,""prominence"":0.19836089687102113,""period_correlation"":-0.6831982336195709,""split_period_correlation"":-0.6801491094723716,""periodic_support"":0.0,""harmonic2_relative_power"":1.172090751876663e-05,""harmonic3_relative_power"":4.335927938310893e-10,""harmonic_support"":0.001533083823401849,""motion_profile"":0.026119324460758694,""motion_strength"":0.04946067035523118,""motion_reliability"":1.0,""motion_overlap"":0.026119324460758694,""motion_available"":true,""evidence_score"":-0.5949887066002688,""supported_bpm"":[150.0,151.0,152.0,153.0,154.0,155.0,156.0],""supported_relative_power"":[0.13991061601374621,0.1610308934560984,0.18215117089845057,0.19967491277902225,0.16850718678407806,0.13733946078913464,0.10617173479419127]},{""bpm"":53.0,""relative_power"":0.1062406686526984,""peak_concentration"":0.06302674330619779,""prominence"":0.08616809300573317,""period_correlation"":-0.50749451915505,""split_period_correlation"":-0.5058835946733584,""periodic_support"":0.0,""harmonic2_relative_power"":0.020617555244685837,""harmonic3_relative_power"":0.03188879100085981,""harmonic_support"":0.06717389732598511,""motion_profile"":0.04600382925184417,""motion_strength"":0.04946067035523118,""motion_reliability"":1.0,""motion_overlap"":0.04600382925184417,""motion_available"":true,""evidence_score"":-0.7750477940566782,""supported_bpm"":[50.0,51.0,52.0,53.0,54.0,55.0,56.0],""supported_relative_power"":[0.06037463391946206,0.07813552663437165,0.09589641934928134,0.1062406686526984,0.09602453711193204,0.08580840557116576,0.07559227403039942]}]",False,acquired,True,74.0,1.9999799999999999,11.999880000000001,saved_efficientphys_integrated_waveform_offline
7.9999199999999995,1.0,0.0,74.0,0.6097814366269012,True,candidate_only,74.0,74.0,74.0,1.2347376955678215,1.9177955360333783,1.0,74.0,0.8673367323105748,0.027794660067414885,2,"[{""bpm"":74.0,""relative_power"":1.0,""peak_concentration"":0.6097814366269012,""prominence"":1.0,""period_correlation"":0.8646231283315939,""split_period_correlation"":0.8754775442475178,""periodic_support"":0.8673367323105748,""harmonic2_relative_power"":0.09290600822139258,""harmonic3_relative_power"":0.0009182191725373408,""harmonic_support"":0.31541061511045787,""motion_profile"":0.027794660067414885,""motion_strength"":0.05037538680776387,""motion_reliability"":1.0,""motion_overlap"":0.027794660067414885,""motion_available"":true,""evidence_score"":1.2347376955678215,""supported_bpm"":[71.0,72.0,73.0,74.0,75.0,76.0,77.0],""supported_relative_power"":[0.5356502645570174,0.7033913818637373,0.8711324991704572,1.0,0.9405916286514903,0.8811832573029804,0.8217748859544699]},{""bpm"":153.0,""relative_power"":0.15264595328998143,""peak_concentration"":0.09114616287238032,""prominence"":0.1503714892197339,""period_correlation"":-0.68196117715499,""split_period_correlation"":-0.6802747692441289,""periodic_support"":0.0,""harmonic2_relative_power"":7.071743011949488e-06,""harmonic3_relative_power"":2.3500929510283273e-10,""harmonic_support"":0.0010410731771492532,""motion_profile"":0.0209815913475136,""motion_strength"":0.05037538680776387,""motion_reliability"":1.0,""motion_overlap"":0.0209815913475136,""motion_available"":true,""evidence_score"":-0.6830578404655567,""supported_bpm"":[150.0,151.0,152.0,153.0,154.0,155.0,156.0],""supported_relative_power"":[0.11777258556766294,0.13020587424079813,0.14263916291393328,0.15264595328998143,0.1298017508555713,0.10695754842116177,0.08411334598675224]}]",False,tracked,True,74.0,2.99997,12.99987,saved_efficientphys_integrated_waveform_offline
8.99991,1.0,0.0,74.0,0.6045783049300546,True,candidate_only,74.0,74.0,74.0,1.2070154622730749,2.007534736035274,1.0,74.0,0.8314807227185911,0.03986005621650742,2,"[{""bpm"":74.0,""relative_power"":1.0,""peak_concentration"":0.6045783049300546,""prominence"":1.0,""period_correlation"":0.8250909026184214,""split_period_correlation"":0.8506501830190999,""periodic_support"":0.8314807227185911,""harmonic2_relative_power"":0.10772284651528659,""harmonic3_relative_power"":0.0016000341775847845,""harmonic_support"":0.34221173755325895,""motion_profile"":0.03986005621650742,""motion_strength"":0.05039976674731013,""motion_reliability"":1.0,""motion_overlap"":0.03986005621650742,""motion_available"":true,""evidence_score"":1.2070154622730749,""supported_bpm"":[71.0,72.0,73.0,74.0,75.0,76.0,77.0],""supported_relative_power"":[0.6788706194981524,0.7982391167621734,0.9176076140261946,1.0,0.9033066657911921,0.8066133315823841,0.7099199973735749]},{""bpm"":148.0,""relative_power"":0.10772284651528659,""peak_concentration"":0.07623275221474343,""prominence"":0.10700392466739454,""period_correlation"":-0.6787807867504637,""split_period_correlation"":-0.6696797324699254,""periodic_support"":0.0,""harmonic2_relative_power"":1.3317806943817295e-06,""harmonic3_relative_power"":2.1496084457865262e-10,""harmonic_support"":0.0003804496033192125,""motion_profile"":0.01682557454094479,""motion_strength"":0.05039976674731013,""motion_reliability"":1.0,""motion_overlap"":0.01682557454094479,""motion_available"":true,""evidence_score"":-0.8005192737621991,""supported_bpm"":[145.0,146.0,147.0,148.0,149.0,150.0,151.0],""supported_relative_power"":[0.07711312284033381,0.08908107004871992,0.10104901725710633,0.10772284651528659,0.10422328266799714,0.1007237188207077,0.09722415497341826]}]",False,tracked,True,74.0,3.9999599999999997,13.99986,saved_efficientphys_integrated_waveform_offline
9.9999,1.0,0.0,74.0,0.6157044740903773,True,candidate_only,74.0,74.0,74.0,1.1774123205891656,1.955928211528491,1.0,74.0,0.8000330336664767,0.042216925070753517,2,"[{""bpm"":74.0,""relative_power"":1.0,""peak_concentration"":0.6157044740903773,""prominence"":1.0,""period_correlation"":0.8036528840974425,""split_period_correlation"":0.7891734823735792,""periodic_support"":0.8000330336664767,""harmonic2_relative_power"":0.11184307728268761,""harmonic3_relative_power"":0.002016692437934142,""harmonic_support"":0.3501471398944831,""motion_profile"":0.042216925070753517,""motion_strength"":0.05235758405023516,""motion_reliability"":1.0,""motion_overlap"":0.042216925070753517,""motion_available"":true,""evidence_score"":1.1774123205891656,""supported_bpm"":[71.0,72.0,73.0,74.0,75.0,76.0,77.0],""supported_relative_power"":[0.8076069792798685,0.8829757181993552,0.9583444571188419,1.0,0.8783730401648921,0.7567460803297842,0.6351191204946746]},{""bpm"":147.0,""relative_power"":0.11320723802782964,""peak_concentration"":0.07943912804356464,""prominence"":0.10940013220436161,""period_correlation"":-0.6759829275382678,""split_period_correlation"":-0.6739425308948552,""periodic_support"":0.0,""harmonic2_relative_power"":3.292306244896705e-06,""harmonic3_relative_power"":5.504876227049164e-10,""harmonic_support"":0.0006132651551733877,""motion_profile"":0.013313475852648405,""motion_strength"":0.05235758405023516,""motion_reliability"":1.0,""motion_overlap"":0.013313475852648405,""motion_available"":true,""evidence_score"":-0.7785158909393255,""supported_bpm"":[144.0,145.0,146.0,147.0,148.0,149.0,150.0],""supported_relative_power"":[0.099560365035436,0.10410932269956717,0.10865828036369836,0.11320723802782964,0.11184307728268761,0.09911602688859329,0.08638897649449898]}]",False,tracked,True,74.0,4.99995,14.99985,saved_efficientphys_integrated_waveform_offline
10.99989,1.0,0.0,74.0,0.629367315591543,True,candidate_only,74.0,74.0,74.0,1.1328038522798596,1.8742521476716971,1.0,74.0,0.7698849343165088,0.04425222477664935,2,"[{""bpm"":74.0,""relative_power"":1.0,""peak_concentration"":0.629367315591543,""prominence"":1.0,""period_correlation"":0.7778633515149158,""split_period_correlation"":0.7459496827212877,""periodic_support"":0.7698849343165088,""harmonic2_relative_power"":0.10572929922277109,""harmonic3_relative_power"":0.00211213375956669,""harmonic_support"":0.3412457055025116,""motion_profile"":0.04425222477664935,""motion_strength"":0.05211630511984346,""motion_reliability"":1.0,""motion_overlap"":0.04425222477664935,""motion_available"":true,""evidence_score"":1.1328038522798596,""supported_bpm"":[71.0,72.0,73.0,74.0,75.0,76.0,77.0],""supported_relative_power"":[0.8829440810212096,0.9325057299390475,0.9820673788568851,1.0,0.8647443322704876,0.7294886645409754,0.5942329968114614]},{""bpm"":143.0,""relative_power"":0.1234137521059714,""peak_concentration"":0.08994915988571299,""prominence"":0.1212550384336949,""period_correlation"":-0.6694717918556984,""split_period_correlation"":-0.6613064374122426,""periodic_support"":0.0,""harmonic2_relative_power"":8.03257097729046e-06,""harmonic3_relative_power"":7.950166162914117e-10,""harmonic_support"":0.0009991222969535538,""motion_profile"":0.008138369639621373,""motion_strength"":0.05211630511984346,""motion_reliability"":1.0,""motion_overlap"":0.008138369639621373,""motion_available"":true,""evidence_score"":-0.7414482953918375,""supported_bpm"":[140.0,141.0,142.0,143.0,144.0,145.0,146.0],""supported_relative_power"":[0.09730980939473777,0.10893242581727292,0.12055504223980805,0.1234137521059714,0.12080378684284901,0.11819382157972662,0.11558385631660426]}]",False,tracked,True,74.0,5.99994,15.999839999999999,saved_efficientphys_integrated_waveform_offline
11.99988,1.0,0.0,74.0,0.6389121017215357,True,candidate_only,74.0,74.0,74.0,1.0849739866611976,1.8413622981388738,1.0,74.0,0.7419155027556342,0.04903298463063262,2,"[{""bpm"":74.0,""relative_power"":1.0,""peak_concentration"":0.6389121017215357,""prominence"":1.0,""period_correlation"":0.7602680466238831,""split_period_correlation"":0.6868578711508877,""periodic_support"":0.7419155027556342,""harmonic2_relative_power"":0.09824556410734109,""harmonic3_relative_power"":0.0022812032059514858,""harmonic_support"":0.33015816441829055,""motion_profile"":0.04903298463063262,""motion_strength"":0.05189573021209633,""motion_reliability"":1.0,""motion_overlap"":0.04903298463063262,""motion_available"":true,""evidence_score"":1.0849739866611976,""supported_bpm"":[71.0,72.0,73.0,74.0,75.0,76.0,77.0],""supported_relative_power"":[0.8689906534631554,0.9239228912972673,0.9788551291313793,1.0,0.8575031374641082,0.7150062749282164,0.5725094123923228]},{""bpm"":143.0,""relative_power"":0.1208531136225949,""peak_concentration"":0.08908962666392171,""prominence"":0.11982334731052405,""period_correlation"":-0.6814497307153823,""split_period_correlation"":-0.6724128052258198,""periodic_support"":0.0,""harmonic2_relative_power"":8.85182212260767e-06,""harmonic3_relative_power"":1.4316172387419557e-09,""harmonic_support"":0.0010389007267500349,""motion_profile"":0.01425153557754907,""motion_strength"":0.05189573021209633,""motion_reliability"":1.0,""motion_overlap"":0.01425153557754907,""motion_available"":true,""evidence_score"":-0.7563883114776763,""supported_bpm"":[140.0,141.0,142.0,143.0,144.0,145.0,146.0],""supported_relative_power"":[0.09323465589479718,0.10574809968313427,0.11826154347147133,0.1208531136225949,0.11725343752448777,0.11365376142638063,0.11005408532827349]}]",False,tracked,True,74.0,6.99993,16.99983,saved_efficientphys_integrated_waveform_offline
12.99987,1.0,0.0,74.0,0.6406450061386192,True,candidate_only,74.0,74.0,74.0,1.0511782505989336,1.8814202558377042,1.0,74.0,0.71820113991293,0.05208809623874449,4,"[{""bpm"":74.0,""relative_power"":1.0,""peak_concentration"":0.6406450061386192,""prominence"":1.0,""period_correlation"":0.7367512005395358,""split_period_correlation"":0.6625509580331126,""periodic_support"":0.71820113991293,""harmonic2_relative_power"":0.09484847498738222,""harmonic3_relative_power"":0.0027315020927137098,""harmonic_support"":0.32626711699314104,""motion_profile"":0.05208809623874449,""motion_strength"":0.05208809623874449,""motion_reliability"":1.0,""motion_overlap"":0.05208809623874449,""motion_available"":true,""evidence_score"":1.0511782505989336,""supported_bpm"":[71.0,72.0,73.0,74.0,75.0,76.0,77.0],""supported_relative_power"":[0.7737150937630707,0.8625657469692716,0.9514164001754724,1.0,0.8535589202986215,0.707117840597243,0.5606767608958626]},{""bpm"":147.0,""relative_power"":0.09924047077089128,""peak_concentration"":0.0724753089144889,""prominence"":0.09853044390005845,""period_correlation"":-0.6853013867253103,""split_period_correlation"":-0.6845401376941824,""periodic_support"":0.0,""harmonic2_relative_power"":9.990042559993742e-06,""harmonic3_relative_power"":5.837316822926179e-10,""harmonic_support"":0.0009983629212566747,""motion_profile"":0.01813366913370125,""motion_strength"":0.05208809623874449,""motion_reliability"":1.0,""motion_overlap"":0.01813366913370125,""motion_available"":true,""evidence_score"":-0.8302420052387707,""supported_bpm"":[144.0,145.0,146.0,147.0,148.0,149.0,150.0],""supported_relative_power"":[0.09263434501404072,0.09483638693299089,0.09703842885194106,0.09924047077089128,0.09484847498738222,0.07778510725289539,0.06072173951840856]},{""bpm"":42.0,""relative_power"":0.06384415948364104,""peak_concentration"":0.02019778902980771,""prominence"":0.06055478557732271,""period_correlation"":-0.09329877190739427,""split_period_correlation"":0.06638822104818823,""periodic_support"":0.0,""harmonic2_relative_power"":0.03107091078665572,""harmonic3_relative_power"":0.004176845678911585,""harmonic_support"":0.05025418613169795,""motion_profile"":0.027299345045435776,""motion_strength"":0.05208809623874449,""motion_reliability"":1.0,""motion_overlap"":0.027299345045435776,""motion_available"":true,""evidence_score"":-0.9468285557755415,""supported_bpm"":[42.0,43.0],""supported_relative_power"":[0.06384415948364104,0.05668528537806268]},{""bpm"":111.0,""relative_power"":0.06529732569004615,""peak_concentration"":0.04897630354348871,""prominence"":0.06112048001113456,""period_correlation"":-0.4379992341190699,""split_period_correlation"":-0.4253902916498227,""periodic_support"":0.0,""harmonic2_relative_power"":0.0027315020927137098,""harmonic3_relative_power"":6.601807444067158e-08,""harmonic_support"":0.01337812049848748,""motion_profile"":0.006342120103988704,""motion_strength"":0.05208809623874449,""motion_reliability"":1.0,""motion_overlap"":0.006342120103988704,""motion_available"":true,""evidence_score"":-0.9496309988436566,""supported_bpm"":[109.0,110.0,111.0,112.0,113.0,114.0],""supported_relative_power"":[0.05144455260671836,0.059712350206455045,0.06529732569004615,0.06311413318285183,0.06093094067565752,0.0587477481684632]}]",False,tracked,True,74.0,7.9999199999999995,17.99982,saved_efficientphys_integrated_waveform_offline
13.99986,1.0,0.0,74.0,0.6266916640858661,True,candidate_only,75.0,74.0,74.0,1.0491252085345224,1.8131329684367739,0.8651959949592173,74.0,0.7395294605768354,0.04893105200809495,4,"[{""bpm"":74.0,""relative_power"":1.0,""peak_concentration"":0.6266916640858661,""prominence"":1.0,""period_correlation"":0.7482362177344772,""split_period_correlation"":0.71340918910391,""periodic_support"":0.7395294605768354,""harmonic2_relative_power"":0.09060542731819178,""harmonic3_relative_power"":0.0035315047087127738,""harmonic_support"":0.3218066169101218,""motion_profile"":0.04893105200809495,""motion_strength"":0.05242404726096525,""motion_reliability"":1.0,""motion_overlap"":0.04893105200809495,""motion_available"":true,""evidence_score"":1.0741252085345223,""supported_bpm"":[71.0,72.0,73.0,74.0,75.0,76.0,77.0],""supported_relative_power"":[0.6645927706344879,0.7913140388229376,0.9180353070113876,1.0,0.8651959949592173,0.7303919899184346,0.5955879848776501]},{""bpm"":42.0,""relative_power"":0.10554499191777376,""peak_concentration"":0.03790572729017844,""prominence"":0.0938071173150048,""period_correlation"":-0.03154689410038949,""split_period_correlation"":0.12370025171720578,""periodic_support"":0.007264892354009331,""harmonic2_relative_power"":0.03772314339589035,""harmonic3_relative_power"":0.005395252296893566,""harmonic_support"":0.07145108346040972,""motion_profile"":0.02514715303759491,""motion_strength"":0.05242404726096525,""motion_reliability"":1.0,""motion_overlap"":0.02514715303759491,""motion_available"":true,""evidence_score"":-0.7390077599022516,""supported_bpm"":[42.0,43.0,44.0,45.0],""supported_relative_power"":[0.10554499191777376,0.09556316881329527,0.08176838252434035,0.06797359623538538]},{""bpm"":148.0,""relative_power"":0.09060542731819178,""peak_concentration"":0.061196782269119274,""prominence"":0.09024449532925709,""period_correlation"":-0.69873534215964,""split_period_correlation"":-0.7046894049870798,""periodic_support"":0.0,""harmonic2_relative_power"":1.0879636013329812e-05,""harmonic3_relative_power"":3.4215052565562254e-10,""harmonic_support"":0.0009948002237476434,""motion_profile"":0.01325874484085276,""motion_strength"":0.05242404726096525,""motion_reliability"":1.0,""motion_overlap"":0.01325874484085276,""motion_available"":true,""evidence_score"":-0.8560130380708978,""supported_bpm"":[145.0,146.0,147.0,148.0,149.0,150.0],""supported_relative_power"":[0.07330334876590101,0.08160310207034734,0.0899028553747939,0.09060542731819178,0.07670894551808774,0.0628124637179837]},{""bpm"":111.0,""relative_power"":0.08154267185419879,""peak_concentration"":0.06280001404225438,""prominence"":0.07614741955730522,""period_correlation"":-0.4451961529659046,""split_period_correlation"":-0.4146839795263894,""periodic_support"":0.0,""harmonic2_relative_power"":0.0035315047087127738,""harmonic3_relative_power"":2.460035814727233e-07,""harmonic_support"":0.017019201030109832,""motion_profile"":0.002517217448603694,""motion_strength"":0.05242404726096525,""motion_reliability"":1.0,""motion_overlap"":0.002517217448603694,""motion_available"":true,""evidence_score"":-0.8634474059336701,""supported_bpm"":[108.0,109.0,110.0,111.0,112.0,113.0,114.0],""supported_relative_power"":[0.05189870901993693,0.0629436410457992,0.0739885730716615,0.08154267185419879,0.07898898939444984,0.07643530693470091,0.07388162447495197]}]",False,tracked,True,74.0,8.99991,18.99981,saved_efficientphys_integrated_waveform_offline
