time_s,crop_valid,crop_observed,bbox_interpolated
1.4055415,True,True,False
1.411097,True,True,False
1.4166525,True,True,False
1.422208,True,True,False
1.4277635,True,True,False
1.433319,True,True,False
1.4388745,True,True,False
1.44443,True,True,False
1.4499855,True,True,False
1.455541,True,True,False
1.4610965,True,True,False
1.466652,True,True,False
1.4722075,True,True,False
1.477763,True,True,False
1.4833185,True,True,False
1.488874,True,True,False
1.4944295,True,True,False
1.499985,True,True,False
1.5055405,True,True,False
1.511096,True,True,False
1.5166515,True,True,False
1.522207,True,True,False
1.5277625,True,True,False
1.533318,True,True,False
1.5388735,True,True,False
1.544429,True,True,False
1.5499845,True,True,False
1.55554,True,True,False
1.5610955,True,True,False
1.566651,True,True,False
1.5722065,True,True,False
1.577762,True,True,False
1.5833175,True,True,False
1.588873,True,True,False
1.5944285,True,True,False
1.599984,True,True,False
1.6055395,True,True,False
1.611095,True,True,False
1.6166505,True,True,False
1.622206,True,True,False
1.6277615,True,True,False
1.633317,True,True,False
1.6388725,True,True,False
1.644428,True,True,False
1.6499835,True,True,False
1.655539,True,True,False
1.6610945,True,True,False
1.66665,True,True,False
1.6722055,True,True,False
1.677761,True,True,False
1.6833165,True,True,False
1.688872,True,True,False
1.6944275,True,True,False
1.699983,True,True,False
1.7055385,True,True,False
1.711094,True,True,False
1.7166495,True,True,False
1.722205,True,True,False
1.7277605,True,True,False
1.733316,True,True,False
1.7388715,True,True,False
1.744427,True,True,False
1.7499825,True,True,False
1.755538,True,True,False
1.7610935,True,True,False
1.766649,True,True,False
1.7722045,True,True,False
1.77776,True,True,False
1.7833155,True,True,False
1.788871,True,True,False
1.7944265,True,True,False
1.799982,True,True,False
1.8055375,True,True,False
1.811093,True,True,False
1.8166485,True,True,False
1.822204,True,True,False
1.8277595,True,True,False
1.833315,True,True,False
1.8388705,True,True,False
1.844426,True,True,False
1.8499815,True,True,False
1.855537,True,True,False
1.8610925,True,True,False
1.866648,True,True,False
1.8722035,True,True,False
1.877759,True,True,False
1.8833145,True,True,False
1.88887,True,True,False
1.8944255,True,True,False
1.899981,True,True,False
1.9055365,True,True,False
1.911092,True,True,False
1.9166475,True,True,False
1.922203,True,True,False
1.9277585,True,True,False
1.933314,True,True,False
1.9388695,True,True,False
1.944425,True,True,False
1.9499805,True,True,False
1.955536,True,True,False
1.9610915,True,True,False
1.966647,True,True,False
1.9722025,True,True,False
1.977758,True,True,False
1.9833135,True,True,False
1.988869,True,True,False
1.9944245,True,True,False
1.99998,True,True,False
2.0055355,True,True,False
2.011091,True,True,False
2.0166465,True,True,False
2.022202,True,True,False
2.0277575,True,True,False
2.033313,True,True,False
2.0388685,True,True,False
2.044424,True,True,False
2.0499795,True,True,False
2.055535,True,True,False
2.0610905,True,True,False
2.066646,True,True,False
2.0722015,True,True,False
2.077757,True,True,False
2.0833125,True,True,False
2.088868,True,True,False
2.0944235,True,True,False
2.099979,True,True,False
2.1055345,True,True,False
2.11109,True,True,False
2.1166455,True,True,False
2.122201,True,True,False
2.1277565,True,True,False
2.133312,True,True,False
2.1388675,True,True,False
2.144423,True,True,False
2.1499785,True,True,False
2.155534,True,True,False
2.1610895,True,True,False
2.166645,True,True,False
2.1722005,True,True,False
2.177756,True,True,False
2.1833115,True,True,False
2.188867,True,True,False
2.1944225,True,True,False
2.199978,True,True,False
2.2055335,True,True,False
2.211089,True,True,False
2.2166445,True,True,False
2.2222,True,True,False
2.2277555,True,True,False
2.233311,True,True,False
2.2388665,True,True,False
2.244422,True,True,False
2.2499775,True,True,False
2.255533,True,True,False
2.2610885,True,True,False
2.266644,True,True,False
2.2721995,True,True,False
2.277755,True,True,False
2.2833105,True,True,False
2.288866,True,True,False
2.2944215,True,True,False
2.299977,True,True,False
2.3055325,True,True,False
2.311088,True,True,False
2.3166435,True,True,False
2.322199,True,True,False
2.3277545,True,True,False
2.33331,True,True,False
2.3388655,True,True,False
2.344421,True,True,False
2.3499765,True,True,False
2.355532,True,True,False
2.3610875,True,True,False
2.366643,True,True,False
2.3721985,True,True,False
2.377754,True,True,False
2.3833095,True,True,False
2.388865,True,True,False
2.3944205,True,True,False
2.399976,True,True,False
2.4055315,True,True,False
2.411087,True,True,False
2.4166425,True,True,False
2.422198,True,True,False
2.4277535,True,True,False
2.433309,True,True,False
2.4388645,True,True,False
2.44442,True,True,False
2.4499755,True,True,False
2.455531,True,True,False
2.4610865,True,True,False
2.466642,True,True,False
2.4721975,True,True,False
2.477753,True,True,False
2.4833085,True,True,False
2.488864,True,True,False
2.4944195,True,True,False
2.499975,True,True,False
2.5055305,True,True,False
2.511086,True,True,False
2.5166415,True,True,False
2.522197,True,True,False
2.5277525,True,True,False
2.533308,True,True,False
2.5388635,True,True,False
2.544419,True,True,False
2.5499745,True,True,False
2.55553,True,True,False
2.5610855,True,True,False
2.566641,True,True,False
2.5721965,True,True,False
2.577752,True,True,False
2.5833075,True,True,False
2.588863,True,True,False
2.5944185,True,True,False
2.599974,True,True,False
2.6055295,True,True,False
2.611085,True,True,False
2.6166405,True,True,False
2.622196,True,True,False
2.6277515,True,True,False
2.633307,True,True,False
2.6388625,True,True,False
2.644418,True,True,False
2.6499735,True,True,False
2.655529,True,True,False
2.6610845,True,True,False
2.66664,True,True,False
2.6721955,True,True,False
2.677751,True,True,False
2.6833065,True,True,False
2.688862,True,True,False
2.6944175,True,True,False
2.699973,True,True,False
2.7055285,True,True,False
2.711084,True,True,False
2.7166395,True,True,False
2.722195,True,True,False
2.7277505,True,True,False
2.733306,True,True,False
2.7388615,True,True,False
2.744417,True,True,False
2.7499725,True,True,False
2.755528,True,True,False
2.7610835,True,True,False
2.766639,True,True,False
2.7721945,True,True,False
2.77775,True,True,False
2.7833055,True,True,False
2.788861,True,True,False
2.7944165,True,True,False
2.799972,True,True,False
2.8055275,True,True,False
2.811083,True,True,False
2.8166385,True,True,False
2.822194,True,True,False
2.8277495,True,True,False
2.833305,True,True,False
2.8388605,True,True,False
2.844416,True,True,False
2.8499715,True,True,False
2.855527,True,True,False
2.8610825,True,True,False
2.866638,True,True,False
2.8721935,True,True,False
2.877749,True,True,False
2.8833045,True,True,False
2.88886,True,True,False
2.8944155,True,True,False
2.899971,True,True,False
2.9055265,True,True,False
2.911082,True,True,False
2.9166375,True,True,False
2.922193,True,True,False
2.9277485,True,True,False
2.933304,True,True,False
2.9388595,True,True,False
2.944415,True,True,False
2.9499705,True,True,False
2.955526,True,True,False
2.9610815,True,True,False
2.966637,True,True,False
2.9721925,True,True,False
2.977748,True,True,False
2.9833035,True,True,False
2.988859,True,True,False
2.9944145,True,True,False
2.99997,True,True,False
3.0055255,True,True,False
3.011081,True,True,False
3.0166365,True,True,False
3.022192,True,True,False
3.0277475,True,True,False
3.033303,True,True,False
3.0388585,True,True,False
3.044414,True,True,False
3.0499695,True,True,False
3.055525,True,True,False
3.0610805,True,True,False
3.066636,True,True,False
3.0721915,True,True,False
3.077747,True,True,False
3.0833025,True,True,False
3.088858,True,True,False
3.0944135,True,True,False
3.099969,True,True,False
3.1055245,True,True,False
3.11108,True,True,False
3.1166355,True,True,False
3.122191,True,True,False
3.1277465,True,True,False
3.133302,True,True,False
3.1388575,True,True,False
3.144413,True,True,False
3.1499685,True,True,False
3.155524,True,True,False
3.1610795,True,True,False
3.166635,True,True,False
3.1721905,True,True,False
3.177746,True,True,False
3.1833015,True,True,False
3.188857,True,True,False
3.1944125,True,True,False
3.199968,True,True,False
3.2055235,True,True,False
3.211079,True,True,False
3.2166345,True,True,False
3.22219,True,True,False
3.2277455,True,True,False
3.233301,True,True,False
3.2388565,True,True,False
3.244412,True,True,False
3.2499675,True,True,False
3.255523,True,True,False
3.2610785,True,True,False
3.266634,True,True,False
3.2721895,True,True,False
3.277745,True,True,False
3.2833005,True,True,False
3.288856,True,True,False
3.2944115,True,True,False
3.299967,True,True,False
3.3055225,True,True,False
3.311078,True,True,False
3.3166335,True,True,False
3.322189,True,True,False
3.3277445,True,True,False
3.3333,True,True,False
3.3388555,True,True,False
3.344411,True,True,False
3.3499665,True,True,False
3.355522,True,True,False
3.3610775,True,True,False
3.366633,True,True,False
3.3721885,True,True,False
3.377744,True,True,False
3.3832995,True,True,False
3.388855,True,True,False
3.3944105,True,True,False
3.399966,True,True,False
3.4055215,True,True,False
3.411077,True,True,False
3.4166325,True,True,False
3.422188,True,True,False
3.4277435,True,True,False
3.433299,True,True,False
3.4388545,True,True,False
3.44441,True,True,False
3.4499655,True,True,False
3.455521,True,True,False
3.4610765,True,True,False
3.466632,True,True,False
3.4721875,True,True,False
3.477743,True,True,False
3.4832985,True,True,False
3.488854,True,True,False
3.4944095,True,True,False
3.499965,True,True,False
3.5055205,True,True,False
3.511076,True,True,False
3.5166315,True,True,False
3.522187,True,True,False
3.5277425,True,True,False
3.533298,True,True,False
3.5388535,True,True,False
3.544409,True,True,False
3.5499645,True,True,False
3.55552,True,True,False
3.5610755,True,True,False
3.566631,True,True,False
3.5721865,True,True,False
3.577742,True,True,False
3.5832975,True,True,False
3.588853,True,True,False
3.5944085,True,True,False
3.599964,True,True,False
3.6055195,True,True,False
3.611075,True,True,False
3.6166305,True,True,False
3.622186,True,True,False
3.6277415,True,True,False
3.633297,True,True,False
3.6388525,True,True,False
3.644408,True,True,False
3.6499635,True,True,False
3.655519,True,True,False
3.6610745,True,True,False
3.66663,True,True,False
3.6721855,True,True,False
3.677741,True,True,False
3.6832965,True,True,False
3.688852,True,True,False
3.6944075,True,True,False
3.699963,True,True,False
3.7055185,True,True,False
3.711074,True,True,False
3.7166295,True,True,False
3.722185,True,True,False
3.7277405,True,True,False
3.733296,True,True,False
3.7388515,True,True,False
3.744407,True,True,False
3.7499625,True,True,False
3.755518,True,True,False
3.7610735,True,True,False
3.766629,True,True,False
3.7721845,True,True,False
3.77774,True,True,False
3.7832955,True,True,False
3.788851,True,True,False
3.7944065,True,True,False
3.799962,True,True,False
3.8055175,True,True,False
3.811073,True,True,False
3.8166285,True,True,False
3.822184,True,True,False
3.8277395,True,True,False
3.833295,True,True,False
3.8388505,True,True,False
3.844406,True,True,False
3.8499615,True,True,False
3.855517,True,True,False
3.8610725,True,True,False
3.866628,True,True,False
3.8721835,True,True,False
3.877739,True,True,False
3.8832945,True,True,False
3.88885,True,True,False
3.8944055,True,True,False
3.899961,True,True,False
3.9055165,True,True,False
3.911072,True,True,False
3.9166275,True,True,False
3.922183,True,True,False
3.9277385,True,True,False
3.933294,True,True,False
3.9388495,True,True,False
3.944405,True,True,False
3.9499605,True,True,False
3.955516,True,True,False
3.9610715,True,True,False
3.966627,True,True,False
3.9721825,True,True,False
3.977738,True,True,False
3.9832935,True,True,False
3.988849,True,True,False
3.9944045,True,True,False
3.99996,True,True,False
4.0055155,True,True,False
4.011071,True,True,False
4.0166265,True,True,False
4.022182,True,True,False
4.0277375,True,True,False
4.033293,True,True,False
4.0388485,True,True,False
4.044404,True,True,False
4.0499595,True,True,False
4.055515,True,True,False
4.0610705,True,True,False
4.066626,True,True,False
4.0721815,True,True,False
4.077737,True,True,False
4.0832925,True,True,False
4.088848,True,True,False
4.0944035,True,True,False
4.099959,True,True,False
4.1055145,True,True,False
4.11107,True,True,False
4.1166255,True,True,False
4.122181,True,True,False
4.1277365,True,True,False
4.133292,True,True,False
4.1388475,True,True,False
4.144403,True,True,False
4.1499585,True,True,False
4.155514,True,True,False
4.1610695,True,True,False
4.166625,True,True,False
4.1721805,True,True,False
4.177736,True,True,False
4.1832915,True,True,False
4.188847,True,True,False
4.1944025,True,True,False
4.199958,True,True,False
4.2055135,True,True,False
4.211069,True,True,False
4.2166245,True,True,False
4.22218,True,True,False
4.2277355,True,True,False
4.233291,True,True,False
4.2388465,True,True,False
4.244402,True,True,False
4.2499575,True,True,False
4.255513,True,True,False
4.2610685,True,True,False
4.266624,True,True,False
4.2721795,True,True,False
4.277735,True,True,False
4.2832905,True,True,False
4.288846,True,True,False
4.2944015,True,True,False
4.299957,True,True,False
4.3055125,True,True,False
4.311068,True,True,False
4.3166235,True,True,False
4.322179,True,True,False
4.3277345,True,True,False
4.33329,True,True,False
4.3388455,True,True,False
4.344401,True,True,False
4.3499565,True,True,False
4.355512,True,True,False
4.3610675,True,True,False
4.366623,True,True,False
4.3721785,True,True,False
4.377734,True,True,False
4.3832895,True,True,False
4.388845,True,True,False
4.3944005,True,True,False
4.399956,True,True,False
4.4055115,True,True,False
4.411067,True,True,False
4.4166225,True,True,False
4.422178,True,True,False
4.4277335,True,True,False
4.433289,True,True,False
4.4388445,True,True,False
4.4444,True,True,False
4.4499555,True,True,False
4.455511,True,True,False
4.4610665,True,True,False
4.466622,True,True,False
4.4721775,True,True,False
4.477733,True,True,False
4.4832885,True,True,False
4.488844,True,True,False
4.4943995,True,True,False
4.499955,True,True,False
4.5055105,True,True,False
4.511066,True,True,False
4.5166215,True,True,False
4.522177,True,True,False
4.5277325,True,True,False
4.533288,True,True,False
4.5388435,True,True,False
4.544399,True,True,False
4.5499545,True,True,False
4.55551,True,True,False
4.5610655,True,True,False
4.566621,True,True,False
4.5721765,True,True,False
4.577732,True,True,False
4.5832875,True,True,False
4.588843,True,True,False
4.5943985,True,True,False
4.599954,True,True,False
4.6055095,True,True,False
4.611065,True,True,False
4.6166205,True,True,False
4.622176,True,True,False
4.6277315,True,True,False
4.633287,True,True,False
4.6388425,True,True,False
4.644398,True,True,False
4.6499535,True,True,False
4.655509,True,True,False
4.6610645,True,True,False
4.66662,True,True,False
4.6721755,True,True,False
4.677731,True,True,False
4.6832865,True,True,False
4.688842,True,True,False
4.6943975,True,True,False
4.699953,True,True,False
4.7055085,True,True,False
4.711064,True,True,False
4.7166195,True,True,False
4.722175,True,True,False
4.7277305,True,True,False
4.733286,True,True,False
4.7388415,True,True,False
4.744397,True,True,False
4.7499525,True,True,False
4.755508,True,True,False
4.7610635,True,True,False
4.766619,True,True,False
4.7721745,True,True,False
4.77773,True,True,False
4.7832855,True,True,False
4.788841,True,True,False
4.7943965,True,True,False
4.799952,True,True,False
4.8055075,True,True,False
4.811063,True,True,False
4.8166185,True,True,False
4.822174,True,True,False
4.8277295,True,True,False
4.833285,True,True,False
4.8388405,True,True,False
4.844396,True,True,False
4.8499515,True,True,False
4.855507,True,True,False
4.8610625,True,True,False
4.866618,True,True,False
4.8721735,True,True,False
4.877729,True,True,False
4.8832845,True,True,False
4.88884,True,True,False
4.8943955,True,True,False
4.899951,True,True,False
4.9055065,True,True,False
4.911062,True,True,False
4.9166175,True,True,False
4.922173,True,True,False
4.9277285,True,True,False
4.933284,True,True,False
4.9388395,True,True,False
4.944395,True,True,False
4.9499505,True,True,False
4.955506,True,True,False
4.9610615,True,True,False
4.966617,True,True,False
4.9721725,True,True,False
4.977728,True,True,False
4.9832835,True,True,False
4.988839,True,True,False
4.9943945,True,True,False
4.99995,True,True,False
5.0055055,True,True,False
5.011061,True,True,False
5.0166165,True,True,False
5.022172,True,True,False
5.0277275,True,True,False
5.033283,True,True,False
5.0388385,True,True,False
5.044394,True,True,False
5.0499495,True,True,False
5.055505,True,True,False
5.0610605,True,True,False
5.066616,True,True,False
5.0721715,True,True,False
5.077727,True,True,False
5.0832825,True,True,False
5.088838,True,True,False
5.0943935,True,True,False
5.099949,True,True,False
5.1055045,True,True,False
5.11106,True,True,False
5.1166155,True,True,False
5.122171,True,True,False
5.1277265,True,True,False
5.133282,True,True,False
5.1388375,True,True,False
5.144393,True,True,False
5.1499485,True,True,False
5.155504,True,True,False
5.1610595,True,True,False
5.166615,True,True,False
5.1721705,True,True,False
5.177726,True,True,False
5.1832815,True,True,False
5.188837,True,True,False
5.1943925,True,True,False
5.199948,True,True,False
5.2055035,True,True,False
5.211059,True,True,False
5.2166145,True,True,False
5.22217,True,True,False
5.2277255,True,True,False
5.233281,True,True,False
5.2388365,True,True,False
5.244392,True,True,False
5.2499475,True,True,False
5.255503,True,True,False
5.2610585,True,True,False
5.266614,True,True,False
5.2721695,True,True,False
5.277725,True,True,False
5.2832805,True,True,False
5.288836,True,True,False
5.2943915,True,True,False
5.299947,True,True,False
5.3055025,True,True,False
5.311058,True,True,False
5.3166135,True,True,False
5.322169,True,True,False
5.3277245,True,True,False
5.33328,True,True,False
5.3388355,True,True,False
5.344391,True,True,False
5.3499465,True,True,False
5.355502,True,True,False
5.3610575,True,True,False
5.366613,True,True,False
5.3721685,True,True,False
5.377724,True,True,False
5.3832795,True,True,False
5.388835,True,True,False
5.3943905,True,True,False
5.399946,True,True,False
5.4055015,True,True,False
5.411057,True,True,False
5.4166125,True,True,False
5.422168,True,True,False
5.4277235,True,True,False
5.433279,True,True,False
5.4388345,True,True,False
5.44439,True,True,False
5.4499455,True,True,False
5.455501,True,True,False
5.4610565,True,True,False
5.466612,True,True,False
5.4721675,True,True,False
5.477723,True,True,False
5.4832785,True,True,False
5.488834,True,True,False
5.4943895,True,True,False
5.499945,True,True,False
5.5055005,True,True,False
5.511056,True,True,False
5.5166115,True,True,False
5.522167,True,True,False
5.5277225,True,True,False
5.533278,True,True,False
5.5388335,True,True,False
5.544389,True,True,False
5.5499445,True,True,False
5.5555,True,True,False
5.5610555,True,True,False
5.566611,True,True,False
5.5721665,True,True,False
5.577722,True,True,False
5.5832775,True,True,False
5.588833,True,True,False
5.5943885,True,True,False
5.599944,True,True,False
5.6054995,True,True,False
5.611055,True,True,False
5.6166105,True,True,False
5.622166,True,True,False
5.6277215,True,True,False
5.633277,True,True,False
5.6388325,True,True,False
5.644388,True,True,False
5.6499435,True,True,False
5.655499,True,True,False
5.6610545,True,True,False
5.66661,True,True,False
5.6721655,True,True,False
5.677721,True,True,False
5.6832765,True,True,False
5.688832,True,True,False
5.6943875,True,True,False
5.699943,True,True,False
5.7054985,True,True,False
5.711054,True,True,False
5.7166095,True,True,False
5.722165,True,True,False
5.7277205,True,True,False
5.733276,True,True,False
5.7388315,True,True,False
5.744387,True,True,False
5.7499425,True,True,False
5.755498,True,True,False
5.7610535,True,True,False
5.766609,True,True,False
5.7721645,True,True,False
5.77772,True,True,False
5.7832755,True,True,False
5.788831,True,True,False
5.7943865,True,True,False
5.799942,True,True,False
5.8054975,True,True,False
5.811053,True,True,False
5.8166085,True,True,False
5.822164,True,True,False
5.8277195,True,True,False
5.833275,True,True,False
5.8388305,True,True,False
5.844386,True,True,False
5.8499415,True,True,False
5.855497,True,True,False
5.8610525,True,True,False
5.866608,True,True,False
5.8721635,True,True,False
5.877719,True,True,False
5.8832745,True,True,False
5.88883,True,True,False
5.8943855,True,True,False
5.899941,True,True,False
5.9054965,True,True,False
5.911052,True,True,False
5.9166075,True,True,False
5.922163,True,True,False
5.9277185,True,True,False
5.933274,True,True,False
5.9388295,True,True,False
5.944385,True,True,False
5.9499405,True,True,False
5.955496,True,True,False
5.9610515,True,True,False
5.966607,True,True,False
5.9721625,True,True,False
5.977718,True,True,False
5.9832735,True,True,False
5.988829,True,True,False
5.9943845,True,True,False
5.99994,True,True,False
6.0054955,True,True,False
6.011051,True,True,False
6.0166065,True,True,False
6.022162,True,True,False
6.0277175,True,True,False
6.033273,True,True,False
6.0388285,True,True,False
6.044384,True,True,False
6.0499395,True,True,False
6.055495,True,True,False
6.0610505,True,True,False
6.066606,True,True,False
6.0721615,True,True,False
6.077717,True,True,False
6.0832725,True,True,False
6.088828,True,True,False
6.0943835,True,True,False
6.099939,True,True,False
6.1054945,True,True,False
6.11105,True,True,False
6.1166055,True,True,False
6.122161,True,True,False
6.1277165,True,True,False
6.133272,True,True,False
6.1388275,True,True,False
6.144383,True,True,False
6.1499385,True,True,False
6.155494,True,True,False
6.1610495,True,True,False
6.166605,True,True,False
6.1721605,True,True,False
6.177716,True,True,False
6.1832715,True,True,False
6.188827,True,True,False
6.1943825,True,True,False
6.199938,True,True,False
6.2054935,True,True,False
6.211049,True,True,False
6.2166045,True,True,False
6.22216,True,True,False
6.2277155,True,True,False
6.233271,True,True,False
6.2388265,True,True,False
6.244382,True,True,False
6.2499375,True,True,False
6.255493,True,True,False
6.2610485,True,True,False
6.266604,True,True,False
6.2721595,True,True,False
6.277715,True,True,False
6.2832705,True,True,False
6.288826,True,True,False
6.2943815,True,True,False
6.299937,True,True,False
6.3054925,True,True,False
6.311048,True,True,False
6.3166035,True,True,False
6.322159,True,True,False
6.3277145,True,True,False
6.33327,True,True,False
6.3388255,True,True,False
6.344381,True,True,False
6.3499365,True,True,False
6.355492,True,True,False
6.3610475,True,True,False
6.366603,True,True,False
6.3721585,True,True,False
6.377714,True,True,False
6.3832695,True,True,False
6.388825,True,True,False
6.3943805,True,True,False
6.399936,True,True,False
6.4054915,True,True,False
6.411047,True,True,False
6.4166025,True,True,False
6.422158,True,True,False
6.4277135,True,True,False
6.433269,True,True,False
6.4388245,True,True,False
6.44438,True,True,False
6.4499355,True,True,False
6.455491,True,True,False
6.4610465,True,True,False
6.466602,True,True,False
6.4721575,True,True,False
6.477713,True,True,False
6.4832685,True,True,False
6.488824,True,True,False
6.4943795,True,True,False
6.499935,True,True,False
6.5054905,True,True,False
6.511046,True,True,False
6.5166015,True,True,False
6.522157,True,True,False
6.5277125,True,True,False
6.533268,True,True,False
6.5388235,True,True,False
6.544379,True,True,False
6.5499345,True,True,False
6.55549,True,True,False
6.5610455,True,True,False
6.566601,True,True,False
6.5721565,True,True,False
6.577712,True,True,False
6.5832675,True,True,False
6.588823,True,True,False
6.5943785,True,True,False
6.599934,True,True,False
6.6054895,True,True,False
6.611045,True,True,False
6.6166005,True,True,False
6.622156,True,True,False
6.6277115,True,True,False
6.633267,True,True,False
6.6388225,True,True,False
6.644378,True,True,False
6.6499335,True,True,False
6.655489,True,True,False
6.6610445,True,True,False
6.6666,True,True,False
6.6721555,True,True,False
6.677711,True,True,False
6.6832665,True,True,False
6.688822,True,True,False
6.6943775,True,True,False
6.699933,True,True,False
6.7054885,True,True,False
6.711044,True,True,False
