time_s,raw_network_derivative,integrated_bvp,base,segment_id,derivative_supported
0.0,-0.3719111680984497,0.0,,0,True
0.03333333333333333,0.033877015113830566,-0.3719111680984497,,0,True
0.06666666666666667,-0.008566200733184814,-0.33803415298461914,,0,True
0.1,0.6545015573501587,-0.34660035371780396,,0,True
0.13333333333333333,0.2480776309967041,0.30790120363235474,,0,True
0.16666666666666666,-0.3529464602470398,0.5559788346290588,,0,True
0.2,-0.3910781145095825,0.20303237438201904,,0,True
0.23333333333333334,-0.288438081741333,-0.18804574012756348,,0,True
0.26666666666666666,-0.12803524732589722,-0.4764838218688965,,0,True
0.3,-0.42986011505126953,-0.6045190691947937,,0,True
0.3333333333333333,-0.33419549465179443,-1.0343791842460632,,0,True
0.36666666666666664,-0.3371009826660156,-1.3685746788978577,,0,True
0.4,-0.3125290274620056,-1.7056756615638733,,0,True
0.43333333333333335,-0.28192776441574097,-2.018204689025879,,0,True
0.4666666666666667,-0.11473405361175537,-2.30013245344162,,0,True
0.5,-0.25082576274871826,-2.4148665070533752,,0,True
0.5333333333333333,-0.2895588278770447,-2.6656922698020935,,0,True
0.5666666666666667,-0.24787765741348267,-2.955251097679138,,0,True
0.6,-0.0824022889137268,-3.203128755092621,,0,True
0.6333333333333333,-0.0579797625541687,-3.2855310440063477,,0,True
0.6666666666666666,1.0382436513900757,-3.3435108065605164,,0,True
0.7,1.3836040496826172,-2.3052671551704407,,0,True
0.7333333333333333,0.8760075569152832,-0.9216631054878235,,0,True
0.7666666666666667,-0.19977533817291257,-0.04565554857254028,,0,True
0.8,-0.42472440004348755,-0.24543088674545285,,0,True
0.8333333333333334,-0.357616662979126,-0.6701552867889404,,0,True
0.8666666666666667,-0.43502187728881836,-1.0277719497680664,,0,True
0.9,-0.2938376665115356,-1.4627938270568848,,0,True
0.9333333333333333,-0.37318098545074463,-1.7566314935684204,,0,True
0.9666666666666667,-0.4380265474319458,-2.129812479019165,,0,True
1.0,-0.42828458547592163,-2.567839026451111,,0,True
1.0333333333333334,-0.3905538320541382,-2.9961236119270325,,0,True
1.0666666666666667,-0.3417462110519409,-3.3866774439811707,,0,True
1.1,-0.4078658819198609,-3.7284236550331116,,0,True
1.1333333333333333,-0.27854883670806885,-4.136289536952972,,0,True
1.1666666666666667,-0.11437869071960449,-4.414838373661041,,0,True
1.2,-0.33906543254852295,-4.529217064380646,,0,True
1.2333333333333334,-0.34284543991088867,-4.868282496929169,,0,True
1.2666666666666666,-0.29710352420806885,-5.211127936840057,,0,True
1.3,-0.34460824728012085,-5.508231461048126,,0,True
1.3333333333333333,-0.3440667390823364,-5.852839708328247,,0,True
1.3666666666666667,-0.05484277009963989,-6.1969064474105835,,0,True
1.4,-0.21376895904541016,-6.251749217510223,,0,True
1.4333333333333333,0.5352945923805237,-6.4655181765556335,,0,True
1.4666666666666666,0.683578372001648,-5.93022358417511,,0,True
1.5,0.861855149269104,-5.246645212173462,,0,True
1.5333333333333334,-0.23262488842010498,-4.384790062904358,,0,True
1.5666666666666667,-0.23885583877563474,-4.617414951324463,,0,True
1.6,-0.23123908042907715,-4.856270790100098,0.7838348319856013,0,True
1.6333333333333333,0.0373150110244751,-5.087509870529175,0.837330503523961,0,True
1.6666666666666667,-0.10664129257202148,-5.0501948595047,0.8190804493024368,0,True
1.7,-0.032582998275756836,-5.156836152076721,0.760947640425888,0,True
1.7333333333333334,-0.25755560398101807,-5.189419150352478,0.6809765121271706,0,True
1.7666666666666666,-0.4091862440109253,-5.446974754333496,0.5845482082913551,0,True
1.8,-0.3455759882926941,-5.856160998344421,0.47183465643887385,0,True
