window_index,time_s,window_start_s,window_end_s,ridge_bpm,accepted,status,reference_bpm,reference_valid,reference_status,reference_samples,reference_max_gap_s,error_bpm,abs_error_bpm,V28_bpm,V28_accepted,common_output,new_output,lost_output
54,58.999941,53.999946,63.999936,99.0,True,candidate_only,124.4,True,ok,10,1.0504397999999995,-25.400000000000006,25.400000000000006,,False,False,True,False
60,64.999935,59.99994,69.99992999999999,95.0,True,candidate_only,129.3,True,ok,10,1.0503051000000028,-34.30000000000001,34.30000000000001,,False,False,True,False
