time_s,base,observed,interpolated
0.0,,False,False
0.0333332999999999,,False,False
0.0666665999999999,,False,False
0.0999998999999999,,False,False
0.1333331999999999,,False,False
0.1666665,,False,False
0.1999997999999999,,False,False
0.2333331,,False,False
0.2666663999999999,,False,False
0.2999997,,False,False
0.333333,,False,False
0.3666663,,False,False
0.3999995999999999,,False,False
0.4333328999999999,,False,False
0.4666662,,False,False
0.4999995,,False,False
0.5333327999999999,,False,False
0.5666661,,False,False
0.5999994,,False,False
0.6333327,,False,False
0.666666,,False,False
0.6999993,,False,False
0.7333326,,False,False
0.7666659,,False,False
0.7999991999999999,,False,False
0.8333324999999999,,False,False
0.8666657999999999,,False,False
0.8999990999999999,,False,False
0.9333324,,True,False
0.9666657,,True,False
0.999999,,True,False
1.0333323,,True,False
1.0666656,,True,False
1.0999989,,True,False
1.1333322,,True,False
1.1666655,,True,False
1.1999988,,True,False
1.2333321,,True,False
1.2666654,,True,False
1.2999987,,True,False
1.333332,,True,False
1.3666653,,True,False
1.3999986,,True,False
1.4333319,,True,False
1.4666652,,True,False
1.4999985,,True,False
1.5333318,,True,False
1.5666650999999998,,True,False
1.5999983999999998,,True,False
1.6333316999999998,,True,False
1.6666649999999998,,True,False
1.6999983,,True,False
1.7333316,,True,False
1.7666649,,True,False
1.7999982,,True,False
1.8333315,,True,False
1.8666648,,True,False
1.8999981,,True,False
1.9333314,,True,False
1.9666647,,True,False
1.999998,,True,False
2.0333313,,True,False
2.0666646,,True,False
2.0999979,,True,False
2.1333312,,True,False
2.1666645,,True,False
2.1999978,,True,False
2.2333311,,True,False
2.2666644,,True,False
2.2999977,,True,False
2.333331,,True,False
2.3666643,,True,False
2.3999976,,True,False
2.4333309,,True,False
2.4666642,,True,False
2.4999975,,True,False
2.5333308,-1.1601536018566831,True,False
2.5666641,-0.38557209918249025,True,False
2.5999974,0.13750544996250536,True,False
2.6333307,0.31583784091291056,True,False
2.666664,0.17794073966854143,True,False
2.6999973,-0.15394224572751594,True,False
2.7333306,-0.5095282758390842,True,False
2.7666639,-0.7265475008651187,True,False
2.7999972,-0.7077737228926209,True,False
2.8333305,-0.45695536964329114,True,False
2.8666638,-0.0705558400566285,True,False
2.8999971,0.3145180856728157,True,False
2.9333304,0.5867290538275145,True,False
2.9666637,0.7021100430602829,True,False
2.999997,0.6876177585693958,True,False
3.0333303,0.6154395882028766,True,False
3.0666636,0.566033390115292,True,False
3.0999969,0.5938543155776214,True,False
3.1333302,0.706014662643167,True,False
3.1666635,0.8601940927941073,True,False
3.1999968,0.9806648476043869,True,False
3.2333301,0.9851762701499552,True,False
3.2666634,0.8145666223288518,True,False
3.2999967,0.4575209338568907,True,False
3.33333,-0.03749654326012903,True,False
3.3666633,-0.5696079968888313,True,False
3.3999966,-1.0128310003817396,True,False
3.4333299,-1.254717621018196,True,False
3.4666632,-1.2317492526806872,True,False
3.4999965,-0.9491976590050357,True,False
3.5333298,-0.4783123769782233,True,False
3.5666631,0.0699345236437265,True,False
3.5999964,0.5826677852502766,True,False
3.6333297,0.9728894117010994,True,False
3.666663,1.1850511557726806,True,False
3.6999963,1.18826547736716,True,False
3.7333296,0.9760737369283596,True,False
3.7666629,0.5781600729407809,True,False
3.7999962,0.07132829298262248,True,False
3.8333295,-0.4279979070928074,True,False
3.8666628,-0.7982143921311582,True,False
3.8999961,-0.9619270205482098,True,False
3.9333294,-0.920789147639451,True,False
3.9666627,-0.7529372578698966,True,False
3.999996,-0.5745757327713681,True,False
4.0333293,-0.4845109660037359,True,False
4.0666626,-0.5159259437360231,True,False
4.0999959,-0.6191985934108549,True,False
4.1333292,-0.6872616789954811,True,False
4.1666625,-0.610850000317985,True,False
4.1999958,-0.33441823550457395,True,False
4.2333291,0.11268856751759068,True,False
4.2666624,0.6219273677893494,True,False
4.2999957,1.046794656973936,True,False
4.333329,1.2616848914415122,True,False
4.3666623,1.2089195454132986,True,False
4.3999956,0.9142491769402983,True,False
4.433328899999999,0.4734420479610616,True,False
4.4666622,0.02115510717159659,True,False
4.4999955,-0.312633192991005,True,False
4.5333288,-0.4505928170962264,True,False
4.566662099999999,-0.39926614312535896,True,False
4.5999954,-0.24269353940016083,True,False
4.6333287,-0.09951923354529235,True,False
4.666662,-0.06860129348427095,True,False
4.699995299999999,-0.19155167103251897,True,False
4.7333286,-0.44181440234611447,True,False
4.7666619,-0.7320284527590606,True,False
4.7999952,-0.9352145037093866,True,False
4.8333285,-0.9268784743816224,True,False
4.8666618,-0.6446837342453869,True,False
4.8999951,-0.13462552156375399,True,False
4.9333284,0.4539270540213827,True,False
4.9666617,0.9303935843189485,True,False
4.999995,1.147234323984249,True,False
5.0333283,1.0586406746915868,True,False
5.0666616,0.7293338882735282,True,False
5.0999949,0.3011460227592223,True,False
5.133328199999999,-0.06196396729302496,True,False
5.1666615,-0.23349248221791633,True,False
5.1999948,-0.17325575834147522,True,False
5.2333281,0.05331293562843961,True,False
5.266661399999999,0.2991630613066793,True,False
5.2999947,0.3963526780097034,True,False
5.333328,0.22671662983600635,True,False
5.3666613,-0.22497150822893616,True,False
5.399994599999999,-0.8495546623229385,True,False
5.4333279,-1.4316469392098552,True,False
5.4666612,-1.7138299811891355,True,False
5.4999945,-1.4968896001885064,True,False
5.5333278,-0.7377833471231833,True,False
5.5666611,0.40555513251882946,True,False
5.5999944,1.6145712559516066,True,False
5.6333277,2.5255817426895972,True,False
5.666661,2.867562831770133,True,False
5.699994299999999,2.55466775944773,True,False
5.7333276,1.6951953325791693,True,False
5.7666609,0.5317639686531181,True,False
5.7999942,-0.6429891507226698,True,False
5.833327499999999,-1.5669257515766712,True,False
5.8666608,-2.0802920740252326,True,False
5.8999941,-2.1728778524849064,True,False
5.9333274,-1.971382258938494,True,False
5.966660699999999,-1.6575902228245394,True,False
5.999994,-1.365053809748409,True,False
6.0333273,-1.123964713635995,True,False
6.0666606,-0.8814375818067813,True,False
6.099993899999999,-0.5639934311644809,True,False
6.1333272,-0.13269762538170182,True,False
6.1666605,0.3918165400125264,True,False
6.1999938,0.9341745641402663,True,False
6.2333271,1.393906208928961,True,False
6.266660399999999,1.6870803047139578,True,False
6.2999937,1.7749485749337492,True,False
6.333327,1.6614444083850035,True,False
6.3666603,1.371589825850628,True,False
6.399993599999999,0.9423247600602143,True,False
6.4333269,0.43538967978727605,True,False
6.4666602,-0.05516087440915029,True,False
6.4999935,-0.42890581702497316,True,False
6.533326799999999,-0.629272158492365,True,False
6.5666601,-0.678969237336708,True,False
6.5999934,-0.6696717561914657,True,False
6.6333267,-0.7088557192945076,True,False
6.666659999999999,-0.8539204273397137,True,False
6.6999933,-1.0693212873016515,True,False
6.7333266,-1.2334196750143973,True,False
6.7666599,-1.1991720673954107,True,False
6.799993199999999,-0.8785383849990083,True,False
6.8333265,-0.30060621988465497,True,False
6.8666598,0.39122431833958593,True,False
6.8999931,1.0004500493354775,True,False
6.9333264,1.3616026771983119,True,False
6.966659699999999,1.4022427382158624,True,False
6.999993,1.1580000652225737,True,False
7.0333263,0.7465195727655195,True,False
7.0666596,0.3184340145465451,True,False
7.099992899999999,0.0011563475478557751,True,False
7.1333262,-0.14581484476490902,True,False
7.1666595,-0.14503405054885388,True,False
7.1999928,-0.08004876613494452,True,False
7.233326099999999,-0.0511827316614872,True,False
7.2666594,-0.128383143333281,True,False
7.2999927,-0.3221778268593738,True,False
7.333326,-0.583505078064469,True,False
7.366659299999999,-0.8251958297539469,True,False
7.3999926,-0.9508683285941288,True,False
7.4333259,-0.8850772158074822,True,False
7.4666592,-0.6033345636234339,True,False
7.499992499999999,-0.1533450510835393,True,False
7.533325799999999,0.3479794277791433,True,False
7.5666591,0.7496167021716664,True,False
7.5999924,0.9226248058679325,True,False
7.633325699999999,0.8140705593998623,True,False
7.666658999999999,0.4771043093016482,True,False
7.6999923,0.06094661191449988,True,False
7.7333256,-0.2458925664521946,True,False
7.766658899999999,-0.3012572238081051,True,False
7.799992199999999,-0.0807419654829001,True,False
7.8333255,0.304826444306063,True,False
7.8666588,0.6538033325317358,True,False
7.899992099999999,0.7572816782386737,True,False
7.933325399999999,0.4885166592895152,True,False
7.9666587,-0.1316873907389005,True,False
7.999992,-0.9195008574805322,True,False
8.0333253,-1.5810130105647346,True,False
8.0666586,-1.8274414736593023,True,False
8.0999919,-1.5078152613806721,True,False
8.1333252,-0.6910265250585622,True,False
8.166658499999999,0.35288154448938097,True,False
8.1999918,1.2676893470201194,True,False
8.2333251,1.760002350839112,True,False
8.266658399999999,1.7043669442773988,True,False
8.2999917,1.1677225054023255,True,False
8.333325,0.3674130819244742,True,False
8.3666583,-0.40992797467061315,True,False
8.3999916,-0.9087049870261364,True,False
8.433324899999999,-0.9974394358418439,True,False
8.4666582,-0.716088291260091,True,False
8.4999915,-0.24990632135731392,True,False
8.533324799999999,0.15978975347391877,True,False
8.5666581,0.32220733248882005,True,False
8.5999914,0.17304503185910527,True,False
8.6333247,-0.20571883786944803,True,False
8.666658,-0.6260414725026027,True,False
8.699991299999999,-0.8777581695600581,True,False
8.7333246,-0.81899380368397,True,False
8.7666579,-0.43149306683841504,True,False
8.7999912,0.1801009113465189,True,False
8.8333245,0.8371546521420044,True,False
8.866657799999999,1.3557112160757399,True,False
8.8999911,1.6019500912040894,True,False
8.9333244,1.5191207936196665,True,False
8.966657699999999,1.1356295243425987,True,False
8.999991,0.5623468591535409,True,False
9.0333243,-0.03486819779280413,True,False
9.0666576,-0.49619354525328335,True,False
9.0999909,-0.7347514494953855,True,False
9.1333242,-0.765943986535203,True,False
9.1666575,-0.6841476095042304,True,False
9.1999908,-0.6093938575884167,True,False
9.2333241,-0.6345236718784985,True,False
9.2666574,-0.7861875396630058,True,False
9.2999907,-1.0055063853276727,True,False
9.333324,-1.1630366958265614,True,False
9.3666573,-1.1155458186859128,True,False
9.3999906,-0.7805529623236646,True,False
9.4333239,-0.1861072821552475,True,False
9.4666572,0.5312288274816541,True,False
9.4999905,1.176310722698191,True,False
9.5333238,1.5646583605796118,True,False
9.5666571,1.580179493527948,True,False
9.5999904,1.2104402376781276,True,False
9.6333237,0.5600075558952226,True,False
9.666657,-0.1675657761264656,True,False
9.6999903,-0.7304131104671087,True,False
9.7333236,-0.9391138644844864,True,False
9.7666569,-0.7381035662987163,True,False
9.7999902,-0.2358177669476173,True,False
9.8333235,0.3343134978721815,True,False
9.8666568,0.7067049134733145,True,False
9.8999901,0.6931364231672233,True,False
9.9333234,0.26806062292220356,True,False
9.9666567,-0.40641795577826945,True,False
9.99999,-1.0381568095789737,True,False
10.0333233,-1.3317048854061786,True,False
10.0666566,-1.1258651018825172,True,False
10.0999899,-0.4688812063900761,True,False
10.1333232,0.4080642930072947,True,False
10.1666565,1.1983184637854956,True,False
10.1999898,1.6447151385308099,True,False
10.2333231,1.6226723055387982,True,False
10.2666564,1.1624955757795332,True,False
10.2999897,0.4259614687834022,True,False
10.333323,-0.3465102623949618,True,False
10.3666563,-0.9127166878550279,True,False
10.3999896,-1.1159396801891894,True,False
10.4333229,-0.9476482414115512,True,False
10.4666562,-0.5484868758123602,True,False
10.4999895,-0.1412640554452527,True,False
10.5333228,0.07021953193502628,True,False
10.5666561,-0.01188349425407395,True,False
10.5999894,-0.34022843614501436,True,False
10.6333227,-0.7425928582442645,True,False
10.666656,-0.9953242097172782,True,False
10.6999893,-0.923342511094416,True,False
10.7333226,-0.482980482972206,True,False
10.7666559,0.21481925505801094,True,False
10.7999892,0.9567365129243242,True,False
10.8333225,1.5273888402642772,True,False
10.8666558,1.7967046984456472,True,False
10.8999891,1.743394664664277,True,False
10.9333224,1.4195960950591304,True,False
10.9666557,0.9081342692183136,True,False
10.999989,0.30781770403955616,True,False
11.0333223,-0.2690381447355372,True,False
11.0666556,-0.718245607605054,True,False
11.0999889,-0.9827508628632483,True,False
11.1333222,-1.0773854464704267,True,False
11.1666555,-1.0766616752231228,True,False
11.1999888,-1.0720587222077753,True,False
11.2333221,-1.1213858222982092,True,False
11.2666554,-1.2126588299649315,True,False
11.2999887,-1.2633922343567756,True,False
11.333322,-1.1660261705206822,True,False
11.3666553,-0.8589456326628306,True,False
11.3999886,-0.37519807111859443,True,False
11.4333219,0.1684603441818972,True,False
