case,comparison,before,after,estimator,comparison_role,reference_kind,shift_s,Ncommon_output,Nadded_output,Nlost_output,scope,branch,Nplanned,Noutput,Nref,Nvalid,C_out_pct,C_ref_pct,MAE_bpm,RMSE_bpm,Bias_bpm,SD_error_bpm_ddof1,LoA_lower_descriptive_bpm,LoA_upper_descriptive_bpm,P95_abs_error_bpm_linear,Max_abs_error_bpm,Nwithin5,Nwithin10,P5_valid_pct,P10_valid_pct,R5_all_reference_pct,R10_all_reference_pct
user0907,rhythm/local_peak->cpace_no_homodyne/local_peak,rhythm/local_peak,cpace_no_homodyne/local_peak,local_peak,diagnostic,none,0,13,1,0,added_after,cpace_no_homodyne/local_peak,42,1,0,0,2.380952380952381,,,,,,,,,,0,0,,,,
user0907,rhythm/local_peak->cpace_no_homodyne/local_peak,rhythm/local_peak,cpace_no_homodyne/local_peak,local_peak,diagnostic,none,0,13,1,0,lost_before,rhythm/local_peak,42,0,0,0,0.0,,,,,,,,,,0,0,,,,
user0907,rhythm/offline_ridge->cpace_no_homodyne/offline_ridge,rhythm/offline_ridge,cpace_no_homodyne/offline_ridge,offline_ridge,diagnostic,none,0,13,1,0,common_before,rhythm/offline_ridge,42,13,0,0,30.952380952380953,,,,,,,,,,0,0,,,,
user0907,rhythm/offline_ridge->cpace_no_homodyne/offline_ridge,rhythm/offline_ridge,cpace_no_homodyne/offline_ridge,offline_ridge,diagnostic,none,0,13,1,0,common_after,cpace_no_homodyne/offline_ridge,42,13,0,0,30.952380952380953,,,,,,,,,,0,0,,,,
user0907,rhythm/offline_ridge->cpace_no_homodyne/offline_ridge,rhythm/offline_ridge,cpace_no_homodyne/offline_ridge,offline_ridge,diagnostic,none,0,13,1,0,added_after,cpace_no_homodyne/offline_ridge,42,1,0,0,2.380952380952381,,,,,,,,,,0,0,,,,
user0907,rhythm/offline_ridge->cpace_no_homodyne/offline_ridge,rhythm/offline_ridge,cpace_no_homodyne/offline_ridge,offline_ridge,diagnostic,none,0,13,1,0,lost_before,rhythm/offline_ridge,42,0,0,0,0.0,,,,,,,,,,0,0,,,,
ubfc,v21/fusion/local_peak->trimmed_gap10/fusion/local_peak,v21/fusion/local_peak,trimmed_gap10/fusion/local_peak,local_peak,primary,paired_UBFC_device_HR,0,40,0,0,common_before,v21/fusion/local_peak,44,40,44,40,90.9090909090909,90.9090909090909,2.6444771052737117,3.3919180659489414,-0.9503926583732962,3.2975300719487155,-7.413551599392778,5.512766282646186,5.923881687059304,7.343965517241372,30,40,75.0,100.0,68.18181818181819,90.9090909090909
ubfc,v21/fusion/local_peak->trimmed_gap10/fusion/local_peak,v21/fusion/local_peak,trimmed_gap10/fusion/local_peak,local_peak,primary,paired_UBFC_device_HR,0,40,0,0,common_after,trimmed_gap10/fusion/local_peak,44,40,44,40,90.9090909090909,90.9090909090909,2.765783131216183,3.5002721919318986,-0.7253926583732963,3.4679057315419337,-7.522487892195486,6.071702575448893,6.096196329379086,7.343965517241372,31,40,77.5,100.0,70.45454545454545,90.9090909090909
ubfc,v21/fusion/local_peak->trimmed_gap10/fusion/local_peak,v21/fusion/local_peak,trimmed_gap10/fusion/local_peak,local_peak,primary,paired_UBFC_device_HR,0,40,0,0,added_after,trimmed_gap10/fusion/local_peak,44,0,44,0,0.0,0.0,,,,,,,,,0,0,,,0.0,0.0
ubfc,v21/fusion/local_peak->trimmed_gap10/fusion/local_peak,v21/fusion/local_peak,trimmed_gap10/fusion/local_peak,local_peak,primary,paired_UBFC_device_HR,0,40,0,0,lost_before,v21/fusion/local_peak,44,0,44,0,0.0,0.0,,,,,,,,,0,0,,,0.0,0.0
ubfc,v21/fusion/offline_ridge->trimmed_gap10/fusion/offline_ridge,v21/fusion/offline_ridge,trimmed_gap10/fusion/offline_ridge,offline_ridge,primary,paired_UBFC_device_HR,0,40,0,0,common_before,v21/fusion/offline_ridge,44,40,44,40,90.9090909090909,90.9090909090909,2.4941465967991356,2.986197771932294,-0.8003926583732962,2.913584227684313,-6.511017744634549,4.910232427887958,4.629613776620415,5.343965517241372,39,40,97.5,100.0,88.63636363636364,90.9090909090909
ubfc,v21/fusion/offline_ridge->trimmed_gap10/fusion/offline_ridge,v21/fusion/offline_ridge,trimmed_gap10/fusion/offline_ridge,offline_ridge,primary,paired_UBFC_device_HR,0,40,0,0,common_after,trimmed_gap10/fusion/offline_ridge,44,40,44,40,90.9090909090909,90.9090909090909,2.5608837981643235,3.176009202248615,-0.6503926583732962,3.1483041984294027,-6.821068887294926,5.520283570548333,5.575299361283598,6.343965517241372,36,40,90.0,100.0,81.81818181818181,90.9090909090909
ubfc,v21/fusion/offline_ridge->trimmed_gap10/fusion/offline_ridge,v21/fusion/offline_ridge,trimmed_gap10/fusion/offline_ridge,offline_ridge,primary,paired_UBFC_device_HR,0,40,0,0,added_after,trimmed_gap10/fusion/offline_ridge,44,0,44,0,0.0,0.0,,,,,,,,,0,0,,,0.0,0.0
ubfc,v21/fusion/offline_ridge->trimmed_gap10/fusion/offline_ridge,v21/fusion/offline_ridge,trimmed_gap10/fusion/offline_ridge,offline_ridge,primary,paired_UBFC_device_HR,0,40,0,0,lost_before,v21/fusion/offline_ridge,44,0,44,0,0.0,0.0,,,,,,,,,0,0,,,0.0,0.0
ubfc,v21/fusion/local_peak->trimmed_gap15/fusion/local_peak,v21/fusion/local_peak,trimmed_gap15/fusion/local_peak,local_peak,primary,paired_UBFC_device_HR,0,40,0,0,common_before,v21/fusion/local_peak,44,40,44,40,90.9090909090909,90.9090909090909,2.6444771052737117,3.3919180659489414,-0.9503926583732962,3.2975300719487155,-7.413551599392778,5.512766282646186,5.923881687059304,7.343965517241372,30,40,75.0,100.0,68.18181818181819,90.9090909090909
ubfc,v21/fusion/local_peak->trimmed_gap15/fusion/local_peak,v21/fusion/local_peak,trimmed_gap15/fusion/local_peak,local_peak,primary,paired_UBFC_device_HR,0,40,0,0,common_after,trimmed_gap15/fusion/local_peak,44,40,44,40,90.9090909090909,90.9090909090909,2.765783131216183,3.5002721919318986,-0.7253926583732963,3.4679057315419337,-7.522487892195486,6.071702575448893,6.096196329379086,7.343965517241372,31,40,77.5,100.0,70.45454545454545,90.9090909090909
ubfc,v21/fusion/local_peak->trimmed_gap15/fusion/local_peak,v21/fusion/local_peak,trimmed_gap15/fusion/local_peak,local_peak,primary,paired_UBFC_device_HR,0,40,0,0,added_after,trimmed_gap15/fusion/local_peak,44,0,44,0,0.0,0.0,,,,,,,,,0,0,,,0.0,0.0
ubfc,v21/fusion/local_peak->trimmed_gap15/fusion/local_peak,v21/fusion/local_peak,trimmed_gap15/fusion/local_peak,local_peak,primary,paired_UBFC_device_HR,0,40,0,0,lost_before,v21/fusion/local_peak,44,0,44,0,0.0,0.0,,,,,,,,,0,0,,,0.0,0.0
ubfc,v21/fusion/offline_ridge->trimmed_gap15/fusion/offline_ridge,v21/fusion/offline_ridge,trimmed_gap15/fusion/offline_ridge,offline_ridge,primary,paired_UBFC_device_HR,0,40,0,0,common_before,v21/fusion/offline_ridge,44,40,44,40,90.9090909090909,90.9090909090909,2.4941465967991356,2.986197771932294,-0.8003926583732962,2.913584227684313,-6.511017744634549,4.910232427887958,4.629613776620415,5.343965517241372,39,40,97.5,100.0,88.63636363636364,90.9090909090909
ubfc,v21/fusion/offline_ridge->trimmed_gap15/fusion/offline_ridge,v21/fusion/offline_ridge,trimmed_gap15/fusion/offline_ridge,offline_ridge,primary,paired_UBFC_device_HR,0,40,0,0,common_after,trimmed_gap15/fusion/offline_ridge,44,40,44,40,90.9090909090909,90.9090909090909,2.5608837981643235,3.176009202248615,-0.6503926583732962,3.1483041984294027,-6.821068887294926,5.520283570548333,5.575299361283598,6.343965517241372,36,40,90.0,100.0,81.81818181818181,90.9090909090909
ubfc,v21/fusion/offline_ridge->trimmed_gap15/fusion/offline_ridge,v21/fusion/offline_ridge,trimmed_gap15/fusion/offline_ridge,offline_ridge,primary,paired_UBFC_device_HR,0,40,0,0,added_after,trimmed_gap15/fusion/offline_ridge,44,0,44,0,0.0,0.0,,,,,,,,,0,0,,,0.0,0.0
ubfc,v21/fusion/offline_ridge->trimmed_gap15/fusion/offline_ridge,v21/fusion/offline_ridge,trimmed_gap15/fusion/offline_ridge,offline_ridge,primary,paired_UBFC_device_HR,0,40,0,0,lost_before,v21/fusion/offline_ridge,44,0,44,0,0.0,0.0,,,,,,,,,0,0,,,0.0,0.0
ubfc,v21/fusion/local_peak->cpace/local_peak,v21/fusion/local_peak,cpace/local_peak,local_peak,primary,paired_UBFC_device_HR,0,40,0,0,common_before,v21/fusion/local_peak,44,40,44,40,90.9090909090909,90.9090909090909,2.6444771052737117,3.3919180659489414,-0.9503926583732962,3.2975300719487155,-7.413551599392778,5.512766282646186,5.923881687059304,7.343965517241372,30,40,75.0,100.0,68.18181818181819,90.9090909090909
ubfc,v21/fusion/local_peak->cpace/local_peak,v21/fusion/local_peak,cpace/local_peak,local_peak,primary,paired_UBFC_device_HR,0,40,0,0,common_after,cpace/local_peak,44,40,44,40,90.9090909090909,90.9090909090909,2.76237655682172,3.510995799789267,-0.45039265837329623,3.5263459637160857,-7.362030747256824,6.461245430510232,6.426503053523741,8.071924398625427,33,40,82.5,100.0,75.0,90.9090909090909
ubfc,v21/fusion/local_peak->cpace/local_peak,v21/fusion/local_peak,cpace/local_peak,local_peak,primary,paired_UBFC_device_HR,0,40,0,0,added_after,cpace/local_peak,44,0,44,0,0.0,0.0,,,,,,,,,0,0,,,0.0,0.0
ubfc,v21/fusion/local_peak->cpace/local_peak,v21/fusion/local_peak,cpace/local_peak,local_peak,primary,paired_UBFC_device_HR,0,40,0,0,lost_before,v21/fusion/local_peak,44,0,44,0,0.0,0.0,,,,,,,,,0,0,,,0.0,0.0
ubfc,v21/fusion/offline_ridge->cpace/offline_ridge,v21/fusion/offline_ridge,cpace/offline_ridge,offline_ridge,primary,paired_UBFC_device_HR,0,40,0,0,common_before,v21/fusion/offline_ridge,44,40,44,40,90.9090909090909,90.9090909090909,2.4941465967991356,2.986197771932294,-0.8003926583732962,2.913584227684313,-6.511017744634549,4.910232427887958,4.629613776620415,5.343965517241372,39,40,97.5,100.0,88.63636363636364,90.9090909090909
ubfc,v21/fusion/offline_ridge->cpace/offline_ridge,v21/fusion/offline_ridge,cpace/offline_ridge,offline_ridge,primary,paired_UBFC_device_HR,0,40,0,0,common_after,cpace/offline_ridge,44,40,44,40,90.9090909090909,90.9090909090909,2.537046048347144,3.09541782926034,-0.5253926583732962,3.0893653969923296,-6.580548836478262,5.529763519731669,5.376503053523744,6.071924398625427,36,40,90.0,100.0,81.81818181818181,90.9090909090909
ubfc,v21/fusion/offline_ridge->cpace/offline_ridge,v21/fusion/offline_ridge,cpace/offline_ridge,offline_ridge,primary,paired_UBFC_device_HR,0,40,0,0,added_after,cpace/offline_ridge,44,0,44,0,0.0,0.0,,,,,,,,,0,0,,,0.0,0.0
ubfc,v21/fusion/offline_ridge->cpace/offline_ridge,v21/fusion/offline_ridge,cpace/offline_ridge,offline_ridge,primary,paired_UBFC_device_HR,0,40,0,0,lost_before,v21/fusion/offline_ridge,44,0,44,0,0.0,0.0,,,,,,,,,0,0,,,0.0,0.0
ubfc,v21/fusion/local_peak->rhythm/local_peak,v21/fusion/local_peak,rhythm/local_peak,local_peak,primary,paired_UBFC_device_HR,0,36,0,4,common_before,v21/fusion/local_peak,44,36,44,36,81.81818181818181,81.81818181818181,2.624495207989821,3.4009891421285645,-0.7421791558782481,3.3661011818950097,-7.339737472392467,5.85537916063597,5.955048573704804,7.343965517241372,27,36,75.0,100.0,61.36363636363637,81.81818181818181
ubfc,v21/fusion/local_peak->rhythm/local_peak,v21/fusion/local_peak,rhythm/local_peak,local_peak,primary,paired_UBFC_device_HR,0,36,0,4,common_after,rhythm/local_peak,44,36,44,36,81.81818181818181,81.81818181818181,2.3727557430656443,2.990855486479677,-0.6588458225449147,2.958769020253163,-6.458033102241114,5.140341457151285,5.139934678279413,5.557363013698634,33,36,91.66666666666667,100.0,75.0,81.81818181818181
ubfc,v21/fusion/local_peak->rhythm/local_peak,v21/fusion/local_peak,rhythm/local_peak,local_peak,primary,paired_UBFC_device_HR,0,36,0,4,added_after,rhythm/local_peak,44,0,44,0,0.0,0.0,,,,,,,,,0,0,,,0.0,0.0
ubfc,v21/fusion/local_peak->rhythm/local_peak,v21/fusion/local_peak,rhythm/local_peak,local_peak,primary,paired_UBFC_device_HR,0,36,0,4,lost_before,v21/fusion/local_peak,44,4,44,4,9.090909090909092,9.090909090909092,2.824314180828729,3.3091596149506906,-2.824314180828729,1.991243084169735,-6.72715062580141,1.0785222641439516,5.1144027303754225,5.4667235494880515,3,4,75.0,100.0,6.818181818181818,9.090909090909092
ubfc,v21/fusion/offline_ridge->rhythm/offline_ridge,v21/fusion/offline_ridge,rhythm/offline_ridge,offline_ridge,primary,paired_UBFC_device_HR,0,36,0,4,common_before,v21/fusion/offline_ridge,44,36,44,36,81.81818181818181,81.81818181818181,2.5130168652402918,3.0311339558214003,-0.6310680447671371,3.00676828180434,-6.524333877103643,5.262197787569368,4.689924553205156,5.343965517241372,35,36,97.22222222222223,100.0,79.54545454545455,81.81818181818181
ubfc,v21/fusion/offline_ridge->rhythm/offline_ridge,v21/fusion/offline_ridge,rhythm/offline_ridge,offline_ridge,primary,paired_UBFC_device_HR,0,36,0,4,common_after,rhythm/offline_ridge,44,36,44,36,81.81818181818181,81.81818181818181,2.1986169502936344,2.64727985346396,-0.4921791558782481,2.6380220449566543,-5.66270236399329,4.678344052236794,4.348824306281198,4.557363013698634,36,36,100.0,100.0,81.81818181818181,81.81818181818181
ubfc,v21/fusion/offline_ridge->rhythm/offline_ridge,v21/fusion/offline_ridge,rhythm/offline_ridge,offline_ridge,primary,paired_UBFC_device_HR,0,36,0,4,added_after,rhythm/offline_ridge,44,0,44,0,0.0,0.0,,,,,,,,,0,0,,,0.0,0.0
ubfc,v21/fusion/offline_ridge->rhythm/offline_ridge,v21/fusion/offline_ridge,rhythm/offline_ridge,offline_ridge,primary,paired_UBFC_device_HR,0,36,0,4,lost_before,v21/fusion/offline_ridge,44,4,44,4,9.090909090909092,9.090909090909092,2.324314180828729,2.546333404668869,-2.324314180828729,1.2007649764662671,-4.677813534702612,0.029185173045154222,3.4144027303754236,3.4667235494880515,4,4,100.0,100.0,9.090909090909092,9.090909090909092
ubfc,v21/fusion/local_peak->cpace_no_homodyne/local_peak,v21/fusion/local_peak,cpace_no_homodyne/local_peak,local_peak,diagnostic,paired_UBFC_device_HR,0,40,0,0,common_before,v21/fusion/local_peak,44,40,44,40,90.9090909090909,90.9090909090909,2.6444771052737117,3.3919180659489414,-0.9503926583732962,3.2975300719487155,-7.413551599392778,5.512766282646186,5.923881687059304,7.343965517241372,30,40,75.0,100.0,68.18181818181819,90.9090909090909
ubfc,v21/fusion/local_peak->cpace_no_homodyne/local_peak,v21/fusion/local_peak,cpace_no_homodyne/local_peak,local_peak,diagnostic,paired_UBFC_device_HR,0,40,0,0,common_after,cpace_no_homodyne/local_peak,44,40,44,40,90.9090909090909,90.9090909090909,2.8123765568217203,3.646485669460805,-0.6003926583732963,3.642538758691344,-7.739768625408331,6.538983308661738,7.280462244301575,8.071924398625427,32,40,80.0,100.0,72.72727272727273,90.9090909090909
ubfc,v21/fusion/local_peak->cpace_no_homodyne/local_peak,v21/fusion/local_peak,cpace_no_homodyne/local_peak,local_peak,diagnostic,paired_UBFC_device_HR,0,40,0,0,added_after,cpace_no_homodyne/local_peak,44,0,44,0,0.0,0.0,,,,,,,,,0,0,,,0.0,0.0
ubfc,v21/fusion/local_peak->cpace_no_homodyne/local_peak,v21/fusion/local_peak,cpace_no_homodyne/local_peak,local_peak,diagnostic,paired_UBFC_device_HR,0,40,0,0,lost_before,v21/fusion/local_peak,44,0,44,0,0.0,0.0,,,,,,,,,0,0,,,0.0,0.0
ubfc,v21/fusion/offline_ridge->cpace_no_homodyne/offline_ridge,v21/fusion/offline_ridge,cpace_no_homodyne/offline_ridge,offline_ridge,diagnostic,paired_UBFC_device_HR,0,40,0,0,common_before,v21/fusion/offline_ridge,44,40,44,40,90.9090909090909,90.9090909090909,2.4941465967991356,2.986197771932294,-0.8003926583732962,2.913584227684313,-6.511017744634549,4.910232427887958,4.629613776620415,5.343965517241372,39,40,97.5,100.0,88.63636363636364,90.9090909090909
ubfc,v21/fusion/offline_ridge->cpace_no_homodyne/offline_ridge,v21/fusion/offline_ridge,cpace_no_homodyne/offline_ridge,offline_ridge,diagnostic,paired_UBFC_device_HR,0,40,0,0,common_after,cpace_no_homodyne/offline_ridge,44,40,44,40,90.9090909090909,90.9090909090909,2.6892021372646697,3.315054040555203,-0.5503926583732962,3.3106899448891163,-7.0393449503559635,5.938559633609372,5.639980360338848,6.071924398625427,34,40,85.0,100.0,77.27272727272727,90.9090909090909
ubfc,v21/fusion/offline_ridge->cpace_no_homodyne/offline_ridge,v21/fusion/offline_ridge,cpace_no_homodyne/offline_ridge,offline_ridge,diagnostic,paired_UBFC_device_HR,0,40,0,0,added_after,cpace_no_homodyne/offline_ridge,44,0,44,0,0.0,0.0,,,,,,,,,0,0,,,0.0,0.0
ubfc,v21/fusion/offline_ridge->cpace_no_homodyne/offline_ridge,v21/fusion/offline_ridge,cpace_no_homodyne/offline_ridge,offline_ridge,diagnostic,paired_UBFC_device_HR,0,40,0,0,lost_before,v21/fusion/offline_ridge,44,0,44,0,0.0,0.0,,,,,,,,,0,0,,,0.0,0.0
ubfc,trimmed_gap10/fusion/local_peak->trimmed_gap15/fusion/local_peak,trimmed_gap10/fusion/local_peak,trimmed_gap15/fusion/local_peak,local_peak,primary,paired_UBFC_device_HR,0,40,0,0,common_before,trimmed_gap10/fusion/local_peak,44,40,44,40,90.9090909090909,90.9090909090909,2.765783131216183,3.5002721919318986,-0.7253926583732963,3.4679057315419337,-7.522487892195486,6.071702575448893,6.096196329379086,7.343965517241372,31,40,77.5,100.0,70.45454545454545,90.9090909090909
ubfc,trimmed_gap10/fusion/local_peak->trimmed_gap15/fusion/local_peak,trimmed_gap10/fusion/local_peak,trimmed_gap15/fusion/local_peak,local_peak,primary,paired_UBFC_device_HR,0,40,0,0,common_after,trimmed_gap15/fusion/local_peak,44,40,44,40,90.9090909090909,90.9090909090909,2.765783131216183,3.5002721919318986,-0.7253926583732963,3.4679057315419337,-7.522487892195486,6.071702575448893,6.096196329379086,7.343965517241372,31,40,77.5,100.0,70.45454545454545,90.9090909090909
ubfc,trimmed_gap10/fusion/local_peak->trimmed_gap15/fusion/local_peak,trimmed_gap10/fusion/local_peak,trimmed_gap15/fusion/local_peak,local_peak,primary,paired_UBFC_device_HR,0,40,0,0,added_after,trimmed_gap15/fusion/local_peak,44,0,44,0,0.0,0.0,,,,,,,,,0,0,,,0.0,0.0
ubfc,trimmed_gap10/fusion/local_peak->trimmed_gap15/fusion/local_peak,trimmed_gap10/fusion/local_peak,trimmed_gap15/fusion/local_peak,local_peak,primary,paired_UBFC_device_HR,0,40,0,0,lost_before,trimmed_gap10/fusion/local_peak,44,0,44,0,0.0,0.0,,,,,,,,,0,0,,,0.0,0.0
ubfc,trimmed_gap10/fusion/offline_ridge->trimmed_gap15/fusion/offline_ridge,trimmed_gap10/fusion/offline_ridge,trimmed_gap15/fusion/offline_ridge,offline_ridge,primary,paired_UBFC_device_HR,0,40,0,0,common_before,trimmed_gap10/fusion/offline_ridge,44,40,44,40,90.9090909090909,90.9090909090909,2.5608837981643235,3.176009202248615,-0.6503926583732962,3.1483041984294027,-6.821068887294926,5.520283570548333,5.575299361283598,6.343965517241372,36,40,90.0,100.0,81.81818181818181,90.9090909090909
ubfc,trimmed_gap10/fusion/offline_ridge->trimmed_gap15/fusion/offline_ridge,trimmed_gap10/fusion/offline_ridge,trimmed_gap15/fusion/offline_ridge,offline_ridge,primary,paired_UBFC_device_HR,0,40,0,0,common_after,trimmed_gap15/fusion/offline_ridge,44,40,44,40,90.9090909090909,90.9090909090909,2.5608837981643235,3.176009202248615,-0.6503926583732962,3.1483041984294027,-6.821068887294926,5.520283570548333,5.575299361283598,6.343965517241372,36,40,90.0,100.0,81.81818181818181,90.9090909090909
ubfc,trimmed_gap10/fusion/offline_ridge->trimmed_gap15/fusion/offline_ridge,trimmed_gap10/fusion/offline_ridge,trimmed_gap15/fusion/offline_ridge,offline_ridge,primary,paired_UBFC_device_HR,0,40,0,0,added_after,trimmed_gap15/fusion/offline_ridge,44,0,44,0,0.0,0.0,,,,,,,,,0,0,,,0.0,0.0
ubfc,trimmed_gap10/fusion/offline_ridge->trimmed_gap15/fusion/offline_ridge,trimmed_gap10/fusion/offline_ridge,trimmed_gap15/fusion/offline_ridge,offline_ridge,primary,paired_UBFC_device_HR,0,40,0,0,lost_before,trimmed_gap10/fusion/offline_ridge,44,0,44,0,0.0,0.0,,,,,,,,,0,0,,,0.0,0.0
ubfc,trimmed_gap10/fusion/local_peak->cpace/local_peak,trimmed_gap10/fusion/local_peak,cpace/local_peak,local_peak,primary,paired_UBFC_device_HR,0,40,0,0,common_before,trimmed_gap10/fusion/local_peak,44,40,44,40,90.9090909090909,90.9090909090909,2.765783131216183,3.5002721919318986,-0.7253926583732963,3.4679057315419337,-7.522487892195486,6.071702575448893,6.096196329379086,7.343965517241372,31,40,77.5,100.0,70.45454545454545,90.9090909090909
ubfc,trimmed_gap10/fusion/local_peak->cpace/local_peak,trimmed_gap10/fusion/local_peak,cpace/local_peak,local_peak,primary,paired_UBFC_device_HR,0,40,0,0,common_after,cpace/local_peak,44,40,44,40,90.9090909090909,90.9090909090909,2.76237655682172,3.510995799789267,-0.45039265837329623,3.5263459637160857,-7.362030747256824,6.461245430510232,6.426503053523741,8.071924398625427,33,40,82.5,100.0,75.0,90.9090909090909
ubfc,trimmed_gap10/fusion/local_peak->cpace/local_peak,trimmed_gap10/fusion/local_peak,cpace/local_peak,local_peak,primary,paired_UBFC_device_HR,0,40,0,0,added_after,cpace/local_peak,44,0,44,0,0.0,0.0,,,,,,,,,0,0,,,0.0,0.0
ubfc,trimmed_gap10/fusion/local_peak->cpace/local_peak,trimmed_gap10/fusion/local_peak,cpace/local_peak,local_peak,primary,paired_UBFC_device_HR,0,40,0,0,lost_before,trimmed_gap10/fusion/local_peak,44,0,44,0,0.0,0.0,,,,,,,,,0,0,,,0.0,0.0
ubfc,trimmed_gap10/fusion/offline_ridge->cpace/offline_ridge,trimmed_gap10/fusion/offline_ridge,cpace/offline_ridge,offline_ridge,primary,paired_UBFC_device_HR,0,40,0,0,common_before,trimmed_gap10/fusion/offline_ridge,44,40,44,40,90.9090909090909,90.9090909090909,2.5608837981643235,3.176009202248615,-0.6503926583732962,3.1483041984294027,-6.821068887294926,5.520283570548333,5.575299361283598,6.343965517241372,36,40,90.0,100.0,81.81818181818181,90.9090909090909
ubfc,trimmed_gap10/fusion/offline_ridge->cpace/offline_ridge,trimmed_gap10/fusion/offline_ridge,cpace/offline_ridge,offline_ridge,primary,paired_UBFC_device_HR,0,40,0,0,common_after,cpace/offline_ridge,44,40,44,40,90.9090909090909,90.9090909090909,2.537046048347144,3.09541782926034,-0.5253926583732962,3.0893653969923296,-6.580548836478262,5.529763519731669,5.376503053523744,6.071924398625427,36,40,90.0,100.0,81.81818181818181,90.9090909090909
ubfc,trimmed_gap10/fusion/offline_ridge->cpace/offline_ridge,trimmed_gap10/fusion/offline_ridge,cpace/offline_ridge,offline_ridge,primary,paired_UBFC_device_HR,0,40,0,0,added_after,cpace/offline_ridge,44,0,44,0,0.0,0.0,,,,,,,,,0,0,,,0.0,0.0
ubfc,trimmed_gap10/fusion/offline_ridge->cpace/offline_ridge,trimmed_gap10/fusion/offline_ridge,cpace/offline_ridge,offline_ridge,primary,paired_UBFC_device_HR,0,40,0,0,lost_before,trimmed_gap10/fusion/offline_ridge,44,0,44,0,0.0,0.0,,,,,,,,,0,0,,,0.0,0.0
ubfc,trimmed_gap10/fusion/local_peak->rhythm/local_peak,trimmed_gap10/fusion/local_peak,rhythm/local_peak,local_peak,primary,paired_UBFC_device_HR,0,36,0,4,common_before,trimmed_gap10/fusion/local_peak,44,36,44,36,81.81818181818181,81.81818181818181,2.7870574590370114,3.572316207987596,-0.5199569336560259,3.584407357158344,-7.54539535368638,6.505481486374328,6.193284052393729,7.343965517241372,27,36,75.0,100.0,61.36363636363637,81.81818181818181
ubfc,trimmed_gap10/fusion/local_peak->rhythm/local_peak,trimmed_gap10/fusion/local_peak,rhythm/local_peak,local_peak,primary,paired_UBFC_device_HR,0,36,0,4,common_after,rhythm/local_peak,44,36,44,36,81.81818181818181,81.81818181818181,2.3727557430656443,2.990855486479677,-0.6588458225449147,2.958769020253163,-6.458033102241114,5.140341457151285,5.139934678279413,5.557363013698634,33,36,91.66666666666667,100.0,75.0,81.81818181818181
ubfc,trimmed_gap10/fusion/local_peak->rhythm/local_peak,trimmed_gap10/fusion/local_peak,rhythm/local_peak,local_peak,primary,paired_UBFC_device_HR,0,36,0,4,added_after,rhythm/local_peak,44,0,44,0,0.0,0.0,,,,,,,,,0,0,,,0.0,0.0
ubfc,trimmed_gap10/fusion/local_peak->rhythm/local_peak,trimmed_gap10/fusion/local_peak,rhythm/local_peak,local_peak,primary,paired_UBFC_device_HR,0,36,0,4,lost_before,trimmed_gap10/fusion/local_peak,44,4,44,4,9.090909090909092,9.090909090909092,2.574314180828729,2.7687662175524164,-2.574314180828729,1.1769864716546936,-4.881207665271928,-0.2674206963855297,3.4144027303754236,3.4667235494880515,4,4,100.0,100.0,9.090909090909092,9.090909090909092
ubfc,trimmed_gap10/fusion/offline_ridge->rhythm/offline_ridge,trimmed_gap10/fusion/offline_ridge,rhythm/offline_ridge,offline_ridge,primary,paired_UBFC_device_HR,0,36,0,4,common_before,trimmed_gap10/fusion/offline_ridge,44,36,44,36,81.81818181818181,81.81818181818181,2.5871693112016114,3.2384243548701663,-0.46440137810047033,3.2504155859144572,-6.835215926492807,5.906413170291866,5.647044751623458,6.343965517241372,32,36,88.88888888888889,100.0,72.72727272727273,81.81818181818181
ubfc,trimmed_gap10/fusion/offline_ridge->rhythm/offline_ridge,trimmed_gap10/fusion/offline_ridge,rhythm/offline_ridge,offline_ridge,primary,paired_UBFC_device_HR,0,36,0,4,common_after,rhythm/offline_ridge,44,36,44,36,81.81818181818181,81.81818181818181,2.1986169502936344,2.64727985346396,-0.4921791558782481,2.6380220449566543,-5.66270236399329,4.678344052236794,4.348824306281198,4.557363013698634,36,36,100.0,100.0,81.81818181818181,81.81818181818181
ubfc,trimmed_gap10/fusion/offline_ridge->rhythm/offline_ridge,trimmed_gap10/fusion/offline_ridge,rhythm/offline_ridge,offline_ridge,primary,paired_UBFC_device_HR,0,36,0,4,added_after,rhythm/offline_ridge,44,0,44,0,0.0,0.0,,,,,,,,,0,0,,,0.0,0.0
ubfc,trimmed_gap10/fusion/offline_ridge->rhythm/offline_ridge,trimmed_gap10/fusion/offline_ridge,rhythm/offline_ridge,offline_ridge,primary,paired_UBFC_device_HR,0,36,0,4,lost_before,trimmed_gap10/fusion/offline_ridge,44,4,44,4,9.090909090909092,9.090909090909092,2.324314180828729,2.546333404668869,-2.324314180828729,1.2007649764662671,-4.677813534702612,0.029185173045154222,3.4144027303754236,3.4667235494880515,4,4,100.0,100.0,9.090909090909092,9.090909090909092
