time_s,window_start_s,window_end_s,accepted,status,spectral_peak_bpm,ridge_bpm,roi_count,quality_proxy,state,available_roi_count,method_agreement,motion_overlap,consensus_score,runner_up_ratio,candidate_group_count,waveform_roi_count,motion_available,motion_observed_fraction,motion_speed_face_per_s,motion_strength,motion_reliability,motion_spectral_coverage,motion_evidence_status
4.999995,0.0,9.99999,False,insufficient_rois,,,0,0.0,searching,0,0.0,0.0,0.0,0.0,0,0,False,,,,,,legacy_not_assessed
5.999994,0.999999,10.999989,False,insufficient_rois,,,0,0.0,searching,0,0.0,0.0,0.0,0.0,0,0,False,,,,,,legacy_not_assessed
6.999993,1.999998,11.999988,False,insufficient_rois,,,0,0.0,searching,0,0.0,0.0,0.0,0.0,0,0,False,,,,,,legacy_not_assessed
7.999992,2.999997,12.999986999999999,False,ambiguous_consensus,,,3,0.558465203559329,searching,3,1.0,0.921322284878627,1.289500782651621,0.9222146351413704,2,0,False,,,,,,legacy_not_assessed
8.999991,3.999996,13.999986,True,accepted_consensus,184.0,184.0,3,0.5642899517171197,acquired,3,1.0,0.9541556450873521,1.2890545229786396,0.7249441321482725,2,1,False,,,,,,legacy_not_assessed
9.99999,4.999995,14.999984999999999,True,accepted_consensus,183.0,183.0,3,0.5705750342255331,tracking,3,1.0,0.9825144431929886,1.2912764436376594,0.7353882857019671,2,2,False,,,,,,legacy_not_assessed
10.999989,5.999994,15.999984,True,accepted_consensus,182.0,182.0,3,0.509109844170938,tracking,3,0.8333333333333334,0.9959687107213175,1.1470364261769688,0.7060507468438348,2,2,False,,,,,,legacy_not_assessed
11.999988,6.999993,16.999983,True,accepted_consensus,183.0,183.0,3,0.4580153807819362,tracking,3,0.8333333333333334,0.9954899996428108,1.03208384390755,0.7641607429618497,2,3,False,,,,,,legacy_not_assessed
12.999986999999999,7.999992,17.999982,False,ambiguous_consensus,,,2,0.6497015356613667,uncertain,3,1.0,0.8543244843584501,1.0218751066023382,0.8906828155543078,2,0,False,,,,,,legacy_not_assessed
13.999986,8.999991,18.999981,False,tracking_jump,,,3,0.5800396018980253,lost,3,0.8333333333333334,0.7571737944363826,1.4107257159747035,0.6480780482150643,2,0,False,,,,,,legacy_not_assessed
14.999984999999999,9.99999,19.99998,True,accepted_consensus,94.0,94.0,3,0.638306770171086,reacquired,3,1.0,0.813442290106218,1.5255010198245542,0.5365758785143377,2,3,False,,,,,,legacy_not_assessed
15.999984,10.999989,20.999979,True,accepted_consensus,94.0,94.0,3,0.5969159441625437,tracking,3,1.0,0.8433425224178623,1.4131943839715213,0.555836273120768,3,2,False,,,,,,legacy_not_assessed
