variant,case,shift_s,Nplanned,Noutput,Nref,Nvalid,Nwithin5,Nwithin10,hr_output_coverage_pct,paired_reference_coverage_pct,MAE_bpm,RMSE_bpm,Bias_bpm,MAPE_pct,P5_valid_pct,P10_valid_pct,R5_all_reference_pct,R10_all_reference_pct,P95_abs_error_bpm,Max_abs_error_bpm,LoA_lower_descriptive_bpm,LoA_upper_descriptive_bpm
early_psd_cluster,data4,-5,50,46,50,46,40,46,92.0,92.0,2.510869565217392,3.2128478495484085,-0.036956521739130804,3.2273994746622443,86.95652173913044,100.0,80.0,92.0,5.650000000000002,7.0,-6.403301322162244,6.329388278683982
early_psd_cluster,data4,-2,50,46,50,46,40,46,92.0,92.0,2.8565217391304354,3.370782388859222,0.08260869565217385,3.705526432903338,86.95652173913044,100.0,80.0,92.0,5.699999999999999,6.5,-6.5951233339322135,6.760340725236561
early_psd_cluster,data4,-1,50,46,50,46,40,46,92.0,92.0,2.92608695652174,3.411808139771153,0.12608695652173907,3.8035097231572923,86.95652173913044,100.0,80.0,92.0,5.800000000000004,6.799999999999997,-6.630331814160768,6.882505727204246
early_psd_cluster,data4,0,50,46,50,46,41,46,92.0,92.0,2.943478260869565,3.4238930296171444,0.16956521739130428,3.831783611700811,89.1304347826087,100.0,82.0,92.0,5.799999999999997,7.0,-6.607094534096859,6.946224968879468
early_psd_cluster,data4,1,50,46,50,46,41,46,92.0,92.0,2.917391304347826,3.3926390907374753,0.2130434782608695,3.801739367048858,89.1304347826087,100.0,82.0,92.0,6.0,7.099999999999994,-6.496738673036919,6.922825629558659
early_psd_cluster,data4,2,50,46,50,46,42,46,92.0,92.0,2.860869565217391,3.313936316986715,0.25217391304347814,3.7304243468900147,91.30434782608695,100.0,84.0,92.0,6.024999999999995,7.0,-6.295874096129543,6.800221922216499
early_psd_cluster,data4,5,50,46,50,46,43,46,92.0,92.0,2.367391304347826,2.7786061566751488,0.3195652173913044,3.085375785453193,93.47826086956522,100.0,86.0,92.0,5.275000000000006,6.0,-5.150145127234477,5.789275562017085
