time_s,window_start_s,window_end_s,accepted,status,spectral_peak_bpm,ridge_bpm,roi_count,quality_proxy,state,available_roi_count,method_agreement,motion_overlap,consensus_score,runner_up_ratio,candidate_group_count,waveform_roi_count,motion_available,motion_observed_fraction,motion_speed_face_per_s,motion_strength,motion_reliability,motion_spectral_coverage,motion_evidence_status
4.999995,0.0,9.99999,False,insufficient_rois,,,0,0.0,searching,0,0.0,0.0,0.0,0.0,0,0,False,,,,,,legacy_not_assessed
5.999994,0.999999,10.999989,False,insufficient_rois,,,0,0.0,searching,0,0.0,0.0,0.0,0.0,0,0,False,,,,,,legacy_not_assessed
6.999993,1.999998,11.999988,False,ambiguous_consensus,,,2,0.4244776570107178,searching,3,1.0,0.42017595205024094,0.7597776621921687,0.9379789941621919,3,0,False,,,,,,legacy_not_assessed
7.999992,2.999997,12.999986999999999,False,ambiguous_consensus,,,2,0.475804622729489,searching,3,1.0,0.5137699375383062,0.8293821898088944,0.9424930569530324,2,0,False,,,,,,legacy_not_assessed
8.999991,3.999996,13.999986,True,accepted_consensus,108.0,108.0,2,0.5215796970880001,acquired,3,1.0,0.780029235009013,0.8397356881181075,0.4742281507120549,2,2,False,,,,,,legacy_not_assessed
9.99999,4.999995,14.999984999999999,True,accepted_consensus,111.0,111.0,2,0.5272732194643686,tracking,3,1.0,0.9999151223651069,0.7909322060484582,0.6503328125604674,2,2,False,,,,,,legacy_not_assessed
10.999989,5.999994,15.999984,False,ambiguous_consensus,,,2,0.501724073035433,uncertain,3,1.0,0.5911041185197549,0.8551625631049906,0.8497417505540783,3,0,False,,,,,,legacy_not_assessed
11.999988,6.999993,16.999983,False,tracking_jump,,,3,0.4626150046210968,lost,3,0.8333333333333334,0.6059853350457198,1.177591582433921,0.0,1,0,False,,,,,,legacy_not_assessed
12.999986999999999,7.999992,17.999982,True,accepted_consensus,59.0,59.0,3,0.40959483423184184,reacquired,3,0.6666666666666666,0.5313888545368529,1.0655439053555225,0.6882583598039884,2,3,False,,,,,,legacy_not_assessed
13.999986,8.999991,18.999981,True,accepted_consensus,57.0,57.0,3,0.4876208922834813,tracking,3,0.8333333333333334,0.41358053618302915,1.3116097942869571,0.0,1,3,False,,,,,,legacy_not_assessed
14.999984999999999,9.99999,19.99998,True,accepted_consensus,52.0,52.0,3,0.5749936704734301,tracking,3,1.0,0.7357200619635614,1.4077052272682644,0.0,1,2,False,,,,,,legacy_not_assessed
15.999984,10.999989,20.999979,True,accepted_consensus,51.0,51.0,3,0.5191822746685595,tracking,3,0.8333333333333334,0.937109334608579,1.1926489070392616,0.46702684334356165,2,2,False,,,,,,legacy_not_assessed
